Protein ID,Rate Constant
EG12154-MONOMER,1.925408834888737e-05
EG12155-MONOMER,1.925408834888737e-05
EG12169-MONOMER,1.925408834888737e-05
EG12171-MONOMER,1.925408834888737e-05
EG12173-MONOMER,1.925408834888737e-05
EG12176-MONOMER,1.925408834888737e-05
EG12177-MONOMER,1.925408834888737e-05
EG12180-MONOMER,1.925408834888737e-05
EG12190-MONOMER,1.925408834888737e-05
EG12194-MONOMER,1.925408834888737e-05
EG12195-MONOMER,1.925408834888737e-05
EG12196-MONOMER,1.925408834888737e-05
EG12201-MONOMER,1.925408834888737e-05
EG12203-MONOMER,1.925408834888737e-05
EG12205-MONOMER,1.925408834888737e-05
EG12207-MONOMER,1.925408834888737e-05
EG12209-MONOMER,1.925408834888737e-05
EG12210-MONOMER,1.925408834888737e-05
EG12212-MONOMER,1.925408834888737e-05
EG12214-MONOMER,1.925408834888737e-05
EG12216-MONOMER,1.925408834888737e-05
EG12217-MONOMER,1.925408834888737e-05
EG12220-MONOMER,1.925408834888737e-05
EG12225-MONOMER,1.925408834888737e-05
EG12231-MONOMER,1.925408834888737e-05
EG12235-MONOMER,1.925408834888737e-05
EG12237-MONOMER,1.925408834888737e-05
EG12240-MONOMER,1.925408834888737e-05
EG12242-MONOMER,1.925408834888737e-05
EG12243-MONOMER,1.925408834888737e-05
EG12244-MONOMER,1.925408834888737e-05
EG12246-MONOMER,1.925408834888737e-05
EG12247-MONOMER,1.925408834888737e-05
EG12252-MONOMER,1.925408834888737e-05
EG12256-MONOMER,1.925408834888737e-05
EG12260-MONOMER,1.925408834888737e-05
EG12262-MONOMER,1.925408834888737e-05
EG12263-MONOMER,1.925408834888737e-05
EG12264-MONOMER,1.925408834888737e-05
EG12269-MONOMER,1.925408834888737e-05
EG12270-MONOMER,1.925408834888737e-05
EG12271-MONOMER,1.925408834888737e-05
EG12274-MONOMER,1.925408834888737e-05
EG12277-MONOMER,1.925408834888737e-05
EG12278-MONOMER,1.925408834888737e-05
EG12279-MONOMER,1.925408834888737e-05
EG12280-MONOMER,1.925408834888737e-05
EG12282-MONOMER,1.925408834888737e-05
EG12286-MONOMER,1.925408834888737e-05
EG12287-MONOMER,1.925408834888737e-05
EG12288-MONOMER,1.925408834888737e-05
EG12290-MONOMER,1.925408834888737e-05
EG12291-MONOMER,1.925408834888737e-05
EG12293-MONOMER,1.925408834888737e-05
EG12298-MONOMER,1.925408834888737e-05
EG12309-MONOMER,1.925408834888737e-05
EG12311-MONOMER,1.925408834888737e-05
EG12314-MONOMER,1.925408834888737e-05
EG12315-MONOMER,1.925408834888737e-05
EG12323-MONOMER,1.925408834888737e-05
EG12325-MONOMER,1.925408834888737e-05
EG12326-MONOMER,1.925408834888737e-05
EG12327-MONOMER,1.925408834888737e-05
EG12328-MONOMER,1.925408834888737e-05
EG12330-MONOMER,1.925408834888737e-05
EG12333-MONOMER,1.925408834888737e-05
EG12335-MONOMER,1.925408834888737e-05
EG12337-MONOMER,1.925408834888737e-05
EG12338-MONOMER,1.925408834888737e-05
EG12339-MONOMER,1.925408834888737e-05
EG12341-MONOMER,1.925408834888737e-05
EG12342-MONOMER,1.925408834888737e-05
EG12347-MONOMER,1.925408834888737e-05
EG12354-MONOMER,1.925408834888737e-05
EG12356-MONOMER,1.925408834888737e-05
EG12357-MONOMER,1.925408834888737e-05
EG12359-MONOMER,1.925408834888737e-05
EG12360-MONOMER,1.925408834888737e-05
EG12363-MONOMER,1.925408834888737e-05
EG12370-MONOMER,1.925408834888737e-05
EG12374-MONOMER,1.925408834888737e-05
EG12375-MONOMER,1.925408834888737e-05
EG12376-MONOMER,1.925408834888737e-05
EG12379-MONOMER,1.925408834888737e-05
EG12384-MONOMER,1.925408834888737e-05
EG12386-MONOMER,1.925408834888737e-05
EG12387-MONOMER,1.925408834888737e-05
EG12388-MONOMER,1.925408834888737e-05
EG12391-MONOMER,1.925408834888737e-05
EG12395-MONOMER,1.925408834888737e-05
EG12396-MONOMER,1.925408834888737e-05
EG12397-MONOMER,1.925408834888737e-05
EG12402-MONOMER,1.925408834888737e-05
EG12403-MONOMER,1.925408834888737e-05
EG12405-MONOMER,1.925408834888737e-05
EG12406-MONOMER,1.925408834888737e-05
EG12409-MONOMER,1.925408834888737e-05
EG12410-MONOMER,1.925408834888737e-05
EG12421-MONOMER,1.925408834888737e-05
EG12422-MONOMER,1.925408834888737e-05
EG12424-MONOMER,1.925408834888737e-05
EG12428-MONOMER,1.925408834888737e-05
EG12429-MONOMER,1.925408834888737e-05
EG12438-MONOMER,1.925408834888737e-05
EG12444-MONOMER,1.925408834888737e-05
EG12445-MONOMER,1.925408834888737e-05
EG12446-MONOMER,1.925408834888737e-05
EG12450-MONOMER,1.925408834888737e-05
EG12455-MONOMER,1.925408834888737e-05
EG12609-MONOMER,1.925408834888737e-05
EG12610-MONOMER,1.925408834888737e-05
EG12611-MONOMER,1.925408834888737e-05
EG12624-MONOMER,1.925408834888737e-05
EG12634-MONOMER,1.925408834888737e-05
EG12658-MONOMER,1.925408834888737e-05
EG12689-MONOMER,1.925408834888737e-05
EG12694-MONOMER,1.925408834888737e-05
EG12704-MONOMER,1.925408834888737e-05
EG12707-MONOMER,1.925408834888737e-05
EG12708-MONOMER,1.925408834888737e-05
EG12710-MONOMER,1.925408834888737e-05
EG12713-MONOMER,1.925408834888737e-05
EG12830-MONOMER,1.925408834888737e-05
EG12842-MONOMER,1.925408834888737e-05
EG12843-MONOMER,1.925408834888737e-05
EG12844-MONOMER,1.925408834888737e-05
EG12845-MONOMER,1.925408834888737e-05
EG12850-MONOMER,1.925408834888737e-05
EG12857-MONOMER,1.925408834888737e-05
EG12860-MONOMER,1.925408834888737e-05
EG12861-MONOMER,1.925408834888737e-05
EG12865-MONOMER,1.925408834888737e-05
EG12868-MONOMER,1.925408834888737e-05
EG12874-MONOMER,1.925408834888737e-05
EG12877-MONOMER,1.925408834888737e-05
EG12878-MONOMER,1.925408834888737e-05
EG12880-MONOMER,1.925408834888737e-05
EG12933-MONOMER,1.925408834888737e-05
EG13236-MONOMER,1.925408834888737e-05
EG50004-MONOMER,1.925408834888737e-05
EMRB-MONOMER,1.925408834888737e-05
EMRD-MONOMER,1.925408834888737e-05
EMRE-MONOMER,1.925408834888737e-05
EMRY-MONOMER,1.925408834888737e-05
ENTA-MONOMER,1.925408834888737e-05
ENTC-MONOMER,1.925408834888737e-05
ENTD-MONOMER,1.925408834888737e-05
ENTE-MONOMER,1.925408834888737e-05
ENTF-MONOMER,1.925408834888737e-05
EVGA-MONOMER,1.925408834888737e-05
EVGS-MONOMER,1.925408834888737e-05
FCL-MONOMER,1.925408834888737e-05
FDNG-MONOMER,1.925408834888737e-05
FDNH-MONOMER,1.925408834888737e-05
FDNI-MONOMER,1.925408834888737e-05
FDOG-MONOMER,1.925408834888737e-05
FDOH-MONOMER,1.925408834888737e-05
FDOI-MONOMER,1.925408834888737e-05
FECB-MONOMER,1.925408834888737e-05
FECC-MONOMER,1.925408834888737e-05
FECD-MONOMER,1.925408834888737e-05
FECE-MONOMER,1.925408834888737e-05
FEOB-MONOMER,1.925408834888737e-05
FEPB-MONOMER,1.925408834888737e-05
FEPC-MONOMER,1.925408834888737e-05
FEPD-MONOMER,1.925408834888737e-05
FEPG-MONOMER,1.925408834888737e-05
FHUB-MONOMER,1.925408834888737e-05
FHUC-MONOMER,1.925408834888737e-05
FHUD-MONOMER,1.925408834888737e-05
FLAVODOXIN2-MONOMER,1.925408834888737e-05
FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN,1.925408834888737e-05
FLGC-FLAGELLAR-MOTOR-ROD-PROTEIN,1.925408834888737e-05
FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN,1.925408834888737e-05
FLGI-FLAGELLAR-P-RING,1.925408834888737e-05
FOCA-MONOMER,1.925408834888737e-05
FOCB-MONOMER,1.925408834888737e-05
FORMATEDEHYDROGH-MONOMER,1.925408834888737e-05
FRVA-MONOMER,1.925408834888737e-05
FRVB-MONOMER,1.925408834888737e-05
FRWB-MONOMER,1.925408834888737e-05
FRWC-MONOMER,1.925408834888737e-05
FSR-MONOMER,1.925408834888737e-05
FUC4NACTRANS-MONOMER,1.925408834888737e-05
FUCP-MONOMER,1.925408834888737e-05
FUCULOKIN-MONOMER,1.925408834888737e-05
FUM-MEMB2,1.925408834888737e-05
G357-MONOMER,1.925408834888737e-05
G360-MONOMER,1.925408834888737e-05
G366-MONOMER,1.925408834888737e-05
G369-MONOMER,1.925408834888737e-05
G370-MONOMER,1.925408834888737e-05
G377-MONOMER,1.925408834888737e-05
G378-MONOMER,1.925408834888737e-05
G379-MONOMER,1.925408834888737e-05
G6081-MONOMER,1.925408834888737e-05
G6082-MONOMER,1.925408834888737e-05
G6083-MONOMER,1.925408834888737e-05
G6086-MONOMER,1.925408834888737e-05
G6087-MONOMER,1.925408834888737e-05
G6088-MONOMER,1.925408834888737e-05
G6095-MONOMER,1.925408834888737e-05
G6097-MONOMER,1.925408834888737e-05
G6100-MONOMER,1.925408834888737e-05
G6101-MONOMER,1.925408834888737e-05
G6108-MONOMER,1.925408834888737e-05
G6109-MONOMER,1.925408834888737e-05
G6110-MONOMER,1.925408834888737e-05
G6111-MONOMER,1.925408834888737e-05
G6112-MONOMER,1.925408834888737e-05
G6115-MONOMER,1.925408834888737e-05
G6116-MONOMER,1.925408834888737e-05
G6117-MONOMER,1.925408834888737e-05
G6118-MONOMER,1.925408834888737e-05
G6120-MONOMER,1.925408834888737e-05
G6121-MONOMER,1.925408834888737e-05
G6122-MONOMER,1.925408834888737e-05
G6123-MONOMER,1.925408834888737e-05
G6124-MONOMER,1.925408834888737e-05
G6125-MONOMER,1.925408834888737e-05
G6126-MONOMER,1.925408834888737e-05
G6127-MONOMER,1.925408834888737e-05
G6128-MONOMER,1.925408834888737e-05
G6129-MONOMER,1.925408834888737e-05
G6131-MONOMER,1.925408834888737e-05
G6133-MONOMER,1.925408834888737e-05
G6138-MONOMER,1.925408834888737e-05
G6139-MONOMER,1.925408834888737e-05
G6140-MONOMER,1.925408834888737e-05
G6141-MONOMER,1.925408834888737e-05
G6143-MONOMER,1.925408834888737e-05
G6144-MONOMER,1.925408834888737e-05
G6147-MONOMER,1.925408834888737e-05
G6148-MONOMER,1.925408834888737e-05
G6149-MONOMER,1.925408834888737e-05
G6150-MONOMER,1.925408834888737e-05
G6151-MONOMER,1.925408834888737e-05
G6153-MONOMER,1.925408834888737e-05
G6154-MONOMER,1.925408834888737e-05
G6155-MONOMER,1.925408834888737e-05
G6156-MONOMER,1.925408834888737e-05
G6157-MONOMER,1.925408834888737e-05
G6159-MONOMER,1.925408834888737e-05
G6160-MONOMER,1.925408834888737e-05
G6161-MONOMER,1.925408834888737e-05
G6162-MONOMER,1.925408834888737e-05
G6163-MONOMER,1.925408834888737e-05
G6164-MONOMER,1.925408834888737e-05
G6165-MONOMER,1.925408834888737e-05
G6166-MONOMER,1.925408834888737e-05
G6167-MONOMER,1.925408834888737e-05
G6171-MONOMER,1.925408834888737e-05
G6180-MONOMER,1.925408834888737e-05
G6181-MONOMER,1.925408834888737e-05
G6182-MONOMER,1.925408834888737e-05
G6183-MONOMER,1.925408834888737e-05
G6184-MONOMER,1.925408834888737e-05
G6185-MONOMER,1.925408834888737e-05
G6186-MONOMER,1.925408834888737e-05
G6188-MONOMER,1.925408834888737e-05
G6191-MONOMER,1.925408834888737e-05
G6192-MONOMER,1.925408834888737e-05
G6193-MONOMER,1.925408834888737e-05
G6200-MONOMER,1.925408834888737e-05
G6208-MONOMER,1.925408834888737e-05
G6210-MONOMER,1.925408834888737e-05
G6212-MONOMER,1.925408834888737e-05
G6215-MONOMER,1.925408834888737e-05
G6216-MONOMER,1.925408834888737e-05
G6226-MONOMER,1.925408834888737e-05
G6228-MONOMER,1.925408834888737e-05
G6229-MONOMER,1.925408834888737e-05
G6243-MONOMER,1.925408834888737e-05
G6246-MONOMER,1.925408834888737e-05
G6251-MONOMER,1.925408834888737e-05
G6252-MONOMER,1.925408834888737e-05
G6253-MONOMER,1.925408834888737e-05
G6258-MONOMER,1.925408834888737e-05
G6259-MONOMER,1.925408834888737e-05
G6261-MONOMER,1.925408834888737e-05
G6263-MONOMER,1.925408834888737e-05
G6264-MONOMER,1.925408834888737e-05
G6268-MONOMER,1.925408834888737e-05
G6273-MONOMER,1.925408834888737e-05
G6274-MONOMER,1.925408834888737e-05
G6275-MONOMER,1.925408834888737e-05
G6277-MONOMER,1.925408834888737e-05
G6278-MONOMER,1.925408834888737e-05
G6282-MONOMER,1.925408834888737e-05
G6286-MONOMER,1.925408834888737e-05
G6287-MONOMER,1.925408834888737e-05
G6288-MONOMER,1.925408834888737e-05
G6289-MONOMER,1.925408834888737e-05
G6290-MONOMER,1.925408834888737e-05
G6291-MONOMER,1.925408834888737e-05
G6292-MONOMER,1.925408834888737e-05
G6293-MONOMER,1.925408834888737e-05
G6300-MONOMER,1.925408834888737e-05
G6301-MONOMER,1.925408834888737e-05
G6303-MONOMER,1.925408834888737e-05
G6304-MONOMER,1.925408834888737e-05
G6305-MONOMER,1.925408834888737e-05
G6306-MONOMER,1.925408834888737e-05
G6307-MONOMER,1.925408834888737e-05
G6309-MONOMER,1.925408834888737e-05
G6310-MONOMER,1.925408834888737e-05
G6311-MONOMER,1.925408834888737e-05
G6313-MONOMER,1.925408834888737e-05
G6314-MONOMER,1.925408834888737e-05
G6315-MONOMER,1.925408834888737e-05
G6317-MONOMER,1.925408834888737e-05
G6320-MONOMER,1.925408834888737e-05
G6321-MONOMER,1.925408834888737e-05
G6322-MONOMER,1.925408834888737e-05
G6325-MONOMER,1.925408834888737e-05
G6330-MONOMER,1.925408834888737e-05
G6331-MONOMER,1.925408834888737e-05
G6332-MONOMER,1.925408834888737e-05
G6334-MONOMER,1.925408834888737e-05
G6335-MONOMER,1.925408834888737e-05
G6339-MONOMER,1.925408834888737e-05
G6340-MONOMER,1.925408834888737e-05
G6345-MONOMER,1.925408834888737e-05
G6346-MONOMER,1.925408834888737e-05
G6351-MONOMER,1.925408834888737e-05
G6352-MONOMER,1.925408834888737e-05
G6353-MONOMER,1.925408834888737e-05
G6354-MONOMER,1.925408834888737e-05
G6355-MONOMER,1.925408834888737e-05
G6356-MONOMER,1.925408834888737e-05
G6357-MONOMER,1.925408834888737e-05
G6361-MONOMER,1.925408834888737e-05
G6362-MONOMER,1.925408834888737e-05
G6370-MONOMER,1.925408834888737e-05
G6371-MONOMER,1.925408834888737e-05
G6374-MONOMER,1.925408834888737e-05
G6380-MONOMER,1.925408834888737e-05
G6381-MONOMER,1.925408834888737e-05
G6382-MONOMER,1.925408834888737e-05
G6383-MONOMER,1.925408834888737e-05
G6384-MONOMER,1.925408834888737e-05
G6385-MONOMER,1.925408834888737e-05
G6386-MONOMER,1.925408834888737e-05
G6387-MONOMER,1.925408834888737e-05
G6394-MONOMER,1.925408834888737e-05
G6396-MONOMER,1.925408834888737e-05
G6398-MONOMER,1.925408834888737e-05
G6399-MONOMER,1.925408834888737e-05
G6401-MONOMER,1.925408834888737e-05
G6403-MONOMER,1.925408834888737e-05
G6404-MONOMER,1.925408834888737e-05
G6405-MONOMER,1.925408834888737e-05
G6408-MONOMER,1.925408834888737e-05
G6413-MONOMER,1.925408834888737e-05
G6415-MONOMER,1.925408834888737e-05
G6416-MONOMER,1.925408834888737e-05
G6417-MONOMER,1.925408834888737e-05
G6421-MONOMER,1.925408834888737e-05
G6426-MONOMER,1.925408834888737e-05
G6427-MONOMER,1.925408834888737e-05
G6428-MONOMER,1.925408834888737e-05
G6433-MONOMER,1.925408834888737e-05
G6434-MONOMER,1.925408834888737e-05
G6436-MONOMER,1.925408834888737e-05
G6437-MONOMER,1.925408834888737e-05
G6439-MONOMER,1.925408834888737e-05
G6441-MONOMER,1.925408834888737e-05
G6443-MONOMER,1.925408834888737e-05
G6444-MONOMER,1.925408834888737e-05
G6446-MONOMER,1.925408834888737e-05
G6447-MONOMER,1.925408834888737e-05
G6448-MONOMER,1.925408834888737e-05
G6449-MONOMER,1.925408834888737e-05
G6456-MONOMER,1.925408834888737e-05
G6457-MONOMER,1.925408834888737e-05
G6458-MONOMER,1.925408834888737e-05
G6459-MONOMER,1.925408834888737e-05
G6460-MONOMER,1.925408834888737e-05
G6463-MONOMER,1.925408834888737e-05
G6467-MONOMER,1.925408834888737e-05
G6469-MONOMER,1.925408834888737e-05
G6470-MONOMER,1.925408834888737e-05
G6471-MONOMER,1.925408834888737e-05
G6474-MONOMER,1.925408834888737e-05
G6478-MONOMER,1.925408834888737e-05
G6480-MONOMER,1.925408834888737e-05
G6481-MONOMER,1.925408834888737e-05
G6482-MONOMER,1.925408834888737e-05
G6483-MONOMER,1.925408834888737e-05
G6484-MONOMER,1.925408834888737e-05
G6485-MONOMER,1.925408834888737e-05
G6486-MONOMER,1.925408834888737e-05
G6490-MONOMER,1.925408834888737e-05
G6492-MONOMER,1.925408834888737e-05
G6494-MONOMER,1.925408834888737e-05
G6495-MONOMER,1.925408834888737e-05
G6498-MONOMER,1.925408834888737e-05
G6500-MONOMER,1.925408834888737e-05
G6502-MONOMER,1.925408834888737e-05
G6503-MONOMER,1.925408834888737e-05
G6504-MONOMER,1.925408834888737e-05
G6505-MONOMER,1.925408834888737e-05
G6506-MONOMER,1.925408834888737e-05
G6507-MONOMER,1.925408834888737e-05
G6508-MONOMER,1.925408834888737e-05
G6509-MONOMER,1.925408834888737e-05
G6510-MONOMER,1.925408834888737e-05
G6511-MONOMER,1.925408834888737e-05
G6512-MONOMER,1.925408834888737e-05
G6513-MONOMER,1.925408834888737e-05
G6518-MONOMER,1.925408834888737e-05
G6519-MONOMER,1.925408834888737e-05
G6520-MONOMER,1.925408834888737e-05
G6521-MONOMER,1.925408834888737e-05
G6522-MONOMER,1.925408834888737e-05
G6523-MONOMER,1.925408834888737e-05
G6528-MONOMER,1.925408834888737e-05
G6529-MONOMER,1.925408834888737e-05
G6530-MONOMER,1.925408834888737e-05
G6531-MONOMER,1.925408834888737e-05
G6532-MONOMER,1.925408834888737e-05
G6534-MONOMER,1.925408834888737e-05
G6536-MONOMER,1.925408834888737e-05
G6542-MONOMER,1.925408834888737e-05
G6543-MONOMER,1.925408834888737e-05
G6544-MONOMER,1.925408834888737e-05
G6545-MONOMER,1.925408834888737e-05
G6547-MONOMER,1.925408834888737e-05
G6548-MONOMER,1.925408834888737e-05
G6549-MONOMER,1.925408834888737e-05
G6552-MONOMER,1.925408834888737e-05
G6554-MONOMER,1.925408834888737e-05
G6555-MONOMER,1.925408834888737e-05
G6557-MONOMER,1.925408834888737e-05
G6558-MONOMER,1.925408834888737e-05
G6561-MONOMER,1.925408834888737e-05
G6562-MONOMER,1.925408834888737e-05
G6563-MONOMER,1.925408834888737e-05
G6564-MONOMER,1.925408834888737e-05
G6570-MONOMER,1.925408834888737e-05
G6571-MONOMER,1.925408834888737e-05
G6572-MONOMER,1.925408834888737e-05
G6578-MONOMER,1.925408834888737e-05
G6579-MONOMER,1.925408834888737e-05
G6582-MONOMER,1.925408834888737e-05
G6583-MONOMER,1.925408834888737e-05
G6585-MONOMER,1.925408834888737e-05
G6586-MONOMER,1.925408834888737e-05
G6587-MONOMER,1.925408834888737e-05
G6588-MONOMER,1.925408834888737e-05
G6589-MONOMER,1.925408834888737e-05
G6590-MONOMER,1.925408834888737e-05
G6591-MONOMER,1.925408834888737e-05
G6592-MONOMER,1.925408834888737e-05
G6593-MONOMER,1.925408834888737e-05
G6594-MONOMER,1.925408834888737e-05
G6595-MONOMER,1.925408834888737e-05
G6597-MONOMER,1.925408834888737e-05
G6598-MONOMER,1.925408834888737e-05
G6600-MONOMER,1.925408834888737e-05
G6601-MONOMER,1.925408834888737e-05
G6603-MONOMER,1.925408834888737e-05
G6604-MONOMER,1.925408834888737e-05
G6605-MONOMER,1.925408834888737e-05
G6606-MONOMER,1.925408834888737e-05
G6607-MONOMER,1.925408834888737e-05
G6608-MONOMER,1.925408834888737e-05
G6611-MONOMER,1.925408834888737e-05
G6612-MONOMER,1.925408834888737e-05
G6618-MONOMER,1.925408834888737e-05
G6624-MONOMER,1.925408834888737e-05
G6625-MONOMER,1.925408834888737e-05
G6629-MONOMER,1.925408834888737e-05
G6630-MONOMER,1.925408834888737e-05
G6631-MONOMER,1.925408834888737e-05
G6633-MONOMER,1.925408834888737e-05
G6634-MONOMER,1.925408834888737e-05
G6636-MONOMER,1.925408834888737e-05
G6637-MONOMER,1.925408834888737e-05
G6639-MONOMER,1.925408834888737e-05
G6641-MONOMER,1.925408834888737e-05
G6642-MONOMER,1.925408834888737e-05
G6644-MONOMER,1.925408834888737e-05
G6645-MONOMER,1.925408834888737e-05
G6647-MONOMER,1.925408834888737e-05
G6651-MONOMER,1.925408834888737e-05
G6652-MONOMER,1.925408834888737e-05
G6653-MONOMER,1.925408834888737e-05
G6654-MONOMER,1.925408834888737e-05
G6655-MONOMER,1.925408834888737e-05
G6657-MONOMER,1.925408834888737e-05
G6664-MONOMER,1.925408834888737e-05
G6668-MONOMER,1.925408834888737e-05
G6669-MONOMER,1.925408834888737e-05
G6670-MONOMER,1.925408834888737e-05
G6671-MONOMER,1.925408834888737e-05
G6672-MONOMER,1.925408834888737e-05
G6673-MONOMER,1.925408834888737e-05
G6676-MONOMER,1.925408834888737e-05
G6677-MONOMER,1.925408834888737e-05
G6679-MONOMER,1.925408834888737e-05
G6680-MONOMER,1.925408834888737e-05
G6681-MONOMER,1.925408834888737e-05
G6682-MONOMER,1.925408834888737e-05
G6683-MONOMER,1.925408834888737e-05
G6684-MONOMER,1.925408834888737e-05
G6685-MONOMER,1.925408834888737e-05
G6688-MONOMER,1.925408834888737e-05
G6689-MONOMER,1.925408834888737e-05
G6691-MONOMER,1.925408834888737e-05
G6693-MONOMER,1.925408834888737e-05
G6695-MONOMER,1.925408834888737e-05
G6696-MONOMER,1.925408834888737e-05
G6697-MONOMER,1.925408834888737e-05
G6698-MONOMER,1.925408834888737e-05
G6700-MONOMER,1.925408834888737e-05
G6705-MONOMER,1.925408834888737e-05
G6706-MONOMER,1.925408834888737e-05
G6708-MONOMER,1.925408834888737e-05
G6709-MONOMER,1.925408834888737e-05
G6710-MONOMER,1.925408834888737e-05
G6711-MONOMER,1.925408834888737e-05
G6712-MONOMER,1.925408834888737e-05
G6713-MONOMER,1.925408834888737e-05
G6714-MONOMER,1.925408834888737e-05
G6715-MONOMER,1.925408834888737e-05
G6716-MONOMER,1.925408834888737e-05
G6717-MONOMER,1.925408834888737e-05
G6725-MONOMER,1.925408834888737e-05
G6727-MONOMER,1.925408834888737e-05
G6728-MONOMER,1.925408834888737e-05
G6729-MONOMER,1.925408834888737e-05
G6730-MONOMER,1.925408834888737e-05
G6736-MONOMER,1.925408834888737e-05
G6741-MONOMER,1.925408834888737e-05
G6743-MONOMER,1.925408834888737e-05
G6746-MONOMER,1.925408834888737e-05
G6747-MONOMER,1.925408834888737e-05
G6749-MONOMER,1.925408834888737e-05
G6755-MONOMER,1.925408834888737e-05
G6756-MONOMER,1.925408834888737e-05
G6757-MONOMER,1.925408834888737e-05
G6758-MONOMER,1.925408834888737e-05
G6761-MONOMER,1.925408834888737e-05
G6762-MONOMER,1.925408834888737e-05
G6765-MONOMER,1.925408834888737e-05
G6766-MONOMER,1.925408834888737e-05
G6770-MONOMER,1.925408834888737e-05
G6772-MONOMER,1.925408834888737e-05
G6773-MONOMER,1.925408834888737e-05
G6774-MONOMER,1.925408834888737e-05
G6776-MONOMER,1.925408834888737e-05
G6782-MONOMER,1.925408834888737e-05
G6785-MONOMER,1.925408834888737e-05
G6787-MONOMER,1.925408834888737e-05
G6789-MONOMER,1.925408834888737e-05
G6792-MONOMER,1.925408834888737e-05
G6793-MONOMER,1.925408834888737e-05
G6794-MONOMER,1.925408834888737e-05
G6795-MONOMER,1.925408834888737e-05
G6799-MONOMER,1.925408834888737e-05
G6807-MONOMER,1.925408834888737e-05
G6808-MONOMER,1.925408834888737e-05
G6809-MONOMER,1.925408834888737e-05
G6810-MONOMER,1.925408834888737e-05
G6812-MONOMER,1.925408834888737e-05
G6813-MONOMER,1.925408834888737e-05
G6816-MONOMER,1.925408834888737e-05
G6818-MONOMER,1.925408834888737e-05
G6819-MONOMER,1.925408834888737e-05
G6820-MONOMER,1.925408834888737e-05
G6821-MONOMER,1.925408834888737e-05
G6822-MONOMER,1.925408834888737e-05
G6824-MONOMER,1.925408834888737e-05
G6825-MONOMER,1.925408834888737e-05
G6826-MONOMER,1.925408834888737e-05
G6827-MONOMER,1.925408834888737e-05
G6828-MONOMER,1.925408834888737e-05
G6829-MONOMER,1.925408834888737e-05
G6830-MONOMER,1.925408834888737e-05
G6831-MONOMER,1.925408834888737e-05
G6832-MONOMER,1.925408834888737e-05
G6833-MONOMER,1.925408834888737e-05
G6834-MONOMER,1.925408834888737e-05
G6835-MONOMER,1.925408834888737e-05
G6840-MONOMER,1.925408834888737e-05
G6844-MONOMER,1.925408834888737e-05
G6845-MONOMER,1.925408834888737e-05
G6846-MONOMER,1.925408834888737e-05
G6847-MONOMER,1.925408834888737e-05
G6848-MONOMER,1.925408834888737e-05
G6849-MONOMER,1.925408834888737e-05
G6851-MONOMER,1.925408834888737e-05
G6855-MONOMER,1.925408834888737e-05
G6859-MONOMER,1.925408834888737e-05
G6863-MONOMER,1.925408834888737e-05
G6866-MONOMER,1.925408834888737e-05
G6869-MONOMER,1.925408834888737e-05
G6870-MONOMER,1.925408834888737e-05
G6871-MONOMER,1.925408834888737e-05
G6872-MONOMER,1.925408834888737e-05
G6873-MONOMER,1.925408834888737e-05
G6874-MONOMER,1.925408834888737e-05
G6876-MONOMER,1.925408834888737e-05
G6883-MONOMER,1.925408834888737e-05
G6885-MONOMER,1.925408834888737e-05
G6888-MONOMER,1.925408834888737e-05
G6889-MONOMER,1.925408834888737e-05
G6897-MONOMER,1.925408834888737e-05
G6898-MONOMER,1.925408834888737e-05
G6899-MONOMER,1.925408834888737e-05
G6900-MONOMER,1.925408834888737e-05
G6901-MONOMER,1.925408834888737e-05
G6902-MONOMER,1.925408834888737e-05
G6903-MONOMER,1.925408834888737e-05
G6904-MONOMER,1.925408834888737e-05
G6905-MONOMER,1.925408834888737e-05
G6911-MONOMER,1.925408834888737e-05
G6912-MONOMER,1.925408834888737e-05
G6914-MONOMER,1.925408834888737e-05
G6915-MONOMER,1.925408834888737e-05
G6918-MONOMER,1.925408834888737e-05
G6919-MONOMER,1.925408834888737e-05
G6920-MONOMER,1.925408834888737e-05
G6921-MONOMER,1.925408834888737e-05
G6922-MONOMER,1.925408834888737e-05
G6923-MONOMER,1.925408834888737e-05
G6924-MONOMER,1.925408834888737e-05
G6925-MONOMER,1.925408834888737e-05
G6928-MONOMER,1.925408834888737e-05
G6929-MONOMER,1.925408834888737e-05
G6933-MONOMER,1.925408834888737e-05
G6934-MONOMER,1.925408834888737e-05
G6935-MONOMER,1.925408834888737e-05
G6936-MONOMER,1.925408834888737e-05
G6937-MONOMER,1.925408834888737e-05
G6938-MONOMER,1.925408834888737e-05
G6939-MONOMER,1.925408834888737e-05
G6945-MONOMER,1.925408834888737e-05
G6947-MONOMER,1.925408834888737e-05
G6953-MONOMER,1.925408834888737e-05
G6954-MONOMER,1.925408834888737e-05
G6955-MONOMER,1.925408834888737e-05
G6956-MONOMER,1.925408834888737e-05
G6960-MONOMER,1.925408834888737e-05
G6963-MONOMER,1.925408834888737e-05
G6971-MONOMER,1.925408834888737e-05
G6972-MONOMER,1.925408834888737e-05
G6974-MONOMER,1.925408834888737e-05
G6975-MONOMER,1.925408834888737e-05
G6976-MONOMER,1.925408834888737e-05
G6978-MONOMER,1.925408834888737e-05
G6979-MONOMER,1.925408834888737e-05
