Filtered Monomer ID,Average Protein Count
B1600-MONOMER[i],8.045029534776294
B1634-MONOMER[i],23.12311440411461
B1657-MONOMER[i],43.99180793303951
B1690-MONOMER[i],0.9485744941753526
B1691-MONOMER[i],5.863380888121542
B1775-MONOMER[i],3.101476987920751
B1791-MONOMER[i],10.28391913761516
B1828-MONOMER[i],24.740962738911005
B2075-MONOMER[i],9.089901194463105
B2076-MONOMER[i],6.515018201262829
B2077-MONOMER[i],22.763478680482795
B2098-MONOMER[i],46.1433480614858
B2170-MONOMER[m],3.018124076340665
B2246-MONOMER[i],5.267336036853709
B2322-MONOMER[i],15.676823893316522
B2372-MONOMER[i],4.836165269449978
B2740-MONOMER[i],10.4874887342243
B2771-MONOMER[i],0.3691717938857912
B2775-MONOMER[i],26.20660225368817
B2789-MONOMER[i],4.063392316028856
B2845-MONOMER[i],19.066700014281622
B2975-MONOMER[i],87.7553096203666
B3659-MONOMER[i],12.032984145422324
B4141-MONOMER[i],20.78919060592287
BADH-MONOMER[c],166.32984720611435
BAER-MONOMER[c],114.2245695634313
BAES-MONOMER[i],87.3827183693451
BARA-MONOMER[i],41.35355728144561
BASR-MONOMER[c],96.67772673278252
BASS-MONOMER[i],51.73853902964647
BCCP-MONOMER[c],4889.010654163174
BCR-MONOMER[i],50.50223774536307
BETA-GLUCURONID-MONOMER[c],5.558857559556898
BETACOMP-MONOMER[c],848.6792659194982
BETAGALACTOSID-MONOMER[c],0.21428571428571427
BETT-MONOMER[i],11.994315090777475
BGLF-MONOMER[i],6.256130790190736
BIOTIN-CARBOXYL-MONOMER[c],2151.7302410464144
BIOTIN-SYN-MONOMER[c],557.4021663595141
BIOTINLIG-MONOMER[c],115.89311059298211
BRANCHED-CHAINAMINOTRANSFER-MONOMER[c],1103.0431124285108
BRNQ-MONOMER[i],144.8188515347616
BTUC-MONOMER[m],17.6216696418767
BTUD-MONOMER[m],86.40219024452101
BTUE-MONOMER[p],205.87322219325083
CADB-MONOMER[i],0.07142857142857142
CAIC-MONOMER[c],6.726957257321439
CAIE-MONOMER[c],5.443607153887915
CAIT-MONOMER[i],8.432845369340631
CARBODEHYDRAT-MONOMER[c],22.40817423822379
CARBOXYL-TRANSFERASE-ALPHA-MONOMER[c],1387.446039323368
CARBOXYL-TRANSFERASE-BETA-MONOMER[c],2016.4022391406238
CARBPSYN-LARGE[c],2101.8880327771726
CARBPSYN-SMALL[c],1793.4964536666178
CARDIOLIPSYN-MONOMER[m],142.83649484282907
CARNDEHYDRA-MONOMER[c],7.626807611035188
CARNRACE-MONOMER[c],6.842721452844301
CCMA-MONOMER[i],55.664228784029454
CCMB-MONOMER[i],57.93016649850998
CCMC-MONOMER[i],31.319623594797346
CCME-MONOMER[i],32.85021442027501
CDPDIGLYPYPHOSPHA-MONOMER[i],87.65266330729006
CDPDIGLYSYN-MONOMER[i],104.82391759478989
CELA-MONOMER[c],61.02612518528368
CELB-MONOMER[i],59.38118476528073
CELC-MONOMER[c],56.80625952921667
CFA-MONOMER[c],964.8404626887977
CHAA-MONOMER[i],147.65600936784992
CHAINF-MONOMER[c],836.101064765741
CHAINI-MONOMER[c],432.06163165458435
CHD-MONOMER[m],104.63448289355408
CHEB-MONOMER[c],1520.5593179893315
CHER-MONOMER[c],1827.6888479654256
CHEW-MONOMER[c],3989.09631907848
CHEY-MONOMER[c],1551.6534000613644
CHEZ-MONOMER[c],1853.8751366376007
CHORISMUTPREPHENDEHYDRAT-MONOMER[c],2407.58314070518
CHORISMUTPREPHENDEHYDROG-MONOMER[c],346.3840949256714
CHORPYRLY-MONOMER[c],17.001190795826123
CITC-MONOMER[c],5.169579412652237
CITRYLY-MONOMER[c],6.509005776697977
CITSYN-MONOMER[c],9829.402531867527
CITTRANS-MONOMER[c],6.148833121911227
CMPKI-MONOMER[c],106.80014075392933
CMR-MONOMER[i],20.811265944784058
CMTA-MONOMER[i],6.516931604266889
CMTB-MONOMER[c],6.657655302238026
COBALADENOSYLTRANS-MONOMER[c],139.88271799841968
COBS-MONOMER[i],85.37822699230048
COBU-MONOMER[c],33.29784641708036
CODB-MONOMER[i],595.1798476893673
COPROGENOXI-MONOMER[c],11.28709407955391
CORA-MONOMER[i],74.69219131053765
CPDB-MONOMER[p],279.25084642299953
CPM-KDOSYNTH-MONOMER[c],669.2464789297213
CPXA-MONOMER[i],137.0535151821627
CPXR-MONOMER[c],606.3237810519921
CREB-MONOMER[c],37.92472339789231
CREC-MONOMER[i],34.27874600755026
CROBETREDUCT-MONOMER[c],3.0839672803057105
CRR-MONOMER[c],12192.65720253368
CTPSYN-MONOMER[c],1662.3535170363295
CYANLY-MONOMER[c],17.91618944826897
CYCA-MONOMER[i],287.473210749785
CYCLASE-MONOMER[c],418.99667950950703
CYDA-MONOMER[m],6.700615761376049
CYDB-MONOMER[m],6.3855804206547395
CYDC-MONOMER[i],102.89540783213559
CYDD-MONOMER[i],128.8626241597178
CYNX-MONOMER[i],7.617830561267587
CYOA-MONOMER[i],1893.669513411433
CYOB-MONOMER[i],1678.736568055905
CYOC-MONOMER[i],1692.3013499391848
CYOD-MONOMER[i],1741.95182338744
CYSA-MONOMER[i],663.9025104538905
CYSD-MONOMER[c],1079.2882968569522
CYSN-MONOMER[c],960.9761449965864
CYSP-MONOMER[p],781.3821912393379
CYSS-MONOMER[c],713.2457191635184
CYST-MONOMER[i],741.2010693920954
CYSTATHIONINE-BETA-LYASE-MONOMER[c],741.2026342485717
CYSW-MONOMER[i],694.8726212433672
CYTDEAM-MONOMER[c],1126.7621860138556
CYTIDEAM-MONOMER[c],0.9285714285714286
CYTOCHROME-B561-MONOMER[i],927.1024587089435
CYTOCHROMEC-MONOMER[p],5.209138539308094
CYTOCHROMEC552-MONOMER[p],6.165956561646661
DALADALALIGA-MONOMER[c],300.2293588188894
DALADALALIGB-MONOMER[c],178.3402603525306
DALADEHYDROGA-MONOMER[i],186.7159240088742
DAPASYN-MONOMER[c],470.195781853645
DCTA-MONOMER[m],68.94335558185936
DCTP-DEAM-MONOMER[c],185.2089603405277
DCUA-MONOMER[i],743.3117892011127
DCUB-MONOMER[i],2.0725922076650742
DCUC-MONOMER[i],11.939463137254524
DCUR-MONOMER[c],117.24634246586227
DCUS-MONOMER[c],18.812984248147057
DCYSDESULF-MONOMER[c],554.2759674808445
DEHYDDEOXGALACTKIN-MONOMER[c],42.93558097679842
DEHYDDEOXPHOSGALACT-ALDOL-MONOMER[c],40.19778995791505
DEOA-MONOMER[c],11.302442805307363
DEOD-MONOMER[c],386.7636707782827
DEOXYGLUCONOKIN-MONOMER[c],432.20853866074197
DEOXYRIBOSE-P-ALD-MONOMER[c],34.278026880452785
DETHIOBIOTIN-SYN-MONOMER[c],438.54359341408093
DGTPTRIPHYDRO-MONOMER[c],51.00094150815257
DHHB-METHYLTRANSFER-MONOMER[c],1285.6134007724293
DHPDIOXYGEN-MONOMER[i],14.294929690769752
DIACYLGLYKIN-MONOMER[i],375.3821970573901
DIAMINOPIMDECARB-MONOMER[c],507.985192480843
DIAMINOPIMEPIM-MONOMER[c],152.15335729083833
DIENOYLCOAREDUCT-MONOMER[c],8.061385565682546
DIHYDRODIPICSYN-MONOMER[c],1684.7158710215915
DIHYDROFOLATEREDUCT-MONOMER[c],504.4141624391506
DIHYDROOROT-MONOMER[c],3997.2703805621413
DIHYDROOROTOX-MONOMER[c],749.7286322921243
DIHYDROPICRED-MONOMER[c],1451.6454182084406
DIHYDROPTERIREDUCT-MONOMER[c],2426.9722289642023
DIHYDROXYACIDDEHYDRAT-MONOMER[c],351.0444822404106
DINF-MONOMER[i],75.51511732678361
DIOHBUTANONEPSYN-MONOMER[c],848.1949837794551
DISULFOXRED-MONOMER[p],1649.6211811830183
DLACTDEHYDROGFAD-MONOMER[i],955.6810778560708
DLACTDEHYDROGNAD-MONOMER[c],94.29641288205029
DMBPPRIBOSYLTRANS-MONOMER[c],51.776073152506584
DMK-MONOMER[i],49.49075552760075
DMSA-MONOMER[i],12.490673344042838
DMSB-MONOMER[i],10.481726676917335
DMSC-MONOMER[i],8.760913913574736
DPPA-MONOMER[p],2732.1646850486154
DPPB-MONOMER[i],848.0068036771108
DPPC-MONOMER[i],903.1273128378082
DPPD-MONOMER[i],1081.9608113027207
DPPF-MONOMER[i],1397.0662387580799
DSBBPROT-MONOMER[i],650.4150065996065
DSBC-MONOMER[p],825.2939125814128
DSBD-MONOMER[m],119.82199273901954
DSBG-MONOMER[p],445.58240325591163
DSDX-MONOMER[i],18.137160531376768
DSERDEAM-MONOMER[c],236.52408706717253
DTDPDEHYDRHAMEPIM-MONOMER[c],307.8691784120797
DTDPDEHYRHAMREDUCT-MONOMER[c],451.14856173784034
DTDPGLUCDEHYDRAT-MONOMER[c],715.7255424903818
DTDPGLUCDEHYDRAT2-MONOMER[c],104.78612367861862
DTDPGLUCOSEPP-MONOMER[c],572.6489831200239
DTDPGLUCOSEPP2-MONOMER[c],77.40106647464529
DTMPKI-MONOMER[c],1272.6087628605312
DUTP-PYROP-MONOMER[c],1135.5127804092724
DXPREDISOM-MONOMER[i],82.7996805470688
DXS-MONOMER[c],335.36235620068595
E1O-MONOMER[c],1690.9934055618758
E1P-MONOMER[c],3483.0491326835613
E2O-MONOMER[c],3798.671266784761
E2P-MONOMER[c],3533.322228072074
E3-MONOMER[c],8174.152618649685
EG10003-MONOMER[i],219.55348051332402
EG10004-MONOMER[c],235.96425328202463
EG10011-MONOMER[c],434.41600330247513
EG10013-MONOMER[i],98.13426527438332
EG10015-MONOMER[i],460.7457952780186
EG10018-MONOMER[i],31.109432927692502
EG10021-MONOMER[c],214.017456201155
EG10037-MONOMER[c],25.17038438934453
EG10040-MONOMER[p],123.65651705192589
EG10041-MONOMER[c],126.90025306304649
EG10042-MONOMER[i],52.34758602095865
EG10043-MONOMER[c],313.60101600112154
EG10044-MONOMER[m],1155.4810553051589
EG10047-MONOMER[p],38.38262666927058
EG10048-MONOMER[c],578.7185647847963
EG10083-MONOMER[c],140.60160681613812
EG10085-MONOMER[c],47.77972583585616
EG10087-MONOMER[c],44.4562626741734
EG10090-MONOMER[c],0.8256147641510244
EG10106-MONOMER[i],32.44789885003618
EG10108-MONOMER[c],10406.255049702586
EG10113-MONOMER[c],917.273451102079
EG10114-MONOMER[c],5.956190902662436
EG10116-MONOMER[c],6.035361521992994
EG10119-MONOMER[c],86.2200165512807
EG10122-MONOMER[c],167.7790784328868
EG10124-MONOMER[p],70.74704693291099
EG10125-MONOMER[c],1259.1988909681897
EG10126-MONOMER[m],392.00005999516094
EG10136-MONOMER[c],99.41070908088969
EG10143-MONOMER[c],56.951166581159484
EG10144-MONOMER[c],48.96771060494859
EG10145-MONOMER[i],19.166903686095313
EG10153-MONOMER[c],240.9067725817292
EG10154-MONOMER[c],57.7724470920697
EG10155-MONOMER[o],6628.819458735436
EG10156-MONOMER[c],1033.7463564155005
EG10158-MONOMER[c],1246.950947413383
EG10159-MONOMER[c],891.265837118992
EG10167-MONOMER[i],172.72949863029928
EG10168-MONOMER[p],267.2317763752418
EG10169-MONOMER[i],181.03542088927043
EG10201-MONOMER[p],916.4151083109806
EG10202-MONOMER[p],115.20552029311158
EG10203-MONOMER[p],348.22594009090955
EG10204-MONOMER[c],49.21538960762696
EG10210-MONOMER[c],62.98201648708765
EG10211-MONOMER[c],99.4521117726566
EG10212-MONOMER[c],759.8655156345488
EG10215-MONOMER[c],786.363615794964
EG10216-MONOMER[i],122.44033207065412
EG10218-MONOMER[i],128.35501371007953
EG10226-MONOMER[c],1191.804172182114
EG10227-MONOMER[c],6.337001808912132
EG10228-MONOMER[c],34.24825232149302
EG10229-MONOMER[i],56.40492066782678
EG10230-MONOMER[c],7320.998058680841
EG10236-MONOMER[c],1228.6490558287358
EG10237-MONOMER[c],149.25209597419476
EG10238-MONOMER[c],414.51182938339315
EG10239-MONOMER[c],21.806041708535272
EG10240-MONOMER[c],511.66158918299686
EG10241-MONOMER[c],5047.363105298723
EG10242-MONOMER[c],258.7986456156998
EG10243-MONOMER[c],334.4642200397489
EG10244-MONOMER[c],261.0168973453105
EG10246-MONOMER[i],384.9028476757935
EG10252-MONOMER[c],27.830974233615272
EG10253-MONOMER[c],26.474360571182093
EG10255-MONOMER[p],277.03452432029593
EG10266-MONOMER[m],0.07142857142857142
EG10270-MONOMER[c],461.2739562335678
EG10271-MONOMER[i],3443.264926911378
EG10272-MONOMER[i],1520.0674951899437
EG10280-MONOMER[o],432.83974346784305
EG10284-MONOMER[c],148.9912732043887
EG10286-MONOMER[o],90.98762198134607
EG10292-MONOMER[i],1073.6821627090835
EG10293-MONOMER[o],2445.876694916658
EG10297-MONOMER[i],1073.150584934049
EG10299-MONOMER[c],1584.8968968183235
EG10300-MONOMER[c],495.1030971410004
EG10302-MONOMER[o],1173.8176998855893
EG10306-MONOMER[o],990.3506286409828
EG10307-MONOMER[c],110.1928724086899
EG10308-MONOMER[e],31086.386224975085
EG10309-MONOMER[c],28.553245622143553
EG10310-MONOMER[p],331.67401398226167
EG10311-MONOMER[o],29.006715192312218
EG10312-MONOMER[c],7.3056981684160665
EG10313-MONOMER[l],95.21601610297786
EG10314-MONOMER[l],122.16588973537681
EG10315-MONOMER[l],196.77995645393594
EG10320-MONOMER[c],1809.4707122137718
EG10321-MONOMER[e],20459.102472742285
EG10322-MONOMER[j],686.3434481525993
EG10329-MONOMER[c],24.53701031635876
EG10335-MONOMER[c],4461.939261883168
EG10339-MONOMER[c],49.58574685874703
EG10341-MONOMER[i],16.15009740135406
EG10342-MONOMER[i],36.08852705570577
EG10343-MONOMER[c],235.50270095861285
EG10344-MONOMER[i],41.10547645234472
EG10346-MONOMER[c],306.0249146942629
EG10347-MONOMER[c],1027.863824223235
EG10355-MONOMER[c],350.0768146729362
EG10360-MONOMER[c],12389.936240443332
EG10370-MONOMER[c],452.2000006001812
EG10373-MONOMER[p],41.67383898004088
EG10374-MONOMER[p],68.67639753095771
EG10375-MONOMER[c],145.08636756199522
EG10376-MONOMER[c],182.62485970411512
EG10381-MONOMER[c],67.4962679207353
EG10395-MONOMER[c],449.69481274655385
EG10397-MONOMER[i],286.1739243366961
EG10415-MONOMER[c],1115.2215040336516
EG10416-MONOMER[c],8522.463207633145
EG10423-MONOMER[c],966.6591305809761
EG10424-MONOMER[c],175.45914200634667
EG10426-MONOMER[c],128.3769848096276
EG10434-MONOMER[i],140.85502059863762
EG10435-MONOMER[m],1088.2998293233645
EG10436-MONOMER[c],1173.7800278201473
EG10437-MONOMER[c],272.58466238535357
EG10438-MONOMER[c],4406.8511017262945
EG10439-MONOMER[c],3028.4920399923235
EG10442-MONOMER[c],120.27061896275599
EG10443-MONOMER[c],87.4590297452049
EG10454-MONOMER[c],125.49712853872948
EG10455-MONOMER[c],9963.403269020124
EG10456-MONOMER[c],250.97952937209132
EG10458-MONOMER[c],320.9877969062981
EG10459-MONOMER[c],168.17492116960736
EG10460-MONOMER[c],174.50955137148438
EG10461-MONOMER[c],1400.8676499448861
EG10462-MONOMER[m],761.6374075043069
EG10463-MONOMER[i],1323.569757338597
EG10466-MONOMER[c],71108.03433075703
EG10467-MONOMER[c],31552.85217297296
EG10471-MONOMER[c],5.296221302729559
EG10472-MONOMER[c],4.596474983052815
EG10473-MONOMER[c],3.9573416289351355
EG10474-MONOMER[c],33.35338550173139
EG10481-MONOMER[c],25.33287495271611
EG10483-MONOMER[i],33.14985597370959
EG10484-MONOMER[c],47.39240572515582
EG10485-MONOMER[c],48.92327989150881
EG10486-MONOMER[c],31.805137151414822
EG10487-MONOMER[c],22.08223596350188
EG10488-MONOMER[p],49.594552490653776
EG10490-MONOMER[c],170.76538146511066
EG10504-MONOMER[c],11706.38365114127
EG10506-MONOMER[c],3944.7924538694488
EG10507-MONOMER[c],12.753345504824846
EG10513-MONOMER[i],7.7563662560548465
EG10515-MONOMER[i],6.441347121001206
EG10523-MONOMER[c],927.1181669942149
EG10528-MONOMER[o],198.26744493695702
EG10529-MONOMER[c],862.9239659597894
EG10530-MONOMER[i],220.46388155607
EG10534-MONOMER[c],231.61869120306616
EG10535-MONOMER[c],17.4816719003191
EG10542-MONOMER[c],713.7843481934875
EG10544-MONOMER[m],211719.03052374214
EG10548-MONOMER[i],154.25858417097044
EG10559-MONOMER[p],136.75141801003332
EG10564-MONOMER[c],76.351639715904
EG10570-MONOMER[c],2746.7062189284306
EG10571-MONOMER[c],405.69368528196185
EG10572-MONOMER[c],194.19152965586753
EG10573-MONOMER[c],23.28036473760984
EG10575-MONOMER[c],84.66925256204584
EG10580-MONOMER[p],318.57612678414563
EG10595-MONOMER[c],61.56769172626674
EG10596-MONOMER[c],460.90840109971396
EG10597-MONOMER[c],1413.4519052162038
EG10598-MONOMER[c],855.0255797290039
EG10599-MONOMER[c],6118.140503132333
EG10600-MONOMER[c],6212.975445959936
EG10603-MONOMER[c],2825.222296014968
EG10606-MONOMER[i],90.63683301585748
EG10607-MONOMER[i],112.06152303795457
EG10608-MONOMER[i],1568.7980152318726
EG10609-MONOMER[i],67.81953086432632
EG10610-MONOMER[i],53.6002754063422
EG10611-MONOMER[c],533.7974176669319
EG10612-MONOMER[c],92.99319696675782
EG10613-MONOMER[m],106.30093541778321
EG10618-MONOMER[c],100.13160095795263
EG10624-MONOMER[c],32.42354984906169
EG10625-MONOMER[c],197.73386684159817
EG10626-MONOMER[c],92.13242193417418
EG10627-MONOMER[p],56.66857523484209
EG10634-MONOMER[c],726.6112306516732
EG10651-MONOMER[c],392.0581196604092
EG10656-MONOMER[c],190.5993375447079
EG10657-MONOMER[i],975.0010440105525
EG10658-MONOMER[m],870.3531112292895
EG10662-MONOMER[c],105.8824600222855
EG10665-MONOMER[c],1468.7411776747924
EG10666-MONOMER[c],2285.41752723963
EG10667-MONOMER[c],1992.372165124725
EG10668-MONOMER[c],25.9475060584813
EG10669-MONOMER[o],104523.6142236887
EG10670-MONOMER[o],2085.883379884986
EG10671-MONOMER[o],112584.62732236274
EG10673-MONOMER[o],40731.41874345433
EG10679-MONOMER[i],50.71055911580527
EG10680-MONOMER[c],1583.7747545737186
EG10684-MONOMER[o],20276.97106849379
EG10686-MONOMER[c],150.7787458446822
EG10687-MONOMER[c],329.7900674674935
EG10689-MONOMER[c],101.1460566296194
EG10690-MONOMER[c],254.3714629592562
EG10694-MONOMER[c],622.4450759149374
EG10695-MONOMER[c],2264.8220231996884
EG10696-MONOMER[i],592.972163395012
EG10697-MONOMER[c],379.06177620462125
EG10698-MONOMER[c],1202.0786128449395
EG10711-MONOMER[c],882.6100751048217
EG10712-MONOMER[c],121.96411965068049
EG10715-MONOMER[c],0.21428571428571427
EG10716-MONOMER[c],0.2939401455026455
EG10717-MONOMER[c],0.25
EG10718-MONOMER[c],0.6176680972818313
EG10719-MONOMER[c],0.07142857142857142
EG10722-MONOMER[c],2.8160750953358757
EG10723-MONOMER[c],3.7906776566482057
EG10724-MONOMER[c],3.126411311527798
EG10725-MONOMER[c],3.1216876894494967
EG10735-MONOMER[c],232.08637212637024
EG10736-MONOMER[c],28.285257819395017
EG10737-MONOMER[c],6.538776998965162
EG10739-MONOMER[m],35.88792044514458
EG10741-MONOMER[c],578.4470067335382
EG10743-MONOMER[c],2287.368074180064
EG10746-MONOMER[c],423.6651339766555
