# Generated by models/ecoli/analysis/cohort/kcat_estimates_v2_to_tsv.py from kcat_estimates_v2_with_estimators_summary.csv (source: 20260302.164308__wildtype_minimal_media) on 2026-05-21 18:58:57. Column: kcat_gap_estimate. 389 reaction-catalyst pairs with finite positive estimates (skipped 76 blank/NaN).
"reaction_id"	"catalyst_id"	"kcat_estimate"
"RXN-22438-5-METHYL-THF/NAD//METHYLENE-THF/NADH/PROTON.44."	"METHYLENETHFREDUCT-CPLX[c]"	3634.51
"RXN-22438-5-METHYL-THF/NAD//METHYLENE-THF/NADH/PROTON.44. (reverse)"	"METHYLENETHFREDUCT-CPLX[c]"	635945.0
"RXN-22438-CPD-1302/NAD//CPD-12996/NADH/PROTON.36."	"METHYLENETHFREDUCT-CPLX[c]"	13.2207
"RXN-22438-CPD-1302/NAD//CPD-12996/NADH/PROTON.36. (reverse)"	"METHYLENETHFREDUCT-CPLX[c]"	527935.0
"2-ISOPROPYLMALATESYN-RXN"	"2-ISOPROPYLMALATESYN-MONOMER[c]"	517.439
"RXN0-5114[CCO-CYTOSOL]-3-P-SERINE/WATER//SER/Pi.38."	"PSERPHOSPHA-MONOMER[c]"	1653.45
"PREPHENATEDEHYDRAT-RXN"	"CHORISMUTPREPHENDEHYDRAT-CPLX[c]"	153.148
"CHORISMATEMUT-RXN__CHORISMUTPREPHENDEHYDRAT-CPLX"	"CHORISMUTPREPHENDEHYDRAT-CPLX[c]"	227.658
"GMKALT-RXN"	"GUANYL-KIN-CPLX[c]"	18.0254
"GMKALT-RXN (reverse)"	"GUANYL-KIN-CPLX[c]"	42756.8
"GUANYL-KIN-RXN"	"GUANYL-KIN-CPLX[c]"	43285.0
"AIRS-RXN"	"AIRS-CPLX[c]"	12989.0
"CHORISMATE-SYNTHASE-RXN"	"AROC-CPLX[c]"	24454.6
"2.7.3.9-RXN"	"CPLX0-7938[c]"	7435.7
"RXN-17354"	"CPLX0-7938[c]"	3264.42
"RXN-17355"	"CPLX0-7938[c]"	3264.42
"GLURS-RXN-GLT-tRNAs/GLT/ATP/PROTON//Charged-GLT-tRNAs/AMP/PPI.52."	"GLURS-MONOMER[c]"	4008.02
"PORPHOBILSYNTH-RXN"	"PORPHOBILSYNTH-CPLX[c]"	68890.1
"3-OXOACYL-ACP-REDUCT-RXN-Beta-hydroxydecanoyl-ACPs/NADP//POLYMER-INST-B-KETOACYL-ACP-C6-H12/NADPH/PROTON.80. (reverse)"	"CPLX0-8005[c]"	60715.6
"3-OXOACYL-ACP-REDUCT-RXN-POLYMER-INST-OH-ACYL-ACP-C0-H0/NADP//Acetoacetyl-ACPs/NADPH/PROTON.67. (reverse)"	"CPLX0-8005[c]"	60715.6
"3-OXOACYL-ACP-REDUCT-RXN-POLYMER-INST-OH-ACYL-ACP-C12-H24/NADP//3-oxo-palmitoyl-ACPs/NADPH/PROTON.73. (reverse)"	"CPLX0-8005[c]"	51008.1
"3-OXOACYL-ACP-REDUCT-RXN-POLYMER-INST-OH-ACYL-ACP-C4-H8/NADP//3-Oxo-octanoyl-ACPs/NADPH/PROTON.70. (reverse)"	"CPLX0-8005[c]"	60715.6
"3-OXOACYL-ACP-REDUCT-RXN-R-3-hydroxyarachidoyl-ACPs/NADP//3-oxo-arachidoyl-ACPs/NADPH/PROTON.68. (reverse)"	"CPLX0-8005[c]"	1.71412e-10
"3-OXOACYL-ACP-REDUCT-RXN-R-3-hydroxystearoyl-ACPs/NADP//3-oxo-stearoyl-ACPs/NADPH/PROTON.64. (reverse)"	"CPLX0-8005[c]"	1.71412e-10
"RXN-10655 (reverse)"	"CPLX0-8005[c]"	3.59916e-12
"RXN-10659 (reverse)"	"CPLX0-8005[c]"	3.59916e-12
"RXN-9518 (reverse)"	"CPLX0-8005[c]"	60715.6
"RXN-9524 (reverse)"	"CPLX0-8005[c]"	26868.8
"RXN-9528 (reverse)"	"CPLX0-8005[c]"	26868.8
"RXN-9532 (reverse)"	"CPLX0-8005[c]"	60715.6
"RXN-9536 (reverse)"	"CPLX0-8005[c]"	59097.7
"RXN-9540 (reverse)"	"CPLX0-8005[c]"	30191.7
"RXN-9556 (reverse)"	"CPLX0-8005[c]"	1.98504e-11
"RXN0-2142 (reverse)"	"CPLX0-8005[c]"	4.91537e-12
"ADENYLYLSULFKIN-RXN"	"ADENYLYLSULFKIN-CPLX[c]"	17177.9
"UROGENIIISYN-RXN"	"UROGENIIISYN-MONOMER[c]"	44216.7
"DAPASYN-RXN"	"DAPASYN-CPLX[c]"	224.168
"RXN0-5127"	"EG11423-MONOMER[c]"	354473.0
"GLUTKIN-RXN"	"GLUTKIN-CPLX[c]"	2427.6
"3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN-CPD-12996/2-KETO-ISOVALERATE/WATER//2-DEHYDROPANTOATE/CPD-1301.63. (reverse)"	"3-METHYL-2-OXOBUT-OHCH3XFER-CPLX[c]"	28755.5
"3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN-METHYLENE-THF/2-KETO-ISOVALERATE/WATER//2-DEHYDROPANTOATE/THF.62."	"3-METHYL-2-OXOBUT-OHCH3XFER-CPLX[c]"	29682.7
"AICARTRANSFORM-RXN-10-FORMYL-THF/AICAR//THF/PHOSPHORIBOSYL-FORMAMIDO-CARBOXAMIDE.62."	"AICARTRANSIMPCYCLO-CPLX[c]"	8476.82
"IMPCYCLOHYDROLASE-RXN (reverse)"	"AICARTRANSIMPCYCLO-CPLX[c]"	8476.82
"ADOMET-DMK-METHYLTRANSFER-RXN"	"CPLX0-8301[c]"	10944.0
"TETRAACYLDISACC4KIN-RXN"	"TETRAACYLDISACC4KIN-MONOMER[m]"	337332.0
"TRANS-RXN-236-CPD-15238/ATP/WATER//CPD-15238/ADP/Pi/PROTON.45."	"CPLX0-7704[m]"	9.51426e-30
"TRANS-RXN-236-CPD-21359/ATP/WATER//CPD-21359/ADP/Pi/PROTON.45."	"CPLX0-7704[m]"	1.95023e-09
"TRANS-RXN-498"	"CPLX0-7704[m]"	1.27922e-09
"PREPHENATEDEHYDROG-RXN"	"CHORISMUTPREPHENDEHYDROG-CPLX[c]"	1500.87
"CHORISMATEMUT-RXN__CHORISMUTPREPHENDEHYDROG-CPLX"	"CHORISMUTPREPHENDEHYDROG-CPLX[c]"	627.305
"PPGPPSYN-RXN"	"SPOT-MONOMER[c]"	0.627041
"NAD-KIN-RXN"	"CPLX0-682[c]"	6036.9
"3-DEHYDROQUINATE-SYNTHASE-RXN"	"AROB-MONOMER[c]"	1436.24
"RXN-20673"	"AROB-MONOMER[c]"	38747.4
"RXN-20674"	"AROB-MONOMER[c]"	38747.4
"3-HYDROXYDECANOYL-ACP-DEHYDR-RXN-POLYMER-INST-OH-ACYL-ACP-C0-H0//POLYMER-INST-TRANS-D2-ENOYL-ACP-C0-H0/WATER.76."	"FABZ-CPLX[c]"	30127.2
"3-HYDROXYDECANOYL-ACP-DEHYDR-RXN-POLYMER-INST-OH-ACYL-ACP-C12-H24//2-Hexadecenoyl-ACPs/WATER.60."	"FABZ-CPLX[c]"	25310.4
"3-HYDROXYDECANOYL-ACP-DEHYDR-RXN-POLYMER-INST-OH-ACYL-ACP-C4-H8//POLYMER-INST-TRANS-D2-ENOYL-ACP-C4-H8/WATER.76."	"FABZ-CPLX[c]"	30127.2
"3-HYDROXYDECANOYL-ACP-DEHYDR-RXN-R-3-hydroxyarachidoyl-ACPs//trans-delta2-arachidoyl-ACPs/WATER.63."	"FABZ-CPLX[c]"	7.53459e-11
"3-HYDROXYDECANOYL-ACP-DEHYDR-RXN-R-3-hydroxystearoyl-ACPs//Octadec-2-enoyl-ACPs/WATER.53."	"FABZ-CPLX[c]"	7.53459e-11
"4.2.1.59-RXN"	"FABZ-CPLX[c]"	21675.9
"4.2.1.61-RXN"	"FABZ-CPLX[c]"	18229.6
"RXN-10656"	"FABZ-CPLX[c]"	1.87003e-12
"RXN-10660"	"FABZ-CPLX[c]"	1.87003e-12
"RXN-9520"	"FABZ-CPLX[c]"	30127.2
"RXN-9533"	"FABZ-CPLX[c]"	30127.2
"RXN-9537"	"FABZ-CPLX[c]"	26113.2
"RXN-9557"	"FABZ-CPLX[c]"	8.63644e-12
"RXN-9655"	"FABZ-CPLX[c]"	30127.2
"RXN0-2144"	"FABZ-CPLX[c]"	1.87003e-12
"1.8.4.8-RXN (reverse)"	"PAPSSULFOTRANS-CPLX[c]"	48098.0
"1.8.4.8-RXN-3-5-ADP/SO3/Ox-thioredoxins-1/PROTON//PAPS/Red-thioredoxins-1.62. (reverse)"	"PAPSSULFOTRANS-CPLX[c]"	14734.6
"1.8.4.8-RXN-3-5-ADP/SO3/Oxidized-CcmG-Proteins/PROTON//PAPS/Reduced-CcmG-Proteins.70. (reverse)"	"PAPSSULFOTRANS-CPLX[c]"	246.61
"1.8.4.8-RXN-3-5-ADP/SO3/Oxidized-CcmH-Proteins/PROTON//PAPS/Reduced-CcmH-Proteins.70. (reverse)"	"PAPSSULFOTRANS-CPLX[c]"	316.354
"RXN-10462"	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	1.88024e-11
"RXN-1381-LAUROYLCOA-CPD/GLYCEROL-3P//CPD0-2200/CO-A.43."	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	1.66025e-12
"RXN-1381-PALMITYL-COA/GLYCEROL-3P//1-PALMITOYLGLYCEROL-3-PHOSPHATE/CO-A.63."	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	9.48241e-12
"RXN-1381-STEAROYL-COA/GLYCEROL-3P//CPD0-2113/CO-A.41."	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	3.8659e-29
"RXN-1381-TETRADECANOYL-COA/GLYCEROL-3P//CPD-18379/CO-A.46."	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	3.52641e-12
"RXN-17016"	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	3.42321e-12
"RXN-17017"	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	6.81256e-12
"RXN-17018"	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	83547.8
"CTPSYN-RXN"	"CTPSYN-CPLX[c]"	96.4634
"RXN-14325"	"CTPSYN-CPLX[c]"	45003.3
"GLUTAMIN-RXN__CTPSYN-CPLX"	"CTPSYN-CPLX[c]"	27.3008
"GLYRIBONUCSYN-RXN"	"GLYCRIBONUCSYN-MONOMER[c]"	11496.4
"SULFITE-REDUCT-RXN (reverse)"	"SULFITE-REDUCT-CPLX[c]"	126804.0
"RXN-12587 (reverse)"	"CPLX0-248[c]"	9.82591
"RXN-12588"	"CPLX0-248[c]"	12.3392
"RXN-14382"	"CPLX0-248[c]"	20.4129
"RXN-22700"	"CPLX0-248[c]"	0.000466943
"RXN-9787"	"CPLX0-248[c]"	38.5004
"RXN0-308"	"CPLX0-248[c]"	24.4543
"THYMIDYLATESYN-RXN-METHYLENE-THF/DUMP//TMP/DIHYDROFOLATE.38."	"THYMIDYLATESYN-CPLX[c]"	5305.91
"RXN0-5055"	"ACETYL-COA-CARBOXYLTRANSFER-CPLX[c]"	449201.0
"UDPNACETYLGLUCOSAMACYLTRANS-RXN"	"UDPNACETYLGLUCOSAMACYLTRANS-CPLX[c]"	6011.37
"OHMETHYLBILANESYN-RXN"	"OHMETHYLBILANESYN-MONOMER[c]"	5484.24
"RXN-21523"	"OHMETHYLBILANESYN-MONOMER[c]"	81.8623
"RXN-21524"	"OHMETHYLBILANESYN-MONOMER[c]"	81.8623
"RXN-21525"	"OHMETHYLBILANESYN-MONOMER[c]"	81.8623
"RXN-21526"	"OHMETHYLBILANESYN-MONOMER[c]"	81.8623
"RXN-21527"	"OHMETHYLBILANESYN-MONOMER[c]"	81.8623
"CITSYN-RXN"	"CITRATE-SI-SYNTHASE[c]"	47145.4
"KETOGLUTREDUCT-RXN"	"PGLYCDEHYDROG-CPLX[c]"	3.89229
"KETOGLUTREDUCT-RXN (reverse)"	"PGLYCDEHYDROG-CPLX[c]"	3.89229
"PGLYCDEHYDROG-RXN (reverse)"	"PGLYCDEHYDROG-CPLX[c]"	5.0017
"RXN-16701"	"PGLYCDEHYDROG-CPLX[c]"	2.72952
"RXN-16701 (reverse)"	"PGLYCDEHYDROG-CPLX[c]"	2.72624
"CARBPSYN-RXN"	"CARBPSYN-CPLX[c]"	93.5027
"RXN-22735"	"CARBPSYN-CPLX[c]"	6130.34
"GLUTAMIN-RXN__CARBPSYN-CPLX"	"CARBPSYN-CPLX[c]"	25.1891
"PRPPAMIDOTRANS-RXN (reverse)"	"PRPPAMIDOTRANS-CPLX[c]"	56239.0
"GLYC3PDEHYDROGBIOSYN-RXN-GLYCEROL-3P/NAD//DIHYDROXY-ACETONE-PHOSPHATE/NADH/PROTON.57. (reverse)"	"GLYC3PDEHYDROGBIOSYN-CPLX[c]"	58103.5
"GLYC3PDEHYDROGBIOSYN-RXN-GLYCEROL-3P/NADP//DIHYDROXY-ACETONE-PHOSPHATE/NADPH/PROTON.59. (reverse)"	"GLYC3PDEHYDROGBIOSYN-CPLX[c]"	70512.1
"RXN0-21"	"ABC-6-CPLX[i]"	4968.99
"RIBOFLAVINSYNDEAM-RXN"	"CPLX0-7659[c]"	1630.5
"RIBOFLAVINSYNREDUC-RXN (reverse)"	"CPLX0-7659[c]"	1630.5
"NACGLCTRANS-RXN (reverse)"	"NACGLCTRANS-MONOMER[m]"	347.612
"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	2.63437e-11
"RXN-1623"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	5.20637e-12
"RXN-17008"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	3.38384e-11
"RXN-17009"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.73986e-11
"RXN-17010"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	7.97741e-11
"RXN-17011"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	2.13421e-11
"RXN-17012"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	4.50142e-11
"RXN-17013"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	2.33754e-11
"RXN-17014"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	2.22065e-11
"RXN-17019"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	7.80156e-11
"RXN-17020"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.90752e-11
"RXN-17021"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	4.55658e-12
"RXN-17022"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	4.41937e-12
"RXN-17023"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	3.18198e-12
"RXN-17024"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	2.12028e-11
"RXN0-5514"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.13459e-11
"RXN0-6705"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	181289.0
"DIHYDROOROT-RXN"	"DIHYDROOROT-CPLX[c]"	1155.24
"DIHYDROOROT-RXN (reverse)"	"DIHYDROOROT-CPLX[c]"	6028.34
"NICONUCADENYLYLTRAN-RXN"	"NICONUCADENYLYLTRAN-MONOMER[c]"	35000.4
"PMPOXI-RXN"	"PDXH-CPLX[c]"	31.8963
"PNPOXI-RXN"	"PDXH-CPLX[c]"	171.674
"ACETOLACTREDUCTOISOM-RXN (reverse)"	"CPLX0-7643[c]"	2471.01
"ACETOOHBUTREDUCTOISOM-RXN (reverse)"	"CPLX0-7643[c]"	109.629
"THI-P-KIN-RXN"	"THI-P-KIN-MONOMER[c]"	495.913
"OROPRIBTRANS-RXN (reverse)"	"OROPRIBTRANS-CPLX[c]"	476692.0
"GMP-SYN-NH3-RXN"	"GMP-SYN-CPLX[c]"	1698.26
"L-GLN-FRUCT-6-P-AMINOTRANS-RXN"	"L-GLN-FRUCT-6-P-AMINOTRANS-CPLX[c]"	124.227
"S-ADENMETSYN-RXN"	"S-ADENMETSYN-CPLX[c]"	9134.09
"DIHYDROFOLATESYNTH-RXN"	"FOLC-MONOMER[c]"	424.243
"METBALT-RXN"	"O-SUCCHOMOSERLYASE-CPLX[c]"	22.6702
"O-SUCCHOMOSERLYASE-RXN"	"O-SUCCHOMOSERLYASE-CPLX[c]"	21029.6
"O-SUCCHOMOSERLYASE-RXN (reverse)"	"O-SUCCHOMOSERLYASE-CPLX[c]"	1572.48
"RXN-15147"	"O-SUCCHOMOSERLYASE-CPLX[c]"	421141.0
