# Generated by models/ecoli/analysis/cohort/kcat_estimations.py on wildtype simulations: 64 seed(s), 8 generation(s) used (gens 4-11, first 4 skipped), 505 total cells. Generated 2026-03-30 20:54:40.
"reaction_id"	"catalyst_id"	"kcat_estimate"
"RXN-11478 (reverse)"	"CPLX0-8006[c]"	2.735584674993871
"RXN-11482 (reverse)"	"CPLX0-8006[c]"	2.735584674993871
"RXN-9558 (reverse)"	"CPLX0-8006[c]"	4.4429586133678864e-13
"RXN-9657 (reverse)"	"CPLX0-8006[c]"	2676.4594275096283
"RXN-9658 (reverse)"	"CPLX0-8006[c]"	3326.711446966209
"RXN-9659 (reverse)"	"CPLX0-8006[c]"	2676.4594275096283
"RXN-9660 (reverse)"	"CPLX0-8006[c]"	3326.711446966209
"RXN-9661 (reverse)"	"CPLX0-8006[c]"	3246.130060209238
"RXN-9662 (reverse)"	"CPLX0-8006[c]"	2883.469603869694
"RXN-9663 (reverse)"	"CPLX0-8006[c]"	4222.890395470104
"RXN0-2145 (reverse)"	"CPLX0-8006[c]"	4.858269655736539e-13
"THI-P-KIN-RXN"	"THI-P-KIN-MONOMER[c]"	111.49117467199582
"IMP-DEHYDROG-RXN"	"IMP-DEHYDROG-CPLX[c]"	521.698483578548
"ADENYL-KIN-RXN"	"ADENYL-KIN-MONOMER[c]"	2755.5951988467505
"RXN-14074"	"ADENYL-KIN-MONOMER[c]"	2112.890933734819
"LUMAZINESYN-RXN"	"LUMAZINESYN-CPLX[c]"	1968.6587710659733
"TRANS-RXN-236-CPD-15238/ATP/WATER//CPD-15238/ADP/Pi/PROTON.45."	"CPLX0-7704[m]"	9.514258895965698e-31
"TRANS-RXN-236-CPD-21359/ATP/WATER//CPD-21359/ADP/Pi/PROTON.45."	"CPLX0-7704[m]"	2.517078625675296e-10
"TRANS-RXN-498"	"CPLX0-7704[m]"	5.398986759405273e-10
"RXN0-5055"	"ACETYL-COA-CARBOXYLTRANSFER-CPLX[c]"	116521.0162939949
"1.8.4.8-RXN (reverse)"	"PAPSSULFOTRANS-CPLX[c]"	7725.48096572074
"1.8.4.8-RXN-3-5-ADP/SO3/Ox-thioredoxins-1/PROTON//PAPS/Red-thioredoxins-1.62. (reverse)"	"PAPSSULFOTRANS-CPLX[c]"	1844.1208886145282
"1.8.4.8-RXN-3-5-ADP/SO3/Oxidized-CcmG-Proteins/PROTON//PAPS/Reduced-CcmG-Proteins.70. (reverse)"	"PAPSSULFOTRANS-CPLX[c]"	244.2303837828136
"1.8.4.8-RXN-3-5-ADP/SO3/Oxidized-CcmH-Proteins/PROTON//PAPS/Reduced-CcmH-Proteins.70. (reverse)"	"PAPSSULFOTRANS-CPLX[c]"	310.6172863590583
"UROGENIIISYN-RXN"	"UROGENIIISYN-MONOMER[c]"	4446.90549591968
"RXN-11475"	"EG10119-MONOMER[c]"	65.75415024433548
"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	5.554835210113357e-12
"RXN-1623"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.6983157100800917e-12
"RXN-17008"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	8.244135021207793e-12
"RXN-17009"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	4.1191262453029275e-12
"RXN-17010"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.5954813329445152e-11
"RXN-17011"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	4.268415503297733e-12
"RXN-17012"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.8116687386065114e-11
"RXN-17013"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	5.2396498522825775e-12
"RXN-17014"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	3.935181303312575e-12
"RXN-17019"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.579939482517817e-11
"RXN-17020"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	4.989109883926358e-12
"RXN-17021"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.0259149468625769e-12
"RXN-17022"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.3773201227367671e-12
"RXN-17023"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	3.57991599030872e-13
"RXN-17024"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	4.240562518926267e-12
"RXN0-5514"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	3.6326678354328483e-12
"RXN0-6705"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	33812.12191132725
"GLYRIBONUCSYN-RXN"	"GLYCRIBONUCSYN-MONOMER[c]"	1484.907531963199
"DTMPKI-RXN"	"CPLX0-8260[c]"	580.0118704629504
"RXN-15131__CYSTATHIONINE-BETA-LYASE-CPLX"	"CYSTATHIONINE-BETA-LYASE-CPLX[c]"	432.9250722004775
"ASPCARBTRANS-RXN"	"ASPCARBTRANS-CPLX[c]"	1925.394526952504
"PRPPAMIDOTRANS-RXN (reverse)"	"PRPPAMIDOTRANS-CPLX[c]"	7145.276773476975
"ERYTHRON4PDEHYDROG-RXN"	"CPLX0-8212[c]"	42.419392546830416
"RXN0-302"	"CPLX0-721[c]"	2624650.218318712
"DAPASYN-RXN"	"DAPASYN-CPLX[c]"	43.64014980533799
"RIBOFLAVINSYNDEAM-RXN"	"CPLX0-7659[c]"	234.53873302078173
"RIBOFLAVINSYNREDUC-RXN (reverse)"	"CPLX0-7659[c]"	234.53873302078173
"UDP-NACMURALGLDAPAALIG-RXN"	"UDP-NACMURALGLDAPAALIG-MONOMER[c]"	50774.559181061704
"UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN"	"UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER[c]"	12805.105913795003
"CARBPSYN-RXN"	"CARBPSYN-CPLX[c]"	93.50210193853431
"RXN-16909"	"CARBPSYN-CPLX[c]"	5648.097301128489
"RXN-22735"	"CARBPSYN-CPLX[c]"	1101.3961111200638
"RXN-22736"	"CARBPSYN-CPLX[c]"	5648.097301128489
"GLUTAMIN-RXN__CARBPSYN-CPLX"	"CARBPSYN-CPLX[c]"	25.176979916731376
"PABASYN-RXN"	"PABASYN-CPLX[c]"	16.28921632488253
"RXN-22713"	"PABASYN-CPLX[c]"	2516.7403323320063
"AICARSYN-RXN"	"CPLX0-7959[c]"	3998.5871888131414
"AMPSYN-RXN"	"CPLX0-7959[c]"	3028.7587438730343
"P-PANTOCYSDECARB-RXN"	"CPLX0-341[c]"	48301.11754459211
"P-PANTOCYSLIG-RXN"	"CPLX0-341[c]"	48301.11754459211
"RXN-22914"	"CPLX0-341[c]"	36783.98420862074
"RXN-22915"	"CPLX0-341[c]"	36783.98420862074
"METHIONYL-TRNA-FORMYLTRANSFERASE-RXN-10-FORMYL-THF/L-methionyl-tRNAfmet//THF/N-formyl-L-methionyl-tRNAfmet/PROTON.77."	"EG11268-MONOMER[c]"	0.00013911716702328424
"RXN0-7422-CPD-14932/L-methionyl-tRNAfmet//DIHYDROFOLATE/N-formyl-L-methionyl-tRNAfmet/PROTON.83."	"EG11268-MONOMER[c]"	4.091377931370595e-15
