# Generated by models/ecoli/analysis/cohort/kcat_estimates_v2_to_tsv.py from kcat_estimates_v2_with_estimators_summary.csv (source: 20260302.164308__wildtype_minimal_media) on 2026-05-21 18:58:57. Column: kcat_drop_top_20_estimate. 389 reaction-catalyst pairs with finite positive estimates (skipped 76 blank/NaN).
"reaction_id"	"catalyst_id"	"kcat_estimate"
"RXN-22438-CPD-1302/NAD//CPD-12996/NADH/PROTON.36."	"METHYLENETHFREDUCT-CPLX[c]"	13.2207
"RXN-22438-CPD-1302/NAD//CPD-12996/NADH/PROTON.36. (reverse)"	"METHYLENETHFREDUCT-CPLX[c]"	149863.0
"2-ISOPROPYLMALATESYN-RXN"	"2-ISOPROPYLMALATESYN-MONOMER[c]"	303.064
"RXN0-5114[CCO-CYTOSOL]-3-P-SERINE/WATER//SER/Pi.38."	"PSERPHOSPHA-MONOMER[c]"	1653.43
"PREPHENATEDEHYDRAT-RXN"	"CHORISMUTPREPHENDEHYDRAT-CPLX[c]"	151.174
"CHORISMATEMUT-RXN__CHORISMUTPREPHENDEHYDRAT-CPLX"	"CHORISMUTPREPHENDEHYDRAT-CPLX[c]"	223.283
"GMKALT-RXN"	"GUANYL-KIN-CPLX[c]"	6.21078
"GMKALT-RXN (reverse)"	"GUANYL-KIN-CPLX[c]"	13146.4
"GUANYL-KIN-RXN"	"GUANYL-KIN-CPLX[c]"	14250.0
"AIRS-RXN"	"AIRS-CPLX[c]"	1447.25
"CHORISMATE-SYNTHASE-RXN"	"AROC-CPLX[c]"	7411.26
"2.7.3.9-RXN"	"CPLX0-7938[c]"	6954.92
"RXN-17354"	"CPLX0-7938[c]"	1728.42
"RXN-17355"	"CPLX0-7938[c]"	1728.42
"GLURS-RXN-GLT-tRNAs/GLT/ATP/PROTON//Charged-GLT-tRNAs/AMP/PPI.52."	"GLURS-MONOMER[c]"	2155.75
"PORPHOBILSYNTH-RXN"	"PORPHOBILSYNTH-CPLX[c]"	32199.8
"3-OXOACYL-ACP-REDUCT-RXN-Beta-hydroxydecanoyl-ACPs/NADP//POLYMER-INST-B-KETOACYL-ACP-C6-H12/NADPH/PROTON.80. (reverse)"	"CPLX0-8005[c]"	11286.3
"3-OXOACYL-ACP-REDUCT-RXN-POLYMER-INST-OH-ACYL-ACP-C0-H0/NADP//Acetoacetyl-ACPs/NADPH/PROTON.67. (reverse)"	"CPLX0-8005[c]"	11448.9
"3-OXOACYL-ACP-REDUCT-RXN-POLYMER-INST-OH-ACYL-ACP-C12-H24/NADP//3-oxo-palmitoyl-ACPs/NADPH/PROTON.73. (reverse)"	"CPLX0-8005[c]"	8928.9
"3-OXOACYL-ACP-REDUCT-RXN-POLYMER-INST-OH-ACYL-ACP-C4-H8/NADP//3-Oxo-octanoyl-ACPs/NADPH/PROTON.70. (reverse)"	"CPLX0-8005[c]"	11286.3
"3-OXOACYL-ACP-REDUCT-RXN-R-3-hydroxyarachidoyl-ACPs/NADP//3-oxo-arachidoyl-ACPs/NADPH/PROTON.68. (reverse)"	"CPLX0-8005[c]"	1.62601e-12
"3-OXOACYL-ACP-REDUCT-RXN-R-3-hydroxystearoyl-ACPs/NADP//3-oxo-stearoyl-ACPs/NADPH/PROTON.64. (reverse)"	"CPLX0-8005[c]"	2.63583e-12
"RXN-10655 (reverse)"	"CPLX0-8005[c]"	2.74054e-12
"RXN-10659 (reverse)"	"CPLX0-8005[c]"	2.74054e-12
"RXN-9518 (reverse)"	"CPLX0-8005[c]"	11740.2
"RXN-9524 (reverse)"	"CPLX0-8005[c]"	4422.18
"RXN-9528 (reverse)"	"CPLX0-8005[c]"	4422.18
"RXN-9532 (reverse)"	"CPLX0-8005[c]"	11740.2
"RXN-9536 (reverse)"	"CPLX0-8005[c]"	11413.1
"RXN-9540 (reverse)"	"CPLX0-8005[c]"	4608.36
"RXN-9556 (reverse)"	"CPLX0-8005[c]"	1.33941e-12
"RXN0-2142 (reverse)"	"CPLX0-8005[c]"	2.74819e-12
"ADENYLYLSULFKIN-RXN"	"ADENYLYLSULFKIN-CPLX[c]"	2566.5
"UROGENIIISYN-RXN"	"UROGENIIISYN-MONOMER[c]"	15440.9
"DAPASYN-RXN"	"DAPASYN-CPLX[c]"	23.2755
"RXN0-5127"	"EG11423-MONOMER[c]"	262639.0
"GLUTKIN-RXN"	"GLUTKIN-CPLX[c]"	2378.91
"3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN-CPD-12996/2-KETO-ISOVALERATE/WATER//2-DEHYDROPANTOATE/CPD-1301.63. (reverse)"	"3-METHYL-2-OXOBUT-OHCH3XFER-CPLX[c]"	7062.77
"3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN-METHYLENE-THF/2-KETO-ISOVALERATE/WATER//2-DEHYDROPANTOATE/THF.62."	"3-METHYL-2-OXOBUT-OHCH3XFER-CPLX[c]"	7101.57
"AICARTRANSFORM-RXN-10-FORMYL-THF/AICAR//THF/PHOSPHORIBOSYL-FORMAMIDO-CARBOXAMIDE.62."	"AICARTRANSIMPCYCLO-CPLX[c]"	1046.58
"IMPCYCLOHYDROLASE-RXN (reverse)"	"AICARTRANSIMPCYCLO-CPLX[c]"	1046.58
"ADOMET-DMK-METHYLTRANSFER-RXN"	"CPLX0-8301[c]"	507.182
"TETRAACYLDISACC4KIN-RXN"	"TETRAACYLDISACC4KIN-MONOMER[m]"	77168.1
"TRANS-RXN-236-CPD-15238/ATP/WATER//CPD-15238/ADP/Pi/PROTON.45."	"CPLX0-7704[m]"	9.51426e-30
"TRANS-RXN-236-CPD-21359/ATP/WATER//CPD-21359/ADP/Pi/PROTON.45."	"CPLX0-7704[m]"	1.45704e-10
"TRANS-RXN-498"	"CPLX0-7704[m]"	7.95613e-10
"PREPHENATEDEHYDROG-RXN"	"CHORISMUTPREPHENDEHYDROG-CPLX[c]"	1317.43
"CHORISMATEMUT-RXN__CHORISMUTPREPHENDEHYDROG-CPLX"	"CHORISMUTPREPHENDEHYDROG-CPLX[c]"	625.887
"PPGPPSYN-RXN"	"SPOT-MONOMER[c]"	0.627034
"NAD-KIN-RXN"	"CPLX0-682[c]"	1076.12
"3-DEHYDROQUINATE-SYNTHASE-RXN"	"AROB-MONOMER[c]"	1434.61
"RXN-20673"	"AROB-MONOMER[c]"	8370.35
"RXN-20674"	"AROB-MONOMER[c]"	8370.35
"3-HYDROXYDECANOYL-ACP-DEHYDR-RXN-POLYMER-INST-OH-ACYL-ACP-C0-H0//POLYMER-INST-TRANS-D2-ENOYL-ACP-C0-H0/WATER.76."	"FABZ-CPLX[c]"	7076.56
"3-HYDROXYDECANOYL-ACP-DEHYDR-RXN-POLYMER-INST-OH-ACYL-ACP-C12-H24//2-Hexadecenoyl-ACPs/WATER.60."	"FABZ-CPLX[c]"	4641.07
"3-HYDROXYDECANOYL-ACP-DEHYDR-RXN-POLYMER-INST-OH-ACYL-ACP-C4-H8//POLYMER-INST-TRANS-D2-ENOYL-ACP-C4-H8/WATER.76."	"FABZ-CPLX[c]"	6454.73
"3-HYDROXYDECANOYL-ACP-DEHYDR-RXN-R-3-hydroxyarachidoyl-ACPs//trans-delta2-arachidoyl-ACPs/WATER.63."	"FABZ-CPLX[c]"	7.68228e-13
"3-HYDROXYDECANOYL-ACP-DEHYDR-RXN-R-3-hydroxystearoyl-ACPs//Octadec-2-enoyl-ACPs/WATER.53."	"FABZ-CPLX[c]"	1.30012e-12
"4.2.1.59-RXN"	"FABZ-CPLX[c]"	2212.15
"4.2.1.61-RXN"	"FABZ-CPLX[c]"	2204.67
"RXN-10656"	"FABZ-CPLX[c]"	1.46312e-12
"RXN-10660"	"FABZ-CPLX[c]"	1.46312e-12
"RXN-9520"	"FABZ-CPLX[c]"	7127.15
"RXN-9533"	"FABZ-CPLX[c]"	7127.15
"RXN-9537"	"FABZ-CPLX[c]"	6177.56
"RXN-9557"	"FABZ-CPLX[c]"	7.12324e-13
"RXN-9655"	"FABZ-CPLX[c]"	7127.15
"RXN0-2144"	"FABZ-CPLX[c]"	1.49622e-12
"1.8.4.8-RXN (reverse)"	"PAPSSULFOTRANS-CPLX[c]"	1390.37
"1.8.4.8-RXN-3-5-ADP/SO3/Ox-thioredoxins-1/PROTON//PAPS/Red-thioredoxins-1.62. (reverse)"	"PAPSSULFOTRANS-CPLX[c]"	860.544
"1.8.4.8-RXN-3-5-ADP/SO3/Oxidized-CcmG-Proteins/PROTON//PAPS/Reduced-CcmG-Proteins.70. (reverse)"	"PAPSSULFOTRANS-CPLX[c]"	243.211
"1.8.4.8-RXN-3-5-ADP/SO3/Oxidized-CcmH-Proteins/PROTON//PAPS/Reduced-CcmH-Proteins.70. (reverse)"	"PAPSSULFOTRANS-CPLX[c]"	306.29
"RXN-10462"	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	9.27379e-12
"RXN-1381-LAUROYLCOA-CPD/GLYCEROL-3P//CPD0-2200/CO-A.43."	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	1.66025e-12
"RXN-1381-PALMITYL-COA/GLYCEROL-3P//1-PALMITOYLGLYCEROL-3-PHOSPHATE/CO-A.63."	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	3.32993e-12
"RXN-1381-STEAROYL-COA/GLYCEROL-3P//CPD0-2113/CO-A.41."	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	3.8659e-29
"RXN-1381-TETRADECANOYL-COA/GLYCEROL-3P//CPD-18379/CO-A.46."	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	2.79088e-13
"RXN-17016"	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	1.56159e-12
"RXN-17017"	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	2.82869e-13
"RXN-17018"	"GLYCEROL-3-P-ACYLTRANSFER-MONOMER[m]"	19806.3
"CTPSYN-RXN"	"CTPSYN-CPLX[c]"	96.2828
"RXN-14325"	"CTPSYN-CPLX[c]"	21893.3
"GLUTAMIN-RXN__CTPSYN-CPLX"	"CTPSYN-CPLX[c]"	27.2686
"GLYRIBONUCSYN-RXN"	"GLYCRIBONUCSYN-MONOMER[c]"	1343.53
"SULFITE-REDUCT-RXN (reverse)"	"SULFITE-REDUCT-CPLX[c]"	9828.91
"RXN-12587 (reverse)"	"CPLX0-248[c]"	0.523811
"RXN-12588"	"CPLX0-248[c]"	2.42533
"RXN-14382"	"CPLX0-248[c]"	4.32068
"RXN-22700"	"CPLX0-248[c]"	0.000466943
"RXN-9787"	"CPLX0-248[c]"	9.25309
"RXN0-308"	"CPLX0-248[c]"	4.80885
"THYMIDYLATESYN-RXN-METHYLENE-THF/DUMP//TMP/DIHYDROFOLATE.38."	"THYMIDYLATESYN-CPLX[c]"	494.192
"RXN0-5055"	"ACETYL-COA-CARBOXYLTRANSFER-CPLX[c]"	116157.0
"UDPNACETYLGLUCOSAMACYLTRANS-RXN"	"UDPNACETYLGLUCOSAMACYLTRANS-CPLX[c]"	1849.9
"OHMETHYLBILANESYN-RXN"	"OHMETHYLBILANESYN-MONOMER[c]"	2232.42
"RXN-21523"	"OHMETHYLBILANESYN-MONOMER[c]"	4.58474
"RXN-21524"	"OHMETHYLBILANESYN-MONOMER[c]"	4.58474
"RXN-21525"	"OHMETHYLBILANESYN-MONOMER[c]"	4.58474
"RXN-21526"	"OHMETHYLBILANESYN-MONOMER[c]"	4.58474
"RXN-21527"	"OHMETHYLBILANESYN-MONOMER[c]"	4.58474
"CITSYN-RXN"	"CITRATE-SI-SYNTHASE[c]"	7194.76
"KETOGLUTREDUCT-RXN"	"PGLYCDEHYDROG-CPLX[c]"	3.88717
"KETOGLUTREDUCT-RXN (reverse)"	"PGLYCDEHYDROG-CPLX[c]"	3.8877
"PGLYCDEHYDROG-RXN (reverse)"	"PGLYCDEHYDROG-CPLX[c]"	4.97285
"RXN-16701"	"PGLYCDEHYDROG-CPLX[c]"	2.72629
"RXN-16701 (reverse)"	"PGLYCDEHYDROG-CPLX[c]"	2.72622
"CARBPSYN-RXN"	"CARBPSYN-CPLX[c]"	93.4944
"RXN-22735"	"CARBPSYN-CPLX[c]"	512.175
"GLUTAMIN-RXN__CARBPSYN-CPLX"	"CARBPSYN-CPLX[c]"	25.154
"PRPPAMIDOTRANS-RXN (reverse)"	"PRPPAMIDOTRANS-CPLX[c]"	6815.47
"GLYC3PDEHYDROGBIOSYN-RXN-GLYCEROL-3P/NAD//DIHYDROXY-ACETONE-PHOSPHATE/NADH/PROTON.57. (reverse)"	"GLYC3PDEHYDROGBIOSYN-CPLX[c]"	7559.5
"GLYC3PDEHYDROGBIOSYN-RXN-GLYCEROL-3P/NADP//DIHYDROXY-ACETONE-PHOSPHATE/NADPH/PROTON.59. (reverse)"	"GLYC3PDEHYDROGBIOSYN-CPLX[c]"	7555.45
"RXN0-21"	"ABC-6-CPLX[i]"	4472.02
"RIBOFLAVINSYNDEAM-RXN"	"CPLX0-7659[c]"	255.532
"RIBOFLAVINSYNREDUC-RXN (reverse)"	"CPLX0-7659[c]"	255.532
"NACGLCTRANS-RXN (reverse)"	"NACGLCTRANS-MONOMER[m]"	347.607
"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.46837e-11
"RXN-1623"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	4.23497e-12
"RXN-17008"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.79768e-11
"RXN-17009"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.08257e-11
"RXN-17010"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.86072e-11
"RXN-17011"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	7.38186e-12
"RXN-17012"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	2.69487e-11
"RXN-17013"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.25897e-11
"RXN-17014"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.21173e-11
"RXN-17019"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	6.28462e-12
"RXN-17020"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	9.85408e-12
"RXN-17021"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	2.60777e-12
"RXN-17022"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	2.75487e-12
"RXN-17023"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	1.5355e-12
"RXN-17024"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	9.7097e-13
"RXN0-5514"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	9.62638e-12
"RXN0-6705"	"1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER[i]"	32821.9
"DIHYDROOROT-RXN"	"DIHYDROOROT-CPLX[c]"	1150.35
"DIHYDROOROT-RXN (reverse)"	"DIHYDROOROT-CPLX[c]"	1346.11
"NICONUCADENYLYLTRAN-RXN"	"NICONUCADENYLYLTRAN-MONOMER[c]"	1736.37
"PMPOXI-RXN"	"PDXH-CPLX[c]"	31.8951
"PNPOXI-RXN"	"PDXH-CPLX[c]"	48.7037
"ACETOLACTREDUCTOISOM-RXN (reverse)"	"CPLX0-7643[c]"	155.514
"ACETOOHBUTREDUCTOISOM-RXN (reverse)"	"CPLX0-7643[c]"	107.886
"THI-P-KIN-RXN"	"THI-P-KIN-MONOMER[c]"	223.424
"OROPRIBTRANS-RXN (reverse)"	"OROPRIBTRANS-CPLX[c]"	331073.0
"GMP-SYN-NH3-RXN"	"GMP-SYN-CPLX[c]"	401.861
"L-GLN-FRUCT-6-P-AMINOTRANS-RXN"	"L-GLN-FRUCT-6-P-AMINOTRANS-CPLX[c]"	124.059
"S-ADENMETSYN-RXN"	"S-ADENMETSYN-CPLX[c]"	8827.34
"DIHYDROFOLATESYNTH-RXN"	"FOLC-MONOMER[c]"	118.129
"METBALT-RXN"	"O-SUCCHOMOSERLYASE-CPLX[c]"	22.6434
"O-SUCCHOMOSERLYASE-RXN"	"O-SUCCHOMOSERLYASE-CPLX[c]"	7714.38
"O-SUCCHOMOSERLYASE-RXN (reverse)"	"O-SUCCHOMOSERLYASE-CPLX[c]"	1560.6
"RXN-15147"	"O-SUCCHOMOSERLYASE-CPLX[c]"	411258.0
