sp|P02925|RBSB_ECOLI	P02925	RBSB_ECOLI	RBSB-MONOMER	rbsB
sp|P02929|TONB_ECOLI	P02929	TONB_ECOLI	EG11012-MONOMER	tonB
sp|P02930|TOLC_ECOLI	P02930	TOLC_ECOLI	EG11009-MONOMER	tolC
sp|P02931|OMPF_ECOLI	P02931	OMPF_ECOLI	EG10671-MONOMER	ompF
sp|P02932|PHOE_ECOLI	P02932	PHOE_ECOLI	MONOMER0-282	phoE
sp|P02942|MCP1_ECOLI	P02942	MCP1_ECOLI	TSR-MONOMER	tsr
sp|P03004|DNAA_ECOLI	P03004	DNAA_ECOLI	PD03831	dnaA
sp|P03007|DPO3E_ECOLI	P03007	DPO3E_ECOLI	EG10243-MONOMER	dnaQ
sp|P03018|UVRD_ECOLI	P03018	UVRD_ECOLI	EG11064-MONOMER	uvrD
sp|P03023|LACI_ECOLI	P03023	LACI_ECOLI	PD00763	lacI
sp|P03024|GALR_ECOLI	P03024	GALR_ECOLI	PD03028	galR
sp|P03813|YGEA_ECOLI	P03813	YGEA_ECOLI	EG11157-MONOMER	ygeA
sp|P03817|MIOC_ECOLI	P03817	MIOC_ECOLI	EG11199-MONOMER	mioC
sp|P03819|KEFC_ECOLI	P03819	KEFC_ECOLI	KEFC-MONOMER	kefC
sp|P03835|INSG_ECOLI	P03835	INSG_ECOLI	G7900-MONOMER	insG
sp|P03841|MALM_ECOLI	P03841	MALM_ECOLI	EG10559-MONOMER	malM
sp|P04036|DAPB_ECOLI	P04036	DAPB_ECOLI	DIHYDROPICRED-MONOMER	dapB
sp|P04079|GUAA_ECOLI	P04079	GUAA_ECOLI	GMP-SYN-MONOMER	guaA
sp|P04335|FRSA_ECOLI	P04335	FRSA_ECOLI	EG11091-MONOMER	frsA
sp|P04391|OTC1_ECOLI	P04391	OTC1_ECOLI	CHAINI-MONOMER	argI
sp|P04395|3MG2_ECOLI	P04395	3MG2_ECOLI	EG11222-MONOMER	alkA
sp|P04425|GSHB_ECOLI	P04425	GSHB_ECOLI	GLUTATHIONE-SYN-MONOMER	gshB
sp|P04693|TYRB_ECOLI	P04693	TYRB_ECOLI	TYRB-MONOMER	tyrB
sp|P04805|SYE_ECOLI	P04805	SYE_ECOLI	GLURS-MONOMER	gltX
sp|P04816|LIVK_ECOLI	P04816	LIVK_ECOLI	LIVK-MONOMER	livK
sp|P04825|AMPN_ECOLI	P04825	AMPN_ECOLI	EG10696-MONOMER	pepN
sp|P04846|NLPA_ECOLI	P04846	NLPA_ECOLI	EG10657-MONOMER	nlpA
sp|P04949|FLIC_ECOLI	P04949	FLIC_ECOLI	EG10321-MONOMER	fliC
sp|P04951|KDSB_ECOLI	P04951	KDSB_ECOLI	CPM-KDOSYNTH-MONOMER	kdsB
sp|P04968|ILVA_ECOLI	P04968	ILVA_ECOLI	THREDEHYDSYN-MONOMER	ilvA
sp|P04982|RBSD_ECOLI	P04982	RBSD_ECOLI	EG10817-MONOMER	rbsD
sp|P04983|RBSA_ECOLI	P04983	RBSA_ECOLI	RBSA-MONOMER	rbsA
sp|P04993|RECD_ECOLI	P04993	RECD_ECOLI	EG10826-MONOMER	recD
sp|P04994|EX7L_ECOLI	P04994	EX7L_ECOLI	EG11072-MONOMER	xseA
sp|P04995|EX1_ECOLI	P04995	EX1_ECOLI	EG10926-MONOMER	sbcB
sp|P05020|PYRC_ECOLI	P05020	PYRC_ECOLI	DIHYDROOROT-MONOMER	pyrC
sp|P05041|PABB_ECOLI	P05041	PABB_ECOLI	PABASYN-COMPI-MONOMER	pabB
sp|P05042|FUMC_ECOLI	P05042	FUMC_ECOLI	FUMC-MONOMER	fumC
sp|P05052|APPY_ECOLI	P05052	APPY_ECOLI	PD00967	appY
sp|P05055|PNP_ECOLI	P05055	PNP_ECOLI	EG10743-MONOMER	pnp
sp|P05100|3MG1_ECOLI	P05100	3MG1_ECOLI	EG10986-MONOMER	tag
sp|P05194|AROD_ECOLI	P05194	AROD_ECOLI	AROD-MONOMER	aroD
sp|P05458|PTRA_ECOLI	P05458	PTRA_ECOLI	EG10786-MONOMER	ptrA
sp|P05459|PDXB_ECOLI	P05459	PDXB_ECOLI	ERYTHRON4PDEHYDROG-MONOMER	pdxB
sp|P05523|FPG_ECOLI	P05523	FPG_ECOLI	EG10329-MONOMER	mutM
sp|P05637|APAH_ECOLI	P05637	APAH_ECOLI	EG10048-MONOMER	apaH
sp|P05704|MCP3_ECOLI	P05704	MCP3_ECOLI	TRG-MONOMER	trg
sp|P05706|PTHA_ECOLI	P05706	PTHA_ECOLI	GUTB-MONOMER	srlB
sp|P05719|T1SK_ECOLI	P05719	T1SK_ECOLI	EG10460-MONOMER	hsdS
sp|P05791|ILVD_ECOLI	P05791	ILVD_ECOLI	DIHYDROXYACIDDEHYDRAT-MONOMER	ilvD
sp|P05793|ILVC_ECOLI	P05793	ILVC_ECOLI	KETOLREDUCTOISOM-MONOMER	ilvC
sp|P05825|FEPA_ECOLI	P05825	FEPA_ECOLI	EG10293-MONOMER	fepA
sp|P05827|ILVY_ECOLI	P05827	ILVY_ECOLI	PD00200	ilvY
sp|P05852|TSAD_ECOLI	P05852	TSAD_ECOLI	EG11171-MONOMER	tsaD
sp|P06129|BTUB_ECOLI	P06129	BTUB_ECOLI	EG10126-MONOMER	btuB
sp|P06136|FTSQ_ECOLI	P06136	FTSQ_ECOLI	EG10342-MONOMER	ftsQ
sp|P06149|DLD_ECOLI	P06149	DLD_ECOLI	DLACTDEHYDROGFAD-MONOMER	dld
sp|P06282|CDH_ECOLI	P06282	CDH_ECOLI	CDPDIGLYPYPHOSPHA-MONOMER	cdh
sp|P06610|BTUE_ECOLI	P06610	BTUE_ECOLI	BTUE-MONOMER	btuE
sp|P06611|BTUD_ECOLI	P06611	BTUD_ECOLI	BTUD-MONOMER	btuD
sp|P06612|TOP1_ECOLI	P06612	TOP1_ECOLI	EG11013-MONOMER	topA
sp|P06616|ERA_ECOLI	P06616	ERA_ECOLI	EG10270-MONOMER	era
sp|P06709|BIRA_ECOLI	P06709	BIRA_ECOLI	BIOTINLIG-MONOMER	birA
sp|P06710|DPO3X_ECOLI	P06710	DPO3X_ECOLI		
sp|P06715|GSHR_ECOLI	P06715	GSHR_ECOLI	GLUTATHIONE-REDUCT-NADPH-MONOMER	gor
sp|P06720|AGAL_ECOLI	P06720	AGAL_ECOLI	ALPHAGALACTOSID-MONOMER	melA
sp|P06721|METC_ECOLI	P06721	METC_ECOLI	CYSTATHIONINE-BETA-LYASE-MONOMER	metC
sp|P06722|MUTH_ECOLI	P06722	MUTH_ECOLI	EG10624-MONOMER	mutH
sp|P06846|EBGR_ECOLI	P06846	EBGR_ECOLI	PD03254	ebgR
sp|P06959|ODP2_ECOLI	P06959	ODP2_ECOLI	E2P-MONOMER	aceF
sp|P06961|CCA_ECOLI	P06961	CCA_ECOLI	EG10136-MONOMER	cca
sp|P06966|DICA_ECOLI	P06966	DICA_ECOLI	EG10226-MONOMER	dicA
sp|P06968|DUT_ECOLI	P06968	DUT_ECOLI	DUTP-PYROP-MONOMER	dut
sp|P06971|FHUA_ECOLI	P06971	FHUA_ECOLI	EG10302-MONOMER	fhuA
sp|P06974|FLIM_ECOLI	P06974	FLIM_ECOLI	FLIM-FLAGELLAR-C-RING-SWITCH	fliM
sp|P06983|HEM3_ECOLI	P06983	HEM3_ECOLI	OHMETHYLBILANESYN-MONOMER	hemC
sp|P06986|HIS8_ECOLI	P06986	HIS8_ECOLI	HISTPHOSTRANS-MONOMER	hisC
sp|P06987|HIS7_ECOLI	P06987	HIS7_ECOLI	IMIDPHOSPHADEHYDHISTIDPHOSPHA-MONOMER	hisB
sp|P06988|HISX_ECOLI	P06988	HISX_ECOLI	HISTDEHYD-MONOMER	hisD
sp|P06989|HIS2_ECOLI	P06989	HIS2_ECOLI	HISTCYCLOPRATPPHOS	hisI
sp|P06992|RSMA_ECOLI	P06992	RSMA_ECOLI	EG10523-MONOMER	rsmA
sp|P06993|MALT_ECOLI	P06993	MALT_ECOLI	PD00237	malT
sp|P06996|OMPC_ECOLI	P06996	OMPC_ECOLI	EG10670-MONOMER	ompC
sp|P06999|PFKB_ECOLI	P06999	PFKB_ECOLI	6PFK-2-MONOMER	pfkB
sp|P07001|PNTA_ECOLI	P07001	PNTA_ECOLI	PNTA-MONOMER	pntA
sp|P07003|POXB_ECOLI	P07003	POXB_ECOLI	PYRUVOXID-MONOMER	poxB
sp|P07004|PROA_ECOLI	P07004	PROA_ECOLI	GLUTSEMIALDEHYDROG-MONOMER	proA
sp|P07012|RF2_ECOLI	P07012	RF2_ECOLI	EG10762-MONOMER	prfB
sp|P07014|SDHB_ECOLI	P07014	SDHB_ECOLI	SDH-FE-S	sdhB
sp|P07017|MCP2_ECOLI	P07017	MCP2_ECOLI	TAR-MONOMER	tar
sp|P07018|MCP4_ECOLI	P07018	MCP4_ECOLI	TAP-MONOMER	tap
sp|P07021|YFIB_ECOLI	P07021	YFIB_ECOLI	EG11152-MONOMER	yfiB
sp|P07023|TYRA_ECOLI	P07023	TYRA_ECOLI	CHORISMUTPREPHENDEHYDROG-MONOMER	tyrA
sp|P07024|USHA_ECOLI	P07024	USHA_ECOLI	USHA-MONOMER	ushA
sp|P07026|SDIA_ECOLI	P07026	SDIA_ECOLI	PD02198	sdiA
sp|P07102|PPA_ECOLI	P07102	PPA_ECOLI	APPA-MONOMER	appA
sp|P07109|HISP_ECOLI	P07109	HISP_ECOLI	HISP-MONOMER	hisP
sp|P07117|PUTP_ECOLI	P07117	PUTP_ECOLI	PUTP-MONOMER	putP
sp|P07118|SYV_ECOLI	P07118	SYV_ECOLI	VALS-MONOMER	valS
sp|P07330|CHEB_ECOLI	P07330	CHEB_ECOLI	CHEB-MONOMER	cheB
sp|P07363-2|CHEA_ECOLI	P07363-2	CHEA_ECOLI	CHEA-SMALL	cheA
sp|P07363|CHEA_ECOLI	P07363	CHEA_ECOLI		
sp|P07364|CHER_ECOLI	P07364	CHER_ECOLI	CHER-MONOMER	cheR
sp|P07395|SYFB_ECOLI	P07395	SYFB_ECOLI	PHET-MONOMER	pheT
sp|P07604|TYRR_ECOLI	P07604	TYRR_ECOLI	PD00413	tyrR
sp|P07623|METAS_ECOLI	P07623	METAS_ECOLI	HOMSUCTRAN-MONOMER	metA
sp|P07639|AROB_ECOLI	P07639	AROB_ECOLI	AROB-MONOMER	aroB
sp|P07648|RECC_ECOLI	P07648	RECC_ECOLI	EG10825-MONOMER	recC
sp|P07649|TRUA_ECOLI	P07649	TRUA_ECOLI	EG10454-MONOMER	truA
sp|P07650|TYPH_ECOLI	P07650	TYPH_ECOLI	DEOA-MONOMER	deoA
sp|P07654|PSTA_ECOLI	P07654	PSTA_ECOLI	PSTA-MONOMER	pstA
sp|P07762|GLGB_ECOLI	P07762	GLGB_ECOLI	GLYCOGEN-BRANCH-MONOMER	glgB
sp|P07813|SYL_ECOLI	P07813	SYL_ECOLI	LEUS-MONOMER	leuS
sp|P07821|FHUC_ECOLI	P07821	FHUC_ECOLI	FHUC-MONOMER	fhuC
sp|P07822|FHUD_ECOLI	P07822	FHUD_ECOLI	FHUD-MONOMER	fhuD
sp|P07862|DDLB_ECOLI	P07862	DDLB_ECOLI	DALADALALIGB-MONOMER	ddlB
sp|P07913|TDH_ECOLI	P07913	TDH_ECOLI	THREODEHYD-MONOMER	tdh
sp|P08142|ILVB_ECOLI	P08142	ILVB_ECOLI	LARGEILVB-MONOMER	ilvB
sp|P08178|PUR5_ECOLI	P08178	PUR5_ECOLI	AIRS-MONOMER	purM
sp|P08179|PUR3_ECOLI	P08179	PUR3_ECOLI	GART-MONOMER	purN
sp|P08189|FIMF_ECOLI	P08189	FIMF_ECOLI	EG10313-MONOMER	fimF
sp|P08191|FIMH_ECOLI	P08191	FIMH_ECOLI	EG10315-MONOMER	fimH
sp|P08192|FOLC_ECOLI	P08192	FOLC_ECOLI	FOLC-MONOMER	folC
sp|P08200|IDH_ECOLI	P08200	IDH_ECOLI	ISOCITDEH-SUBUNIT	icd
sp|P08201|NIRB_ECOLI	P08201	NIRB_ECOLI	NIRB-MONOMER	nirB
sp|P08202|ARAA_ECOLI	P08202	ARAA_ECOLI	ARABISOM-MONOMER	araA
sp|P08244|PYRF_ECOLI	P08244	PYRF_ECOLI	OROTPDECARB-MONOMER	pyrF
sp|P08245|YCIH_ECOLI	P08245	YCIH_ECOLI	EG11128-MONOMER	yciH
sp|P08312|SYFA_ECOLI	P08312	SYFA_ECOLI	PHES-MONOMER	pheS
sp|P08331|CPDB_ECOLI	P08331	CPDB_ECOLI	CPDB-MONOMER	cpdB
sp|P08337|MUTT_ECOLI	P08337	MUTT_ECOLI	EG10626-MONOMER	mutT
sp|P08368|CREB_ECOLI	P08368	CREB_ECOLI	CREB-MONOMER	creB
sp|P08373|MURB_ECOLI	P08373	MURB_ECOLI	UDPNACETYLMURAMATEDEHYDROG-MONOMER	murB
sp|P08390|USG_ECOLI	P08390	USG_ECOLI	EG11059-MONOMER	usg
sp|P08394|RECB_ECOLI	P08394	RECB_ECOLI	EG10824-MONOMER	recB
sp|P08395|SPPA_ECOLI	P08395	SPPA_ECOLI	EG10968-MONOMER	sppA
sp|P08400|PHOR_ECOLI	P08400	PHOR_ECOLI	PHOR-MONOMER	phoR
sp|P08401|CREC_ECOLI	P08401	CREC_ECOLI	CREC-MONOMER	creC
sp|P08506|DACC_ECOLI	P08506	DACC_ECOLI	EG10203-MONOMER	dacC
sp|P08622|DNAJ_ECOLI	P08622	DNAJ_ECOLI	EG10240-MONOMER	dnaJ
sp|P08660|AK3_ECOLI	P08660	AK3_ECOLI	ASPKINIII-MONOMER	lysC
sp|P08839|PT1_ECOLI	P08839	PT1_ECOLI	PTSI-MONOMER	ptsI
sp|P08956|T1RK_ECOLI	P08956	T1RK_ECOLI	EG10459-MONOMER	hsdR
sp|P08957|T1MK_ECOLI	P08957	T1MK_ECOLI	EG10458-MONOMER	hsdM
sp|P08997|MASY_ECOLI	P08997	MASY_ECOLI	MALATE-SYNTHASE	aceB
sp|P09029|PURK_ECOLI	P09029	PURK_ECOLI	PURK-MONOMER	purK
sp|P09030|EX3_ECOLI	P09030	EX3_ECOLI	EG11073-MONOMER	xthA
sp|P09053|AVTA_ECOLI	P09053	AVTA_ECOLI	VALINE-PYRUVATE-AMINOTRANSFER-MONOMER	avtA
sp|P09099|XYLB_ECOLI	P09099	XYLB_ECOLI	XYLULOKIN-MONOMER	xylB
sp|P09126|HEM4_ECOLI	P09126	HEM4_ECOLI	UROGENIIISYN-MONOMER	hemD
sp|P09127|HEMX_ECOLI	P09127	HEMX_ECOLI	HEMX-MONOMER	hemX
sp|P09147|GALE_ECOLI	P09147	GALE_ECOLI	UDPGLUCEPIM-MONOMER	galE
sp|P09148|GAL7_ECOLI	P09148	GAL7_ECOLI	GALACTURIDYLYLTRANS-MONOMER	galT
sp|P09151|LEU1_ECOLI	P09151	LEU1_ECOLI	2-ISOPROPYLMALATESYN-MONOMER	leuA
sp|P09155|RND_ECOLI	P09155	RND_ECOLI	EG10858-MONOMER	rnd
sp|P09158|SPEE_ECOLI	P09158	SPEE_ECOLI	SPERMIDINESYN-MONOMER	speE
sp|P09169|OMPT_ECOLI	P09169	OMPT_ECOLI	EG10673-MONOMER	ompT
sp|P09184|VSR_ECOLI	P09184	VSR_ECOLI	EG11068-MONOMER	vsr
sp|P09323|PTW3C_ECOLI	P09323	PTW3C_ECOLI	NAGE-MONOMER	nagE
sp|P09348|MOTA_ECOLI	P09348	MOTA_ECOLI	MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN	motA
sp|P09372|GRPE_ECOLI	P09372	GRPE_ECOLI	EG10416-MONOMER	grpE
sp|P09373|PFLB_ECOLI	P09373	PFLB_ECOLI	PYRUVFORMLY-MONOMER	pflB
sp|P09391|GLPG_ECOLI	P09391	GLPG_ECOLI	EG10397-MONOMER	glpG
sp|P09394|GLPQ_ECOLI	P09394	GLPQ_ECOLI	GLYCPDIESTER-PERI-MONOMER	glpQ
sp|P09424|MTLD_ECOLI	P09424	MTLD_ECOLI	MANNPDEHYDROG-MONOMER	mtlD
sp|P09546|PUTA_ECOLI	P09546	PUTA_ECOLI	PUTA-MONOMER	putA
sp|P09549|DEDD_ECOLI	P09549	DEDD_ECOLI	EG10218-MONOMER	dedD
sp|P09551|ARGT_ECOLI	P09551	ARGT_ECOLI	ARGT-MONOMER	argT
sp|P09831|GLTB_ECOLI	P09831	GLTB_ECOLI	GLUSYNLARGE-MONOMER	gltB
sp|P09832|GLTD_ECOLI	P09832	GLTD_ECOLI	GLUSYNSMALL-MONOMER	gltD
sp|P09833|MODC_ECOLI	P09833	MODC_ECOLI	MODC-MONOMER	modC
sp|P09835|UHPB_ECOLI	P09835	UHPB_ECOLI	UHPB-MONOMER	uhpB
sp|P09980|REP_ECOLI	P09980	REP_ECOLI	EG10837-MONOMER	rep
sp|P0A698|UVRA_ECOLI	P0A698	UVRA_ECOLI	EG11061-MONOMER	uvrA
sp|P0A6A0|UBIB_ECOLI	P0A6A0	UBIB_ECOLI	2-OCTAPRENYLPHENOL-HYDROX-MONOMER	ubiB
sp|P0A6A3|ACKA_ECOLI	P0A6A3	ACKA_ECOLI	ACETATEKINA-MONOMER	ackA
sp|P0A6A6|LEUC_ECOLI	P0A6A6	LEUC_ECOLI	LEUC-MONOMER	leuC
sp|P0A6A8|ACP_ECOLI	P0A6A8	ACP_ECOLI	EG50003-MONOMER	acpP
sp|P0A6B4|ALR1_ECOLI	P0A6B4	ALR1_ECOLI	ALARACEBIOSYN-MONOMER	alr
sp|P0A6B7|ISCS_ECOLI	P0A6B7	ISCS_ECOLI	G7325-MONOMER	iscS
sp|P0A6C1|END4_ECOLI	P0A6C1	END4_ECOLI	EG10651-MONOMER	nfo
sp|P0A6C5|ARGA_ECOLI	P0A6C5	ARGA_ECOLI	N-ACETYLTRANSFER-MONOMER	argA
sp|P0A6C8|ARGB_ECOLI	P0A6C8	ARGB_ECOLI	ACETYLGLUTKIN-MONOMER	argB
sp|P0A6D0|ARGR_ECOLI	P0A6D0	ARGR_ECOLI	PD00194	argR
sp|P0A6D3|AROA_ECOLI	P0A6D3	AROA_ECOLI	AROA-MONOMER	aroA
sp|P0A6D7|AROK_ECOLI	P0A6D7	AROK_ECOLI	AROK-MONOMER	aroK
sp|P0A6E1|AROL_ECOLI	P0A6E1	AROL_ECOLI	AROL-MONOMER	aroL
sp|P0A6E4|ASSY_ECOLI	P0A6E4	ASSY_ECOLI	ARGSUCCINSYN-MONOMER	argG
sp|P0A6E6|ATPE_ECOLI	P0A6E6	ATPE_ECOLI	ATPC-MONOMER	atpC
sp|P0A6E9|BIOD2_ECOLI	P0A6E9	BIOD2_ECOLI	G6851-MONOMER	bidA
sp|P0A6F1|CARA_ECOLI	P0A6F1	CARA_ECOLI	CARBPSYN-SMALL	carA
sp|P0A6F3|GLPK_ECOLI	P0A6F3	GLPK_ECOLI	GLYCEROL-KIN-MONOMER	glpK
sp|P0A6F5|CH60_ECOLI	P0A6F5	CH60_ECOLI	EG10599-MONOMER	groL
sp|P0A6F9|CH10_ECOLI	P0A6F9	CH10_ECOLI	EG10600-MONOMER	groS
sp|P0A6G3|PNCC_ECOLI	P0A6G3	PNCC_ECOLI	G7409-MONOMER	pncC
sp|P0A6G7|CLPP_ECOLI	P0A6G7	CLPP_ECOLI	EG10158-MONOMER	clpP
sp|P0A6H1|CLPX_ECOLI	P0A6H1	CLPX_ECOLI	EG10159-MONOMER	clpX
sp|P0A6H5|HSLU_ECOLI	P0A6H5	HSLU_ECOLI	EG11881-MONOMER	hslU
sp|P0A6H8|CLSA_ECOLI	P0A6H8	CLSA_ECOLI	CARDIOLIPSYN-MONOMER	clsA
sp|P0A6I0|KCY_ECOLI	P0A6I0	KCY_ECOLI	CMPKI-MONOMER	cmk
sp|P0A6I3|COAA_ECOLI	P0A6I3	COAA_ECOLI	PANTOTHENATE-KIN-MONOMER	coaA
sp|P0A6I6|COAD_ECOLI	P0A6I6	COAD_ECOLI	PANTEPADENYLYLTRAN-MONOMER	coaD
sp|P0A6I9|COAE_ECOLI	P0A6I9	COAE_ECOLI	EG12312-MONOMER	coaE
sp|P0A6J1|CYSC_ECOLI	P0A6J1	CYSC_ECOLI	ADENYLYLSULFKIN-MONOMER	cysC
sp|P0A6J3|CYSZ_ECOLI	P0A6J3	CYSZ_ECOLI	EG10003-MONOMER	cysZ
sp|P0A6J5|DADA_ECOLI	P0A6J5	DADA_ECOLI	DALADEHYDROGA-MONOMER	dadA
sp|P0A6J8|DDLA_ECOLI	P0A6J8	DDLA_ECOLI	DALADALALIGA-MONOMER	ddlA
sp|P0A6K1|DAPF_ECOLI	P0A6K1	DAPF_ECOLI	DIAMINOPIMEPIM-MONOMER	dapF
sp|P0A6K3|DEF_ECOLI	P0A6K3	DEF_ECOLI	EG11440-MONOMER	def
sp|P0A6K6|DEOB_ECOLI	P0A6K6	DEOB_ECOLI	PPENTOMUT-MONOMER	deoB
sp|P0A6L0|DEOC_ECOLI	P0A6L0	DEOC_ECOLI	DEOXYRIBOSE-P-ALD-MONOMER	deoC
sp|P0A6L2|DAPA_ECOLI	P0A6L2	DAPA_ECOLI	DIHYDRODIPICSYN-MONOMER	dapA
sp|P0A6L4|NANA_ECOLI	P0A6L4	NANA_ECOLI	ACNEULY-MONOMER	nanA
sp|P0A6L7|UXAB_ECOLI	P0A6L7	UXAB_ECOLI	ALTRO-OXIDOREDUCT-MONOMER	uxaB
sp|P0A6L9|HSCB_ECOLI	P0A6L9	HSCB_ECOLI	EG12131-MONOMER	hscB
sp|P0A6M4|DTD_ECOLI	P0A6M4	DTD_ECOLI	EG11852-MONOMER	dtd
sp|P0A6M8|EFG_ECOLI	P0A6M8	EFG_ECOLI	EG10360-MONOMER	fusA
sp|P0A6N4|EFP_ECOLI	P0A6N4	EFP_ECOLI	EG12099-MONOMER	efp
sp|P0A6N8|EFPL_ECOLI	P0A6N8	EFPL_ECOLI	EG12035-MONOMER	yeiP
sp|P0A6P1|EFTS_ECOLI	P0A6P1	EFTS_ECOLI	EG11033-MONOMER	tsf
sp|P0A6P5|DER_ECOLI	P0A6P5	DER_ECOLI	G7319-MONOMER	der
sp|P0A6P7|ENGB_ECOLI	P0A6P7	ENGB_ECOLI	EG11203-MONOMER	yihA
