Protein ID	Gene names 	selected_HL	HL_value	HL_value_STD	cHL_to_sHL_ratio	cHL_STD_to_sHL_STD_ratio	HL_value_uncapped
sp|P0A9S7|LIVG_ECOLI	livG	constant_HL_model_3vs12_6vs12_mean	12.0	17.918147612412387			203.59589500878013
sp|P0A9T0|SERA_ECOLI	serA	constant_HL_model_3vs6_3vs12_mean	12.0	60.28921941067784	0.39481423116672015	0.5053099414637745	71.46786210070091
sp|P0A9T4|TAS_ECOLI	tas	constant_HL_model_3vs6_3vs12_mean	12.0	7.132813427330682	0.09561047367671276	0.03547273435899711	21.284820215903572
sp|P0A9U1|YBHF_ECOLI	ybhF	constant_HL_model_3vs12_6vs12_mean	12.0	37.57870080650576			46.03505665842307
sp|P0A9U3|YBIT_ECOLI	ybiT	constant_HL_model_3vs12_6vs12_mean	12.0	4.058023891959175	0.6646807217029014	0.7067196709193646	54.422028330650875
sp|P0A9U6|PUUR_ECOLI	puuR	constant_HL_model_3vs6_3vs12_mean	2.21532527913691	1.262754118838164	0.19643838741251932	0.8628511918663033	2.21532527913691
sp|P0A9V1|LPTB_ECOLI	lptB	standard_HL_model_3_12_mean	12.0	85.20147380269074	8.942824789653736	14.456335309872516	104.73843913375605
sp|P0A9W0|ULAR_ECOLI	ulaR	constant_HL_model_3vs12_6vs12_mean	12.0	9.683534536302165			47.440535309252596
sp|P0A9W3|ETTA_ECOLI	ettA	standard_HL_model_6_12_mean	12.0	8.472942425203858	0.3779963426985986	1.3679578857569585	79.4688140524386
sp|P0A9W9|YRDA_ECOLI	yrdA	constant_HL_model_3vs12_6vs12_mean	12.0	23.176758018987385			22.78216479141413
sp|P0A9X1|ZNUC_ECOLI	znuC	constant_HL_model_3vs12_6vs12_mean	10.662010933605881	0.5689916669017748	0.7080675326677972	0.31221806589771517	10.662010933605881
sp|P0A9X4|MREB_ECOLI	mreB	constant_HL_model_3vs12_6vs12_mean	12.0	856.7325161510627			652.5607931609172
sp|P0A9X9|CSPA_ECOLI	cspA	standard_HL_model_6_12_mean	1.44826215362149	0.2581865425013791			1.44826215362149
sp|P0A9Y6|CSPC_ECOLI	cspC	standard_HL_model_3_12_mean	9.731139728234828	1.160264224196795	0.8588585258367999	4.471644349695355	9.731139728234828
sp|P0A9Z1|GLNB_ECOLI	glnB	standard_HL_model_6_12_mean	12.0	5.396871084859352	0.2801571023390889	2.499165648109539	81.17835343152737
sp|P0AA04|PTHP_ECOLI	ptsH	constant_HL_model_3vs6_3vs12_mean	12.0	11.509462146992139			29.584692966539066
sp|P0AA10|RL13_ECOLI	rplM	constant_HL_model_3vs12_6vs12_mean	12.0	36.106291635546945			71.377069668111
sp|P0AA16|OMPR_ECOLI	ompR	constant_HL_model_3vs6_3vs12_mean	12.0	6.153445156774663	0.1551846596741746	0.05424228174514045	23.61673028424955
sp|P0AA25|THIO_ECOLI	trxA	standard_HL_model_6_12_mean	12.0	6.51749474822583	0.3136496772406344	1.378114806500983	44.811231200741524
sp|P0AA39|RLUC_ECOLI	rluC	constant_HL_model_3vs12_6vs12_mean	12.0	6.394571320936746	0.29681568153217475	0.08589175723480694	31.20874787417496
sp|P0AA41|TRUC_ECOLI	truC	standard_HL_model_6_12_mean	12.0	94.54600475195475	0.6524046452113837	1.9205041024209903	687.8900337661776
sp|P0AA43|RSUA_ECOLI	rsuA	standard_HL_model_6_12_mean	12.0	6.003608013874057	0.5350364520241269	1.4190187402969276	26.877185174097814
sp|P0AA53|QMCA_ECOLI	qmcA	constant_HL_model_3vs6_3vs12_mean	12.0	13.861509245142178	0.02257365699007495	0.006081620803624205	39.975939742044034
sp|P0AA84|CLSB_ECOLI	clsB	constant_HL_model_3vs12_6vs12_mean	4.278031305603992	4.16761003745837	0.09710449165595428	0.4230653279162618	4.278031305603992
sp|P0AA91|YEAY_ECOLI	yeaY	constant_HL_model_3vs12_6vs12_mean	12.0	20.250125133848215			54.13614533584813
sp|P0AA97|YAEQ_ECOLI	yaeQ	constant_HL_model_3vs12_6vs12_mean	9.925328703001131	6.422564044553683			9.925328703001131
sp|P0AAB4|UBID_ECOLI	ubiD	constant_HL_model_3vs12_6vs12_mean	12.0	71.63474205069743	0.24606029338981697	0.2441051224432953	96.23839618364491
sp|P0AAC0|USPE_ECOLI	uspE	constant_HL_model_3vs12_6vs12_mean	12.0	1.744066689356549	0.5646945308082324	0.08569835313276081	39.324614904621825
sp|P0AAC8|ISCA_ECOLI	iscA	standard_HL_model_3_6_mean	2.1018106000320387	0.15310471476348353	1.6909217971755621	3.173473676285202	2.1018106000320387
sp|P0AAE0|CYCA_ECOLI	cycA	constant_HL_model_3vs12_6vs12_mean	9.733574986541043	4.3514682806409875			9.733574986541043
sp|P0AAG0|DPPD_ECOLI	dppD	constant_HL_model_3vs12_6vs12_mean	12.0	126.87654132835166			121.05608337344185
sp|P0AAG3|GLTL_ECOLI	gltL	constant_HL_model_3vs12_6vs12_mean	12.0	35.46317154594182			104.78029902011073
sp|P0AAG8|MGLA_ECOLI	mglA	constant_HL_model_3vs6_3vs12_mean	12.0	33.65274648182138	0.2728938505855994	0.32146431724247637	37.167836393358584
sp|P0AAH0|PSTB_ECOLI	pstB	constant_HL_model_3vs12_6vs12_mean	12.0	12.927810966196283			15.116042203190922
sp|P0AAH4|SAPD_ECOLI	sapD	standard_HL_model_3_6_mean	12.0	3.688681728398835	3.4150663062095807	57.33740912641085	65.77740770614537
sp|P0AAH8|SAPF_ECOLI	sapF	standard_HL_model_3_12_mean	12.0	6.324942795321699	0.6947440177469627	21.55926938909164	290.62803775709466
sp|P0AAI3|FTSH_ECOLI	ftsH	constant_HL_model_3vs6_3vs12_mean	12.0	25.82294989413551	0.43456559312684095	0.8732448678316875	38.58471894336907
sp|P0AAI5|FABF_ECOLI	fabF	constant_HL_model_3vs6_3vs12_mean	12.0	126.56951092310067			203.77145313419638
sp|P0AAI9|FABD_ECOLI	fabD	standard_HL_model_3_12_mean	12.0	51.56644232151858	1.403426812517373	2.3047626961287158	101.9946067115264
sp|P0AAN3|HYPB_ECOLI	hypB	standard_HL_model_6_12_mean	12.0	0.7811171520674072	1.3262053719914677	3.2944817920905214	14.426200550869346
sp|P0AAN9|IRAP_ECOLI	iraP	constant_HL_model_3vs6_3vs12_mean	5.241127081071013	1.7009719808800778	0.22260143325949658	0.23030335930679538	5.241127081071013
sp|P0AAP3|FRMR_ECOLI	frmR	standard_HL_model_3_12_mean	12.0	8.533140560613232	1.282049543970957	2.415593573212183	20.90536590104871
sp|P0AAR3|YBAK_ECOLI	ybaK	constant_HL_model_3vs6_3vs12_mean	12.0	28.497807415035446	0.6096282758104653	0.8842860245094822	30.84888114462761
sp|P0AAS7|YBCJ_ECOLI	ybcJ	standard_HL_model_3_6_mean	12.0	0.013123670283675466	0.26284042252284245	175.87042099766424	12.021817644775567
sp|P0AAT2|YBDF_ECOLI	ybdF	constant_HL_model_3vs6_3vs12_mean	12.0	25.124322386723833	0.24573229161405957	0.27713414364325484	24.899565309324505
sp|P0AAT4|YBDG_ECOLI	ybdG	constant_HL_model_3vs6_3vs12_mean	12.0	486.5437109572496			360.7246957857851
sp|P0AAT9|YBEL_ECOLI	ybeL	standard_HL_model_6_12_mean	12.0	4.570033125897544	0.7121853594206958	1.7341470425782857	23.5476783294766
sp|P0AAV4|YBGJ_ECOLI	ybgJ	constant_HL_model_3vs6_3vs12_mean	12.0	8.364761125196113			27.332760378766565
sp|P0AAW1|YBHP_ECOLI	ybhP	standard_HL_model_3_6_mean	12.0	2.6647247041826594			26.612018983159096
sp|P0AAX8|YBIS_ECOLI	ldtB	standard_HL_model_3_6_mean	12.0	38.08890334042847	13.181816005189148	42.51226394070544	115.22969990617642
sp|P0AAZ4|RARA_ECOLI	rarA	constant_HL_model_3vs12_6vs12_mean	12.0	4.027904157498253	0.6398047293468019	0.5324452414721991	30.780698423629275
sp|P0AAZ7|YCAR_ECOLI	ycaR	standard_HL_model_6_12_mean	12.0	8.354776666546734			28.306408262641924
sp|P0AB01|ELYC_ECOLI	elyC	constant_HL_model_3vs6_3vs12_mean	12.0	15.570457596549677	0.3173775390620386	0.7298336372693237	21.865874679893714
sp|P0AB12|YCCF_ECOLI	yccF	standard_HL_model_mean	12.0				79.60559866053345
sp|P0AB14|YCCJ_ECOLI	yccJ	constant_HL_model_3vs12_6vs12_mean	7.699113124725258	0.8684156287970174	0.6360477683332797	0.47055439223648504	7.699113124725258
sp|P0AB18|TUSE_ECOLI	tusE	standard_HL_model_3_6_mean	12.0	3.148582139251983			51.95343257913253
sp|P0AB24|EFEO_ECOLI	efeO	standard_HL_model_mean	12.0				271.85108453718084
sp|P0AB26|YCEB_ECOLI	yceB	constant_HL_model_3vs6_3vs12_mean	12.0	25.729376971816006	0.04423859496545429	0.03617267179842325	24.525881964040078
sp|P0AB28|YCED_ECOLI	yceD	standard_HL_model_6_12_mean	12.0	0.17041006344760004	3.4381286290430264	361.0214902324149	17.630996845170397
sp|P0AB38|LPOB_ECOLI	lpoB	constant_HL_model_3vs12_6vs12_mean	12.0	3.064044822654408			36.67052083436755
sp|P0AB43|YCGL_ECOLI	ycgL	standard_HL_model_3_12_mean	12.0	1.4721354420048574	0.7164048754840766	5.453234413335824	26.921789392193777
sp|P0AB52|YCHN_ECOLI	ychN	standard_HL_model_mean	12.0				22.086739282574946
sp|P0AB58|LAPB_ECOLI	lapB	constant_HL_model_3vs6_3vs12_mean	12.0	416.2637664856421			352.7214173604928
sp|P0AB67|PNTB_ECOLI	pntB	constant_HL_model_mean	12.0				25.916368899824718
sp|P0AB71|ALF_ECOLI	fbaA	constant_HL_model_3vs12_6vs12_mean	12.0	0.9124943267099956	0.31394271765741183	0.021544526395079058	23.45421775336459
sp|P0AB77|KBL_ECOLI	kbl	constant_HL_model_3vs6_3vs12_mean	12.0	118.34434369585003			94.04086772275946
sp|P0AB80|ILVE_ECOLI	ilvE	standard_HL_model_6_12_mean	12.0	15.852988603656167	0.289699301394481	1.1800606730375383	103.44501578239797
sp|P0AB83|END3_ECOLI	nth	standard_HL_model_6_12_mean	12.0	14.828478185190681	0.3199048066988964	1.1912171738691057	89.59713684985458
sp|P0AB85|APBE_ECOLI	apbE	standard_HL_model_3_12_mean	12.0	1208.3077185218306			943.4652704691986
sp|P0AB89|PUR8_ECOLI	purB	standard_HL_model_6_12_mean	12.0	8.436594104300323	0.583484639008565	2.2969806860123354	80.11285823173279
sp|P0AB91|AROG_ECOLI	aroG	constant_HL_model_3vs12_6vs12_mean	12.0	4.425820705381808	0.3032189027616868	0.05806254106832628	38.72801212367406
sp|P0AB98|ATP6_ECOLI	atpB	constant_HL_model_mean	12.0				17.873943210216737
sp|P0ABA0|ATPF_ECOLI	atpF	constant_HL_model_3vs12_6vs12_mean	12.0	141.69305470382628			298.1011843204268
sp|P0ABA4|ATPD_ECOLI	atpH	constant_HL_model_3vs6_3vs12_mean	12.0	1185.1442192695224			1099.7728556766747
sp|P0ABA6|ATPG_ECOLI	atpG	constant_HL_model_mean	12.0				166.8944718504816
sp|P0ABB0|ATPA_ECOLI	atpA	constant_HL_model_3vs12_6vs12_mean	12.0	26.6622796680904			59.80695242525344
sp|P0ABB4|ATPB_ECOLI	atpD	constant_HL_model_3vs6_3vs12_mean	12.0	25.44223724011689			52.8315172732069
sp|P0ABC3|HFLC_ECOLI	hflC	constant_HL_model_3vs12_6vs12_mean	12.0	1.6251053643694031			155.6635188892183
sp|P0ABC7|HFLK_ECOLI	hflK	standard_HL_model_mean	12.0				1758.9777534645295
sp|P0ABD3|BFR_ECOLI	bfr	constant_HL_model_3vs12_6vs12_mean	12.0	3.487767545573215			23.728841753092333
sp|P0ABD5|ACCA_ECOLI	accA	constant_HL_model_3vs12_6vs12_mean	12.0	24.63113097986566			36.504600507370576
sp|P0ABD8|BCCP_ECOLI	accB	standard_HL_model_3_12_mean	12.0	7.562405596555852	1.3657594329846128	2.725672554105559	16.832655509151195
sp|P0ABF1|PCNB_ECOLI	pcnB	standard_HL_model_6_12_mean	12.0	1.0440107471681923	1.0169449348965576	4.383882218889815	15.310940894176383
sp|P0ABF4|EUTM_ECOLI	eutM	standard_HL_model_6_12_mean	12.0	39.27510972918291			234.73522599985634
sp|P0ABF6|CDD_ECOLI	cdd	constant_HL_model_3vs6_3vs12_mean	12.0	6.675642766827224			21.065476765489656
sp|P0ABG7|RODA_ECOLI	mrdB	constant_HL_model_3vs6_3vs12_mean	12.0	1469.1180440070464			1048.51695203292
sp|P0ABH0|FTSA_ECOLI	ftsA	constant_HL_model_3vs12_6vs12_mean	12.0	2.265050924621278	0.3918913170011578	0.04609400601691774	37.8128123767553
sp|P0ABH7|CISY_ECOLI	gltA	standard_HL_model_6_12_mean	12.0	8.999872683558058	0.4009896088896097	1.2854434702089588	47.58509306943878
sp|P0ABH9|CLPA_ECOLI	clpA	standard_HL_model_3_6_mean	1.1231144300182803	0.04709426080626499	1.615573337164597	5.772990165679972	1.1231144300182803
sp|P0ABI4|CORA_ECOLI	corA	constant_HL_model_3vs12_6vs12_mean	12.0	219.1685798957379			286.4098404194297
sp|P0ABI8|CYOB_ECOLI	cyoB	constant_HL_model_3vs6_3vs12_mean	12.0	241.07753407008968			178.73572089488334
sp|P0ABJ1|CYOA_ECOLI	cyoA	constant_HL_model_3vs6_3vs12_mean	12.0	228.8125472897783			279.53652544656916
sp|P0ABJ9|CYDA_ECOLI	cydA	constant_HL_model_3vs6_3vs12_mean	12.0	87.45379474867092			76.45781122798563
sp|P0ABK5|CYSK_ECOLI	cysK	constant_HL_model_3vs6_3vs12_mean	12.0	21.28192829140545			34.82959776010233
sp|P0ABM9|CCMH_ECOLI	ccmH	constant_HL_model_3vs12_6vs12_mean	12.0	8.758397333151711			14.606726445788453
sp|P0ABN1|KDGL_ECOLI	dgkA	constant_HL_model_mean	12.0				66.40175405312061
sp|P0ABP8|DEOD_ECOLI	deoD	constant_HL_model_mean	12.0				60.924316560984686
sp|P0ABQ0|COABC_ECOLI	coaBC	constant_HL_model_3vs6_3vs12_mean	12.0	916.913385531373			670.4780545473844
sp|P0ABQ2|GARR_ECOLI	garR	constant_HL_model_3vs12_6vs12_mean	12.0	2.704536164603677	0.6849409687012289	0.25364114465004356	37.29225131290987
sp|P0ABQ4|DYR_ECOLI	folA	constant_HL_model_3vs6_3vs12_mean	12.0	12.123616174168971			16.648186032353266
sp|P0ABS1|DKSA_ECOLI	dksA	standard_HL_model_6_12_mean	7.995833531824134	1.1283865335920862	2.4887216956101486	6.495355421230398	7.995833531824134
sp|P0ABS5|DNAG_ECOLI	dnaG	standard_HL_model_3_6_mean	12.0	1.6310321844075617			15.018441515771567
sp|P0ABT2|DPS_ECOLI	dps	standard_HL_model_3_6_mean	4.442362126309819	0.7568668622519585	2.522417436709731	3.8976034285855126	4.442362126309819
sp|P0ABT5|DUSB_ECOLI	dusB	standard_HL_model_6_12_mean	12.0	4.194591532672402	0.4849045075834684	1.2572081792199963	12.438977511970037
sp|P0ABU0|MENB_ECOLI	menB	constant_HL_model_3vs12_6vs12_mean	12.0	5.261211652865933	0.4695187060638559	0.5457289116343278	37.66341923397603
sp|P0ABU2|YCHF_ECOLI	ychF	constant_HL_model_3vs6_3vs12_mean	7.621941877234985	6.7685119506313	0.2480536614499381	0.6496156993219794	7.621941877234985
sp|P0ABU5|ELBB_ECOLI	elbB	constant_HL_model_3vs12_6vs12_mean	12.0	20.504725528885356			30.131643122300396
sp|P0ABU9|TOLQ_ECOLI	tolQ	constant_HL_model_3vs6_3vs12_mean	12.0	59.79051300951294			135.73564448424887
sp|P0ABV2|EXBD_ECOLI	exbD	standard_HL_model_3_12_mean	2.3313233353818896	0.13655619671048014			2.3313233353818896
sp|P0ABV6|TOLR_ECOLI	tolR	constant_HL_model_3vs6_3vs12_mean	12.0	134.1536864032022	0.10117180732743929	0.08468865781676897	124.2976477670248
sp|P0ABX5|FLGG_ECOLI	flgG	standard_HL_model_3_12_mean	8.527862227371278	7.661471562321225			8.527862227371278
sp|P0ABX8|FLIL_ECOLI	fliL	standard_HL_model_3_12_mean	4.00725722036154	0.0013803150193086183	0.7622227561978563	979.8991064986873	4.00725722036154
sp|P0ABZ1|FLIG_ECOLI	fliG	standard_HL_model_3_6_mean	10.168370321535221	0.11328874462919256	1.322991290167279	12.058417872154989	10.168370321535221
sp|P0ABZ4|KDSC_ECOLI	kdsC	constant_HL_model_3vs6_3vs12_mean	12.0	33.78927502789655	0.2999498678665751	0.32367563887748757	26.79192578008907
sp|P0ABZ6|SURA_ECOLI	surA	standard_HL_model_3_12_mean	12.0	126.72814383456928	0.8376256974693816	3.061525748543414	397.09572704578625
sp|P0AC02|BAMD_ECOLI	bamD	constant_HL_model_3vs12_6vs12_mean	12.0	120.63368784092053			264.86643446861893
sp|P0AC13|DHPS_ECOLI	folP	standard_HL_model_3_6_mean	12.0	38.961169364137255			45.20379184542487
sp|P0AC16|FOLB_ECOLI	folB	constant_HL_model_3vs6_3vs12_mean	12.0	34.42521147102295			57.32230750473665
sp|P0AC19|FOLX_ECOLI	folX	constant_HL_model_3vs6_3vs12_mean	8.50894558803129	8.9533561387195	0.20224552343380697	0.3381122817052472	8.50894558803129
sp|P0AC28|5FCL_ECOLI	ygfA	constant_HL_model_3vs12_6vs12_mean	12.0	0.14360742928872994	0.7797457603460202	0.06874771921040164	17.67858146296203
sp|P0AC30|FTSX_ECOLI	ftsX	constant_HL_model_3vs6_3vs12_mean	12.0	350.6231555970965			280.6939913387102
sp|P0AC33|FUMA_ECOLI	fumA	standard_HL_model_6_12_mean	12.0	3.4928768483749724	0.4053330191522989	1.4576646874080732	18.785423457388113
sp|P0AC38|ASPA_ECOLI	aspA	standard_HL_model_6_12_mean	12.0	0.27433452641310874	1.0173855005816226	5.78589174532303	14.784418648400665
sp|P0AC41|SDHA_ECOLI	sdhA	constant_HL_model_3vs12_6vs12_mean	12.0	32.66333976314527			65.5793622076767
sp|P0AC44|DHSD_ECOLI	sdhD	constant_HL_model_3vs6_3vs12_mean	12.0	235.68968666791972			481.4374039257306
sp|P0AC47|FRDB_ECOLI	frdB	standard_HL_model_6_12_mean	12.0	5.668385843652779	0.43045907807124706	4.14109672112136	137.83152172901828
sp|P0AC53|G6PD_ECOLI	zwf	constant_HL_model_3vs12_6vs12_mean	12.0	7.035300880552087			46.39144974123874
sp|P0AC59|GLRX2_ECOLI	grxB	constant_HL_model_3vs6_3vs12_mean	12.0	26.206177482906668	0.0937550588252565	0.08479256548909976	27.8172751717999
sp|P0AC62|GLRX3_ECOLI	grxC	standard_HL_model_3_6_mean	12.0	26.878498571245675			59.63214217397777
sp|P0AC69|GLRX4_ECOLI	grxD	standard_HL_model_3_12_mean	12.0	3.204694029221064	0.9870656627671943	2.961178610809456	13.66446430408749
sp|P0AC75|KDTA_ECOLI	waaA	constant_HL_model_3vs12_6vs12_mean	12.0	6.266407852746763			32.706501110610105
sp|P0AC81|LGUL_ECOLI	gloA	constant_HL_model_3vs6_3vs12_mean	10.43207491083465	3.665535282804018	0.2239803911535611	0.21398126990041397	10.43207491083465
sp|P0AC84|GLO2_ECOLI	gloB	constant_HL_model_3vs12_6vs12_mean	11.955980869334724	0.5383135621009522	0.5929600445030804	0.13527906136613116	11.955980869334724
sp|P0AC86|PHSG_ECOLI	glgP	constant_HL_model_3vs6_3vs12_mean	12.0	14.437378413837731	0.40384473339404287	0.9775816082163282	21.778957173909937
sp|P0AC92|GNSA_ECOLI	gnsA	constant_HL_model_3vs6_3vs12_mean	12.0	26.72363033964474	0.6418333441804196	0.8990531568116643	25.52346275014456
sp|P0ACA1|YIBF_ECOLI	yibF	constant_HL_model_3vs6_3vs12_mean	12.0	18.28398166864715	0.3331080435082678	0.8839423382983896	27.766415664555065
sp|P0ACA3|SSPA_ECOLI	sspA	standard_HL_model_3_12_mean	12.0	4.7612128682294985	0.811176815678582	8.034503883625629	111.17536797534302
sp|P0ACA7|GSTB_ECOLI	gstB	constant_HL_model_3vs12_6vs12_mean	12.0	15.170399642467656	0.34617846610138353	0.4497908434303823	22.58846513361853
sp|P0ACB0|DNAB_ECOLI	dnaB	standard_HL_model_3_12_mean	12.0	3.1759877397470975	0.7739366926987719	3.175830581268487	48.86321772585053
sp|P0ACB2|HEM2_ECOLI	hemB	standard_HL_model_6_12_mean	12.0	2.769711976841772	0.5866392089469521	2.8120001583462364	55.39359701946832
sp|P0ACB4|HEMG_ECOLI	hemG	constant_HL_model_3vs12_6vs12_mean	12.0	3.873512320122123	0.3147447266610307	0.06801591805094401	27.901983896202843
sp|P0ACB7|HEMY_ECOLI	hemY	constant_HL_model_mean	12.0				135.5408072880755
sp|P0ACC3|ERPA_ECOLI	erpA	standard_HL_model_6_12_mean	5.380029993859389	0.29195861904782616	1.1431695648845768	10.456164383595848	5.380029993859389
sp|P0ACC7|GLMU_ECOLI	glmU	standard_HL_model_3_6_mean	12.0	171.17428286149385			229.76420905443152
sp|P0ACD4|ISCU_ECOLI	iscU	standard_HL_model_6_12_mean	2.849425831830554	0.0015858888057192358	0.17870184863670788	359.3075898463642	2.849425831830554
sp|P0ACE0|MBHM_ECOLI	hybC	standard_HL_model_6_12_mean	12.0	3.2408684832813233	3.5177728679869373	13.522506220839157	18.385875654618676
sp|P0ACE7|HINT_ECOLI	hinT	constant_HL_model_3vs6_3vs12_mean	11.300947418966235	4.32614982824559	0.305432469542908	0.6551366994097376	11.300947418966235
sp|P0ACF0|DBHA_ECOLI	hupA	constant_HL_model_3vs12_6vs12_mean	12.0	6.621017599162191	0.6510002724771929	0.6574886553605318	43.625786524955004
sp|P0ACF4|DBHB_ECOLI	hupB	constant_HL_model_3vs12_6vs12_mean	11.751923090143334	2.271843114882791	0.43891001891314413	0.2224505299706323	11.751923090143334
sp|P0ACF8|HNS_ECOLI	hns	constant_HL_model_3vs12_6vs12_mean	12.0	16.039059394040507	0.37049703143407836	0.5372545712804679	23.679974647797703
sp|P0ACG1|STPA_ECOLI	stpA	constant_HL_model_3vs12_6vs12_mean	12.0	6.670719164858708	0.04073193427868178	0.016423582673247294	12.809275696744688
sp|P0ACH8|MELR_ECOLI	melR	standard_HL_model_3_6_mean	7.765241222436057	0.3621580881567901	0.4859892272021969	4.776113749910822	7.765241222436057
sp|P0ACI0|ROB_ECOLI	rob	standard_HL_model_3_12_mean	12.0	61.01092906638741	0.9717172074851004	2.7413872311112986	159.18453909883408
sp|P0ACI3|XYLR_ECOLI	xylR	standard_HL_model_6_12_mean	12.0	1.802186756085896	0.8477312149769756	1.6835589719072428	41.73288586728918
sp|P0ACJ0|LRP_ECOLI	lrp	constant_HL_model_3vs12_6vs12_mean	12.0	4.590236358422134			35.10382233260938
sp|P0ACJ5|DECR_ECOLI	decR	standard_HL_model_6_12_mean	12.0	3.7759084142546704	0.2939446546587763	1.0769216404415005	31.018850041646388
sp|P0ACJ8|CRP_ECOLI	crp	constant_HL_model_3vs12_6vs12_mean	12.0	14.857041589196207	0.47359386156836075	0.40571642013585063	41.503800440872524
sp|P0ACK2|AGAR_ECOLI	agaR	standard_HL_model_6_12_mean	12.0	8.292421042657143	0.5492769112578705	1.6980338457368984	52.014292902226686
sp|P0ACL0|GLPR_ECOLI	glpR	standard_HL_model_3_12_mean	12.0	35.098234034393045	1.3663332408509778	2.01876979017094	76.53698587584547
sp|P0ACL2|EXUR_ECOLI	exuR	standard_HL_model_6_12_mean	9.328184885108733	0.411351336132791	1.165985007281454	10.447785732455818	9.328184885108733
sp|P0ACL5|GLCC_ECOLI	glcC	standard_HL_model_6_12_mean	3.130007510917134	0.29704182661940376	0.9038296248105346	7.502756786569533	3.130007510917134
sp|P0ACL9|PDHR_ECOLI	pdhR	constant_HL_model_3vs12_6vs12_mean	12.0	16.261811097294533	0.2395704654375528	0.22485092323775682	23.12537691300907
sp|P0ACM2|RSPR_ECOLI	rspR	constant_HL_model_3vs12_6vs12_mean	12.0	4.51376870886155			20.1047376889877
sp|P0ACM5|YEGW_ECOLI	yegW	standard_HL_model_3_12_mean	12.0	2.3232341728485992	0.7472226803414944	3.117140875834892	32.038723954966656
sp|P0ACM9|YIHL_ECOLI	yihL	constant_HL_model_3vs12_6vs12_mean	12.0	74.99517535664042			113.43981402493324
sp|P0ACN4|ALLR_ECOLI	allR	standard_HL_model_6_12_mean	12.0	25.76767640289353	3.8637128658194797	11.766385395039071	112.59582884600263
sp|P0ACN7|CYTR_ECOLI	cytR	constant_HL_model_3vs12_6vs12_mean	12.0	16.001037165375035			31.470572884229092
sp|P0ACP1|CRA_ECOLI	cra	constant_HL_model_3vs6_3vs12_mean	12.0	6.6366412785151505	0.3382688810983314	0.2844743189177778	25.705665231324048
sp|P0ACP5|GNTR_ECOLI	gntR	constant_HL_model_3vs6_3vs12_mean	12.0	10.772911634688992			18.727058658997684
sp|P0ACP7|PURR_ECOLI	purR	constant_HL_model_3vs12_6vs12_mean	12.0	8.96584210211892	0.2794748466101685	0.06719800907731126	48.96736965870613
sp|P0ACQ4|OXYR_ECOLI	oxyR	constant_HL_model_3vs12_6vs12_mean	12.0	0.28724747271574613	3.831415870632963	0.030775219351516694	104.77062105217703
sp|P0ACR9|MPRA_ECOLI	mprA	standard_HL_model_3_6_mean	12.0	26.170745127660272			45.923526562638486
sp|P0ACT6|UIDR_ECOLI	uidR	constant_HL_model_3vs6_3vs12_mean	12.0	1618.0220620417792			1168.3113441130668
sp|P0ACU0|YBIH_ECOLI	ybiH	standard_HL_model_3_6_mean	12.0	19.267812988315075			28.164581331789513
sp|P0ACU5|FABR_ECOLI	fabR	standard_HL_model_3_12_mean	12.0	94.9788137876976			98.02727613436033
sp|P0ACU7|YJDC_ECOLI	yjdC	standard_HL_model_6_12_mean	12.0	38.167522781429795	0.7603267602374227	1.057748096610911	52.672327480121396
sp|P0ACV6|MPAA_ECOLI	mpaA	standard_HL_model_6_12_mean	12.0	12.714833283872533	0.5356446793078524	1.01278289282162	31.000121974680752
sp|P0ACX3|YDHR_ECOLI	ydhR	standard_HL_model_6_12_mean	12.0	6.065431320014069	0.391158512547251	1.2252919101528947	28.520882295250573
sp|P0ACY1|YDJA_ECOLI	ydjA	constant_HL_model_3vs12_6vs12_mean	12.0	0.8894020446497682	0.7596992723609978	0.11654866632480522	44.84222928853938
sp|P0ACY3|YEAG_ECOLI	yeaG	standard_HL_model_6_12_mean	7.918018188005176	0.0071009632482640205	0.35996100902686734	197.0502303482335	7.918018188005176
sp|P0ACZ8|CUSR_ECOLI	cusR	standard_HL_model_3_12_mean	12.0	3.767454448493081	0.6360041861678666	2.781994417326603	33.19338514993152
sp|P0AD01|DCUR_ECOLI	dcuR	standard_HL_model_6_12_mean	7.899127148104117	0.9844642782570008	2.3028272221101953	6.694970482091245	7.899127148104117
sp|P0AD05|YECA_ECOLI	yecA	standard_HL_model_6_12_mean	12.0	3.854671170942824	0.3813008856681272	1.3304128189152076	36.98255632687207
sp|P0AD12|YEEZ_ECOLI	yeeZ	standard_HL_model_6_12_mean	12.0	1.2620061841881907	0.4841976097301971	5.0480475924432255	31.588683005168097
sp|P0AD14|BTSS_ECOLI	btsS	standard_HL_model_3_6_mean	12.0	3.2446667053086964	3.441051240721558	48.54237070321597	49.11976834354007
sp|P0AD24|YEJL_ECOLI	yejL	standard_HL_model_6_12_mean	12.0	18.66739957284147	0.6186693381998439	1.1303993496145082	50.203309607662604
sp|P0AD27|YEJM_ECOLI	yejM	constant_HL_model_3vs6_3vs12_mean	12.0	112.79674601789284			91.91765382136788
sp|P0AD33|YFCZ_ECOLI	yfcZ	standard_HL_model_3_6_mean	11.565766013630729	2.529218350877766	4.451415180710807	15.07751179905687	11.565766013630729
sp|P0AD44|YFHG_ECOLI	yfhG	constant_HL_model_3vs6_3vs12_mean	12.0	336.0524688065815			268.47954109738043
