boundary,bulk_molecules_report,EG11768-MONOMER[c]
boundary,bulk_molecules_report,G6285-MONOMER[c]
boundary,bulk_molecules_report,EG12666-MONOMER[c]
boundary,bulk_molecules_report,EG10758-MONOMER[c]
boundary,bulk_molecules_report,EG10507-MONOMER[c]
boundary,bulk_molecules_report,G6298-MONOMER[c]
boundary,bulk_molecules_report,EG11740-MONOMER[o]
boundary,bulk_molecules_report,EG11739-MONOMER[i]
boundary,bulk_molecules_report,G6318-MONOMER[i]
boundary,bulk_molecules_report,G6323-MONOMER[i]
boundary,bulk_molecules_report,G6324-MONOMER[c]
boundary,bulk_molecules_report,G6326-MONOMER[c]
boundary,bulk_molecules_report,EG11105-MONOMER[c]
boundary,bulk_molecules_report,G6331-MONOMER[c]
boundary,bulk_molecules_report,G6334-MONOMER[c]
boundary,bulk_molecules_report,G6337-MONOMER[c]
boundary,bulk_molecules_report,EG10856-MONOMER[p]
boundary,bulk_molecules_report,G6339-MONOMER[c]
boundary,bulk_molecules_report,G6346-MONOMER[c]
boundary,bulk_molecules_report,EG12179-MONOMER[c]
boundary,bulk_molecules_report,EG11305-MONOMER[i]
boundary,bulk_molecules_report,EG11306-MONOMER[c]
boundary,bulk_molecules_report,EG11592-MONOMER[c]
boundary,bulk_molecules_report,EG10201-MONOMER[i]
boundary,bulk_molecules_report,EG11254-MONOMER[c]
boundary,bulk_molecules_report,EG11255-MONOMER[c]
boundary,bulk_molecules_report,EG12851-MONOMER[c]
boundary,bulk_molecules_report,G6357-MONOMER[c]
boundary,bulk_molecules_report,G6359-MONOMER[p]
boundary,bulk_molecules_report,G6361-MONOMER[c]
boundary,bulk_molecules_report,G6362-MONOMER[c]
boundary,bulk_molecules_report,G6363-MONOMER[c]
boundary,bulk_molecules_report,EG11776-MONOMER[c]
boundary,bulk_molecules_report,EG12197-MONOMER[c]
boundary,bulk_molecules_report,G6376-MONOMER[c]
boundary,bulk_molecules_report,EG10736-MONOMER[c]
boundary,bulk_molecules_report,G6383-MONOMER[c]
boundary,bulk_molecules_report,EG11110-MONOMER[c]
boundary,bulk_molecules_report,EG11008-MONOMER[p]
boundary,bulk_molecules_report,EG12854-MONOMER[p]
boundary,bulk_molecules_report,EG11062-MONOMER[c]
boundary,bulk_molecules_report,EG11666-MONOMER[c]
boundary,bulk_molecules_report,EG11597-MONOMER[c]
boundary,bulk_molecules_report,EG11598-MONOMER[c]
boundary,bulk_molecules_report,EG11580-MONOMER[c]
boundary,bulk_molecules_report,EG11581-MONOMER[c]
boundary,bulk_molecules_report,G6415-MONOMER[p]
boundary,bulk_molecules_report,G6416-MONOMER[c]
boundary,bulk_molecules_report,EG11415-MONOMER[c]
boundary,bulk_molecules_report,G6422-MONOMER[p]
boundary,bulk_molecules_report,G6423-MONOMER[c]
boundary,bulk_molecules_report,G6425-MONOMER[c]
boundary,bulk_molecules_report,EG10154-MONOMER[c]
boundary,bulk_molecules_report,EG10153-MONOMER[c]
boundary,bulk_molecules_report,G6436-MONOMER[c]
boundary,bulk_molecules_report,G6438-MONOMER[c]
boundary,bulk_molecules_report,G6442-MONOMER[c]
boundary,bulk_molecules_report,G6450-MONOMER[i]
boundary,bulk_molecules_report,G6451-MONOMER[c]
boundary,bulk_molecules_report,G6460-MONOMER[c]
boundary,bulk_molecules_report,EG11111-MONOMER[c]
boundary,bulk_molecules_report,EG10156-MONOMER[c]
boundary,bulk_molecules_report,EG10504-MONOMER[c]
boundary,bulk_molecules_report,G6464-MONOMER[i]
boundary,bulk_molecules_report,G6465-MONOMER[p]
boundary,bulk_molecules_report,EG12690-MONOMER[c]
boundary,bulk_molecules_report,EG12702-MONOMER[c]
boundary,bulk_molecules_report,G6468-MONOMER[c]
boundary,bulk_molecules_report,EG10613-MONOMER[i]
boundary,bulk_molecules_report,G6473-MONOMER[c]
boundary,bulk_molecules_report,EG12165-MONOMER[c]
boundary,bulk_molecules_report,EG10618-MONOMER[c]
boundary,bulk_molecules_report,EG11253-MONOMER[p]
boundary,bulk_molecules_report,G6475-MONOMER[c]
boundary,bulk_molecules_report,EG10696-MONOMER[i]
boundary,bulk_molecules_report,G6488-MONOMER[c]
boundary,bulk_molecules_report,G6491-MONOMER[i]
boundary,bulk_molecules_report,G6492-MONOMER[c]
boundary,bulk_molecules_report,EG10984-MONOMER[i]
boundary,bulk_molecules_report,G6494-MONOMER[c]
boundary,bulk_molecules_report,G6498-MONOMER[p]
boundary,bulk_molecules_report,G6499-MONOMER[c]
boundary,bulk_molecules_report,G6502-MONOMER[c]
boundary,bulk_molecules_report,G6511-MONOMER[c]
boundary,bulk_molecules_report,EG12194-MONOMER[c]
boundary,bulk_molecules_report,EG12703-MONOMER[c]
boundary,bulk_molecules_report,G6521-MONOMER[c]
boundary,bulk_molecules_report,G6523-MONOMER[c]
boundary,bulk_molecules_report,G6527-MONOMER[p]
boundary,bulk_molecules_report,EG11734-MONOMER[c]
boundary,bulk_molecules_report,G6531-MONOMER[o]
boundary,bulk_molecules_report,G6539-MONOMER[c]
boundary,bulk_molecules_report,G6543-MONOMER[s]
boundary,bulk_molecules_report,G6551-MONOMER[c]
boundary,bulk_molecules_report,EG11886-MONOMER[i]
boundary,bulk_molecules_report,EG11116-MONOMER[c]
boundary,bulk_molecules_report,G6560-MONOMER[c]
boundary,bulk_molecules_report,EG11118-MONOMER[c]
boundary,bulk_molecules_report,EG11438-MONOMER[c]
boundary,bulk_molecules_report,EG11119-MONOMER[c]
boundary,bulk_molecules_report,EG11437-MONOMER[c]
boundary,bulk_molecules_report,EG11500-MONOMER[c]
boundary,bulk_molecules_report,EG12303-MONOMER[c]
boundary,bulk_molecules_report,EG12172-MONOMER[c]
boundary,bulk_molecules_report,G6567-MONOMER[c]
boundary,bulk_molecules_report,G6568-MONOMER[c]
boundary,bulk_molecules_report,G6570-MONOMER[p]
boundary,bulk_molecules_report,EG11619-MONOMER[c]
boundary,bulk_molecules_report,G6576-MONOMER[c]
boundary,bulk_molecules_report,G6577-MONOMER[c]
boundary,bulk_molecules_report,EG11549-MONOMER[c]
boundary,bulk_molecules_report,EG11430-MONOMER[c]
boundary,bulk_molecules_report,EG11344-MONOMER[c]
boundary,bulk_molecules_report,G6602-MONOMER[c]
boundary,bulk_molecules_report,G6603-MONOMER[c]
boundary,bulk_molecules_report,EG12399-MONOMER[c]
boundary,bulk_molecules_report,G6627-MONOMER[c]
boundary,bulk_molecules_report,G6629-MONOMER[o]
boundary,bulk_molecules_report,EG10785-MONOMER[c]
boundary,bulk_molecules_report,EG11294-MONOMER[c]
boundary,bulk_molecules_report,EG10761-MONOMER[c]
boundary,bulk_molecules_report,G6631-MONOMER[m]
boundary,bulk_molecules_report,EG12119-MONOMER[c]
boundary,bulk_molecules_report,EG12120-MONOMER[c]
boundary,bulk_molecules_report,G6632-MONOMER[c]
boundary,bulk_molecules_report,G6633-MONOMER[c]
boundary,bulk_molecules_report,EG11607-MONOMER[c]
boundary,bulk_molecules_report,EG11125-MONOMER[c]
boundary,bulk_molecules_report,EG11126-MONOMER[c]
boundary,bulk_molecules_report,EG12433-MONOMER[c]
boundary,bulk_molecules_report,EG10956-MONOMER[i]
boundary,bulk_molecules_report,EG12868-MONOMER[c]
boundary,bulk_molecules_report,EG11013-MONOMER[c]
boundary,bulk_molecules_report,EG12691-MONOMER[c]
boundary,bulk_molecules_report,G6642-MONOMER[c]
boundary,bulk_molecules_report,G6659-MONOMER[c]
boundary,bulk_molecules_report,G6663-MONOMER[c]
boundary,bulk_molecules_report,EG11246-MONOMER[c]
boundary,bulk_molecules_report,EG10668-MONOMER[c]
boundary,bulk_molecules_report,G6669-MONOMER[c]
boundary,bulk_molecules_report,G6673-MONOMER[c]
boundary,bulk_molecules_report,EG10827-MONOMER[c]
boundary,bulk_molecules_report,G6679-MONOMER[c]
boundary,bulk_molecules_report,G6685-MONOMER[c]
boundary,bulk_molecules_report,G6694-MONOMER[c]
boundary,bulk_molecules_report,G6697-MONOMER[c]
boundary,bulk_molecules_report,G6699-MONOMER[c]
boundary,bulk_molecules_report,G6701-MONOMER[c]
boundary,bulk_molecules_report,G6702-MONOMER[p]
boundary,bulk_molecules_report,G6709-MONOMER[c]
boundary,bulk_molecules_report,G6712-MONOMER[c]
boundary,bulk_molecules_report,G6714-MONOMER[i]
boundary,bulk_molecules_report,G6717-MONOMER[c]
boundary,bulk_molecules_report,G6719-MONOMER[c]
boundary,bulk_molecules_report,G6720-MONOMER[c]
boundary,bulk_molecules_report,EG11309-MONOMER[c]
boundary,bulk_molecules_report,G6729-MONOMER[c]
boundary,bulk_molecules_report,G6732-MONOMER[c]
boundary,bulk_molecules_report,G6737-MONOMER[c]
boundary,bulk_molecules_report,G6738-MONOMER[c]
boundary,bulk_molecules_report,EG11884-MONOMER[c]
boundary,bulk_molecules_report,G6745-MONOMER[c]
boundary,bulk_molecules_report,G6746-MONOMER[c]
boundary,bulk_molecules_report,G6760-MONOMER[c]
boundary,bulk_molecules_report,EG11508-MONOMER[c]
boundary,bulk_molecules_report,EG10680-MONOMER[c]
boundary,bulk_molecules_report,EG11744-MONOMER[i]
boundary,bulk_molecules_report,G6791-MONOMER[p]
boundary,bulk_molecules_report,EG10443-MONOMER[c]
boundary,bulk_molecules_report,EG11643-MONOMER[c]
boundary,bulk_molecules_report,EG11644-MONOMER[p]
boundary,bulk_molecules_report,EG11645-MONOMER[c]
boundary,bulk_molecules_report,EG10212-MONOMER[c]
boundary,bulk_molecules_report,EG12345-MONOMER[c]
boundary,bulk_molecules_report,G6825-MONOMER[c]
boundary,bulk_molecules_report,G6828-MONOMER[c]
boundary,bulk_molecules_report,EG12203-MONOMER[c]
boundary,bulk_molecules_report,EG11131-MONOMER[c]
boundary,bulk_molecules_report,EG10836-MONOMER[c]
boundary,bulk_molecules_report,G6839-MONOMER[c]
boundary,bulk_molecules_report,G6851-MONOMER[c]
boundary,bulk_molecules_report,G6856-MONOMER[p]
boundary,bulk_molecules_report,G6868-MONOMER[c]
boundary,bulk_molecules_report,G6869-MONOMER[c]
boundary,bulk_molecules_report,G6872-MONOMER[i]
boundary,bulk_molecules_report,G6873-MONOMER[i]
boundary,bulk_molecules_report,EG10662-MONOMER[i]
boundary,bulk_molecules_report,G6888-MONOMER[c]
boundary,bulk_molecules_report,G6889-MONOMER[c]
boundary,bulk_molecules_report,EG11548-MONOMER[c]
boundary,bulk_molecules_report,EG12181-MONOMER[c]
boundary,bulk_molecules_report,G6895-MONOMER[c]
boundary,bulk_molecules_report,G6896-MONOMER[c]
boundary,bulk_molecules_report,G6900-MONOMER[c]
boundary,bulk_molecules_report,G6901-MONOMER[c]
boundary,bulk_molecules_report,G6903-MONOMER[c]
boundary,bulk_molecules_report,G6904-MONOMER[o]
boundary,bulk_molecules_report,G6911-MONOMER[c]
boundary,bulk_molecules_report,G6913-MONOMER[c]
boundary,bulk_molecules_report,EG11234-MONOMER[c]
boundary,bulk_molecules_report,EG11132-MONOMER[c]
boundary,bulk_molecules_report,G6936-MONOMER[c]
boundary,bulk_molecules_report,EG12198-MONOMER[c]
boundary,bulk_molecules_report,G6939-MONOMER[p]
boundary,bulk_molecules_report,EG11073-MONOMER[c]
boundary,bulk_molecules_report,EG11014-MONOMER[c]
boundary,bulk_molecules_report,EG11134-MONOMER[c]
boundary,bulk_molecules_report,G6957-MONOMER[c]
boundary,bulk_molecules_report,G6960-MONOMER[c]
boundary,bulk_molecules_report,EG12394-MONOMER[c]
boundary,bulk_molecules_report,G6986-MONOMER[c]
boundary,bulk_molecules_report,EG10858-MONOMER[c]
boundary,bulk_molecules_report,EG12693-MONOMER[c]
boundary,bulk_molecules_report,EG12188-MONOMER[c]
boundary,bulk_molecules_report,EG12204-MONOMER[c]
boundary,bulk_molecules_report,EG10462-MONOMER[i]
boundary,bulk_molecules_report,EG12866-MONOMER[c]
boundary,bulk_molecules_report,EG11806-MONOMER[i]
boundary,bulk_molecules_report,EG11808-MONOMER[c]
boundary,bulk_molecules_report,EG11136-MONOMER[c]
boundary,bulk_molecules_report,EG10925-MONOMER[c]
boundary,bulk_molecules_report,EG11137-MONOMER[c]
boundary,bulk_molecules_report,G7025-MONOMER[c]
boundary,bulk_molecules_report,EG10320-MONOMER[c]
boundary,bulk_molecules_report,EG11063-MONOMER[c]
boundary,bulk_molecules_report,EG11140-MONOMER[c]
boundary,bulk_molecules_report,EG12347-MONOMER[i]
boundary,bulk_molecules_report,G7039-MONOMER[i]
boundary,bulk_molecules_report,EG12710-MONOMER[c]
boundary,bulk_molecules_report,G7055-MONOMER[c]
boundary,bulk_molecules_report,G7056-MONOMER[i]
boundary,bulk_molecules_report,G7057-MONOMER[c]
boundary,bulk_molecules_report,G7068-MONOMER[c]
boundary,bulk_molecules_report,G7080-MONOMER[o]
boundary,bulk_molecules_report,G7081-MONOMER[i]
boundary,bulk_molecules_report,G7087-MONOMER[c]
boundary,bulk_molecules_report,EG10926-MONOMER[c]
boundary,bulk_molecules_report,EG11985-MONOMER[i]
boundary,bulk_molecules_report,G7093-MONOMER[c]
boundary,bulk_molecules_report,G7108-MONOMER[i]
boundary,bulk_molecules_report,EG11361-MONOMER[i]
boundary,bulk_molecules_report,EG12396-MONOMER[i]
boundary,bulk_molecules_report,EG11222-MONOMER[c]
boundary,bulk_molecules_report,G7112-MONOMER[c]
boundary,bulk_molecules_report,G7122-MONOMER[p]
boundary,bulk_molecules_report,G6679-MONOMER[c]
boundary,bulk_molecules_report,G7128-MONOMER[c]
boundary,bulk_molecules_report,G7131-MONOMER[c]
boundary,bulk_molecules_report,EG11998-MONOMER[c]
boundary,bulk_molecules_report,EG12008-MONOMER[c]
boundary,bulk_molecules_report,EG12015-MONOMER[p]
boundary,bulk_molecules_report,EG12019-MONOMER[c]
boundary,bulk_molecules_report,EG12022-MONOMER[c]
boundary,bulk_molecules_report,EG11289-MONOMER[c]
boundary,bulk_molecules_report,EG10155-MONOMER[o]
boundary,bulk_molecules_report,EG10651-MONOMER[c]
boundary,bulk_molecules_report,EG12035-MONOMER[c]
boundary,bulk_molecules_report,G7148-MONOMER[i]
boundary,bulk_molecules_report,EG12044-MONOMER[c]
boundary,bulk_molecules_report,EG12045-MONOMER[c]
boundary,bulk_molecules_report,EG12043-MONOMER[c]
boundary,bulk_molecules_report,EG12073-MONOMER[c]
boundary,bulk_molecules_report,EG10670-MONOMER[e]
boundary,bulk_molecules_report,EG12385-MONOMER[i]
boundary,bulk_molecules_report,EG10423-MONOMER[c]
boundary,bulk_molecules_report,G7161-MONOMER[c]
boundary,bulk_molecules_report,G7164-MONOMER[c]
boundary,bulk_molecules_report,G7168-MONOMER[c]
boundary,bulk_molecules_report,G7173-MONOMER[e]
boundary,bulk_molecules_report,G7174-MONOMER[c]
boundary,bulk_molecules_report,G7184-MONOMER[c]
boundary,bulk_molecules_report,G7187-MONOMER[c]
boundary,bulk_molecules_report,G7191-MONOMER[c]
boundary,bulk_molecules_report,G7192-MONOMER[c]
boundary,bulk_molecules_report,G7193-MONOMER[c]
boundary,bulk_molecules_report,EG10218-MONOMER[i]
boundary,bulk_molecules_report,EG10454-MONOMER[c]
boundary,bulk_molecules_report,G7212-MONOMER[c]
boundary,bulk_molecules_report,G7218-MONOMER[c]
boundary,bulk_molecules_report,G7236-MONOMER[c]
boundary,bulk_molecules_report,G7247-MONOMER[c]
boundary,bulk_molecules_report,G7248-MONOMER[c]
boundary,bulk_molecules_report,G7257-MONOMER[c]
boundary,bulk_molecules_report,EG10534-MONOMER[c]
boundary,bulk_molecules_report,EG12133-MONOMER[c]
boundary,bulk_molecules_report,G7263-MONOMER[c]
boundary,bulk_molecules_report,G7273-MONOMER[c]
boundary,bulk_molecules_report,G7288-MONOMER[c]
boundary,bulk_molecules_report,G7289-MONOMER[c]
boundary,bulk_molecules_report,EG12410-MONOMER[c]
boundary,bulk_molecules_report,G7297-MONOMER[c]
boundary,bulk_molecules_report,G7313-MONOMER[c]
boundary,bulk_molecules_report,G7319-MONOMER[c]
boundary,bulk_molecules_report,EG10370-MONOMER[c]
boundary,bulk_molecules_report,EG10015-MONOMER[c]
boundary,bulk_molecules_report,EG12401-MONOMER[c]
boundary,bulk_molecules_report,G7323-MONOMER[i]
boundary,bulk_molecules_report,EG12310-MONOMER[c]
boundary,bulk_molecules_report,G7324-MONOMER[c]
boundary,bulk_molecules_report,G7325-MONOMER[c]
boundary,bulk_molecules_report,EG11285-MONOMER[c]
boundary,bulk_molecules_report,EG11372-MONOMER[c]
boundary,bulk_molecules_report,EG10832-MONOMER[c]
boundary,bulk_molecules_report,EG10270-MONOMER[c]
boundary,bulk_molecules_report,EG10857-MONOMER[c]
boundary,bulk_molecules_report,EG10529-MONOMER[c]
boundary,bulk_molecules_report,EG11784-MONOMER[c]
boundary,bulk_molecules_report,EG11058-MONOMER[c]
boundary,bulk_molecules_report,EG11786-MONOMER[c]
boundary,bulk_molecules_report,G7350-MONOMER[i]
boundary,bulk_molecules_report,EG10157-MONOMER[c]
boundary,bulk_molecules_report,EG12098-MONOMER[c]
boundary,bulk_molecules_report,EG11151-MONOMER[c]
boundary,bulk_molecules_report,EG10831-MONOMER[c]
boundary,bulk_molecules_report,EG11782-MONOMER[c]
boundary,bulk_molecules_report,G7362-MONOMER[c]
boundary,bulk_molecules_report,G7363-MONOMER[c]
boundary,bulk_molecules_report,G7397-MONOMER[c]
boundary,bulk_molecules_report,G7398-MONOMER[c]
boundary,bulk_molecules_report,G7401-MONOMER[c]
boundary,bulk_molecules_report,G7408-MONOMER[c]
boundary,bulk_molecules_report,EG11447-MONOMER[c]
boundary,bulk_molecules_report,G7410-MONOMER[o]
boundary,bulk_molecules_report,G7414-MONOMER[c]
boundary,bulk_molecules_report,EG10474-MONOMER[c]
boundary,bulk_molecules_report,EG10483-MONOMER[i]
boundary,bulk_molecules_report,EG10484-MONOMER[c]
boundary,bulk_molecules_report,EG10485-MONOMER[c]
boundary,bulk_molecules_report,EG10486-MONOMER[c]
boundary,bulk_molecules_report,EG10487-MONOMER[c]
boundary,bulk_molecules_report,G7422-MONOMER[c]
boundary,bulk_molecules_report,EG11816-MONOMER[c]
boundary,bulk_molecules_report,G7425-MONOMER[c]
boundary,bulk_molecules_report,G7431-MONOMER[c]
boundary,bulk_molecules_report,G7440-MONOMER[c]
boundary,bulk_molecules_report,G7442-MONOMER[c]
boundary,bulk_molecules_report,G7443-MONOMER[c]
boundary,bulk_molecules_report,G7451-MONOMER[c]
boundary,bulk_molecules_report,EG12372-MONOMER[c]
boundary,bulk_molecules_report,EG10355-MONOMER[c]
boundary,bulk_molecules_report,G7454-MONOMER[c]
boundary,bulk_molecules_report,G7457-MONOMER[o]
boundary,bulk_molecules_report,EG10826-MONOMER[c]
boundary,bulk_molecules_report,EG10824-MONOMER[c]
boundary,bulk_molecules_report,G7459-MONOMER[c]
boundary,bulk_molecules_report,EG10624-MONOMER[c]
boundary,bulk_molecules_report,G7463-MONOMER[c]
boundary,bulk_molecules_report,G7464-MONOMER[c]
boundary,bulk_molecules_report,G7484-MONOMER[p]
boundary,bulk_molecules_report,G7485-MONOMER[c]
boundary,bulk_molecules_report,G7488-MONOMER[c]
boundary,bulk_molecules_report,G7492-MONOMER[c]
boundary,bulk_molecules_report,G7493-MONOMER[c]
boundary,bulk_molecules_report,G7494-MONOMER[c]
boundary,bulk_molecules_report,G7506-MONOMER[c]
boundary,bulk_molecules_report,EG10830-MONOMER[c]
boundary,bulk_molecules_report,EG11333-MONOMER[c]
boundary,bulk_molecules_report,EG10697-MONOMER[c]
boundary,bulk_molecules_report,EG11323-MONOMER[c]
boundary,bulk_molecules_report,EG11158-MONOMER[c]
boundary,bulk_molecules_report,EG10490-MONOMER[c]
boundary,bulk_molecules_report,G7517-MONOMER[c]
boundary,bulk_molecules_report,EG11244-MONOMER[p]
boundary,bulk_molecules_report,EG12122-MONOMER[c]
boundary,bulk_molecules_report,G7524-MONOMER[c]
boundary,bulk_molecules_report,G7525-MONOMER[c]
boundary,bulk_molecules_report,G7527-MONOMER[c]
boundary,bulk_molecules_report,G7530-MONOMER[c]
boundary,bulk_molecules_report,G7531-MONOMER[c]
boundary,bulk_molecules_report,EG11779-MONOMER[c]
boundary,bulk_molecules_report,EG10627-MONOMER[c]
boundary,bulk_molecules_report,G7532-MONOMER[c]
boundary,bulk_molecules_report,G7538-MONOMER[o]
boundary,bulk_molecules_report,EG11802-MONOMER[c]
boundary,bulk_molecules_report,EG11292-MONOMER[c]
boundary,bulk_molecules_report,G7564-MONOMER[c]
boundary,bulk_molecules_report,EG10686-MONOMER[i]
boundary,bulk_molecules_report,EG10687-MONOMER[c]
boundary,bulk_molecules_report,EG11603-MONOMER[c]
boundary,bulk_molecules_report,EG10136-MONOMER[c]
boundary,bulk_molecules_report,EG12694-MONOMER[c]
boundary,bulk_molecules_report,EG11171-MONOMER[c]
boundary,bulk_molecules_report,G7594-MONOMER[c]
boundary,bulk_molecules_report,G7596-MONOMER[c]
boundary,bulk_molecules_report,G7597-MONOMER[c]
boundary,bulk_molecules_report,G7612-MONOMER[c]
boundary,bulk_molecules_report,G7616-MONOMER[c]
boundary,bulk_molecules_report,G7619-MONOMER[c]
boundary,bulk_molecules_report,G7641-MONOMER[c]
boundary,bulk_molecules_report,G7642-MONOMER[e]
boundary,bulk_molecules_report,G7643-MONOMER[c]
boundary,bulk_molecules_report,G7653-MONOMER[c]
boundary,bulk_molecules_report,EG10215-MONOMER[c]
boundary,bulk_molecules_report,EG12371-MONOMER[s]
boundary,bulk_molecules_report,EG10743-MONOMER[c]
boundary,bulk_molecules_report,EG11178-MONOMER[c]
boundary,bulk_molecules_report,EG10665-MONOMER[c]
boundary,bulk_molecules_report,EG11179-MONOMER[c]
boundary,bulk_molecules_report,EG11506-MONOMER[i]
boundary,bulk_molecules_report,EG11507-MONOMER[c]
boundary,bulk_molecules_report,EG12794-MONOMER[c]
boundary,bulk_molecules_report,EG10202-MONOMER[p]
boundary,bulk_molecules_report,G7656-MONOMER[c]
boundary,bulk_molecules_report,G7657-MONOMER[c]
boundary,bulk_molecules_report,G7658-MONOMER[i]
boundary,bulk_molecules_report,G7659-MONOMER[i]
boundary,bulk_molecules_report,G7662-MONOMER[c]
boundary,bulk_molecules_report,G7663-MONOMER[c]
boundary,bulk_molecules_report,EG11681-MONOMER[c]
boundary,bulk_molecules_report,EG12146-MONOMER[c]
boundary,bulk_molecules_report,G7669-MONOMER[c]
boundary,bulk_molecules_report,EG10978-MONOMER[c]
boundary,bulk_molecules_report,EG10977-MONOMER[c]
boundary,bulk_molecules_report,G7684-MONOMER[c]
boundary,bulk_molecules_report,G7689-MONOMER[c]
boundary,bulk_molecules_report,EG10608-MONOMER[c]
boundary,bulk_molecules_report,EG10018-MONOMER[i]
boundary,bulk_molecules_report,EG11497-MONOMER[c]
boundary,bulk_molecules_report,G7696-MONOMER[c]
boundary,bulk_molecules_report,G7698-MONOMER[c]
boundary,bulk_molecules_report,EG11440-MONOMER[c]
boundary,bulk_molecules_report,EG11268-MONOMER[c]
boundary,bulk_molecules_report,EG10904-MONOMER[c]
boundary,bulk_molecules_report,EG11036-MONOMER[i]
boundary,bulk_molecules_report,EG10360-MONOMER[c]
boundary,bulk_molecules_report,G7712-MONOMER[c]
boundary,bulk_molecules_report,G7713-MONOMER[c]
boundary,bulk_molecules_report,G7714-MONOMER[c]
boundary,bulk_molecules_report,G7716-MONOMER[p]
boundary,bulk_molecules_report,EG11663-MONOMER[c]
boundary,bulk_molecules_report,G7718-MONOMER[c]
boundary,bulk_molecules_report,EG12365-MONOMER[c]
boundary,bulk_molecules_report,EG12374-MONOMER[c]
boundary,bulk_molecules_report,G7727-MONOMER[c]
