Filtered Monomer ID,Log10 Average Protein Count
DCTP-DEAM-MONOMER[c],2.2700005753178174
DCUA-MONOMER[i],2.871754897863887
DCUB-MONOMER[i],0.4875049248145538
DCUC-MONOMER[i],1.111916257680077
DCUR-MONOMER[c],2.0727877162474
DCUS-MONOMER[c],1.2969498942610356
DCYSDESULF-MONOMER[c],2.7445088774770423
DEHYDDEOXGALACTKIN-MONOMER[c],1.6428163736153825
DEHYDDEOXPHOSGALACT-ALDOL-MONOMER[c],1.6148739190713353
DEOA-MONOMER[c],1.0899913546533124
DEOD-MONOMER[c],2.588567117997988
DEOXYGLUCONOKIN-MONOMER[c],2.6366970081026295
DEOXYRIBOSE-P-ALD-MONOMER[c],1.547504286808566
DETHIOBIOTIN-SYN-MONOMER[c],2.643001954359293
DGTPTRIPHYDRO-MONOMER[c],1.71601120686737
DHHB-METHYLTRANSFER-MONOMER[c],3.109448070499147
DHPDIOXYGEN-MONOMER[i],1.1845474849178923
DIACYLGLYKIN-MONOMER[i],2.5756290730373923
DIAMINOPIMDECARB-MONOMER[c],2.7067051479214284
DIAMINOPIMEPIM-MONOMER[c],2.1851265214619127
DIENOYLCOAREDUCT-MONOMER[c],0.9571946102068303
DIHYDRODIPICSYN-MONOMER[c],3.226784375718075
DIHYDROFOLATEREDUCT-MONOMER[c],2.703647407316775
DIHYDROOROT-MONOMER[c],3.6018721596709606
DIHYDROOROTOX-MONOMER[c],2.8754829798857573
DIHYDROPICRED-MONOMER[c],3.1621596186281735
DIHYDROPTERIREDUCT-MONOMER[c],3.38524371499112
DIHYDROXYACIDDEHYDRAT-MONOMER[c],2.5465975418049016
DINF-MONOMER[i],1.8837472485260387
DIOHBUTANONEPSYN-MONOMER[c],2.9290074201108514
DISULFOXRED-MONOMER[p],3.2176474137842828
DLACTDEHYDROGFAD-MONOMER[i],2.9807671841602144
DLACTDEHYDROGNAD-MONOMER[c],1.9790765533681116
DMBPPRIBOSYLTRANS-MONOMER[c],1.7224370730450342
DMK-MONOMER[i],1.7032118693885536
DMSA-MONOMER[i],1.1300336266403446
DMSB-MONOMER[i],1.0600072042526048
DMSC-MONOMER[i],0.9894904825274142
DPPA-MONOMER[p],3.436665800610726
DPPB-MONOMER[i],2.928911170559131
DPPC-MONOMER[i],2.9562295890703743
DPPD-MONOMER[i],3.0346127412579005
DPPF-MONOMER[i],3.14552774826634
DSBBPROT-MONOMER[i],2.813857759154141
DSBC-MONOMER[p],2.9171345532622657
DSBD-MONOMER[m],2.0821459943501033
DSBG-MONOMER[p],2.6499016065110177
DSDX-MONOMER[i],1.2818774999489069
DSERDEAM-MONOMER[c],2.375707657539525
DTDPDEHYDRHAMEPIM-MONOMER[c],2.489774572874446
DTDPDEHYRHAMREDUCT-MONOMER[c],2.655281153710194
DTDPGLUCDEHYDRAT-MONOMER[c],2.855352882026343
DTDPGLUCDEHYDRAT2-MONOMER[c],2.024428703568354
DTDPGLUCOSEPP-MONOMER[c],2.7586462280685065
DTDPGLUCOSEPP2-MONOMER[c],1.8943219703490222
DTMPKI-MONOMER[c],3.1050360384973015
DUTP-PYROP-MONOMER[c],3.0555743238533477
DXPREDISOM-MONOMER[i],1.9232423630585618
DXS-MONOMER[c],2.526807386028663
E1O-MONOMER[c],3.228398666070812
E1P-MONOMER[c],3.542084270877214
E2O-MONOMER[c],3.5797460247228496
E2P-MONOMER[c],3.5483061420847504
E3-MONOMER[c],3.9124958690777305
EG10003-MONOMER[i],2.34351391568869
EG10004-MONOMER[c],2.374682836418253
EG10011-MONOMER[c],2.6389043870804376
EG10013-MONOMER[i],1.9962237921994912
EG10015-MONOMER[i],2.664402949383814
EG10018-MONOMER[i],1.5066326357269302
EG10021-MONOMER[c],2.3324737195625405
EG10037-MONOMER[c],1.4178101015831457
EG10040-MONOMER[p],2.095714988380937
EG10041-MONOMER[c],2.1068714037732272
EG10042-MONOMER[i],1.7271147723734919
EG10043-MONOMER[c],2.4977601208396143
EG10044-MONOMER[m],3.0631385228447967
EG10047-MONOMER[p],1.595304678534639
EG10048-MONOMER[c],2.763217208348167
EG10083-MONOMER[c],2.1510681815135166
EG10085-MONOMER[c],1.6882393550529595
EG10087-MONOMER[c],1.6575937260060702
EG10090-MONOMER[c],0.26140913932402565
EG10106-MONOMER[i],1.5243688411921563
EG10108-MONOMER[c],4.0173361979095805
EG10113-MONOMER[c],2.96297202828243
EG10114-MONOMER[c],0.8423714920821442
EG10116-MONOMER[c],0.8472864191797995
EG10119-MONOMER[c],1.9406161647511797
EG10122-MONOMER[c],2.2273186112216457
EG10124-MONOMER[p],1.8558040304633876
EG10125-MONOMER[c],3.100439093080562
EG10126-MONOMER[m],2.594392616674575
EG10136-MONOMER[c],2.001780033991395
EG10143-MONOMER[c],1.7630621829167121
EG10144-MONOMER[c],1.6986894516155928
