Gene id	half_life (units.min)
sppA	620.5038366
phoR	806.884677
purK	596.55669774
xthA	686.7299508
xylB	655.153962
galE	726.2308002
rnd	629.0705484
ompT	697.827075
grpE	563.1141371399999
putA	257.50441182000003
dedD	424.63717812
gltB	531.17342778
modC	715.2641993999999
rep	419.05327242
uvrA	749.5002252
ackA	748.5251933999999
acpP	573.47255376
aroK	328.13242056
aroL	460.5027048
atpC	697.824063
carA	593.6646727799999
groL	766.997022
dapF	606.1042332000001
def	394.83040434
dapA	692.0048898
hscB	634.016061
tsf	706.0127196
der	646.9175748
engB	690.9885132
eno	770.3040288000001
flgI	568.34538342
gpsA	725.664666
galK	847.0338186
rsmG	696.002736
glgA	706.551336
glgC	740.1705942
mraY	744.5656248
hfq	783.243675
ihfB	378.77192058
hscA	468.72058554
infB	592.80644556
mgsA	589.80926592
msrA	517.4965765200001
murA	611.182893
ndk	560.4282817200001
plsB	783.433767
hslV	670.6346562
pyrH	698.9949078
pyrI	547.40839908
recR	556.0357412999999
prfA	634.2498474
rplS	602.0253156
rplT	684.9286164
rpmA	614.7331086
rpsK	830.069598
rpsL	756.0995646
rpsS	582.45627372
rpsT	673.0830102
rpsB	594.6363288599999
rpsD	632.3178342
rpiA	570.13892334
rpoA	695.1082415999999
ruvB	389.91373217999995
tig	662.2020606
trpA	541.60112292
yeeN	587.11359684
nrdR	560.57953098
ymdB	605.0960670000001
yajQ	655.4084718
uvrB	381.33056418
uvrC	480.23156783999997
yqgF	623.1523152
rhlB	624.5267016
frdC	671.5064315999999
rraA	810.4090865999999
rbn	628.4569656
rpoB	671.6122793999999
nanR	400.20713376
slyA	683.9992116
yfbU	735.2717862
ompW	821.6383548
pgpB	935.7751086
rimJ	557.12999556
speG	666.7479138
fabB	679.8887166
eda	592.9406232599999
dnaN	692.2091478
fbaB	803.8092509999999
fbp	540.70399506
fur	585.70206948
galM	800.777517
cysB	649.1816466
gcvA	683.4552648
aceA	506.3427423
modE	776.7347238
pheA	678.9638633999999
fklB	652.3704378
lon	685.6676886
lpd	804.3545742
accD	689.9860338
gldA	728.9292678
livG	724.0813284
tas	662.4214824
ybiT	610.4589497999999
puuR	336.27367949999996
lptB	699.1438314000001
rplM	762.8576868
ompR	625.6837704000001
rluC	619.9612524
rsuA	542.7507186600001
yagU	881.5479197999999
cycA	515.04007908
gltL	690.7390902
fabF	744.9636684
rarA	596.60757948
efeO	807.7749642
ychN	829.9481802
apbE	746.4465684
atpA	722.5937634000001
atpD	748.0636614
bfr	749.6385636
ccmH	567.76004166
dksA	324.65462376
flgG	465.67939770000004
fliG	360.8143167
bamD	748.8190662
folB	760.9592562
frdB	748.510041
gloA	546.3747756600001
gloB	474.46956918
dnaB	573.95181732
hemB	649.1919306
erpA	246.15439368
glmU	737.0825964
hinT	605.4580457999999
hupB	458.26530942
hns	571.37098626
stpA	506.14869942
deoR	624.4131552
glpR	645.1108686
exuR	312.82613136
pdhR	603.4946573999999
yegW	523.7094972
cytR	665.2144734000001
ydhB	631.8865494
rpiR	923.4485477999999
yecA	612.0872790000001
btsS	689.4549234
pgpC	556.87134696
pykF	701.6610798
lptE	794.7753546
tamA	793.6021296
suhB	752.2388472
ubiJ	469.01263614
yiiD	602.5584954000001
rlmM	630.3413046
yggE	789.3389964
ygiN	637.9340184
lptA	645.0608927999999
ppiD	810.4667898
rplW	639.9648366
rpsO	788.0884902
yajC	712.1394750000001
amn	650.770962
map	650.970957
artQ	719.8312776
ytfP	545.22327594
bcp	488.86145538000005
cpxR	715.5050772
yoaB	825.012159
dcuS	738.632142
dapE	594.0024667800001
dcm	398.624031
dcrB	720.9748451999999
dam	617.6047361999999
dnaC	332.90341032000003
rimO	469.90056066
fliA	218.49851436
ftsL	520.49743998
fucU	825.9464184000001
minD	639.7785240000001
mtlR	807.6695094
nagA	696.1056666
nagC	753.4287084
yjbQ	777.4221762
tsaE	618.623145
nhaB	854.9734907999999
nudB	297.93263844
nuoB	736.3872024
nuoE	592.99996386
nuoI	776.1964475999999
nusG	610.0665233999999
sucB	707.5038936000001
pbpG	353.61416729999996
pdxH	717.24504
phnA	632.7094596
potD	845.508495
ybbO	890.4122352
ybgI	631.5338766
yciO	782.3103228
yecS	955.7362596
mepS	528.77371524
seqA	780.9976026
rpe	717.8616834000001
sohB	691.9905168
ribF	653.388279
rpmD	594.9814008
rplF	713.7071586
rpsN	538.6880699999999
rmuC	469.43562132
secG	379.5241341
uhpA	547.85026092
rpoE	757.1402448
ffh	527.4121013399999
ssb	514.04231214
sstT	749.7852005999999
chrR	673.4586402
csdE	572.91542496
thiL	656.5198368
tesB	644.9035368
trxC	367.2232752
tldD	521.91535206
trkA	704.1153654
trmH	704.3885496
yhbY	617.1773064
mltC	641.712501
rlmE	745.9878168
mscS	769.4799138000001
rimK	664.9273974
eptC	815.8710510000001
crfC	389.80722648
hisA	658.5596154
secA	663.614832
nadB	528.29889816
ugpC	760.2981312000001
ugpQ	581.0756081999999
murF	601.899945
moeB	721.6930926
ybhB	889.4915189999999
bioA	710.505225
metH	496.01421888
ampD	538.21033758
sbcC	640.7898798
treA	714.6342384
selB	577.8934017600001
murD	732.3938999999999
pepP	808.5668034
helD	550.77778596
fliN	482.04038166
cstA	717.0742002
purD	634.8454794
gcd	857.7121338
sdaA	213.14005218
iclR	635.8964496000001
phnP	574.13524866
cysM	626.1538398
mreC	619.0391304
nfsA	592.56608478
murG	692.0319522
mutY	461.27242823999995
cysI	380.5350534
ubiG	404.14440443999996
nadE	665.2360848
tolA	770.5997262
bisC	472.59975936
fadA	621.4695654
cysD	179.11656072
speC	556.150668
speA	604.9802424000001
fadB	485.20021974
rnr	729.4337297999999
srmB	579.13684584
lpxD	793.4616078
kdpD	768.9084042
recJ	275.51106222
mraZ	735.8464577999999
add	648.1032696
mukE	689.7320964
ycbB	778.1141778
livF	768.8398878
ispA	727.038069
pssA	596.07779526
yicC	585.6260844599999
yfeA	825.4736634000001
fmt	547.49888904
folD	768.2774388
hypD	350.15206386
lpxM	659.1303546
uxuA	569.23055994
recG	652.0007255999999
ascB	309.8651544
tehB	556.9788483599999
frmA	649.4563224
codA	874.162776
gabD	596.97294492
ubiI	446.66516208
aldA	618.0881358
galS	567.85758348
fliF	447.15636797999997
rhlE	921.0990018
loiP	581.1670182600001
ubiC	445.8139374
acuI	638.7537113999999
rfaB	683.230428
waaU	712.2418739999999
marR	789.6663503999999
glnD	528.09414582
ahr	719.0359512
dinG	634.815789
prlC	561.94810824
tktA	602.2868808
emrA	883.1267082
sthA	654.9808247999999
wecE	800.7310212000001
mliC	826.4414766
asmA	700.8346152
qorA	595.32816792
fpr	654.375732
greB	510.9426583200001
thiH	64.35448188
ybiB	635.044896
hcxB	518.1874399799999
metN	584.13062166
artI	696.3784116
yafC	780.5828628
glnE	810.1848588
mfd	708.4791768
fliH	331.35819684
glmM	760.9310028
potF	788.4525282
potG	686.2436172
dgoR	619.1894490000001
ravA	707.0154642
lptD	807.5028678
otsA	366.1772295
djlA	698.5887252
nuoF	617.1894318
lplA	681.6226836000001
bipA	619.4760713999999
yiiQ	508.35679073999995
alsK	557.07104334
sbmC	348.95571072
opgG	758.7927384
gcvP	537.10997964
yehS	747.2535630000001
nuoG	626.7791454
yfiH	525.73661178
napA	566.00198916
hemF	614.8054746
cmoM	650.5321188
cueO	728.96574
dsbD	832.7161206
treB	417.01484346
lrhA	474.4834788
rlmA	682.5777408
pepB	639.1114272000001
ptsP	648.6231204
hybD	705.4987998
modA	775.5434184
lhgO	577.3216883399999
pspF	796.048359
dhaM	643.8129366000001
menE	735.9889776
panZ	717.5082828000001
zntA	445.69585301999996
rbbA	821.6715156
yhiN	817.4254530000001
yhjK	788.8106376
yiaJ	805.796589
yiaO	566.8468057800001
sgbH	577.2315771
yiaU	737.7895026
gpmI	670.1117718
mpl	734.288058
yecC	657.1742724000001
menF	639.0833946
rspA	701.6149266
yggL	599.1347797799999
uspG	798.3611568
prmB	610.0981278
alsB	567.55234368
yjfP	676.9093332
qorB	620.2596786
yjhG	534.46728954
yjhH	569.61545538
nanM	809.8854293999999
yjjU	300.66820164
yjjX	509.09103888
garD	214.80723138000002
gntT	630.3903924
rcsD	671.8402452
pdxK	631.3906380000001
nlpE	653.8213644
qseC	943.2108528
solA	479.74758924
rlmG	775.3229441999999
yhaK	598.35222624
hrpA	822.7269024
yhbO	571.0520679
tusC	698.5395522
dxr	579.57348594
hofM	780.7881282
yrfF	910.3469832
yhgF	466.76251182
yhhX	712.3278492000001
yaiL	251.07661092
rdgB	546.1293860999999
glrK	656.8959990000001
fliI	292.34320092
hslJ	672.801354
pgl	750.7970478000001
rapA	819.0101982
mukF	586.70524368
rplB	703.2828648
guaC	596.33261634
rplX	555.9489402
yidE	749.8948176
rplV	679.2187242
ribE	833.55669
ispE	655.2969612
rlmB	628.7704391999999
gmhA	677.970723
mlaF	823.8331632000001
ynbE	779.4776604
mlaD	807.8879778
yheO	449.95376346
ygdI	659.5313111999999
yqcA	806.3110164
yfcD	477.95157996
bepA	600.6122796
yfcE	564.58867236
yhaJ	701.7771084000001
aaeR	665.4209388
rsmJ	710.4268686
nfi	713.8974347999999
adk	709.5013494
ccmE	543.16863504
apt	502.02769122
chbB	377.48772756
dmsD	758.2116474
nrdB	559.3042579199999
intF	185.45261394
allE	699.3522156
ubiF	481.373508
ybgK	643.5354168
ybgL	487.25142078
opgE	656.369334
amiD	690.6341189999999
ybjS	638.1705036
rlmL	631.4976288
yccU	626.7571968
ycdX	621.0936144
flgE	241.87784856
flgF	261.7104342
nagZ	529.3059513000001
lolD	686.4668687999999
nagK	610.1759928
cobB	626.330613
dhaR	598.2590331
yciT	734.3260074
ycjY	740.5196928
dosP	419.56330818000004
lsrF	533.39547828
ydgH	655.178226
ydhJ	754.0825356
ydhF	595.12530342
ynjB	841.7270688
yeaO	306.01845534
dmlR	216.89520792
tsaB	648.9886308
kdgR	648.2050992000001
yedP	520.92362976
yedQ	760.7114934
yedW	656.6233554
zinT	789.7684614
yegH	914.2472418
mdtC	899.9740698
yegU	594.91661808
thiM	551.49602238
preT	195.4671006
murQ	512.76804564
yfeY	893.609403
ypeA	609.0538349999999
eutL	717.811182
yfgD	442.96699128
yfhM	838.8605556
pka	770.397603
ydcI	288.73823802
zipA	717.2471838
ydjG	567.74067228
mdlA	734.04438
ydjJ	561.9150331799999
rsxG	703.9963722
abgA	343.72355682
ykgG	332.88271638
ykgF	252.09047184
yfcF	646.0473618
yaiW	692.6165483999999
gnsB	703.2590544
ydjF	609.4804074
ydiJ	691.3528086
queC	561.8307628199999
yfcH	667.4804388
ybdL	386.00922318000005
fsaA	525.63081804
ynjE	772.1247906
feaB	533.80432128
ygeR	589.2532647
xdhB	379.56080856
bglA	602.8545828
yqjH	596.6252467200001
ygcP	795.8817348
mmuM	588.08865612
truD	817.3958496
nudF	695.2717926
ycbK	467.53059485999995
hycE	708.0414072
bax	366.8579664
adiA	695.0926944
yicI	811.6305546
lldP	161.16470094000002
nuoL	786.1014576
sgcR	196.84060542
dsdC	706.0725497999999
glcF	258.00411588000003
treF	238.2605436
yphG	587.88570156
yphF	625.8136529999999
ydjL	258.46382922
yobH	898.2783732
ebgA	825.78966
dosC	285.01215816
ycbJ	430.8283413
araH	474.19352964
glpF	383.49523086
narY	623.8584347999999
narZ	745.0635342
fixB	550.48053648
yihV	497.17289358000005
aidB	704.2335756
torA	872.3318304
mlrA	267.1454094
yohF	670.5554586
yjgH	737.9488572
sgcQ	521.7269549399999
sgcX	671.8108043999999
yjiL	399.88749251999997
frlD	452.54042046
glcE	217.11527963999998
ygcE	537.81854046
fryB	362.85085416
yliI	416.44565711999996
yddH	628.352532
astB	532.03916832
yedK	586.6995134399999
prpD	555.33208266
ydeQ	505.83167490000005
arnC	720.0668903999999
ygeW	571.72211178
idi	545.46894432
otnI	399.88844040000004
uidC	776.4876342
ytfR	654.1493436000001
yidJ	450.44780376
fdoG	719.6520138000001
narU	898.7306334
chbC	663.2571882
mocA	193.2148908
malP	429.30158832
phoA	593.47410756
lepB	286.29208911
pabA	485.91301215
trpS	636.44865693
glyQ	396.5087919
tsr	302.77976598000004
alkA	146.16872976
rbsA	581.84047572
pyrC	370.99599384
appY	368.59508982
pdxB	754.0302078000001
mutM	643.5941286
ilvY	682.12537968
ftsQ	140.27602068000002
btuE	291.31416773999996
btuD	226.96425888
dut	786.1144359000001
hemC	470.74261557
hisI	499.51787763000004
poxB	672.43181898
recC	780.1790129999999
truA	706.4171049000001
deoA	591.5735553000001
fhuC	543.2630924700001
ddlB	474.25389042
purN	481.9613112899999
creB	687.9427416899999
recB	790.6792581000001
creC	506.12026044
lysC	506.44646634000003
hemD	566.86369038
galT	751.6454373
vsr	249.50501591999998
motA	87.71900661
uhpB	600.3092283599999
argB	620.30985441
cysC	117.10526898
cysZ	739.209552
deoC	375.95767416
glk	617.9192166600001
ihfA	303.98663616
kefG	530.33721426
rppH	540.7945289099999
ppk	582.41562648
nadK	725.1866514
pepE	561.6542977199999
pyrE	558.23368587
recA	701.2044471
prfC	577.87799874
rplK	564.90049914
ykgM	461.81278505999995
rpmH	456.16431225
rpmJ	417.74506193999997
rpsP	371.24198748
rnhA	555.37161174
rnpA	483.32954699999993
ruvA	618.03681729
glyA	639.6658299000001
ybeY	286.43090340000003
yfcN	237.31336926
ybjQ	610.13546568
yaiI	483.90122448000005
yaeP	414.14202606000003
yciU	453.38865531
matP	651.2925598200001
epmA	481.88480565000003
frdD	561.60674394
syd	455.03602698
metJ	365.17916238000004
yjgA	471.33976250999996
yceI	638.90880768
yjjG	39.40301658
ybgC	575.3252007000001
blc	638.8568898
mipA	719.8648422
cspD	19.95609105
ftnA	411.719229
gstA	697.0127435100001
mntR	719.54725131
gcvR	565.76153079
phoH	12.4106886
proC	532.16295018
ptsO	204.3930177
ybaQ	57.23766534
ybhF	619.4748402
ptsH	742.0688087999999
yedF	361.9435563
rluA	462.5384994
qmcA	543.81976488
yghB	434.98155066
yeaY	542.58619476
yacC	246.53602589999997
yafK	54.37591914
ybhL	164.56379109
sdaC	336.93283269
artP	549.28476696
mdlB	527.9462655
sapF	691.86588276
yajD	87.0497397
ybaK	618.8179506000001
rsfS	197.58994695
ybhP	651.32865501
elyC	629.98224672
tusE	768.542889
yciI	562.2373843800001
yciN	577.36582182
yccX	440.37590916
kbaY	191.98006752
kbl	624.117198
accB	342.78120984
bolA	120.20879499
cybB	604.62745314
pgsA	642.53714844
mrdB	582.06357804
cyoA	454.8070821
cysK	617.1835176
napC	237.90506399999998
dgkA	532.27550976
dcuA	505.56814662000005
dedA	552.54436752
coaBC	750.8519013000001
hcaE	119.94971292
exbB	107.92575954
folP	587.2619318999999
folX	601.31353296
focA	395.5205331
ftsX	645.2098278
sdhD	527.03488464
glnK	688.7956165200001
grxC	467.3479203
ebgC	490.13047707000004
wecA	707.5940343000001
gntP	587.47037736
hybC	331.92833337
asnC	375.19024758
decR	505.86766011000003
yihL	656.9335229999999
ytfH	145.47399686999998
gntR	418.08724626
yeiE	576.67111503
uidR	364.26992988
ybiH	530.18000544
yjdC	625.7394647100001
ydhR	527.1849920100001
fumD	496.84586412000004
ydjA	588.35337177
yebG	67.05593958
yfcZ	289.29012671999993
tesA	398.3467289700001
nlpD	619.7672795999999
yibL	594.86285472
yicN	656.35095165
maoP	287.69075544
yigI	343.61233143
zapA	506.08404452999997
yhbW	317.88149256
yhcB	511.03167422999996
yhfA	457.20280173000003
rplN	671.03549877
rplP	421.32893286
ampE	785.3227449
aphA	601.0765398
aroM	141.47781756
astA	580.92432438
mazF	554.64204486
creA	728.2716444
cysW	468.64018782
dacA	602.49129
dsbA	525.9324732599999
envZ	375.36367824
exoX	113.40840006
fabG	614.7473597999999
fepB	690.52350294
tcyJ	661.1776764
glnP	537.56901429
gltJ	571.3879518
hycI	524.4753198
gsk	454.36685361
kgtP	601.84663458
prkB	705.3696319500001
livH	464.47369056
malE	421.85982912000003
motB	57.11646578999999
yjbB	685.7552814000001
ghxP	509.46641874
yjcO	65.81073444
yjdI	477.55163132999996
rraB	425.14228128
lptF	496.1718048900001
nuoK	466.01705268
nuoM	371.03741478
nuoN	402.68681946
nupC	380.39559474
nupG	541.81460724
oppB	648.0628194
oppC	650.18399262
osmY	495.58607022
pnuC	617.9179218
potB	355.99385844
potC	320.37658218
proX	267.4138782
pspB	713.4651071999999
pspC	257.11154859000004
ycfH	593.15646516
mepM	371.68202262
btsR	494.13872238000005
glrR	558.9920103000001
ribC	727.22420955
wzzE	398.41384908
spoT	739.2478383
sbp	299.22416496000005
yghA	567.83085054
secF	298.67455035
secE	576.38681562
secY	556.28676627
uhpT	116.2608726
slt	507.80826612
ytjB	544.5459258000001
pstC	641.72866662
rbsC	752.2441899
trmL	710.4360126
tyrS	394.57695636
rsmE	512.2677143999999
ppnP	583.9070397
proP	306.62155524
rph	702.49597332
rcsC	526.3495956
rlpA	499.30808211000004
rnhB	123.15538452
entF	323.89082526
fucK	75.75745881
ung	671.7028263299999
bioD1	552.4044066600001
bioH	723.85622616
fdhE	233.5219281
csrD	362.79120966
mngR	413.53837169999997
nhaA	556.91674197
rimL	528.97824726
zraS	802.6105107000001
mcrC	269.53887887999997
racC	463.2537417
entA	207.08678022
srlR	538.96186353
flk	393.52551156
aroE	536.2822328999999
cysA	128.6846025
cysU	422.7923523
fhuE	201.70761186
gutQ	592.1726136299999
cirA	353.33892936
rstB	541.2689085000001
ggt	733.0675773
rna	587.6549470799999
yahA	622.21019172
dbpA	342.24337602
aspS	732.011286
rihC	556.06433496
murI	673.621608
trmA	554.52449124
tnaB	658.6890816
serC	548.6219410799999
priC	229.58450142
hemH	527.62382208
aes	481.04095056
cydC	520.46694051
nlpC	37.59976668
argE	653.51105442
mak	587.51147256
rfaC	790.57254
acrD	719.02324752
yceA	20.59523541
acpS	665.3429682000001
ybgA	306.96334787999996
ptrB	648.60790407
mnmE	613.4628552
yidC	614.41654164
malS	568.64559336
lysP	167.39158398
rfaG	506.8516099200001
hflD	611.1400194
preA	90.36322344
cynR	372.6805593
rfaS	564.5203686599999
lpxK	442.89113604
gluQ	225.59234994000002
wecB	522.86839566
wecC	473.53414284
wecD	690.4835448
yifK	416.49279672
cyaY	487.17920934000006
yigZ	900.364002
holB	679.7758722000001
holC	647.73847344
cydD	594.05028324
menC	578.0389053
lhr	551.90166378
thiF	530.00079384
baeS	675.88590432
rnb	448.17093072
dkgB	642.78600099
panB	532.65479256
yedD	498.02464074000005
kch	471.32129538000004
ydeJ	483.50378193
adeP	762.5328291
yieP	582.976449
efeB	363.18288468
metI	294.77787084
panC	709.1142615
nnr	460.02818694
mobB	570.8540514599999
yihQ	754.4224664999999
mobA	446.7252456
yjaG	546.84016296
yjaH	289.82003823
yjcC	542.0340267299999
alsA	653.4110148
yeiG	778.4838516000001
yeiQ	37.8953988
yebE	580.85168133
yehR	452.91474984
dusC	398.27492196
sgrR	716.22342102
yejA	523.3703276699999
yejK	529.16770218
yojI	225.06279425999998
cbpA	595.47831441
treR	745.3578777
zapD	414.2829144
yegD	567.57536544
clcA	793.5843162000001
hrpB	579.0790623600001
thpR	386.39688270000005
cdaR	482.53497293999993
nudK	274.50582197999995
nrdF	140.28724512
slp	455.55053838000003
yhjA	730.8567191999999
ybcH	403.80529431
mdtK	314.42425520999996
xylG	318.90895538999996
iaaA	670.66917594
yhiL	360.28485839999996
yhjC	258.4606782
bcsZ	402.51930708000003
bcsA	145.92988775999999
bcsE	41.40981522
sgbU	96.28445454
rfaF	700.90689786
yfjD	469.00865045999996
rspB	538.71613488
etk	322.99891443
uxuB	281.31653226
lplT	280.73898747
idnK	142.96753203
yjcZ	433.32867057
bdcR	364.35294918000005
yjgL	440.77671336
idnD	81.18164304
yjhU	487.47105981000004
yjhF	393.68175048
sgcC	527.85962223
kptA	116.38829111999999
yjiN	735.4430652
yjjV	567.22792311
adhP	8.867584560000001
ybaL	641.11561368
nanT	229.16345583
mltB	216.4883916
ygjP	98.35100987999999
yqjG	804.4563324000001
agaV	489.90525191999996
agaS	206.33067359999998
yraK	389.20678998
flgN	245.8425543
kdsD	617.8642486800001
yhcH	463.67834388
yraR	280.52337771
kefB	744.3240636
tusB	802.3644726
yhfZ	335.23320156000005
ais	648.2498574
yhgE	373.94149212
yajI	675.6362526
yhhW	515.85068334
tynA	387.01960278
uspC	590.06246373
torZ	689.64446136
ygfF	356.02019208
yggU	321.27746465999996
hisQ	690.8196744
ldcC	478.27674785999994
ratB	301.02158217
ygaP	446.64546456
ysgA	510.98401578
ispU	241.43339681999998
gmk	431.33914818
fixA	457.7366260200001
lipB	627.66325434
msbA	684.61474626
ybjL	440.40367626
uppP	550.27393434
rffH	488.92208151
fldA	293.22339258
mdoH	588.24482169
ispF	553.05769713
gmhB	806.4858323999999
gadC	597.4571002499999
ypfJ	324.05466222
ydiZ	607.4098667999999
yebV	110.0146725
yebY	458.8354092
yecN	325.91540238
rcnR	465.42590112
yfgG	274.12577570999997
yqjI	525.65383131
mlaB	654.3749874900001
rsmI	708.1357476
nemR	701.8588517999999
yqfB	485.93744802
malK	208.7430345
yjbJ	662.68727382
rpsU	367.44363971999996
baeR	704.48527377
rcsF	590.6731095600001
lpp	670.20507618
ptsG	569.84986542
chbA	109.47604212
manZ	542.1530500499999
ulaC	438.7531206
cmtB	241.91819184
ptsN	352.75667958
nanC	459.28284636
gadB	380.828535
yafS	692.3586228
rclB	216.13603500000002
ybfF	440.9090685
ybiX	383.28156078
fiu	195.93641736
rlmF	794.0673042
ybiO	69.0494952
gsiD	392.12356962
rcdA	293.39181830999996
ybjT	727.9599528
ybjX	54.3580713
ssuA	483.45640589999994
elfG	585.82489362
ycbZ	493.37042574
yccS	241.41965901
ycdY	521.80423173
clsC	465.48813107999996
flgD	23.30638134
lolE	631.5257844
rluE	659.763447
ycgJ	605.2680641999999
pliG	598.8253575
cvrA	658.36467291
ycjN	795.5388552000001
ycjX	485.004597
racR	328.69336188
ydcK	281.15652864000003
ydeM	98.33939466
lsrR	467.02173306000003
ynfB	310.71254018999997
ydgD	578.44723314
mepH	561.46409154
ynhG	622.3900128
ydiV	519.77877204
astE	130.86021732
ydjY	421.70151594
yeaJ	266.74834473
msrC	706.9038270600001
yebT	382.42217712
rsmF	451.50196458
cmoB	786.1627044
flhE	526.786332
flhA	375.11029902
dcyD	523.87028304
yedV	454.76257446
yegJ	398.8813212
mdtB	553.51856217
yegV	256.14320825999994
thiD	404.20165614
rcnA	647.77536
atoB	425.72721978
yfaT	601.2753684300001
yfbP	525.7783554600001
yfbR	551.01337764
yfdI	384.76234152
yfeX	511.3039614899999
ypfH	296.96960904
tmcA	491.10462954
pbpC	356.75666322
ygaQ	295.5849363
ynjD	532.15900668
mhpC	127.90426869
tfaR	109.64314653
rsxE	263.12918166
paaY	698.08722696
cusF	281.56200816
yahG	368.75089635
cusB	347.6078433
murR	636.8331348
hxpB	726.50132001
ydfI	253.29362604
ecpE	393.28838871
murP	303.45836394
fetA	423.58837392
yfdH	521.04598188
fetB	595.76503128
yneJ	467.34280542000005
ydeN	559.86893484
borD	467.83891464
gmr	120.10783722000001
mscK	665.52981786
ybcL	278.70509532
ydgJ	565.7310181500001
rclR	603.7688994
ylaB	372.91165698
yqaB	370.7364894
prpE	24.11765796
ybbP	590.81627343
allD	483.74597417999996
fryC	383.7597783
mhpF	307.78090182
rsxC	81.60127145999999
ycjW	487.39710263999996
hcaD	166.9278699
sufA	260.2953096
ybaY	686.39663013
spy	286.79431386
yciV	270.58528479000006
bamB	519.43385673
nudG	517.77797754
atoC	633.47671737
atoS	391.92939774
ypfN	378.71903718000004
yibT	263.68198872
ygeK	504.47310566999994
ygfK	363.71935506
ghxQ	555.638166
ygfX	404.23618308000005
yghU	586.58818383
yqhC	255.93332628
mqsA	59.339318760000005
yqiC	541.6445955600001
ygbT	134.5271808
yqcC	708.70142406
csdA	646.66047513
cbl	69.77829258
tauA	683.3752212
yafV	704.81144196
yqjK	522.52901496
