"id"	"common_name"	"synonyms"	"type"	"modified_forms"	"gene_id"	"monomer_ids"	"anticodon"	"coding_segments"
"NG001_RNA"	"bpsA"	["bpsA"]	"mRNA"	[]	"NG001"	["NG-BpsA-MONOMER"]	null	[]
