# Generated by /Users/miagrahn/wcEcoli/reconstruction/ecoli/scripts/protein_half_lives/convert_clim_half_lives_to_flat.py on Tue Mar 24 16:58:41 2026
id	common_name	half_life (units.min)
"PSD-MONOMER"	"psd"	1914.725051971764
"MONOMER0-741"	"yaeP"	974.9043156275345
"SERS-MONOMER"	"serS"	1914.725051971764
"G6633-MONOMER"	"yciU"	1914.725051971764
"ASNS-MONOMER"	"asnS"	1914.725051971764
"THRS-MONOMER"	"thrS"	1914.725051971764
"G7087-MONOMER"	"tmaR"	1914.725051971764
"EG12855-MONOMER"	"matP"	1914.725051971764
"LYSS-MONOMER"	"lysS"	1914.725051971764
"LYSU-MONOMER"	"lysU"	1914.725051971764
"EG11211-MONOMER"	"epmA"	1914.725051971764
"EG11112-MONOMER"	"aat"	55.25147357656647
"G7532-MONOMER"	"yggX"	1804.8698847135017
"EG11069-MONOMER"	"xerC"	204.26092020106094
"EG11071-MONOMER"	"xerD"	246.91580722647876
"FUM-MEMB1"	"frdC"	1914.725051971764
"G6463-MONOMER"	"clpS"	28.457670690045116
"EG11879-MONOMER"	"rraA"	1914.725051971764
"EG11664-MONOMER"	"slyX"	1137.7655994632705
"EG12870-MONOMER"	"ycjF"	1914.725051971764
"EG11449-MONOMER"	"hdfR"	1914.725051971764
"EG10490-MONOMER"	"argP"	1914.725051971764
"EG11497-MONOMER"	"prmA"	1914.725051971764
"RPOC-MONOMER"	"rpoC"	1280.4829413565424
"G7451-MONOMER"	"syd"	843.9118295741813
"EG11650-MONOMER"	"yafD"	211.69767771938297
"PD04032"	"metJ"	741.0190412638257
"G7175-MONOMER"	"rbn"	1914.725051971764
"RPOB-MONOMER"	"rpoB"	1914.725051971764
"PD01520"	"fadR"	1914.725051971764
"G7678-MONOMER"	"nanR"	819.862578013652
"G6882-MONOMER"	"slyA"	1914.725051971764
"G7524-MONOMER"	"yqgE"	1559.0589521379127
"G7188-MONOMER"	"yfbU"	1914.725051971764
"EG11410-MONOMER"	"yjgA"	852.8026646361575
"EG11820-MONOMER"	"yceI"	1914.725051971764
"EG12115-MONOMER"	"yjjG"	45.35588206998963
"EG11850-MONOMER"	"yihX"	1914.725051971764
"EG11195-MONOMER"	"yidA"	1914.725051971764
"EG11121-MONOMER"	"yciA"	1914.725051971764
"EG11110-MONOMER"	"ybgC"	1914.725051971764
"G7837-MONOMER"	"blc"	1914.725051971764
"EG10658-MONOMER"	"bamC"	1914.725051971764
"G6881-MONOMER"	"slyB"	1914.725051971764
"G6968-MONOMER"	"mipA"	1914.725051971764
"EG10669-MONOMER"	"ompA"	1914.725051971764
"EG10684-MONOMER"	"pal"	1914.725051971764
"EG11124-MONOMER"	"ompW"	1914.725051971764
"EG12117-MONOMER"	"ompX"	1914.725051971764
"MONOMER0-341"	"pldA"	1914.725051971764
"PGPPHOSPHAB-MONOMER"	"pgpB"	1914.725051971764
"EG11035-MONOMER"	"tsx"	1914.725051971764
"G6504-MONOMER"	"gfcE"	606.2698190130712
"G7457-MONOMER"	"mltA"	300.99077922460924
"G6093-MONOMER"	"bamA"	1914.725051971764
"EG10850-MONOMER"	"rimI"	1914.725051971764
"EG10851-MONOMER"	"rimJ"	1914.725051971764
"SPERMACTRAN-MONOMER"	"speG"	1914.725051971764
"FABB-MONOMER"	"fabB"	1914.725051971764
"KDPGALDOL-4OH2OXOGLUTARALDOL-MONOMER"	"eda"	1914.725051971764
"G7184-MONOMER"	"alaA"	1914.725051971764
"ANSA-MONOMER"	"ansA"	1914.725051971764
"CHEW-MONOMER"	"cheW"	162.19111572993125
"EG12179-MONOMER"	"cspE"	201.1709107291239
"EG10242-MONOMER"	"dnaN"	1914.725051971764
"FRUCBISALD-CLASSI-MONOMER"	"fbaB"	1914.725051971764
"F16B-MONOMER"	"fbp"	1819.3673099248062
"EG10921-MONOMER"	"ftnA"	1914.725051971764
"EG10347-MONOMER"	"ftsZ"	128.13519919288825
"PD00260"	"fur"	917.885545451662
"GAPDH-A-MONOMER"	"gapA"	1914.725051971764
"ERYTH4PDEHYDROG-MONOMER"	"epd"	1744.4130336437813
"ALDOSE1EPIM-MONOMER"	"galM"	1914.725051971764
"GLUTAMINESYN-MONOMER"	"glnA"	1914.725051971764
"EG11517-MONOMER"	"glpX"	1914.725051971764
"GST-MONOMER"	"gstA"	1914.725051971764
"SERINE-O-ACETTRAN-MONOMER"	"cysE"	1914.725051971764
"MONOMER0-2001"	"dapD"	1914.725051971764
"PD00242"	"araC"	59.6696787271896
"PD00197"	"fnr"	125.71996786200361
"G6420-MONOMER"	"mntR"	1914.725051971764
"PD00232"	"cysB"	1914.725051971764
"PD00339"	"gcvA"	1914.725051971764
"PD03938"	"metR"	66.67463875093571
"G6263-MONOMER"	"cueR"	138.54928652991387
"ISOCIT-LYASE-MONOMER"	"aceA"	1316.0172008388724
"MONOMER0-185"	"modE"	1914.725051971764
"EG12717-MONOMER"	"mug"	1914.725051971764
"COBALADENOSYLTRANS-MONOMER"	"btuR"	1914.725051971764
"CFA-MONOMER"	"cfa"	33.78563016338766
"CHEZ-MONOMER"	"cheZ"	199.14865015853175
"EG11149-MONOMER"	"gcvR"	1914.725051971764
"EG11299-MONOMER"	"rng"	960.1369965934241
"2-DEHYDROPANTOATE-REDUCT-MONOMER"	"panE"	432.82080164755774
"RIBOKIN-MONOMER"	"rbsK"	1914.725051971764
"CHORISMUTPREPHENDEHYDRAT-MONOMER"	"pheA"	1914.725051971764
"EG11734-MONOMER"	"phoH"	10.546284758568456
"G6363-MONOMER"	"ybeZ"	1275.8260935478095
"EG10735-MONOMER"	"phoU"	1914.725051971764
"EG11663-MONOMER"	"slyD"	1519.4936302518133
"G7865-MONOMER"	"fklB"	1914.725051971764
"EG12352-MONOMER"	"ppiC"	1914.725051971764
"PYRROLINECARBREDUCT-MONOMER"	"proC"	1914.725051971764
"EG10542-MONOMER"	"lon"	1914.725051971764
"HYPOXANPRIBOSYLTRAN-MONOMER"	"hpt"	1914.725051971764
"GPT-MONOMER"	"gpt"	1914.725051971764
"PHOSACETYLTRANS-MONOMER"	"pta"	1914.725051971764
"EG12147-MONOMER"	"npr"	397.28150902815196
"PFLACTENZ-MONOMER"	"pflA"	1914.725051971764
"E3-MONOMER"	"lpd"	1914.725051971764
"THIOREDOXIN-REDUCT-NADPH-MONOMER"	"trxB"	1914.725051971764
"EG10215-MONOMER"	"deaD"	79.13263442450096
"GLUCONREDUCT-MONOMER"	"idnO"	1393.4430773671463
"ARCA-MONOMER"	"arcA"	1914.725051971764
"CARBOXYL-TRANSFERASE-BETA-MONOMER"	"accD"	1914.725051971764
"ADHE-MONOMER"	"adhE"	1914.725051971764
"ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER"	"asd"	1914.725051971764
"FERREDOXIN-MONOMER"	"fdx"	875.9769682480072
"FTSE-MONOMER"	"ftsE"	1914.725051971764
"LACTALDREDUCT-MONOMER"	"fucO"	1914.725051971764
"GLYCDEH-MONOMER"	"gldA"	1914.725051971764
"LIVG-MONOMER"	"livG"	1914.725051971764
"PGLYCDEHYDROG-MONOMER"	"serA"	1914.725051971764
"G7462-MONOMER"	"tas"	1914.725051971764
"G6259-MONOMER"	"ybaQ"	69.98592883887731
"YBHF-MONOMER"	"ybhF"	1914.725051971764
"G6423-MONOMER"	"ybiT"	1914.725051971764
"EG12431-MONOMER"	"puuR"	614.5577223889627
"G6918-MONOMER"	"ydiO"	166.06959956510883
"YHBG-MONOMER"	"lptB"	1914.725051971764
"G7854-MONOMER"	"ulaR"	1914.725051971764
"YJJK-MONOMER"	"ettA"	1914.725051971764
"G7657-MONOMER"	"ibaG"	1078.325031186965
"G7696-MONOMER"	"yrdA"	1914.725051971764
"ZNUC-MONOMER"	"znuC"	826.1554443082656
"EG10608-MONOMER"	"mreB"	1914.725051971764
"PD03695"	"cspA"	75.94180191645938
"EG12204-MONOMER"	"cspC"	419.4823353338762
"PROTEIN-PII"	"glnB"	1914.725051971764
"PTSH-MONOMER"	"ptsH"	1914.725051971764
"EG10874-MONOMER"	"rplM"	1914.725051971764
"OMPR-MONOMER"	"ompR"	1914.725051971764
"RED-THIOREDOXIN-MONOMER"	"trxA"	1914.725051971764
"EG11661-MONOMER"	"yedF"	727.8164242572461
"EG12609-MONOMER"	"rluA"	1914.725051971764
"EG11118-MONOMER"	"rluC"	1914.725051971764
"G7449-MONOMER"	"truC"	1914.725051971764
"EG12044-MONOMER"	"rsuA"	1867.3426267376437
"YEEF-MONOMER"	"plaP"	54.67635433371709
"G6265-MONOMER"	"qmcA"	1914.725051971764
"G7014-MONOMER"	"yobA"	1914.725051971764
"EG11824-MONOMER"	"yghB"	524.9793996598831
"G6406-MONOMER"	"clsB"	697.4885002424844
"EG12053-MONOMER"	"ccmG"	1914.725051971764
"G6990-MONOMER"	"yeaY"	1914.725051971764
"EG11089-MONOMER"	"yacC"	469.93779838421955
"G6098-MONOMER"	"yaeQ"	1914.725051971764
"G6108-MONOMER"	"dpaA"	21.002809530728744
"G6158-MONOMER"	"yagU"	1914.725051971764
"EG11396-MONOMER"	"ubiD"	1914.725051971764
"EG11877-MONOMER"	"uspD"	1914.725051971764
"EG11246-MONOMER"	"uspE"	1914.725051971764
"G6403-MONOMER"	"ybhL"	355.06778420505634
"EG12132-MONOMER"	"iscA"	119.61295307946885
"SDAC-MONOMER"	"sdaC"	210.03052022385455
"CYCA-MONOMER"	"cycA"	1652.1905694406812
"ARTP-MONOMER"	"artP"	1914.725051971764
"DPPD-MONOMER"	"dppD"	1914.725051971764
"GLTL-MONOMER"	"gltL"	1914.725051971764
"MDLB-MONOMER"	"mdlB"	1052.7938786681357
"MGLA-MONOMER"	"mglA"	1914.725051971764
"PSTB-MONOMER"	"pstB"	1914.725051971764
"SAPD-MONOMER"	"sapD"	1914.725051971764
"SAPF-MONOMER"	"sapF"	1914.725051971764
"EG11506-MONOMER"	"ftsH"	1914.725051971764
"3-OXOACYL-ACP-SYNTHII-MONOMER"	"fabF"	1914.725051971764
"MALONYL-COA-ACP-TRANSACYL-MONOMER"	"fabD"	1914.725051971764
"EG10484-MONOMER"	"hypB"	832.4320389444813
"EG11093-MONOMER"	"yaiA"	380.617533578771
"EG11256-MONOMER"	"iraP"	1099.3411389567846
"G6209-MONOMER"	"frmR"	1616.352447376578
"EG11097-MONOMER"	"yajD"	85.72040971562835
"EG12454-MONOMER"	"ybaK"	1914.725051971764
"G6253-MONOMER"	"ylaC"	36.7332464142442
"EG12879-MONOMER"	"ybcJ"	425.21763173452536
"G6324-MONOMER"	"ybdF"	1914.725051971764
"G6323-MONOMER"	"ybdG"	1914.725051971764
"EG11255-MONOMER"	"rsfS"	531.0532572507509
"EG12851-MONOMER"	"ybeL"	1606.7507845827538
"EG11521-MONOMER"	"ybfA"	347.01118890372027
"G6380-MONOMER"	"pxpB"	1914.725051971764
"G6407-MONOMER"	"ybhP"	1914.725051971764
"G6422-MONOMER"	"ldtB"	1914.725051971764
"G6447-MONOMER"	"ybjN"	80.90176562836747
"EG12690-MONOMER"	"rarA"	1914.725051971764
"G6472-MONOMER"	"ycaR"	215.8136400929505
"EG12166-MONOMER"	"elyC"	1914.725051971764
"G6496-MONOMER"	"yccF"	1914.725051971764
"EG12703-MONOMER"	"yccJ"	647.9782681490344
"EG12876-MONOMER"	"tusE"	1914.725051971764
"G6527-MONOMER"	"efeO"	1914.725051971764
"EG11117-MONOMER"	"yceB"	1914.725051971764
"EG11119-MONOMER"	"yceD"	324.5102320170944
"EG12444-MONOMER"	"ycfJ"	69.30577482921807
"G6565-MONOMER"	"lpoB"	1914.725051971764
"G6616-MONOMER"	"ycgL"	1552.849946299625
"G6611-MONOMER"	"ymgD"	932.0015056123748
"EG12404-MONOMER"	"ychN"	1914.725051971764
"EG11607-MONOMER"	"yciI"	1914.725051971764
"EG12691-MONOMER"	"lapB"	1914.725051971764
"EG12868-MONOMER"	"yciN"	1914.725051971764
"G6502-MONOMER"	"yccX"	1870.5067593697097
"PNTB-MONOMER"	"pntB"	1914.725051971764
"FRUCTBISALD-CLASSII-MONOMER"	"fbaA"	1914.725051971764
"AKBLIG-MONOMER"	"kbl"	1914.725051971764
"BRANCHED-CHAINAMINOTRANSFER-MONOMER"	"ilvE"	1914.725051971764
"EG10662-MONOMER"	"nth"	1914.725051971764
"EG12073-MONOMER"	"ftp"	1914.725051971764
"ASL-MONOMER"	"purB"	1914.725051971764
"AROG-MONOMER"	"aroG"	1914.725051971764
"EG12237-MONOMER"	"arsC"	1137.7655994632705
"ATPB-MONOMER"	"atpB"	1914.725051971764
"ATPF-MONOMER"	"atpF"	1914.725051971764
"ATPH-MONOMER"	"atpH"	1914.725051971764
"ATPG-MONOMER"	"atpG"	1914.725051971764
"ATPA-MONOMER"	"atpA"	1914.725051971764
"ATPD-MONOMER"	"atpD"	1914.725051971764
"MGTA-MONOMER"	"mgtA"	1914.725051971764
"EG10435-MONOMER"	"hflC"	1914.725051971764
"EG10436-MONOMER"	"hflK"	1914.725051971764
"BETT-MONOMER"	"betT"	1914.725051971764
"EG10113-MONOMER"	"bfr"	1914.725051971764
"CARBOXYL-TRANSFERASE-ALPHA-MONOMER"	"accA"	1914.725051971764
"BCCP-MONOMER"	"accB"	1330.805027313536
"EG10690-MONOMER"	"pcnB"	874.3628289133275
"G7287-MONOMER"	"eutM"	1914.725051971764
"CYTIDEAM-MONOMER"	"cdd"	1914.725051971764
"PHOSPHAGLYPSYN-MONOMER"	"pgsA"	1914.725051971764
"EG10344-MONOMER"	"ftsW"	261.6012740382896
"EG10607-MONOMER"	"mrdB"	1914.725051971764
"EG10339-MONOMER"	"ftsA"	1914.725051971764
"CITSYN-MONOMER"	"gltA"	1914.725051971764
"EG10156-MONOMER"	"clpA"	65.38882553083215
"CORA-MONOMER"	"corA"	1914.725051971764
"CYOB-MONOMER"	"cyoB"	1914.725051971764
"CYOA-MONOMER"	"cyoA"	1914.725051971764
"CYDA-MONOMER"	"cydA"	1914.725051971764
"ACSERLYA-MONOMER"	"cysK"	1914.725051971764
"CYTOCHROMEC552-MONOMER"	"nrfA"	1914.725051971764
"EG12052-MONOMER"	"ccmH"	1914.725051971764
"DIACYLGLYKIN-MONOMER"	"dgkA"	1914.725051971764
"DCUA-MONOMER"	"dcuA"	1914.725051971764
"DEOD-MONOMER"	"deoD"	1914.725051971764
"EG10004-MONOMER"	"dfp"	1914.725051971764
"TSA-REDUCT-MONOMER"	"garR"	1914.725051971764
"DIHYDROFOLATEREDUCT-MONOMER"	"folA"	1914.725051971764
"G6558-MONOMER"	"dinI"	81.71557871580966
"EG10230-MONOMER"	"dksA"	227.6446694942295
"EG10239-MONOMER"	"dnaG"	831.907655870608
"EG11415-MONOMER"	"dps"	234.4305861333645
"EG11311-MONOMER"	"dusB"	568.3772036945827
"NAPHTHOATE-SYN-MONOMER"	"menB"	1914.725051971764
"EG11404-MONOMER"	"ychF"	1914.725051971764
"EG11383-MONOMER"	"elbB"	1914.725051971764
"EG10271-MONOMER"	"exbB"	178.14950726502929
"EG11010-MONOMER"	"tolQ"	1914.725051971764
"EG10272-MONOMER"	"exbD"	59.164616057169034
"EG11011-MONOMER"	"tolR"	1914.725051971764
"FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN"	"flgB"	141.49992814625446
"FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN"	"flgG"	186.62302390716286
"EG10322-MONOMER"	"fliL"	202.48090516482398
"EG11389-MONOMER"	"fliT"	12.24999745357758
"MONOMER0-2488"	"flhC"	16.50341045424082
"FLIG-FLAGELLAR-SWITCH-PROTEIN"	"fliG"	614.9086536656782
"G7663-MONOMER"	"kdsC"	930.2865208366502
"EG10985-MONOMER"	"surA"	1914.725051971764
"G7352-MONOMER"	"bamD"	1914.725051971764
"EG11975-MONOMER"	"fliP"	1914.725051971764
"H2PTEROATESYNTH-MONOMER"	"folP"	1059.2450871051503
"H2NEOPTERINALDOL-MONOMER"	"folB"	1914.725051971764
"H2NTPEPIM-MONOMER"	"folX"	1914.725051971764
"FOCA-MONOMER"	"focA"	1914.725051971764
"EG11158-MONOMER"	"fau"	1271.7095624274855
"FTSX-MONOMER"	"ftsX"	1914.725051971764
"FUMA-MONOMER"	"fumA"	978.9351931231597
"ASPARTASE-MONOMER"	"aspA"	875.4260906676213
"SDH-FLAVO"	"sdhA"	1914.725051971764
"SDH-MEMB2"	"sdhD"	1914.725051971764
"FUM-FE-S"	"frdB"	1914.725051971764
"EG11929-MONOMER"	"zur"	615.9547208265233
"GLU6PDEHYDROG-MONOMER"	"zwf"	1914.725051971764
"PROTEIN-PII2"	"glnK"	1914.725051971764
"GRXB-MONOMER"	"grxB"	1914.725051971764
"GRXC-MONOMER"	"grxC"	1914.725051971764
"EG12181-MONOMER"	"grxD"	955.8315110266647
"KDOTRANS-MONOMER"	"waaA"	1914.725051971764
"GLYOXI-MONOMER"	"gloA"	1914.725051971764
"GLYOXII-MONOMER"	"gloB"	1040.9662545269277
"GLYCOPHOSPHORYL-MONOMER"	"glgP"	1914.725051971764
"MONOMER0-1701"	"gnsA"	1124.8989826006318
"EG11512-MONOMER"	"satP"	580.2362011623622
"EG11762-MONOMER"	"yibF"	1914.725051971764
"EG10977-MONOMER"	"sspA"	1914.725051971764
"G6438-MONOMER"	"gstB"	1914.725051971764
"EG10236-MONOMER"	"dnaB"	1914.725051971764
"PORPHOBILSYNTH-MONOMER"	"hemB"	1914.725051971764
"PROTOPORGENOXI-MONOMER"	"hemG"	1914.725051971764
"EG10434-MONOMER"	"hemY"	1914.725051971764
"EG12332-MONOMER"	"erpA"	212.15581884738273
"NAG1P-URIDYLTRANS-MONOMER"	"glmU"	1914.725051971764
"G7324-MONOMER"	"iscU"	170.89826634610932
"HYBC-MONOMER"	"hybC"	401.57328628105324
"EG10439-MONOMER"	"hha"	55.9404465455814
"EG12172-MONOMER"	"hinT"	1914.725051971764
"EG10466-MONOMER"	"hupA"	1914.725051971764
"EG10467-MONOMER"	"hupB"	1173.2221993700487
"PD00288"	"hns"	1914.725051971764
"EG11554-MONOMER"	"stpA"	1636.4370756890974
"PD00208"	"melR"	364.6360796542953
"PD04418"	"rob"	1914.725051971764
"EG20253-MONOMER"	"xylR"	1914.725051971764
"PD00250"	"asnC"	1914.725051971764
"PD00353"	"lrp"	1914.725051971764
"G6247-MONOMER"	"decR"	1700.9327758072536
"PD00257"	"crp"	1914.725051971764
"G7630-MONOMER"	"agaR"	1914.725051971764
"PD01196"	"deoR"	1914.725051971764
"PD00444"	"fucR"	54.28666970551373
"PD03576"	"glpR"	1914.725051971764
"PD03270"	"exuR"	346.5451286165019
"G7546-MONOMER"	"glcC"	137.78318704657067
"EG11088-MONOMER"	"pdhR"	1914.725051971764
"G6814-MONOMER"	"rspR"	1914.725051971764
"G7133-MONOMER"	"yegW"	1823.7569590236653
"EG11838-MONOMER"	"yihL"	1914.725051971764
"G7869-MONOMER"	"ytfH"	341.9784829397885
"G6276-MONOMER"	"allR"	1914.725051971764
"PD04028"	"cytR"	1914.725051971764
"PD00521"	"cra"	1914.725051971764
"PD03585"	"gntR"	1914.725051971764
"PD00219"	"purR"	1914.725051971764
"PD00214"	"oxyR"	1914.725051971764
"EG12140-MONOMER"	"punR"	1914.725051971764
"G7257-MONOMER"	"yfeR"	1914.725051971764
"EG10603-MONOMER"	"mprA"	1914.725051971764
"PD04132"	"soxR"	232.32343269962385
"EG11969-MONOMER"	"zntR"	60.72221488611666
"G7821-MONOMER"	"alsR"	1914.725051971764
"EG12116-MONOMER"	"acrR"	1914.725051971764
"G6867-MONOMER"	"uidR"	1914.725051971764
"EG12406-MONOMER"	"cecR"	1914.725051971764
"PD01352"	"rutR"	1914.725051971764
"EG11394-MONOMER"	"fabR"	1914.725051971764
"EG12176-MONOMER"	"dicD"	1914.725051971764
"G6662-MONOMER"	"mpaA"	1914.725051971764
"G6895-MONOMER"	"ydhR"	1914.725051971764
"EG11134-MONOMER"	"ydjA"	1914.725051971764
"G6969-MONOMER"	"yeaG"	474.77982292436235
"EG11808-MONOMER"	"yebG"	85.94162914469223
"G6319-MONOMER"	"cusR"	1831.7635536954385
"DCUR-MONOMER"	"dcuR"	231.55953955148564
"EG11139-MONOMER"	"yecA"	1914.725051971764
"MONOMER0-2677"	"yecJ"	1109.0819581971257
"G7089-MONOMER"	"yeeZ"	1914.725051971764
"EG12007-MONOMER"	"btsS"	1914.725051971764
"EG12043-MONOMER"	"yejL"	1914.725051971764
"EG12049-MONOMER"	"lapC"	1914.725051971764
"G7214-MONOMER"	"yfcZ"	801.2516076382713
"MONOMER0-2684"	"ypeB"	900.6284136582087
"EG11371-MONOMER"	"pgpC"	560.2639386672026
"EG12139-MONOMER"	"qseG"	1914.725051971764
"EG11151-MONOMER"	"raiA"	71.36357524504852
"EG12201-MONOMER"	"ygaC"	96.78919546540574
"OPPSYN-MONOMER"	"ispB"	1914.725051971764
"G6104-MONOMER"	"ivy"	1914.725051971764
"PKI-MONOMER"	"pykF"	1914.725051971764
"EG10606-MONOMER"	"mrdA"	1914.725051971764
"EG10341-MONOMER"	"ftsI"	213.80021227765718
"EG12867-MONOMER"	"ampH"	337.2699403899222
"LIVJ-MONOMER"	"livJ"	1914.725051971764
"THIOESTERI-MONOMER"	"tesA"	1914.725051971764
"EG12111-MONOMER"	"nlpD"	1914.725051971764
"EG12182-MONOMER"	"yajG"	1914.725051971764
"EG10044-MONOMER"	"osmE"	1914.725051971764
"EG10855-MONOMER"	"lptE"	1914.725051971764
"YCFU-MONOMER"	"lolC"	1914.725051971764
"G7889-MONOMER"	"lptG"	1914.725051971764
"G7946-MONOMER"	"yjjP"	1914.725051971764
"G7874-MONOMER"	"tamA"	1914.725051971764
"G7395-MONOMER"	"kbp"	1914.725051971764
"G7511-MONOMER"	"ygfZ"	1914.725051971764
"PGLUCONDEHYDRAT-MONOMER"	"edd"	1827.3777132397536
"SMALLILVN-MONOMER"	"ilvN"	440.5666445418649
"SMALLILVM-MONOMER"	"ilvM"	20.14027039760741
"EG10983-MONOMER"	"suhB"	1914.725051971764
"IMP-DEHYDROG-MONOMER"	"guaB"	1914.725051971764
"ENTB-MONOMER"	"entB"	445.65190713069046
"EG12378-MONOMER"	"yecD"	1914.725051971764
"EG12273-MONOMER"	"yiaF"	1914.725051971764
"EG11187-MONOMER"	"yibA"	368.9151588954113
"EG11964-MONOMER"	"yibL"	1914.725051971764
"EG11690-MONOMER"	"yicN"	1914.725051971764
"EG11712-MONOMER"	"yidQ"	1914.725051971764
"EG11722-MONOMER"	"yieE"	459.4182394496737
"EG11730-MONOMER"	"viaA"	321.7686233577981
"EG11450-MONOMER"	"maoP"	489.7272540718732
"MONOMER0-2693"	"lptM"	1914.725051971764
"EG11202-MONOMER"	"yigB"	1914.725051971764
"EG11467-MONOMER"	"yigI"	1041.6168205139056
"EG11474-MONOMER"	"ubiJ"	1253.8942368681624
"EG11830-MONOMER"	"yihD"	1116.7946165685912
"EG11853-MONOMER"	"madA"	1914.725051971764
"B0899-MONOMER"	"ygaM"	1914.725051971764
"EG11794-MONOMER"	"rlmM"	1914.725051971764
"EG12373-MONOMER"	"ppnN"	1914.725051971764
"EG12878-MONOMER"	"zapA"	1914.725051971764
"EG11244-MONOMER"	"yggE"	1914.725051971764
"EG12705-MONOMER"	"yggN"	1469.1203556831272
"EG11164-MONOMER"	"ygiB"	281.8380432456471
"EG11165-MONOMER"	"ygiC"	1914.725051971764
"EG12434-MONOMER"	"ygiM"	1914.725051971764
"EG12657-MONOMER"	"ygiN"	1914.725051971764
"G7574-MONOMER"	"ygiW"	923.6430515839683
"G7580-MONOMER"	"yqiB"	306.69352855143336
"YHBN-MONOMER"	"lptA"	1914.725051971764
"G7654-MONOMER"	"yhbW"	1914.725051971764
"G7659-MONOMER"	"mlaC"	1508.003413446153
"G7664-MONOMER"	"lptC"	1914.725051971764
"G7681-MONOMER"	"yhcB"	1914.725051971764
"MONOMER0-2688"	"yheV"	190.53337627637774
"EG11182-MONOMER"	"yhfA"	1914.725051971764
"EG10343-MONOMER"	"rsmD"	1914.725051971764
"G6242-MONOMER"	"ppiD"	1914.725051971764
"EG10875-MONOMER"	"rplN"	1914.725051971764
"EG10877-MONOMER"	"rplP"	1914.725051971764
"EG10883-MONOMER"	"rplW"	1914.725051971764
"EG10914-MONOMER"	"rpsO"	1914.725051971764
"EG11096-MONOMER"	"yajC"	1914.725051971764
"G7327-MONOMER"	"trmJ"	1914.725051971764
"EG11703-MONOMER"	"acrA"	1914.725051971764
"EG11384-MONOMER"	"ahpC"	1277.0972992829882
"AMP-NUCLEOSID-MONOMER"	"amn"	1914.725051971764
"EG10042-MONOMER"	"ampE"	1914.725051971764
"EG10570-MONOMER"	"map"	1914.725051971764
"APHA-MONOMER"	"aphA"	1914.725051971764
"EG10083-MONOMER"	"aroM"	320.4240804003199
"ARTQ-MONOMER"	"artQ"	1914.725051971764
"G7244-MONOMER"	"pyrR"	1914.725051971764
"G7873-MONOMER"	"paeA"	1914.725051971764
"G7876-MONOMER"	"ytfP"	1914.725051971764
"EG10108-MONOMER"	"bcp"	1262.3209573361175
"CHEY-MONOMER"	"cheY"	711.1936597964499
"EG11249-MONOMER"	"mazF"	1914.725051971764
"EG10571-MONOMER"	"mazE"	1137.7655994632705
"G6361-MONOMER"	"ybeX"	1914.725051971764
"CPXA-MONOMER"	"cpxA"	1914.725051971764
"CPXR-MONOMER"	"cpxR"	1914.725051971764
"EG11217-MONOMER"	"creA"	1914.725051971764
"SIROHEMESYN-MONOMER"	"cysG"	1914.725051971764
"EG10201-MONOMER"	"dacA"	1914.725051971764
"MONOMER0-82"	"ynaI"	1914.725051971764
"G6993-MONOMER"	"yoaB"	1914.725051971764
"G6997-MONOMER"	"yoaE"	1914.725051971764
"ARCB-MONOMER"	"arcB"	1914.725051971764
"BARA-MONOMER"	"barA"	1914.725051971764
"DCUS-MONOMER"	"dcuS"	1914.725051971764
"EG11390-MONOMER"	"uspA"	1914.725051971764
"EG11140-MONOMER"	"uvrY"	242.47005517873174
"MONOMER0-1981"	"dapE"	1914.725051971764
"EG10211-MONOMER"	"dcm"	447.0439881320923
"G7767-MONOMER"	"dcrB"	1914.725051971764
"EG11652-MONOMER"	"degS"	1914.725051971764
"MGLB-MONOMER"	"mglB"	1914.725051971764
"EG10204-MONOMER"	"dam"	1914.725051971764
"EG10237-MONOMER"	"dnaC"	390.9054067027222
"G6346-MONOMER"	"dpiA"	533.4271189034137
"DPPB-MONOMER"	"dppB"	1914.725051971764
"DPPC-MONOMER"	"dppC"	1914.725051971764
"DISULFOXRED-MONOMER"	"dsbA"	1914.725051971764
"DSBC-MONOMER"	"dsbC"	1914.725051971764
"EG12436-MONOMER"	"rseP"	861.8666501333023
"G7174-MONOMER"	"elaA"	907.3452523657379
"G7173-MONOMER"	"elaB"	1914.725051971764
"G6364-MONOMER"	"miaB"	181.03201953501733
"G6435-MONOMER"	"rimO"	980.0671625531428
"G6580-MONOMER"	"nudJ"	1914.725051971764
"EMRB-MONOMER"	"emrB"	1914.725051971764
"ENTC-MONOMER"	"entC"	264.52227154381717
"ENVZ-MONOMER"	"envZ"	1914.725051971764
"EUTB-MONOMER"	"eutB"	1914.725051971764
"G7016-MONOMER"	"exoX"	125.95672294166633
"3-OXOACYL-ACP-REDUCT-MONOMER"	"fabG"	1914.725051971764
"ENOYL-ACP-REDUCT-NADH-MONOMER"	"fabI"	1914.725051971764
"FEPB-MONOMER"	"fepB"	1914.725051971764
"EG11080-MONOMER"	"fkpB"	1914.725051971764
"EG11355-MONOMER"	"fliA"	240.40314976406972
"G7039-MONOMER"	"tcyJ"	1914.725051971764
"FMNREDUCT-MONOMER"	"fre"	1904.0833952557525
"EG11086-MONOMER"	"ftsL"	642.9024372622782
