# Generated by runscripts/reconstruction/polycistronic_rnas/create_tu_files.py on Fri Feb  5 17:21:03 2021 
"id"	"type"	"modified_forms"	"gene_set"	"monomer_set"
"EG10702_RNA"	"mRNA"	[]	["EG10702"]	["PGLUCISOM"]
"EG10703_RNA"	"mRNA"	[]	["EG10703"]	["PGK"]
"EG10705_RNA"	"mRNA"	[]	["EG10705"]	["PGPPHOSPHAB-MONOMER"]
"EG10706_RNA"	"mRNA"	[]	["EG10706"]	["PHOSPHAGLYPSYN-MONOMER"]
"EG10708_RNA"	"mRNA"	[]	["EG10708"]	["PHEP-MONOMER"]
"EG10711_RNA"	"mRNA"	[]	["EG10711"]	["EG10711-MONOMER"]
"EG10712_RNA"	"mRNA"	[]	["EG10712"]	["EG10712-MONOMER"]
"EG10729_RNA"	"mRNA"	[]	["EG10729"]	["MONOMER0-282"]
"EG10732_RNA"	"mRNA"	[]	["EG10732"]	["PHOQ-MONOMER"]
"EG10734_RNA"	"mRNA"	[]	["EG10734"]	["PSTS-MONOMER"]
"EG10735_RNA"	"mRNA"	[]	["EG10735"]	["EG10735-MONOMER"]
"EG10736_RNA"	"mRNA"	[]	["EG10736"]	["EG10736-MONOMER"]
"EG10737_RNA"	"mRNA"	[]	["EG10737"]	["EG10737-MONOMER"]
"EG10738_RNA"	"mRNA"	[]	["EG10738"]	["MONOMER0-341"]
"EG10740_RNA"	"mRNA"	[]	["EG10740"]	["GLYCEROL-3-P-ACYLTRANSFER-MONOMER"]
"EG10741_RNA"	"mRNA"	[]	["EG10741"]	["EG10741-MONOMER"]
"EG10742_RNA"	"mRNA"	[]	["EG10742"]	["NICOTINATEPRIBOSYLTRANS-MONOMER"]
"EG10743_RNA"	"mRNA"	[]	["EG10743"]	["EG10743-MONOMER"]
"EG10746_RNA"	"mRNA"	[]	["EG10746"]	["EG10746-MONOMER"]
"EG10747_RNA"	"mRNA"	[]	["EG10747"]	["EG10747-MONOMER"]
"EG10748_RNA"	"mRNA"	[]	["EG10748"]	["EG10748-MONOMER"]
"EG10753_RNA"	"mRNA"	[]	["EG10753"]	["POTE-MONOMER"]
"EG10754_RNA"	"mRNA"	[]	["EG10754"]	["PYRUVOXID-MONOMER"]
"EG10755_RNA"	"mRNA"	[]	["EG10755"]	["INORGPYROPHOSPHAT-MONOMER"]
"EG10756_RNA"	"mRNA"	[]	["EG10756"]	["PEPCARBOX-MONOMER"]
"EG10757_RNA"	"mRNA"	[]	["EG10757"]	["EG10757-MONOMER"]
"EG10759_RNA"	"mRNA"	[]	["EG10759"]	["PEPSYNTH-MONOMER"]
"EG10763_RNA"	"mRNA"	[]	["EG10763"]	["EG10763-MONOMER"]
"EG10769_RNA"	"mRNA"	[]	["EG10769"]	["PYRROLINECARBREDUCT-MONOMER"]
"EG10770_RNA"	"mRNA"	[]	["EG10770"]	["PROS-MONOMER"]
"EG10774_RNA"	"mRNA"	[]	["EG10774"]	["PRPPSYN-MONOMER"]
"EG10780_RNA"	"mRNA"	[]	["EG10780"]	["EG10780-MONOMER"]
"EG10781_RNA"	"mRNA"	[]	["EG10781"]	["PHOSPHASERSYN-MONOMER"]
"EG10786_RNA"	"mRNA"	[]	["EG10786"]	["EG10786-MONOMER"]
"EG10787_RNA"	"mRNA"	[]	["EG10787"]	["PTSG-MONOMER"]
"EG10790_RNA"	"mRNA"	[]	["EG10790"]	["ADENYLOSUCCINATE-SYN-MONOMER"]
"EG10791_RNA"	"mRNA"	[]	["EG10791"]	["SAICARSYN-MONOMER"]
"EG10797_RNA"	"mRNA"	[]	["EG10797"]	["FGAMSYN-MONOMER"]
"EG10800_RNA"	"mRNA"	[]	["EG10800"]	["PD00219"]
"EG10801_RNA"	"mRNA"	[]	["EG10801"]	["PUTA-MONOMER"]
"EG10802_RNA"	"mRNA"	[]	["EG10802"]	["PUTP-MONOMER"]
"EG10803_RNA"	"mRNA"	[]	["EG10803"]	["PKII-MONOMER"]
"EG10804_RNA"	"mRNA"	[]	["EG10804"]	["PKI-MONOMER"]
"EG10806_RNA"	"mRNA"	[]	["EG10806"]	["DIHYDROOROT-MONOMER"]
"EG10807_RNA"	"mRNA"	[]	["EG10807"]	["DIHYDROOROTOX-MONOMER"]
"EG10812_RNA"	"mRNA"	[]	["EG10812"]	["EG10812-MONOMER"]
"EG10813_RNA"	"mRNA"	[]	["EG10813"]	["EG10813-MONOMER"]
"EG10820_RNA"	"mRNA"	[]	["EG10820"]	["PD02233"]
"EG10821_RNA"	"mRNA"	[]	["EG10821"]	["RCSB-MONOMER"]
"EG10822_RNA"	"mRNA"	[]	["EG10822"]	["RCSC-MONOMER"]
"EG10823_RNA"	"mRNA"	[]	["EG10823"]	["EG10823-MONOMER"]
"EG10825_RNA"	"mRNA"	[]	["EG10825"]	["EG10825-MONOMER"]
"EG10828_RNA"	"mRNA"	[]	["EG10828"]	["EG10828-MONOMER"]
"EG10829_RNA"	"mRNA"	[]	["EG10829"]	["EG10829-MONOMER"]
"EG10831_RNA"	"mRNA"	[]	["EG10831"]	["EG10831-MONOMER"]
"EG10833_RNA"	"mRNA"	[]	["EG10833"]	["EG10833-MONOMER"]
"EG10835_RNA"	"mRNA"	[]	["EG10835"]	["RELA-MONOMER"]
"EG10837_RNA"	"mRNA"	[]	["EG10837"]	["EG10837-MONOMER"]
"EG10839_RNA"	"mRNA"	[]	["EG10839"]	["EG10839-MONOMER"]
"EG10844_RNA"	"mRNA"	[]	["EG10844"]	["EG10844-MONOMER"]
"EG10847_RNA"	"mRNA"	[]	["EG10847"]	["EG10847-MONOMER"]
"EG10851_RNA"	"mRNA"	[]	["EG10851"]	["EG10851-MONOMER"]
"EG10853_RNA"	"mRNA"	[]	["EG10853"]	["EG10853-MONOMER"]
"EG10856_RNA"	"mRNA"	[]	["EG10856"]	["EG10856-MONOMER"]
"EG10858_RNA"	"mRNA"	[]	["EG10858"]	["EG10858-MONOMER"]
"EG10859_RNA"	"mRNA"	[]	["EG10859"]	["EG10859-MONOMER"]
"EG10860_RNA"	"mRNA"	[]	["EG10860"]	["EG10860-MONOMER"]
"EG10863_RNA"	"mRNA"	[]	["EG10863"]	["EG10863-MONOMER"]
"EG10873_RNA"	"mRNA"	[]	["EG10873"]	["EG10873-MONOMER"]
"EG10881_RNA"	"mRNA"	[]	["EG10881"]	["EG10881-MONOMER"]
"EG10885_RNA"	"mRNA"	[]	["EG10885"]	["EG10885-MONOMER"]
"EG10889_RNA"	"mRNA"	[]	["EG10889"]	["EG10889-MONOMER"]
"EG10896_RNA"	"mRNA"	[]	["EG10896"]	["RPOD-MONOMER"]
"EG10897_RNA"	"mRNA"	[]	["EG10897"]	["RPOH-MONOMER"]
"EG10901_RNA"	"mRNA"	[]	["EG10901"]	["EG10901-MONOMER"]
"EG10908_RNA"	"mRNA"	[]	["EG10908"]	["EG10908-MONOMER"]
"EG10914_RNA"	"mRNA"	[]	["EG10914"]	["EG10914-MONOMER"]
"EG10919_RNA"	"mRNA"	[]	["EG10919"]	["EG10919-MONOMER"]
"EG10920_RNA"	"mRNA"	[]	["EG10920"]	["EG10920-MONOMER"]
"EG10921_RNA"	"mRNA"	[]	["EG10921"]	["EG10921-MONOMER"]
"EG10922_RNA"	"mRNA"	[]	["EG10922"]	["PANTOTHENATE-KIN-MONOMER"]
"EG10925_RNA"	"mRNA"	[]	["EG10925"]	["EG10925-MONOMER"]
"EG10926_RNA"	"mRNA"	[]	["EG10926"]	["EG10926-MONOMER"]
"EG10929_RNA"	"mRNA"	[]	["EG10929"]	["SBP-MONOMER"]
"EG10930_RNA"	"mRNA"	[]	["EG10930"]	["LSERINEDEAM1-MONOMER"]
"EG10933_RNA"	"mRNA"	[]	["EG10933"]	["SDH-MEMB1"]
"EG10935_RNA"	"mRNA"	[]	["EG10935"]	["PD02198"]
"EG10944_RNA"	"mRNA"	[]	["EG10944"]	["PGLYCDEHYDROG-MONOMER"]
"EG10945_RNA"	"mRNA"	[]	["EG10945"]	["PSERPHOSPHA-MONOMER"]
"EG10946_RNA"	"mRNA"	[]	["EG10946"]	["PSERTRANSAM-MONOMER"]
"EG10947_RNA"	"mRNA"	[]	["EG10947"]	["SERS-MONOMER"]
"EG10948_RNA"	"mRNA"	[]	["EG10948"]	["MALIC-NAD-MONOMER"]
"EG10950_RNA"	"mRNA"	[]	["EG10950"]	["EG10950-MONOMER"]
"EG10952_RNA"	"mRNA"	[]	["EG10952"]	["EG10952-MONOMER"]
"EG10953_RNA"	"mRNA"	[]	["EG10953"]	["SUPEROX-DISMUTMN-MONOMER"]
"EG10954_RNA"	"mRNA"	[]	["EG10954"]	["SUPEROX-DISMUTFE-MONOMER"]
"EG10956_RNA"	"mRNA"	[]	["EG10956"]	["EG10956-MONOMER"]
"EG10957_RNA"	"mRNA"	[]	["EG10957"]	["PD04132"]
"EG10958_RNA"	"mRNA"	[]	["EG10958"]	["PD00406"]
"EG10960_RNA"	"mRNA"	[]	["EG10960"]	["AGMATIN-MONOMER"]
"EG10961_RNA"	"mRNA"	[]	["EG10961"]	["ORNDECARBOX-BIO-MONOMER"]
"EG10962_RNA"	"mRNA"	[]	["EG10962"]	["SPED-MONOMER"]
"EG10963_RNA"	"mRNA"	[]	["EG10963"]	["SPERMIDINESYN-MONOMER"]
"EG10964_RNA"	"mRNA"	[]	["EG10964"]	["ORNDECARBOXDEG-MONOMER"]
"EG10965_RNA"	"mRNA"	[]	["EG10965"]	["GUANYL-KIN-MONOMER"]
"EG10968_RNA"	"mRNA"	[]	["EG10968"]	["EG10968-MONOMER"]
"EG10974_RNA"	"mRNA"	[]	["EG10974"]	["PD00283"]
"EG10975_RNA"	"mRNA"	[]	["EG10975"]	["EG10975-MONOMER"]
"EG10976_RNA"	"mRNA"	[]	["EG10976"]	["EG10976-MONOMER"]
"EG10983_RNA"	"mRNA"	[]	["EG10983"]	["EG10983-MONOMER"]
"EG10984_RNA"	"mRNA"	[]	["EG10984"]	["EG10984-MONOMER"]
"EG10992_RNA"	"mRNA"	[]	["EG10992"]	["PD03292"]
"EG10994_RNA"	"mRNA"	[]	["EG10994"]	["TDK-MONOMER"]
"EG10995_RNA"	"mRNA"	[]	["EG10995"]	["THIOESTERII-MONOMER"]
"EG10997_RNA"	"mRNA"	[]	["EG10997"]	["EG10997-MONOMER"]
"EG11002_RNA"	"mRNA"	[]	["EG11002"]	["THYMIDYLATESYN-MONOMER"]
"EG11003_RNA"	"mRNA"	[]	["EG11003"]	["EG11003-MONOMER"]
"EG11004_RNA"	"mRNA"	[]	["EG11004"]	["EG11004-MONOMER"]
"EG11012_RNA"	"mRNA"	[]	["EG11012"]	["EG11012-MONOMER"]
"EG11013_RNA"	"mRNA"	[]	["EG11013"]	["EG11013-MONOMER"]
"EG11015_RNA"	"mRNA"	[]	["EG11015"]	["TPI-MONOMER"]
"EG11016_RNA"	"mRNA"	[]	["EG11016"]	["EG11016-MONOMER"]
"EG11017_RNA"	"mRNA"	[]	["EG11017"]	["TREHALAPERI-MONOMER"]
"EG11018_RNA"	"mRNA"	[]	["EG11018"]	["TRG-MONOMER"]
"EG11019_RNA"	"mRNA"	[]	["EG11019"]	["TRKA-MONOMER"]
"EG11020_RNA"	"mRNA"	[]	["EG11020"]	["TRKG-MONOMER"]
"EG11022_RNA"	"mRNA"	[]	["EG11022"]	["EG11022-MONOMER"]
"EG11029_RNA"	"mRNA"	[]	["EG11029"]	["PD00423"]
"EG11030_RNA"	"mRNA"	[]	["EG11030"]	["TRPS-MONOMER"]
"EG11031_RNA"	"mRNA"	[]	["EG11031"]	["RED-THIOREDOXIN-MONOMER"]
"EG11032_RNA"	"mRNA"	[]	["EG11032"]	["THIOREDOXIN-REDUCT-NADPH-MONOMER"]
"EG11033_RNA"	"mRNA"	[]	["EG11033"]	["EG11033-MONOMER"]
"EG11034_RNA"	"mRNA"	[]	["EG11034"]	["TSR-MONOMER"]
"EG11035_RNA"	"mRNA"	[]	["EG11035"]	["EG11035-MONOMER"]
"EG11036_RNA"	"mRNA"	[]	["EG11036"]	["EG11036-MONOMER"]
"EG11037_RNA"	"mRNA"	[]	["EG11037"]	["EG11037-MONOMER"]
"EG11038_RNA"	"mRNA"	[]	["EG11038"]	["EG11038-MONOMER"]
"EG11040_RNA"	"mRNA"	[]	["EG11040"]	["TYRB-MONOMER"]
"EG11041_RNA"	"mRNA"	[]	["EG11041"]	["TYRP-MONOMER"]
"EG11042_RNA"	"mRNA"	[]	["EG11042"]	["PD00413"]
"EG11044_RNA"	"mRNA"	[]	["EG11044"]	["UBIX-MONOMER"]
"EG11045_RNA"	"mRNA"	[]	["EG11045"]	["URPHOS-MONOMER"]
"EG11052_RNA"	"mRNA"	[]	["EG11052"]	["UHPB-MONOMER"]
"EG11054_RNA"	"mRNA"	[]	["EG11054"]	["UHPT-MONOMER"]
"EG11058_RNA"	"mRNA"	[]	["EG11058"]	["EG11058-MONOMER"]
"EG11060_RNA"	"mRNA"	[]	["EG11060"]	["USHA-MONOMER"]
"EG11061_RNA"	"mRNA"	[]	["EG11061"]	["EG11061-MONOMER"]
"EG11062_RNA"	"mRNA"	[]	["EG11062"]	["EG11062-MONOMER"]
"EG11063_RNA"	"mRNA"	[]	["EG11063"]	["EG11063-MONOMER"]
"EG11064_RNA"	"mRNA"	[]	["EG11064"]	["EG11064-MONOMER"]
"EG11065_RNA"	"mRNA"	[]	["EG11065"]	["ALTRO-OXIDOREDUCT-MONOMER"]
"EG11067_RNA"	"mRNA"	[]	["EG11067"]	["VALS-MONOMER"]
"EG11070_RNA"	"mRNA"	[]	["EG11070"]	["DSBC-MONOMER"]
"EG11071_RNA"	"mRNA"	[]	["EG11071"]	["EG11071-MONOMER"]
"EG11072_RNA"	"mRNA"	[]	["EG11072"]	["EG11072-MONOMER"]
"EG11073_RNA"	"mRNA"	[]	["EG11073"]	["EG11073-MONOMER"]
"EG11076_RNA"	"mRNA"	[]	["EG11076"]	["XYLE-MONOMER"]
"EG11078_RNA"	"mRNA"	[]	["EG11078"]	["PD00474"]
"EG11082_RNA"	"mRNA"	[]	["EG11082"]	["EG11082-MONOMER"]
"EG11083_RNA"	"mRNA"	[]	["EG11083"]	["EG11083-MONOMER"]
"EG11091_RNA"	"mRNA"	[]	["EG11091"]	["EG11091-MONOMER"]
"EG11092_RNA"	"mRNA"	[]	["EG11092"]	["EG11092-MONOMER"]
"EG11095_RNA"	"mRNA"	[]	["EG11095"]	["EG11095-MONOMER"]
"EG11097_RNA"	"mRNA"	[]	["EG11097"]	["EG11097-MONOMER"]
"EG11099_RNA"	"mRNA"	[]	["EG11099"]	["EG11099-MONOMER"]
"EG11101_RNA"	"mRNA"	[]	["EG11101"]	["EG11101-MONOMER"]
"EG11102_RNA"	"mRNA"	[]	["EG11102"]	["GSK-MONOMER"]
"EG11103_RNA"	"mRNA"	[]	["EG11103"]	["EG11103-MONOMER"]
"EG11104_RNA"	"mRNA"	[]	["EG11104"]	["YBDA-MONOMER"]
"EG11105_RNA"	"mRNA"	[]	["EG11105"]	["EG11105-MONOMER"]
"EG11109_RNA"	"mRNA"	[]	["EG11109"]	["PD01103"]
"EG11111_RNA"	"mRNA"	[]	["EG11111"]	["EG11111-MONOMER"]
"EG11112_RNA"	"mRNA"	[]	["EG11112"]	["EG11112-MONOMER"]
"EG11113_RNA"	"mRNA"	[]	["EG11113"]	["EG11113-MONOMER"]
"EG11116_RNA"	"mRNA"	[]	["EG11116"]	["EG11116-MONOMER"]
"EG11117_RNA"	"mRNA"	[]	["EG11117"]	["EG11117-MONOMER"]
"EG11118_RNA"	"mRNA"	[]	["EG11118"]	["EG11118-MONOMER"]
"EG11121_RNA"	"mRNA"	[]	["EG11121"]	["EG11121-MONOMER"]
"EG11124_RNA"	"mRNA"	[]	["EG11124"]	["EG11124-MONOMER"]
"EG11125_RNA"	"mRNA"	[]	["EG11125"]	["EG11125-MONOMER"]
"EG11127_RNA"	"mRNA"	[]	["EG11127"]	["EG11127-MONOMER"]
"EG11129_RNA"	"mRNA"	[]	["EG11129"]	["EG11129-MONOMER"]
"EG11130_RNA"	"mRNA"	[]	["EG11130"]	["EG11130-MONOMER"]
"EG11132_RNA"	"mRNA"	[]	["EG11132"]	["EG11132-MONOMER"]
"EG11133_RNA"	"mRNA"	[]	["EG11133"]	["EG11133-MONOMER"]
"EG11136_RNA"	"mRNA"	[]	["EG11136"]	["EG11136-MONOMER"]
"EG11139_RNA"	"mRNA"	[]	["EG11139"]	["EG11139-MONOMER"]
"EG11141_RNA"	"mRNA"	[]	["EG11141"]	["EG11141-MONOMER"]
"EG11143_RNA"	"mRNA"	[]	["EG11143"]	["DHHB-METHYLTRANSFER-MONOMER"]
"EG11145_RNA"	"mRNA"	[]	["EG11145"]	["EG11145-MONOMER"]
"EG11146_RNA"	"mRNA"	[]	["EG11146"]	["EG11146-MONOMER"]
"EG11149_RNA"	"mRNA"	[]	["EG11149"]	["EG11149-MONOMER"]
"EG11151_RNA"	"mRNA"	[]	["EG11151"]	["EG11151-MONOMER"]
"EG11157_RNA"	"mRNA"	[]	["EG11157"]	["EG11157-MONOMER"]
"EG11158_RNA"	"mRNA"	[]	["EG11158"]	["EG11158-MONOMER"]
"EG11159_RNA"	"mRNA"	[]	["EG11159"]	["YGGA-MONOMER"]
"EG11160_RNA"	"mRNA"	[]	["EG11160"]	["EG11160-MONOMER"]
"EG11163_RNA"	"mRNA"	[]	["EG11163"]	["EG11163-MONOMER"]
"EG11166_RNA"	"mRNA"	[]	["EG11166"]	["EG11166-MONOMER"]
"EG11167_RNA"	"mRNA"	[]	["EG11167"]	["EG11167-MONOMER"]
"EG11171_RNA"	"mRNA"	[]	["EG11171"]	["EG11171-MONOMER"]
"EG11175_RNA"	"mRNA"	[]	["EG11175"]	["GKI-MONOMER"]
"EG11176_RNA"	"mRNA"	[]	["EG11176"]	["TSA-REDUCT-MONOMER"]
"EG11177_RNA"	"mRNA"	[]	["EG11177"]	["EG11177-MONOMER"]
"EG11178_RNA"	"mRNA"	[]	["EG11178"]	["EG11178-MONOMER"]
"EG11180_RNA"	"mRNA"	[]	["EG11180"]	["EG11180-MONOMER"]
"EG11182_RNA"	"mRNA"	[]	["EG11182"]	["EG11182-MONOMER"]
"EG11184_RNA"	"mRNA"	[]	["EG11184"]	["EG11184-MONOMER"]
"EG11186_RNA"	"mRNA"	[]	["EG11186"]	["EG11186-MONOMER"]
"EG11187_RNA"	"mRNA"	[]	["EG11187"]	["EG11187-MONOMER"]
"EG11188_RNA"	"mRNA"	[]	["EG11188"]	["EG11188-MONOMER"]
"EG11192_RNA"	"mRNA"	[]	["EG11192"]	["EG11192-MONOMER"]
"EG11193_RNA"	"mRNA"	[]	["EG11193"]	["EG11193-MONOMER"]
"EG11194_RNA"	"mRNA"	[]	["EG11194"]	["YICE-MONOMER"]
"EG11195_RNA"	"mRNA"	[]	["EG11195"]	["EG11195-MONOMER"]
"EG11196_RNA"	"mRNA"	[]	["EG11196"]	["EG11196-MONOMER"]
"EG11197_RNA"	"mRNA"	[]	["EG11197"]	["YIDC"]
"EG11199_RNA"	"mRNA"	[]	["EG11199"]	["EG11199-MONOMER"]
"EG11203_RNA"	"mRNA"	[]	["EG11203"]	["EG11203-MONOMER"]
"EG11206_RNA"	"mRNA"	[]	["EG11206"]	["EG11206-MONOMER"]
"EG11207_RNA"	"mRNA"	[]	["EG11207"]	["EG11207-MONOMER"]
"EG11208_RNA"	"mRNA"	[]	["EG11208"]	["EG11208-MONOMER"]
"EG11209_RNA"	"mRNA"	[]	["EG11209"]	["EG11209-MONOMER"]
"EG11211_RNA"	"mRNA"	[]	["EG11211"]	["EG11211-MONOMER"]
"EG11213_RNA"	"mRNA"	[]	["EG11213"]	["EG11213-MONOMER"]
"EG11219_RNA"	"mRNA"	[]	["EG11219"]	["EG11219-MONOMER"]
"EG11221_RNA"	"mRNA"	[]	["EG11221"]	["GLU6PDEHYDROG-MONOMER"]
"EG11222_RNA"	"mRNA"	[]	["EG11222"]	["EG11222-MONOMER"]
"EG11223_RNA"	"mRNA"	[]	["EG11223"]	["ARGSUCCINLYA-MONOMER"]
"EG11225_RNA"	"mRNA"	[]	["EG11225"]	["DCUA-MONOMER"]
"EG11230_RNA"	"mRNA"	[]	["EG11230"]	["PD00208"]
"EG11235_RNA"	"mRNA"	[]	["EG11235"]	["EG11235-MONOMER"]
"EG11236_RNA"	"mRNA"	[]	["EG11236"]	["EG11236-MONOMER"]
"EG11237_RNA"	"mRNA"	[]	["EG11237"]	["EG11237-MONOMER"]
"EG11238_RNA"	"mRNA"	[]	["EG11238"]	["EG11238-MONOMER"]
"EG11239_RNA"	"mRNA"	[]	["EG11239"]	["EG11239-MONOMER"]
"EG11241_RNA"	"mRNA"	[]	["EG11241"]	["EG11241-MONOMER"]
"EG11242_RNA"	"mRNA"	[]	["EG11242"]	["YCAD-MONOMER"]
"EG11244_RNA"	"mRNA"	[]	["EG11244"]	["EG11244-MONOMER"]
"EG11246_RNA"	"mRNA"	[]	["EG11246"]	["EG11246-MONOMER"]
"EG11247_RNA"	"mRNA"	[]	["EG11247"]	["EG11247-MONOMER"]
"EG11253_RNA"	"mRNA"	[]	["EG11253"]	["EG11253-MONOMER"]
"EG11256_RNA"	"mRNA"	[]	["EG11256"]	["EG11256-MONOMER"]
"EG11257_RNA"	"mRNA"	[]	["EG11257"]	["EG11257-MONOMER"]
"EG11260_RNA"	"mRNA"	[]	["EG11260"]	["EG11260-MONOMER"]
"EG11262_RNA"	"mRNA"	[]	["EG11262"]	["YHFC-MONOMER"]
"EG11266_RNA"	"mRNA"	[]	["EG11266"]	["EG11266-MONOMER"]
"EG11267_RNA"	"mRNA"	[]	["EG11267"]	["EG11267-MONOMER"]
"EG11269_RNA"	"mRNA"	[]	["EG11269"]	["EG11269-MONOMER"]
"EG11270_RNA"	"mRNA"	[]	["EG11270"]	["EG11270-MONOMER"]
"EG11272_RNA"	"mRNA"	[]	["EG11272"]	["EG11272-MONOMER"]
"EG11274_RNA"	"mRNA"	[]	["EG11274"]	["EG11274-MONOMER"]
"EG11275_RNA"	"mRNA"	[]	["EG11275"]	["EG11275-MONOMER"]
"EG11276_RNA"	"mRNA"	[]	["EG11276"]	["EG11276-MONOMER"]
"EG11277_RNA"	"mRNA"	[]	["EG11277"]	["EG11277-MONOMER"]
"EG11280_RNA"	"mRNA"	[]	["EG11280"]	["EG11280-MONOMER"]
"EG11284_RNA"	"mRNA"	[]	["EG11284"]	["FABZ-MONOMER"]
"EG11285_RNA"	"mRNA"	[]	["EG11285"]	["EG11285-MONOMER"]
"EG11286_RNA"	"mRNA"	[]	["EG11286"]	["ACETYLORNDEACET-MONOMER"]
"EG11287_RNA"	"mRNA"	[]	["EG11287"]	["EG11287-MONOMER"]
"EG11288_RNA"	"mRNA"	[]	["EG11288"]	["EG11288-MONOMER"]
"EG11291_RNA"	"mRNA"	[]	["EG11291"]	["EG11291-MONOMER"]
"EG11292_RNA"	"mRNA"	[]	["EG11292"]	["EG11292-MONOMER"]
"EG11297_RNA"	"mRNA"	[]	["EG11297"]	["DISULFOXRED-MONOMER"]
"EG11298_RNA"	"mRNA"	[]	["EG11298"]	["EG11298-MONOMER"]
"EG11299_RNA"	"mRNA"	[]	["EG11299"]	["EG11299-MONOMER"]
"EG11305_RNA"	"mRNA"	[]	["EG11305"]	["EG11305-MONOMER"]
"EG11306_RNA"	"mRNA"	[]	["EG11306"]	["EG11306-MONOMER"]
"EG11309_RNA"	"mRNA"	[]	["EG11309"]	["EG11309-MONOMER"]
"EG11310_RNA"	"mRNA"	[]	["EG11310"]	["EG11310-MONOMER"]
"EG11313_RNA"	"mRNA"	[]	["EG11313"]	["RHAT-MONOMER"]
"EG11315_RNA"	"mRNA"	[]	["EG11315"]	["EG11315-MONOMER"]
"EG11316_RNA"	"mRNA"	[]	["EG11316"]	["ALPHA-AMYL-PERI-MONOMER"]
"EG11319_RNA"	"mRNA"	[]	["EG11319"]	["GLUC1PURIDYLTRANS-MONOMER"]
"EG11325_RNA"	"mRNA"	[]	["EG11325"]	["ACONITASE-MONOMER"]
"EG11331_RNA"	"mRNA"	[]	["EG11331"]	["GTP-CYCLOHYDRO-II-MONOMER"]
"EG11334_RNA"	"mRNA"	[]	["EG11334"]	["EG11334-MONOMER"]
"EG11336_RNA"	"mRNA"	[]	["EG11336"]	["EG11336-MONOMER"]
"EG11337_RNA"	"mRNA"	[]	["EG11337"]	["LYSP-MONOMER"]
"EG11338_RNA"	"mRNA"	[]	["EG11338"]	["EG11338-MONOMER"]
"EG11342_RNA"	"mRNA"	[]	["EG11342"]	["EG11342-MONOMER"]
"EG11343_RNA"	"mRNA"	[]	["EG11343"]	["YCEE-MONOMER"]
"EG11344_RNA"	"mRNA"	[]	["EG11344"]	["EG11344-MONOMER"]
"EG11346_RNA"	"mRNA"	[]	["EG11346"]	["EG11346-MONOMER"]
"EG11358_RNA"	"mRNA"	[]	["EG11358"]	["UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER"]
"EG11360_RNA"	"mRNA"	[]	["EG11360"]	["EG11360-MONOMER"]
"EG11361_RNA"	"mRNA"	[]	["EG11361"]	["EG11361-MONOMER"]
"EG11366_RNA"	"mRNA"	[]	["EG11366"]	["PD04418"]
"EG11367_RNA"	"mRNA"	[]	["EG11367"]	["BARA-MONOMER"]
"EG11373_RNA"	"mRNA"	[]	["EG11373"]	["EG11373-MONOMER"]
"EG11376_RNA"	"mRNA"	[]	["EG11376"]	["EG11376-MONOMER"]
"EG11377_RNA"	"mRNA"	[]	["EG11377"]	["1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER"]
"EG11381_RNA"	"mRNA"	[]	["EG11381"]	["EG11381-MONOMER"]
"EG11385_RNA"	"mRNA"	[]	["EG11385"]	["EG11385-MONOMER"]
"EG11386_RNA"	"mRNA"	[]	["EG11386"]	["EG11386-MONOMER"]
"EG11387_RNA"	"mRNA"	[]	["EG11387"]	["ALPHA-AMYL-CYTO-MONOMER"]
"EG11390_RNA"	"mRNA"	[]	["EG11390"]	["EG11390-MONOMER"]
"EG11391_RNA"	"mRNA"	[]	["EG11391"]	["EG11391-MONOMER"]
"EG11392_RNA"	"mRNA"	[]	["EG11392"]	["NHAB-MONOMER"]
"EG11393_RNA"	"mRNA"	[]	["EG11393"]	["DSBBPROT-MONOMER"]
"EG11396_RNA"	"mRNA"	[]	["EG11396"]	["EG11396-MONOMER"]
"EG11400_RNA"	"mRNA"	[]	["EG11400"]	["EG11400-MONOMER"]
"EG11401_RNA"	"mRNA"	[]	["EG11401"]	["EG11401-MONOMER"]
"EG11404_RNA"	"mRNA"	[]	["EG11404"]	["EG11404-MONOMER"]
"EG11406_RNA"	"mRNA"	[]	["EG11406"]	["RIBOFLAVIN-SYN-MONOMER"]
"EG11410_RNA"	"mRNA"	[]	["EG11410"]	["EG11410-MONOMER"]
"EG11411_RNA"	"mRNA"	[]	["EG11411"]	["GLND-MONOMER"]
"EG11413_RNA"	"mRNA"	[]	["EG11413"]	["EG11413-MONOMER"]
"EG11415_RNA"	"mRNA"	[]	["EG11415"]	["EG11415-MONOMER"]
"EG11418_RNA"	"mRNA"	[]	["EG11418"]	["DCTP-DEAM-MONOMER"]
"EG11419_RNA"	"mRNA"	[]	["EG11419"]	["BCR-MONOMER"]
"EG11421_RNA"	"mRNA"	[]	["EG11421"]	["PD00291"]
"EG11422_RNA"	"mRNA"	[]	["EG11422"]	["EG11422-MONOMER"]
"EG11427_RNA"	"mRNA"	[]	["EG11427"]	["TRANSKETOI-MONOMER"]
"EG11428_RNA"	"mRNA"	[]	["EG11428"]	["UDHA-MONOMER"]
"EG11429_RNA"	"mRNA"	[]	["EG11429"]	["EG11429-MONOMER"]
