"tu_id"	"tu_count"
"EG10412"	100.646666667
"EG10413"	146.31
"EG10414"	154.646666667
"EG10415"	164.066666667
"EG10416"	642.02
"EG10417"	38.46
"EG10418"	208.12
"EG10422"	303.396666667
"EG10423"	319.91
"EG10424"	178.023333333
"EG10425"	122.643333333
"EG10426"	50.4433333333
"EG10427"	0.0
"EG10428"	114.85
"EG10431"	32.67
"EG10432"	175.186666667
"EG10440"	1113.698888885666
"EG10441"	0.0
"EG10453"	307.746666667
"EG10456"	30.2833333333
"EG10457"	4395.84
"EG10461"	242.373333333
"EG10462"	233.943333333
"EG10463"	160.773333333
"EG10464"	44.32
"EG10465"	151.366666667
"EG10466"	4351.59666667
"EG10467"	2147.78
"EG10488"	28.1833333333
"EG10489"	4124.85666667
"EG10490"	107.94
"EG10491"	120.516666667
"EG10493"	0.0
"EG10495"	3416.86
"EG10498"	174.966666667
"EG10503"	14.23
"EG10504"	2443.18
"EG10505"	84.9716666670001
"EG10506"	0.0
"EG10507"	61.18
"EG10509"	64.2933333333
"EG10510"	469.496666667
"EG10511"	145.97
"EG10518"	263.43999999984993
"EG10520"	14.89000000000001
"EG10522"	1246.29666667
"EG10525"	0.0
"EG10531"	6.38666666667
"EG10535"	15.3866666667
"EG10539"	1752.03
"EG10542"	208.83666666600007
"EG10543"	1106.2033333369998
"EG10544"	32306.48
"EG10547"	818.606666667
"EG10549"	87.5966666667
"EG10550"	511.443333333
"EG10551"	13.5366666667
"EG10553"	49.5066666667
"EG10557"	9.88
"EG10561"	0.0
"EG10562"	172.556666667
"EG10564"	23.633333333369997
"EG10565"	25.17
"EG10566"	103.756666667
"EG10573"	12.96
"EG10576"	1802.5
"EG10581"	136.66
"EG10583"	135.946666667
"EG10584"	3300.51
"EG10585"	177.623333333
"EG10586"	249.253333333
"EG10587"	146.156666667
"EG10588"	209.936666667
"EG10589"	751.526666667
"EG10591"	43.28
"EG10599"	479.7466666699999
"EG10605"	57.62
"EG10608"	244.61666666649992
"EG10611"	116.07
"EG10612"	41.2166666667
"EG10614"	65.6633333333
"EG10617"	30.54
"EG10624"	18.5733333333
"EG10625"	50.6433333333
"EG10628"	141.043333333
"EG10629"	32.6366666667
"EG10631"	68.0166666667
"EG10632"	0.0
"EG10634"	73.68166666634997
"EG10635"	68.99
"EG10636"	51.961666666350006
"EG10637"	2.8466666666675016
"EG10642"	0.803333333333
"EG10649"	98.3733333333
"EG10650"	574.34
"EG10651"	81.9066666667
"EG10656"	43.4066666667
"EG10657"	270.826666667
"EG10658"	0.0
"EG10659"	699.393333333
"EG10663"	308.503333333
"EG10664"	0.0
"EG10668"	26.009999999999987
"EG10669"	13621.44
"EG10670"	2913.24666667
"EG10671"	9985.00666667
"EG10673"	5243.99666667
"EG10679"	36.32
"EG10680"	392.25
"EG10681"	176.38
"EG10682"	0.0
"EG10686"	81.4933333333
"EG10688"	96.9233333333
"EG10694"	229.816666667
"EG10695"	309.576666667
"EG10696"	123.853333333
"EG10699"	468.863333333
"EG10700"	23.1766666667
"EG10701"	951.5666666699999
"EG10702"	451.166666667
"EG10703"	0.0
"EG10705"	43.1033333333
"EG10706"	74.9333333333
"EG10708"	35.82
"EG10711"	59.9966666667
"EG10712"	25.4466666667
"EG10729"	1.60666666667
"EG10732"	0.0
"EG10734"	42.51499999994996
"EG10735"	0.0
"EG10736"	0.0
"EG10737"	1.41
"EG10738"	69.8633333333
"EG10740"	110.213333333
"EG10741"	113.673333333
"EG10742"	404.686666667
"EG10743"	0.0
"EG10746"	84.2066666667
"EG10747"	14.62
"EG10748"	31.2033333333
"EG10753"	6.05666666667
"EG10754"	25.41500000018503
"EG10755"	1839.68
"EG10756"	754.873333333
"EG10757"	156.243333333
"EG10759"	237.556666667
"EG10763"	25.92
"EG10769"	69.3166666667
"EG10770"	381.943333333
"EG10774"	669.6000000000001
"EG10780"	42.549999999999976
"EG10781"	208.133333333
"EG10786"	0.0
"EG10787"	1110.86333333
"EG10790"	1124.17666667
"EG10791"	521.546666667
"EG10797"	232.666666667
"EG10800"	278.553333333
"EG10801"	17.4966666667
"EG10802"	51.7933333333
"EG10803"	237.366666667
"EG10804"	737.383333333
"EG10806"	466.03
"EG10807"	143.123333333
"EG10812"	53.3733333333
"EG10813"	2.29666666667
"EG10820"	29.9966666667
"EG10821"	394.1033333333
"EG10822"	41.15
"EG10823"	323.28999999967004
"EG10825"	35.34333333330749
"EG10828"	0.0
"EG10829"	0.0
"EG10831"	29.0066666667
"EG10833"	57.61
"EG10835"	63.57666666674997
"EG10837"	38.9533333333
"EG10839"	60.02
"EG10844"	510.886666667
"EG10847"	4.57333333333
"EG10851"	153.956666667
"EG10853"	43.9033333333
"EG10856"	131.486666667
"EG10858"	50.9666666667
"EG10859"	319.75
"EG10860"	74.3633333333
"EG10863"	103.4933333333
"EG10873"	3516.2293333379976
"EG10881"	0.0
"EG10885"	2819.22666667
"EG10889"	2378.33
"EG10896"	205.16666666699967
"EG10897"	223.29
"EG10901"	3435.12333333
"EG10908"	0.0
"EG10914"	2520.383333333
"EG10919"	4164.32666667
"EG10920"	7206.886666670002
"EG10921"	144.903333333
"EG10922"	96.45
"EG10925"	0.0
"EG10926"	48.6733333333
"EG10929"	78.1733333333
"EG10930"	23.8033333333
"EG10933"	443.126666667
"EG10935"	50.5366666667
"EG10944"	1688.0
"EG10945"	64.49666666670001
"EG10946"	1043.3866666669999
"EG10947"	507.226666667
"EG10948"	187.81
"EG10950"	41.2233333333
"EG10952"	499.856666667
"EG10953"	2582.36333333
"EG10954"	51.0466666667
"EG10956"	115.443333333
"EG10957"	12.4133333333
"EG10958"	86.1233333333
"EG10960"	0.0
"EG10961"	41.09
"EG10962"	209.96000000000004
"EG10963"	206.11666666700003
"EG10964"	2.17333333333
"EG10965"	236.406666667
"EG10968"	84.9933333333
"EG10974"	29.291666666705
"EG10975"	108.416666667
"EG10976"	183.353333333
"EG10983"	226.37
"EG10984"	86.7666666667
"EG10992"	0.0
"EG10994"	62.5
"EG10995"	47.2066666667
"EG10997"	78.0366666667
"EG11002"	99.29666666630003
"EG11003"	1590.31666667
"EG11004"	27.3566666667
"EG11012"	431.43
"EG11013"	217.653333333
"EG11015"	1144.54333333
"EG11016"	0.0
"EG11017"	17.91
"EG11018"	75.64
"EG11019"	64.5866666667
"EG11020"	21.47
"EG11022"	87.93
"EG11029"	86.7566666667
"EG11030"	19.63999999999988
"EG11031"	1205.27333333
"EG11032"	428.916666667
"EG11033"	1372.63
"EG11034"	741.076666667
"EG11035"	288.946666667
"EG11036"	3315.829999999996
"EG11037"	3268.79666667
"EG11038"	27.45
"EG11040"	293.016666667
"EG11041"	18.62
"EG11042"	67.59333333330001
"EG11044"	0.0
"EG11045"	170.793333333
"EG11052"	0.0
"EG11054"	68.0433333333
"EG11058"	81.3766666667
"EG11060"	78.17
"EG11061"	56.6533333333
"EG11062"	58.4466666667
"EG11063"	0.0
"EG11064"	70.43
"EG11065"	4.25
"EG11067"	172.53333333299994
"EG11070"	83.34666666630011
"EG11071"	44.70666666629994
"EG11072"	146.93
"EG11073"	104.776666667
"EG11076"	9.42333333333
"EG11078"	7.57
"EG11082"	18.68
"EG11083"	7.989999999999997
"EG11091"	49.4333333333
"EG11092"	2.47
"EG11095"	30.4233333333
"EG11097"	174.373333333
"EG11099"	5.8
"EG11101"	6.81333333333
"EG11102"	64.9666666667
"EG11103"	1.63
"EG11104"	114.653333333
"EG11105"	0.0
"EG11109"	22.9966666667
"EG11111"	1323.15666667
"EG11112"	45.83
"EG11113"	476.923333333
"EG11116"	136.14
"EG11117"	79.53
"EG11118"	89.3366666667
"EG11121"	120.746666667
"EG11124"	4.63
"EG11125"	0.0
"EG11127"	15.106666666700002
"EG11129"	12.4933333333
"EG11130"	181.93000000000004
"EG11132"	72.7
"EG11133"	134.26
"EG11136"	2.63333333333
"EG11139"	106.903333333
"EG11141"	5.53666666667
"EG11143"	143.233333333
"EG11145"	17.13
"EG11146"	8.48666666667
"EG11149"	258.11
"EG11151"	758.916666667
"EG11157"	45.37333333330001
"EG11158"	47.2466666667
"EG11159"	35.6433333333
"EG11160"	213.733333333
"EG11163"	86.6533333333
"EG11166"	16.9933333333
"EG11167"	78.8933333333
"EG11171"	62.1866666667
"EG11175"	8.79
"EG11176"	8.5
"EG11177"	133.68
"EG11178"	159.19
"EG11180"	305.853333333
"EG11182"	93.7633333333
"EG11184"	35.52
"EG11186"	3.83333333333
"EG11187"	1.6666666666699992
"EG11188"	63.0966666667
"EG11192"	146.466666667
"EG11193"	6.01666666667
"EG11194"	209.453333333
"EG11195"	157.503333333
"EG11196"	63.2933333333
"EG11197"	432.216666667
"EG11199"	565.4388888888669
"EG11203"	121.793333333
"EG11206"	5.6
"EG11207"	9.59333333333
"EG11208"	7.32333333333
"EG11209"	50.4766666667
"EG11211"	18.1233333333
"EG11213"	154.556666667
"EG11219"	17.82
"EG11221"	345.976666667
"EG11222"	10.0733333333
"EG11223"	21.625000000000007
"EG11225"	176.83333333300004
"EG11230"	15.9133333333
"EG11235"	40.9866666667
"EG11236"	13.4533333333
"EG11237"	8.87
"EG11238"	92.3466666667
"EG11239"	48.3533333333
"EG11241"	48.72
"EG11242"	23.8266666667
"EG11244"	157.793333333
"EG11246"	248.76
"EG11247"	21.7533333333
"EG11253"	58.3566666667
"EG11256"	187.096666667
"EG11257"	4.12333333333
"EG11260"	15.32
"EG11262"	41.71
"EG11266"	2.71333333333
"EG11267"	3.01666666667
"EG11269"	0.0
"EG11270"	29.371111110716672
"EG11272"	0.0
"EG11274"	0.0
"EG11275"	0.0
"EG11276"	0.0
"EG11277"	0.0
"EG11280"	0.0
"EG11284"	2.5444444456667172
"EG11285"	0.0
"EG11286"	159.86
"EG11287"	10.1366666667
"EG11288"	16.61
"EG11291"	49.1266666667
"EG11292"	16.7966666667
"EG11297"	167.23333333329998
"EG11298"	134.613333333
"EG11299"	121.36
"EG11305"	109.856666667
"EG11306"	131.256666667
"EG11309"	13.6666666667
"EG11310"	1.79
"EG11313"	3.33
"EG11315"	29.0133333333
"EG11316"	10.7666666667
"EG11319"	218.2
"EG11325"	77.06
"EG11331"	188.196666667
"EG11334"	5.82
"EG11336"	4.62333333333
"EG11337"	285.893333333
"EG11338"	254.076666667
"EG11342"	18.44
"EG11343"	6.42666666667
"EG11344"	199.04
"EG11346"	308.526666667
"EG11358"	0.0
"EG11360"	364.16
"EG11361"	73.3466666667
"EG11366"	259.253333333
"EG11367"	27.63
"EG11373"	12.32
"EG11376"	75.4866666667
"EG11377"	81.13
"EG11381"	131.87
"EG11385"	0.0
"EG11386"	9.95333333333
"EG11387"	107.613333333
"EG11390"	2136.68
"EG11391"	272.42
"EG11392"	95.18
"EG11393"	167.906666667
"EG11396"	116.806666667
"EG11400"	0.0
"EG11401"	49.3866666667
"EG11404"	123.46000000030001
"EG11406"	186.403333333
"EG11410"	189.196666667
"EG11411"	0.0
"EG11413"	0.0
"EG11415"	1148.33666667
"EG11418"	28.176666667000013
"EG11419"	65.8066666667
"EG11421"	17.4833333333
"EG11422"	34.05
"EG11427"	421.993333333
"EG11428"	239.503333333
"EG11429"	32.24
"EG11430"	119.303333333
"EG11433"	151.75
"EG11436"	20.0
"EG11438"	165.57
"EG11443"	285.546666667
"EG11447"	2660.81333333
"EG11449"	40.7133333333
"EG11450"	478.543333333
"EG11459"	69.3033333333
"EG11460"	11.3966666667
"EG11462"	5.53333333333
"EG11463"	45.5466666667
"EG11466"	26.2966666667
"EG11467"	88.3066666667
"EG11468"	76.73
"EG11469"	43.5
"EG11471"	38.98
"EG11472"	13.5866666667
"EG11481"	0.0
"EG11488"	17.92
"EG11489"	19.233333333299992
"EG11492"	62.89
"EG11495"	24.3133333333
"EG11498"	7.26
"EG11501"	4.61333333333
"EG11505"	344.493333333
"EG11508"	3504.5566666700006
"EG11509"	3.73666666667
"EG11511"	50.6866666667
"EG11512"	34.11
"EG11514"	0.0
"EG11516"	43.9266666667
"EG11519"	54.125333333333394
"EG11520"	1.73666666667
"EG11521"	60.7866666667
"EG11524"	0.743333333333
"EG11525"	1.87
"EG11526"	0.59
"EG11527"	28.42
"EG11528"	1136.30666667
"EG11529"	93.9733333333
"EG11530"	24.2433333333
"EG11531"	246.723333333
"EG11533"	58.2133333333
"EG11535"	0.0
"EG11536"	20.68
"EG11537"	121.38
"EG11538"	28.6666666667
"EG11539"	263.386666667
"EG11541"	22.27
"EG11544"	5.22
"EG11546"	103.5
"EG11548"	0.0
"EG11549"	64.95
"EG11551"	1.2833333333399999
"EG11554"	1001.50333333
"EG11555"	9.13333333333
"EG11556"	1649.83666667
"EG11566"	1.83
"EG11569"	99.47500000000002
"EG11570"	34.0933333333
"EG11571"	23.3966666667
"EG11572"	35.05
"EG11573"	28.34
"EG11574"	111.876666667
"EG11578"	35.6133333333
"EG11579"	9.23
"EG11580"	87.2799999997
"EG11581"	359.57
"EG11591"	0.0
"EG11592"	242.4133333333
"EG11594"	8.15
"EG11600"	52.89
"EG11601"	126.393333333
"EG11604"	36.5333333333
"EG11605"	195.676666667
"EG11606"	22.0433333333
"EG11607"	563.846666667
"EG11611"	8.74
"EG11612"	218.923333333
"EG11613"	3.51666666667
"EG11616"	38.3266666667
"EG11619"	81.5766666667
"EG11620"	375.673333333
"EG11628"	470.42
"EG11635"	2.24333333333
"EG11636"	19.1233333333
"EG11637"	26.8133333333
"EG11639"	67.3333333333
"EG11640"	11.5333333333
"EG11643"	9.16333333333
"EG11644"	10.9366666667
"EG11645"	10.92
"EG11647"	292.176666667
"EG11648"	34.6166666667
"EG11649"	29.0633333333
"EG11652"	6.296666666599991
"EG11653"	53.2666666667
"EG11659"	185.583333333
"EG11662"	5.47666666667
"EG11663"	982.566666667
"EG11664"	74.6333333333
"EG11665"	55.3033333333
"EG11673"	35.2166666667
"EG11674"	80.8
"EG11678"	1.9033333333333335
"EG11683"	7.15
"EG11684"	68.0133333333
"EG11687"	1.52666666667
"EG11688"	44.14
"EG11689"	16.97
"EG11690"	18.17
"EG11691"	1.05333333333
"EG11692"	12.1
"EG11693"	0.856666666667
"EG11697"	18.9733333333
"EG11699"	2307.69333333
"EG11704"	0.0
"EG11707"	3.8
"EG11708"	4.07
"EG11709"	2.36
"EG11710"	1.47
"EG11711"	2.98333333333
"EG11712"	134.436666667
"EG11713"	32.0466666667
"EG11714"	3.73
"EG11719"	20.2266666667
"EG11720"	4.09
"EG11721"	24.05
"EG11724"	186.873333333
"EG11725"	43.6566666667
"EG11726"	10.160000000000002
"EG11727"	0.0
"EG11734"	134.056666667
"EG11736"	99.4533333333
"EG11738"	249.376666667
"EG11741"	1.39333333333
"EG11744"	68.6866666667
"EG11747"	562.763333333
"EG11748"	10.2566666667
"EG11749"	14.2533333333
"EG11750"	10.2266666667
"EG11751"	25.710000000000015
"EG11753"	72.82
"EG11754"	17.5066666667
"EG11761"	41.9566666667
"EG11762"	49.2133333333
"EG11763"	3.29
"EG11766"	6.80333333333
"EG11768"	11.51
"EG11775"	93.14
"EG11776"	58.1333333333
"EG11777"	1.85666666667
"EG11778"	2.87666666667
"EG11780"	3.23333333333
"EG11782"	304.606666667
"EG11783"	77.4133333333
"EG11784"	181.48
"EG11785"	14.31
"EG11786"	101.033333333
"EG11793"	32.53
"EG11794"	65.25
"EG11795"	36.8933333333
"EG11797"	0.0
"EG11806"	21.1133333333
"EG11807"	125.423333333
"EG11808"	185.44
"EG11809"	119.553333333
"EG11810"	0.0
"EG11811"	8.28333333333
"EG11819"	342.98
"EG11820"	149.1333333333
"EG11824"	57.7166666667
"EG11825"	59.0166666667
"EG11827"	9.15333333333
"EG11830"	145.633333333
"EG11832"	3.15666666667
"EG11833"	18.1633333333
"EG11835"	187.043333333
"EG11836"	71.49
"EG11837"	797.536666667
"EG11840"	2.27
"EG11843"	1.39
"EG11844"	2.04666666667
"EG11849"	27.83
"EG11854"	0.833333333333
"EG11855"	5.82666666667
"EG11859"	21.97
"EG11860"	2.24333333333
"EG11865"	3.28666666667
"EG11866"	0.35166666666499985
"EG11869"	7.63
"EG11870"	34.2366666667
"EG11873"	94.0433333333
"EG11874"	82.8866666667
"EG11875"	29.9733333333
"EG11878"	745.916666667
"EG11879"	332.50333333329996
"EG11882"	32.5
"EG11887"	101.653333333
"EG11888"	23.8266666667
"EG11891"	18.0466666667
"EG11892"	23.87
"EG11893"	11.0666666667
"EG11896"	145.603333333
"EG11902"	10.3866666667
"EG11903"	2.88333333333
"EG11912"	4.86333333333
"EG11913"	22.9266666667
"EG11914"	106.63
"EG11916"	149.983333333
"EG11917"	64.1366666667
"EG11918"	4.43333333333
"EG11919"	20.48
"EG11920"	13.28
"EG11921"	100.806666667
"EG11922"	68.8366666667
"EG11923"	19.837777777810008
"EG11927"	1.47
"EG11928"	60.4033333333
"EG11929"	58.8566666667
"EG11932"	58.71
"EG11933"	5.4
"EG11934"	13.9
"EG11937"	64.2166666667
"EG11938"	9.02666666667
"EG11939"	116.903333333
"EG11940"	31.6
"EG11941"	0.653333333333
"EG11942"	0.0
"EG11951"	65.74
"EG11955"	1.28666666667
"EG11956"	8.41333333333
"EG11964"	162.796666667
"EG11966"	2.97
"EG11971"	149.933333333
"EG11986"	162.26
"EG11991"	31.4566666667
"EG11992"	2.39666666667
"EG12004"	4.60666666667
"EG12005"	77.3166666667
"EG12008"	20.3366666667
"EG12013"	60.9766666667
"EG12015"	66.43
"EG12016"	11.1733333333
"EG12017"	23.6433333333
"EG12019"	10.21
"EG12020"	1.55
"EG12021"	0.0
"EG12022"	13.79
"EG12026"	245.95
"EG12027"	16.44
"EG12028"	33.19
"EG12029"	1.50333333333
"EG12030"	0.506666666667
"EG12031"	1.70333333333
"EG12032"	4.64
"EG12034"	3.30666666667
"EG12035"	158.413333333
"EG12036"	18.6466666667
"EG12042"	170.67
"EG12044"	171.123333333
"EG12045"	16.7133333333
"EG12048"	110.373333333
"EG12051"	13.4266666667
"EG12069"	107.06
"EG12070"	70.0066666667
"EG12073"	11.84
"EG12094"	21.0166666667
"EG12095"	1654.16333333
"EG12099"	891.556666667
"EG12100"	7.129999999999997
"EG12103"	270.68
"EG12105"	34.47
"EG12108"	14.5766666667
"EG12110"	92.0266666667
"EG12112"	3.13333333333
"EG12113"	4.17666666667
"EG12114"	163.643333333
"EG12116"	54.78
"EG12117"	2075.14
"EG12119"	110.753333333
"EG12121"	0.0
"EG12122"	29.9466666667
"EG12123"	91.8333333333
"EG12128"	0.0
"EG12133"	53.6966666667
"EG12134"	10.09
"EG12138"	6.85333333333
"EG12139"	62.78
"EG12140"	22.6766666667
"EG12141"	9.14
"EG12148"	60.5866666667
"EG12152"	3.19333333333
"EG12153"	1.58
"EG12154"	3.95333333333
"EG12158"	86.93
"EG12159"	464.026666667
"EG12162"	92.12
"EG12163"	85.51
"EG12164"	68.3333333333
"EG12166"	13.86
"EG12171"	4.34333333333
"EG12176"	101.9999999997
"EG12177"	133.603333333
"EG12179"	15299.98
"EG12180"	5.50666666667
"EG12181"	465.226666667
"EG12182"	359.3033333337
"EG12183"	0.0
"EG12189"	0.0
"EG12192"	80.4333333333
"EG12196"	1.39666666667
"EG12200"	16.9866666667
"EG12201"	17.9233333333
"EG12202"	36.7066666667
"EG12203"	62.3533333333
"EG12205"	38.5133333333
"EG12207"	52.5133333333
"EG12208"	15.8933333333
"EG12209"	52.9533333333
"EG12211"	38.09
"EG12213"	88.6366666667
"EG12214"	54.1933333333
"EG12215"	20.4066666667
"EG12216"	84.7166666667
"EG12217"	21.0266666667
"EG12219"	27.7333333333
"EG12220"	9.59333333333
"EG12221"	60.0633333333
"EG12225"	2.76666666667
"EG12226"	0.66
"EG12227"	1.00333333333
"EG12228"	3.80333333333
"EG12229"	30.8033333333
"EG12230"	97.74
"EG12231"	43.93
"EG12232"	8.84666666667
"EG12234"	65.81
"EG12238"	0.973333333333
"EG12242"	29.910000000100002
"EG12243"	0.0
"EG12244"	3.36666666667
"EG12245"	28.0
"EG12246"	8.72666666667
"EG12247"	17.46
"EG12248"	29.77
"EG12249"	580.746666667
"EG12251"	71.7
"EG12252"	524.953333333
"EG12253"	65.18
"EG12254"	51.27
"EG12256"	17.76
"EG12261"	14.9966666667
"EG12262"	28.22
"EG12266"	26.8366666667
"EG12267"	19.6866666667
"EG12268"	3.75666666667
"EG12269"	32.04
"EG12271"	25.1566666667
"EG12272"	425.276666667
"EG12273"	209.183333333
"EG12274"	7.65333333333
"EG12277"	27.5
"EG12278"	67.1266666667
"EG12288"	3.06333333333
"EG12289"	9.8
"EG12292"	4.0
"EG12293"	0.963333333333
"EG12294"	0.0
"EG12295"	25.726666666000057
"EG12301"	29.6933333333
"EG12308"	12.4333333333
"EG12309"	24.1333333333
"EG12310"	113.086666667
"EG12314"	49.966666666999984
"EG12315"	4.95666666667
"EG12316"	811.723333333
"EG12318"	57.1066666667
"EG12319"	1986.32
"EG12322"	16.1633333333
"EG12323"	13.68
"EG12328"	1.27333333333
"EG12329"	24.29
"EG12330"	34.8966666667
"EG12331"	23.2133333333
"EG12332"	265.883333333
"EG12335"	6.93
"EG12336"	299.306666667
"EG12337"	13.8433333333
"EG12342"	28.6466666667
"EG12343"	267.6
"EG12344"	19.9166666667
"EG12345"	235.09
"EG12352"	294.613333333
"EG12356"	3.96666666667
"EG12359"	1.19
"EG12360"	76.69000000050004
"EG12361"	9.93666666667
"EG12363"	1.97666666667
"EG12364"	25.0533333333
"EG12365"	64.6333333333
"EG12369"	2.39
"EG12371"	920.436666667
"EG12372"	18.4233333333
"EG12373"	149.706666667
"EG12376"	41.1
"EG12380"	22.5966666667
"EG12386"	32.2766666667
"EG12391"	322.256666667
"EG12392"	14.8333333333
"EG12394"	189.306666667
"EG12396"	25.9133333333
"EG12399"	2.7733333332999925
"EG12400"	30.7466666667
"EG12401"	115.753333333
"EG12403"	16.490000000000002
"EG12404"	238.62
"EG12405"	14.9166666667
"EG12409"	4.34
"EG12410"	73.68
"EG12421"	268.113333333
"EG12422"	138.796666667
"EG12428"	0.0
"EG12433"	101.203333333
"EG12434"	65.20333333370002
"EG12436"	243.036666667
"EG12440"	150.55
"EG12442"	39.53
"EG12444"	25.39
"EG12445"	8.55
"EG12446"	24.5533333333
"EG12448"	8.42333333333
"EG12454"	71.4633333333
"EG12462"	1.73666666667
"EG12469"	7.39666666667
"EG12475"	2.05666666667
"EG12504"	115.81
"EG12522"	3.97
"EG12548"	9.63333333333
"EG12563"	4.85666666667
"EG12587"	53.3433333333
"EG12591"	45.82
"EG12600"	50.3733333333
"EG12605"	106.726666667
"EG12606"	0.0
"EG12615"	22.9833333333
"EG12623"	54.6533333333
"EG12624"	116.43
"EG12629"	2.5033333333299903
"EG12630"	76.14666666670003
"EG12631"	0.0
"EG12634"	2.94666666667
"EG12656"	97.3033333333
"EG12657"	400.693333333
"EG12661"	48.6933333333
"EG12662"	41.5666666667
"EG12663"	84.7833333333
"EG12688"	360.846666667
"EG12689"	349.926666667
"EG12692"	38.6066666667
"EG12694"	6.37333333333
