"Gene"	"M9 Glucose minus AAs"
"EG10110"	9.4952
"EG10111"	9.49883333333
"EG10112"	8.98547333333
"EG10113"	9.63055333333
"EG10114"	7.24151666667
"EG10115"	7.46929333333
"EG10116"	6.79029333333
"EG10117"	9.35102333333
"EG10118"	10.0188533333
"EG10119"	5.07096333333
"EG10120"	9.14335666667
"EG10121"	7.91356
"EG10122"	8.59644
"EG10123"	9.18902666667
"EG10124"	9.57144
"EG10125"	9.91220333333
"EG10126"	9.42125
"EG10127"	9.39089666667
"EG10128"	9.51224
"EG10129"	10.4573933333
"EG10130"	9.34306333333
"EG10131"	7.26831666667
"EG10132"	7.09474666667
"EG10133"	8.125
"EG10134"	11.2419633333
"EG10135"	10.95979
"EG10136"	9.44012333333
"EG10137"	9.39263
"EG10138"	9.54608
"EG10139"	9.88168666667
"EG10140"	9.21788
"EG10141"	7.78209
"EG10142"	8.85769333333
"EG10143"	8.55033666667
"EG10144"	7.44602333333
"EG10145"	8.26304666667
"EG10146"	10.4288433333
"EG10147"	9.61192
"EG10148"	9.32982333333
"EG10149"	10.163
"EG10150"	10.8391566667
"EG10151"	9.6274
"EG10152"	8.89047333333
"EG10153"	9.02221333333
"EG10154"	8.54363666667
"EG10155"	11.9223566667
"EG10156"	10.5944333333
"EG10157"	10.9231333333
"EG10158"	11.1007
"EG10159"	10.9522
"EG10160"	9.44900666667
"EG10161"	8.38357
"EG10162"	7.93337333333
"EG10163"	10.1710666667
"EG10164"	12.0826
"EG10165"	11.1821666667
"EG10166"	10.88421
"EG10167"	9.79410666667
"EG10168"	9.71503666667
"EG10169"	10.7947333333
"EG10170"	10.4878666667
"EG10172"	10.6350333333
"EG10173"	10.6576333333
"EG10174"	10.3736
"EG10175"	8.33491333333
"EG10176"	8.63727333333
"EG10177"	7.69388666667
"EG10178"	12.7665333333
"EG10179"	12.4148666667
"EG10180"	12.0610666667
"EG10181"	11.6584666667
"EG10182"	10.7983333333
"EG10183"	9.70710333333
"EG10184"	9.42833333333
"EG10185"	9.51804333333
"EG10186"	10.4475066667
"EG10187"	9.81090333333
"EG10188"	9.4611
"EG10189"	8.86608
"EG10190"	9.78797
"EG10191"	10.5173066667
"EG10192"	12.9052333333
"EG10193"	10.2030166667
"EG10194"	10.30775
"EG10195"	10.89692
"EG10196"	9.82613666667
"EG10197"	8.32635666667
"EG10198"	9.78253
"EG10200"	9.57363
"EG10201"	10.5152666667
"EG10202"	8.68936333333
"EG10203"	9.57102333333
"EG10204"	9.35084333333
"EG10205"	11.4923
"EG10206"	9.77586666667
"EG10207"	10.8562666667
"EG10208"	9.64674666667
"EG10209"	10.4581
"EG10210"	8.90065
"EG10211"	9.46794333333
"EG10212"	10.29975
"EG10213"	9.86646
"EG10214"	10.06463
"EG10215"	10.4399666667
"EG10216"	9.83272
"EG10217"	10.6417666667
"EG10218"	9.46559666667
"EG10219"	9.89
"EG10220"	10.5372666667
"EG10221"	10.0375066667
"EG10222"	11.4278333333
"EG10223"	9.28167333333
"EG10224"	9.96382666667
"EG10225"	9.12366
"EG10226"	9.97243666667
"EG10227"	7.76939666667
"EG10228"	7.12656
"EG10229"	9.41858
"EG10230"	11.0867666667
"EG10231"	10.7844566667
"EG10232"	8.08944
"EG10233"	8.13743
"EG10234"	8.19938333333
"EG10235"	9.91404333333
"EG10236"	10.3473333333
"EG10237"	9.26368
"EG10238"	9.37062
"EG10239"	10.33023
"EG10240"	10.4732666667
"EG10241"	11.8357333333
"EG10242"	10.01357
"EG10243"	9.64687
"EG10244"	9.59605666667
"EG10245"	10.2154333333
"EG10246"	11.5841333333
"EG10247"	9.76581666667
"EG10248"	11.9234
"EG10249"	8.82167333333
"EG10250"	8.13231
"EG10251"	11.0812333333
"EG10252"	7.12964666667
"EG10253"	7.02905
"EG10254"	8.78501333333
"EG10255"	9.16078666667
"EG10256"	10.6843333333
"EG10257"	9.20739666667
"EG10258"	12.7317
"EG10259"	11.23101
"EG10260"	11.55024
"EG10261"	11.2530733333
"EG10262"	9.74291
"EG10263"	10.1153833333
"EG10264"	10.3794933333
"EG10265"	11.2822333333
"EG10266"	8.08655333333
"EG10267"	7.98870333333
"EG10268"	7.23251333333
"EG10269"	9.35105666667
"EG10270"	9.94703666667
"EG10271"	11.0889666667
"EG10272"	11.6976333333
"EG10273"	10.5299
"EG10274"	12.0821666667
"EG10275"	11.61
"EG10276"	10.954
"EG10277"	11.1846666667
"EG10278"	8.53633
"EG10279"	9.60105
"EG10280"	9.70295
"EG10281"	9.90641666667
"EG10282"	12.5536666667
"EG10283"	10.0890333333
"EG10284"	10.54828
"EG10285"	8.29995333333
"EG10286"	10.3993333333
"EG10287"	9.53651333333
"EG10288"	9.23970666667
"EG10289"	8.99154333333
"EG10290"	9.21163333333
"EG10291"	10.9387866667
"EG10292"	10.0392966667
"EG10293"	12.1433133333
"EG10294"	9.22051666667
"EG10295"	9.64712666667
"EG10296"	9.44597
"EG10297"	8.01483333333
"EG10298"	9.00569
"EG10299"	10.467
"EG10300"	10.6482666667
"EG10301"	8.44895
"EG10302"	10.9419
"EG10303"	8.53641666667
"EG10304"	9.83219
"EG10305"	9.00052
"EG10306"	10.1748266667
"EG10307"	9.10499
"EG10308"	10.9948333333
"EG10309"	9.17326
"EG10310"	9.59113666667
"EG10311"	8.65809666667
"EG10312"	8.37681
"EG10313"	8.86004666667
"EG10314"	8.89041333333
"EG10315"	8.51971
"EG10316"	10.8456
"EG10317"	11.4136666667
"EG10318"	10.8446666667
"EG10319"	9.89103
"EG10320"	9.79300666667
"EG10321"	10.83719
"EG10322"	10.2670233333
"EG10323"	10.3280166667
"EG10324"	10.0009433333
"EG10325"	11.3986666667
"EG10326"	9.66622666667
"EG10327"	10.0429766667
"EG10328"	10.8421
"EG10329"	8.96578
"EG10330"	8.90558
"EG10331"	8.66682666667
"EG10332"	8.1383
"EG10333"	8.53973
"EG10334"	10.3701666667
"EG10335"	11.1495
"EG10336"	9.87855666667
"EG10337"	9.46144666667
"EG10338"	9.84933666667
"EG10339"	10.5581
"EG10340"	10.1184133333
"EG10341"	9.64396
"EG10342"	10.5337666667
"EG10343"	9.81419666667
"EG10344"	9.83832666667
"EG10345"	9.42124
"EG10346"	10.2029666667
"EG10347"	11.0691666667
"EG10348"	8.179
"EG10349"	8.25264333333
"EG10350"	8.38498
"EG10351"	8.53171333333
"EG10352"	7.15378
"EG10353"	9.36439333333
"EG10355"	9.17669
"EG10356"	10.3980966667
"EG10357"	8.37751333333
"EG10358"	9.32164333333
"EG10359"	11.4368666667
"EG10360"	13.3432666667
"EG10361"	9.10851666667
"EG10362"	10.4609666667
"EG10363"	10.24081
"EG10364"	9.39484333333
"EG10365"	8.70193333333
"EG10366"	10.27371
"EG10367"	12.9051
"EG10368"	10.6663666667
"EG10369"	10.2800833333
"EG10370"	10.9485333333
"EG10371"	11.118
"EG10372"	11.4010333333
"EG10373"	9.10687338346
"EG10374"	9.44917666667
"EG10375"	9.79624
"EG10376"	9.62190666667
"EG10377"	10.1906633333
"EG10378"	10.52543
"EG10379"	10.31159
"EG10380"	9.65004
"EG10381"	10.1256333333
"EG10382"	9.80636
"EG10383"	11.2229333333
"EG10384"	9.69414333333
"EG10385"	8.86924333333
"EG10386"	11.0848333333
"EG10387"	9.43193666667
"EG10388"	9.97679333333
"EG10389"	9.84930666667
"EG10390"	10.6772
"EG10391"	8.12105
"EG10392"	8.03318
"EG10393"	8.33773666667
"EG10394"	9.55906
"EG10395"	9.91026333333
"EG10396"	9.29307666667
"EG10397"	9.70903666667
"EG10398"	8.67087333333
"EG10399"	8.64585
"EG10400"	9.83444666667
"EG10401"	7.90317
"EG10402"	9.64390666667
"EG10403"	10.7228966667
"EG10404"	10.1652233333
"EG10405"	9.03750666667
"EG10406"	9.26392666667
"EG10407"	11.4842
"EG10408"	10.9717666667
"EG10409"	11.4573333333
"EG10410"	11.1652
"EG10411"	11.6509666667
"EG10412"	10.7081666667
"EG10413"	9.65664
"EG10414"	10.4191333333
"EG10415"	9.90314666667
"EG10416"	11.2203333333
"EG10417"	9.76535
"EG10418"	11.2443
"EG10419"	10.1222366667
"EG10420"	11.0859333333
"EG10421"	11.8141
"EG10422"	10.6245666667
"EG10423"	10.8546666667
"EG10424"	10.8785
"EG10425"	9.78635666667
"EG10426"	9.33873333333
"EG10427"	9.58471333333
"EG10428"	9.99927666667
"EG10429"	10.5264666667
"EG10430"	10.1951333333
"EG10431"	9.15258666667
"EG10432"	10.4353333333
"EG10433"	10.2799
"EG10434"	10.0361766667
"EG10435"	10.4743333333
"EG10436"	11.2245666667
"EG10437"	10.6339666667
"EG10438"	11.3738666667
"EG10439"	9.98520333333
"EG10440"	11.1423
"EG10441"	11.6138
"EG10442"	9.33099333333
"EG10443"	9.13071666667
"EG10444"	10.7218266667
"EG10445"	9.84206333333
"EG10446"	10.5041666667
"EG10447"	9.94592
"EG10448"	10.7244333333
"EG10449"	11.1338333333
"EG10450"	10.1979433333
"EG10451"	9.92168666667
"EG10452"	8.98079666667
"EG10453"	11.5568
"EG10454"	9.78290666667
"EG10455"	12.0041
"EG10456"	8.42660666667
"EG10457"	11.9717666667
"EG10458"	10.0104366667
"EG10459"	9.27660666667
"EG10460"	9.76340666667
"EG10461"	10.4847333333
"EG10462"	10.3271
"EG10463"	10.07596
"EG10464"	9.76695
"EG10465"	9.62569
"EG10466"	12.2483
"EG10467"	10.5862333333
"EG10468"	8.16357333333
"EG10469"	7.46885333333
"EG10470"	7.58425666667
"EG10471"	7.65329333333
"EG10472"	7.90669666667
"EG10473"	7.12324666667
"EG10474"	6.59204333333
"EG10475"	6.62636333333
"EG10476"	8.05675
"EG10477"	7.80742333333
"EG10478"	8.41390333333
"EG10479"	8.17535333333
"EG10480"	8.41579333333
"EG10481"	8.69079
"EG10482"	8.64259
"EG10483"	8.49519333333
"EG10484"	9.04234333333
"EG10485"	8.52619666667
"EG10486"	8.83721333333
"EG10487"	8.39857666667
"EG10488"	9.16114666667
"EG10489"	13.5305333333
"EG10490"	9.98676666667
"EG10491"	10.0281066667
"EG10492"	10.4811333333
"EG10493"	9.64422333333
"EG10494"	10.8394
"EG10495"	11.57261
"EG10496"	9.99719333333
"EG10497"	10.3437033333
"EG10498"	9.10687338346
"EG10499"	9.51573
"EG10500"	9.98700333333
"EG10501"	9.32131
"EG10502"	10.2607
"EG10503"	9.10921
"EG10504"	11.3987333333
"EG10505"	11.9983333333
"EG10506"	13.6249666667
"EG10507"	8.90745
"EG10508"	10.8077333333
"EG10509"	10.3855733333
"EG10510"	11.8777666667
"EG10511"	10.5413
"EG10512"	8.99981333333
"EG10513"	7.80095666667
"EG10514"	8.67619
"EG10515"	8.53422
"EG10516"	9.08207666667
"EG10517"	9.05454333333
"EG10518"	10.3851666667
"EG10519"	10.0855566667
"EG10520"	8.7842
"EG10521"	8.78236
"EG10522"	11.9151666667
"EG10523"	10.5489333333
"EG10524"	7.84225
"EG10525"	8.64607666667
"EG10526"	9.10687338346
"EG10527"	7.41600666667
"EG10528"	9.30718666667
"EG10529"	10.4396
"EG10530"	10.1763933333
"EG10531"	8.17367333333
"EG10532"	10.9414
"EG10533"	9.52466666667
"EG10534"	9.53338666667
"EG10535"	8.90267
"EG10536"	8.96705333333
"EG10537"	9.76845666667
"EG10538"	10.26052
"EG10539"	12.3279466667
"EG10540"	11.1706733333
"EG10541"	10.2390766667
"EG10542"	10.9851
"EG10543"	12.284
"EG10544"	13.6433
"EG10545"	10.31695
"EG10546"	9.83814333333
"EG10547"	11.7367333333
"EG10548"	11.034
"EG10549"	9.29866666667
"EG10550"	10.33278
"EG10551"	8.79409666667
"EG10552"	11.1627
"EG10553"	10.4692366667
"EG10554"	9.97368333333
"EG10555"	8.95877666667
"EG10556"	8.87892666667
"EG10557"	8.9627
"EG10558"	8.8505
"EG10559"	8.98762333333
"EG10560"	10.08831
"EG10561"	8.99497666667
"EG10562"	8.65749
"EG10563"	8.12827666667
"EG10564"	9.07040333333
"EG10565"	9.08089
"EG10566"	10.2172666667
"EG10567"	11.7492666667
"EG10568"	10.9877
"EG10569"	10.6142333333
"EG10570"	11.0235333333
"EG10571"	9.99235666667
"EG10572"	9.17122
"EG10573"	7.94077
"EG10574"	9.30794333333
"EG10575"	8.55351
"EG10576"	12.5861333333
"EG10577"	8.09452333333
"EG10578"	8.23200666667
"EG10579"	9.14615666667
"EG10580"	9.5077
"EG10581"	9.67982666667
"EG10582"	9.52697666667
"EG10583"	9.57101
"EG10584"	12.13745
"EG10585"	10.0971866667
"EG10586"	10.7358666667
"EG10587"	9.5202
"EG10588"	10.0922833333
"EG10589"	11.9429666667
"EG10590"	9.48254333333
"EG10591"	9.25968666667
"EG10592"	9.33474666667
"EG10593"	10.03514
"EG10594"	9.06449333333
"EG10595"	11.7865666667
"EG10596"	10.7500666667
"EG10597"	10.9555
"EG10598"	10.13964
"EG10599"	11.8750666667
"EG10600"	11.9369
"EG10601"	9.56170666667
"EG10602"	10.02971
"EG10603"	10.6293666667
"EG10604"	9.98078666667
"EG10605"	9.76451
"EG10606"	9.28241
"EG10607"	9.33187666667
"EG10608"	10.9082
"EG10609"	9.87434666667
"EG10610"	9.62756666667
"EG10611"	9.92501
"EG10612"	9.17531
"EG10613"	10.2793
"EG10614"	9.66064333333
"EG10615"	9.52255666667
"EG10616"	9.9256
"EG10617"	9.21641666667
"EG10618"	10.3392333333
"EG10619"	9.65893
"EG10620"	9.19827333333
"EG10621"	9.66717
"EG10622"	10.00711
"EG10623"	9.56289666667
"EG10624"	8.80856333333
"EG10625"	9.28164
"EG10626"	8.69625333333
"EG10627"	9.88448
"EG10628"	9.72885666667
"EG10629"	8.60092666667
"EG10630"	10.6815033333
"EG10631"	9.55503333333
"EG10632"	9.63099333333
"EG10633"	9.73042333333
"EG10634"	10.2339666667
"EG10635"	8.37505
"EG10636"	10.1657333333
"EG10637"	9.11105333333
"EG10638"	8.16365666667
"EG10639"	8.37071
"EG10640"	8.05444333333
"EG10641"	7.96713
"EG10642"	7.88607
"EG10643"	10.4080666667
"EG10644"	7.10999333333
"EG10645"	8.73105
"EG10646"	9.35554
"EG10647"	7.93780333333
"EG10648"	7.58030333333
"EG10649"	10.13274
"EG10650"	10.7893
"EG10651"	9.52932
"EG10652"	8.97785666667
"EG10653"	8.10327666667
"EG10654"	8.49907333333
"EG10655"	6.73342333333
"EG10656"	8.35872
"EG10657"	9.95168
"EG10658"	10.8853666667
"EG10659"	12.0211666667
"EG10660"	10.3885666667
"EG10661"	10.0262
"EG10662"	9.03753666667
"EG10663"	10.8573666667
"EG10664"	8.40418666667
"EG10665"	11.8629
"EG10666"	10.4265
"EG10667"	10.9828333333
"EG10668"	9.09644666667
"EG10669"	14.0371
"EG10670"	12.5838
"EG10671"	13.1719666667
"EG10672"	10.00431
"EG10673"	13.0654333333
"EG10674"	11.2155666667
"EG10675"	10.0141666667
"EG10676"	10.7234666667
"EG10677"	10.7003033333
"EG10678"	9.89303333333
"EG10679"	9.59251333333
"EG10680"	10.2679966667
"EG10681"	9.78251333333
"EG10682"	8.83349333333
"EG10683"	9.34932
"EG10684"	11.9249666667
"EG10685"	9.55262
"EG10686"	10.1401266667
"EG10687"	9.79284333333
"EG10688"	10.8651666667
"EG10689"	10.03168
"EG10690"	11.1723333333
"EG10691"	10.1234666667
"EG10693"	10.5642
"EG10694"	10.6159333333
"EG10695"	11.329
"EG10696"	11.1146666667
"EG10697"	10.8401333333
"EG10698"	10.4248
"EG10699"	10.8337666667
"EG10700"	10.3328
"EG10701"	12.3380666667
"EG10702"	11.4921666667
"EG10703"	11.8971666667
"EG10704"	9.37006333333
"EG10705"	8.95732
"EG10706"	9.26209333333
"EG10707"	10.4893666667
"EG10708"	8.82072
"EG10709"	11.7418
"EG10710"	11.4950333333
"EG10711"	11.3586666667
"EG10712"	9.14156333333
"EG10713"	6.62077666667
"EG10714"	7.33983666667
"EG10715"	7.35465
"EG10716"	7.84582333333
"EG10717"	7.49302666667
"EG10718"	6.38171333333
"EG10719"	6.00266
"EG10720"	8.08355333333
"EG10721"	6.89044
"EG10722"	7.60082333333
"EG10723"	8.30551333333
"EG10724"	8.94776333333
"EG10725"	8.61421333333
"EG10727"	9.17862333333
"EG10728"	8.92221666667
"EG10729"	8.03838333333
"EG10730"	8.85785333333
"EG10731"	10.8413
"EG10732"	9.55573
"EG10733"	8.24599333333
"EG10734"	10.9138
"EG10735"	9.76850333333
"EG10736"	8.86198333333
"EG10737"	6.75233
"EG10738"	9.81505333333
"EG10739"	9.64326333333
"EG10740"	10.2307
"EG10741"	9.66554
"EG10742"	10.8600666667
"EG10743"	12.5747666667
"EG10744"	12.4829333333
"EG10745"	10.8578833333
"EG10746"	10.7026
"EG10747"	8.70923
"EG10748"	9.33436
"EG10749"	10.7440666667
"EG10750"	10.2432333333
"EG10751"	10.7226666667
"EG10752"	11.102
"EG10753"	8.48270333333
"EG10754"	9.34358
"EG10755"	12.2529666667
"EG10756"	11.6776333333
"EG10757"	10.5407333333
"EG10758"	11.9658
"EG10759"	10.20778
"EG10760"	10.5067333333
"EG10761"	10.1195133333
"EG10762"	11.3910666667
"EG10763"	9.02416666667
"EG10764"	12.7012
"EG10765"	8.88623333333
"EG10766"	12.4648
"EG10767"	10.12257
"EG10768"	9.92535666667
"EG10769"	9.37980666667
"EG10770"	11.0076666667
"EG10771"	9.10687338346
"EG10772"	9.58911666667
"EG10773"	10.5309333333
"EG10774"	11.4110666667
"EG10775"	10.2433666667
"EG10776"	9.86118
"EG10777"	9.47501333333
"EG10778"	9.19018333333
"EG10779"	8.70781333333
"EG10780"	9.59831666667
"EG10781"	10.7035333333
"EG10782"	9.35818333333
"EG10783"	10.8581666667
"EG10784"	9.54375333333
"EG10785"	10.1981933333
"EG10786"	9.24061333333
"EG10787"	11.7377666667
"EG10788"	12.9070333333
"EG10789"	11.8409666667
"EG10790"	11.2173666667
"EG10791"	10.8664333333
"EG10792"	10.2655133333
"EG10793"	10.69344
"EG10794"	10.29529
"EG10795"	11.0947
"EG10796"	10.1878166667
"EG10797"	10.67317
"EG10798"	10.5191233333
"EG10799"	10.6783333333
"EG10800"	10.0423733333
"EG10801"	9.26940666667
"EG10802"	9.71993333333
"EG10803"	10.5048333333
"EG10804"	11.9732
"EG10805"	11.79681
"EG10806"	10.9376
"EG10807"	9.55056333333
"EG10808"	8.31429666667
"EG10809"	10.06781
"EG10810"	11.3251
"EG10811"	11.8384566667
"EG10812"	9.75464333333
"EG10813"	5.67650333333
"EG10814"	9.10513
"EG10815"	10.3324666667
"EG10816"	8.89924
"EG10817"	9.64528
"EG10818"	9.84742333333
"EG10819"	8.79542
"EG10820"	8.54523333333
"EG10821"	11.0878333333
"EG10822"	9.18696666667
"EG10823"	10.8357
"EG10824"	9.06871333333
"EG10825"	8.54401666667
"EG10826"	9.12109666667
"EG10827"	7.71925333333
"EG10828"	9.36822333333
"EG10829"	8.78221333333
"EG10830"	9.38148666667
"EG10831"	9.0264
"EG10832"	9.78599
"EG10833"	9.56129
"EG10834"	10.8602666667
"EG10835"	9.88299333333
"EG10836"	9.66061333333
"EG10837"	9.26336666667
"EG10838"	11.2992333333
"EG10839"	8.96096333333
"EG10840"	9.99402666667
"EG10841"	9.84915
"EG10842"	7.47849333333
"EG10843"	5.03280333333
"EG10844"	10.7588
"EG10845"	11.3420666667
"EG10846"	9.10687338346
"EG10847"	7.57336
"EG10848"	7.97025333333
"EG10849"	7.72025333333
"EG10850"	10.09688
"EG10851"	10.2150433333
"EG10852"	9.29221
"EG10853"	8.96254333333
"EG10854"	9.97155333333
"EG10855"	10.3712666667
"EG10856"	9.68648666667
"EG10857"	10.5803333333
"EG10858"	9.64341333333
"EG10859"	11.2142666667
"EG10860"	9.66465333333
"EG10861"	9.45853666667
"EG10862"	11.3485
"EG10863"	10.4325333333
"EG10864"	13.3074333333
"EG10865"	13.1001666667
"EG10866"	13.5954666667
"EG10867"	13.1807
"EG10868"	13.7934333333
"EG10869"	12.8402666667
"EG10870"	11.6796666667
"EG10871"	13.7041
"EG10872"	13.4000333333
"EG10873"	13.2365
"EG10874"	13.1541666667
"EG10875"	13.0146333333
"EG10876"	12.9833
"EG10877"	12.7654
"EG10878"	12.3954666667
"EG10879"	13.2358
"EG10880"	11.7527666667
"EG10881"	10.8708666667
"EG10882"	12.9310333333
"EG10883"	13.5242666667
"EG10884"	12.8987
"EG10885"	11.9782
"EG10886"	13.0878
"EG10887"	12.6592666667
"EG10888"	12.3283333333
"EG10889"	12.0980666667
"EG10890"	10.7461
"EG10891"	12.2945333333
"EG10892"	11.8423
"EG10893"	13.5418
"EG10894"	12.5988
"EG10895"	11.8027666667
"EG10896"	11.5017
"EG10897"	9.82428333333
"EG10898"	10.9345666667
"EG10899"	11.1634666667
"EG10900"	13.2657333333
"EG10901"	12.9119
"EG10902"	13.0132666667
"EG10903"	14.252
"EG10904"	13.3864
"EG10905"	12.5902333333
"EG10906"	13.5624333333
"EG10907"	13.2939
"EG10908"	11.7264666667
"EG10909"	13.4354333333
"EG10910"	13.2329666667
"EG10911"	13.4698333333
"EG10912"	13.5861
"EG10913"	12.9427666667
"EG10914"	11.7889333333
"EG10915"	12.7714333333
"EG10916"	12.2809666667
"EG10917"	12.6861666667
"EG10918"	12.7265333333
"EG10919"	11.5038333333
"EG10920"	12.1276666667
"EG10921"	10.0369766667
"EG10922"	9.63402333333
"EG10925"	9.89178333333
"EG10926"	9.61209666667
"EG10927"	9.29071
"EG10928"	9.00904666667
"EG10929"	9.44251666667
"EG10930"	9.53655666667
"EG10931"	10.7124
"EG10932"	10.2390233333
"EG10933"	10.3167166667
"EG10934"	10.19695
"EG10935"	8.85592666667
"EG10936"	10.4025333333
"EG10937"	11.2612
"EG10938"	10.6125333333
"EG10939"	10.2891333333
"EG10940"	10.1510666667
"EG10941"	9.93975333333
"EG10942"	9.48227
"EG10943"	10.9593
"EG10944"	11.4234466667
"EG10945"	9.81367666667
"EG10946"	11.1431366667
"EG10947"	11.4847
"EG10948"	9.6144
"EG10949"	10.03858
"EG10950"	9.76940333333
"EG10951"	9.12704666667
"EG10952"	9.39492333333
"EG10953"	12.4033666667
"EG10954"	9.55997666667
"EG10955"	9.67489333333
"EG10956"	10.2528333333
"EG10957"	9.00913666667
"EG10958"	10.1838666667
"EG10959"	11.0506
"EG10960"	8.78116
"EG10961"	9.16877666667
"EG10962"	10.615
"EG10963"	11.7133333333
"EG10964"	5.97875
"EG10965"	11.0158666667
"EG10966"	10.2551466667
"EG10967"	10.0291966667
"EG10968"	9.67485
"EG10969"	8.18231333333
"EG10970"	8.72969333333
"EG10971"	8.75069666667
"EG10972"	8.41384
"EG10973"	8.76838666667
"EG10974"	9.33028333333
"EG10975"	10.35281
"EG10976"	10.2427233333
"EG10977"	10.9357333333
"EG10978"	10.518
"EG10979"	11.0653
"EG10980"	11.8894666667
"EG10981"	11.4788666667
"EG10982"	11.0009
"EG10983"	9.66962333333
"EG10984"	9.67357333333
"EG10985"	11.0723333333
"EG10986"	9.53981333333
"EG10987"	9.57375
"EG10988"	10.82325
"EG10989"	7.35648333333
"EG10990"	7.91840333333
"EG10991"	8.51255666667
"EG10992"	4.05837333333
"EG10993"	9.85274666667
"EG10994"	9.62539666667
"EG10995"	9.74623666667
"EG10996"	10.9465333333
"EG10997"	10.0120833333
"EG10998"	12.4183
"EG10999"	11.5512333333
"EG11000"	11.3691666667
"EG11001"	11.3864666667
"EG11002"	10.7570333333
"EG11003"	12.2374
"EG11004"	8.76964333333
"EG11005"	8.84574
"EG11006"	7.67130333333
"EG11007"	10.4129666667
"EG11008"	11.3660333333
"EG11009"	11.7022
"EG11010"	10.0812233333
"EG11011"	9.78577666667
"EG11012"	10.5135
"EG11013"	11.1011666667
"EG11014"	9.26769
"EG11015"	11.3496
"EG11016"	8.98574
"EG11017"	9.41236666667
"EG11018"	8.59186333333
"EG11019"	9.47514666667
"EG11020"	8.58681
"EG11021"	9.32169
"EG11022"	10.3428666667
"EG11023"	13.0061
"EG11024"	10.7806166667
"EG11025"	10.4249566667
"EG11026"	11.1129166667
"EG11027"	9.97213
"EG11028"	9.39816666667
"EG11029"	9.40014333333
"EG11030"	11.2330666667
"EG11031"	11.5119
"EG11032"	10.8034
"EG11033"	12.7760333333
"EG11034"	10.3187533333
"EG11035"	9.84506333333
"EG11036"	13.4037
"EG11037"	9.10687338346
"EG11038"	9.48549666667
"EG11039"	10.0542333333
"EG11040"	10.72521
"EG11041"	8.79706
"EG11042"	9.21797333333
"EG11043"	11.1759
"EG11044"	8.89368333333
"EG11045"	10.5903333333
"EG11046"	8.73189666667
"EG11047"	9.23453333333
"EG11048"	9.07074
"EG11049"	8.43696333333
"EG11050"	9.01869666667
"EG11051"	9.36107
"EG11052"	8.53429
"EG11053"	8.71001333333
"EG11054"	7.86077666667
"EG11055"	7.97581666667
"EG11056"	8.13879333333
"EG11057"	8.17051
