"Gene"	"M9 Glucose minus AAs"
"EG11176"	8.696445
"EG11177"	10.23045
"EG11178"	10.5414
"EG11179"	10.9375
"EG11180"	10.2651
"EG11181"	10.81535
"EG11182"	10.802
"EG11183"	11.28
"EG11184"	8.579775
"EG11186"	8.31442
"EG11187"	9.08181
"EG11188"	9.65306
"EG11189"	9.70867
"EG11190"	8.588955
"EG11191"	10.1666
"EG11192"	10.0869
"EG11193"	8.66571
"EG11194"	9.919955
"EG11195"	9.780605
"EG11196"	9.415325
"EG11197"	10.47695
"EG11198"	10.20138
"EG11199"	11.1468
"EG11201"	10.57445
"EG11202"	9.03732
"EG11203"	9.984285
"EG11204"	10.123815
"EG11205"	9.4943
"EG11206"	8.4836
"EG11207"	8.766115
"EG11208"	5.84212
"EG11209"	8.61421
"EG11210"	9.040585
"EG11211"	9.1376
"EG11212"	10.3659
"EG11213"	7.677445
"EG11214"	9.333295
"EG11215"	7.655735
"EG11217"	9.56635
"EG11218"	9.072925
"EG11219"	9.07545
"EG11221"	10.62515
"EG11222"	7.43801
"EG11223"	11.0097
"EG11224"	7.753225
"EG11225"	9.710115
"EG11226"	11.15275
"EG11227"	7.27253
"EG11228"	7.390745
"EG11229"	7.908005
"EG11230"	8.401175
"EG11231"	12.6809
"EG11232"	13.40275
"EG11233"	9.14477
"EG11234"	8.15207
"EG11235"	9.0504
"EG11236"	8.93397
"EG11237"	8.413975
"EG11238"	9.541265
"EG11239"	9.34103
"EG11241"	10.51565
"EG11242"	9.45403
"EG11244"	10.0586
"EG11245"	8.496615
"EG11246"	9.73597
"EG11247"	9.434355
"EG11249"	10.041235
"EG11250"	9.318845
"EG11251"	10.1549
"EG11252"	10.1882
"EG11253"	9.54885
"EG11254"	10.23405
"EG11255"	10.99965
"EG11256"	9.68838
"EG11257"	8.338015
"EG11258"	9.55679
"EG11259"	9.6501
"EG11260"	8.3932
"EG11261"	9.33163
"EG11262"	9.496085
"EG11263"	9.46441
"EG11265"	10.1733
"EG11266"	9.10687312127
"EG11267"	8.713295
"EG11268"	9.873635
"EG11269"	10.640065
"EG11270"	11.64225
"EG11271"	8.73104
"EG11272"	7.246225
"EG11273"	9.10687312127
"EG11274"	9.95577
"EG11275"	11.1827
"EG11276"	4.59279
"EG11277"	10.04433
"EG11279"	11.94055
"EG11280"	10.275265
"EG11281"	9.129455
"EG11282"	7.871965
"EG11283"	7.62493
"EG11284"	11.6115
"EG11285"	8.60401
"EG11286"	10.1179
"EG11287"	8.65224
"EG11288"	9.3535
"EG11289"	8.62011
"EG11290"	8.55677
"EG11291"	9.131505
"EG11292"	8.700235
"EG11293"	10.030085
"EG11294"	9.883345
"EG11295"	9.773715
"EG11296"	9.92589
"EG11297"	10.41325
"EG11298"	10.005085
"EG11299"	10.48225
"EG11300"	9.091485
"EG11301"	7.54113
"EG11302"	6.82456
"EG11303"	8.703475
"EG11304"	8.212735
"EG11305"	10.91945
"EG11306"	10.45625
"EG11309"	8.81131
"EG11310"	8.38509
"EG11311"	12.4789
"EG11312"	8.69055
"EG11313"	8.3174
"EG11314"	11.1544
"EG11315"	9.424195
"EG11316"	6.90547
"EG11317"	11.6741
"EG11318"	11.83775
"EG11319"	10.3194
"EG11320"	10.25785
"EG11321"	9.893465
"EG11322"	11.26025
"EG11323"	10.65845
"EG11324"	9.73132
"EG11325"	9.9908
"EG11326"	11.3357
"EG11327"	11.2586
"EG11328"	10.6171
"EG11329"	7.66973
"EG11330"	8.109155
"EG11331"	9.9798
"EG11332"	12.0363
"EG11333"	9.42089
"EG11334"	7.950655
"EG11335"	9.27043
"EG11336"	8.284985
"EG11337"	10.202685
"EG11338"	11.48705
"EG11339"	9.81786
"EG11340"	9.185555
"EG11341"	9.66408
"EG11342"	8.4856
"EG11343"	8.87331
"EG11344"	10.65425
"EG11345"	10.2773
"EG11346"	9.074
"EG11347"	8.420875
"EG11350"	9.10687312127
"EG11351"	9.6441
"EG11352"	10.156655
"EG11353"	9.34394
"EG11354"	8.835185
"EG11355"	9.35701
"EG11356"	9.4711
"EG11357"	6.891345
"EG11358"	10.651
"EG11359"	7.794845
"EG11360"	9.711675
"EG11361"	9.1846
"EG11362"	8.87706
"EG11363"	9.13227
"EG11364"	6.95842
"EG11366"	10.4664
"EG11367"	9.2649
"EG11368"	9.396095
"EG11369"	9.707245
"EG11370"	9.194875
"EG11371"	9.256845
"EG11372"	9.490955
"EG11373"	8.21499
"EG11374"	9.409015
"EG11375"	13.4437
"EG11376"	9.75018
"EG11377"	9.78905
"EG11378"	9.717995
"EG11379"	8.252175
"EG11380"	8.522835
"EG11381"	10.5254
"EG11383"	9.911825
"EG11384"	12.867
"EG11385"	10.53005
"EG11386"	9.10687312127
"EG11387"	9.770535
"EG11388"	9.14445
"EG11389"	8.73841
"EG11390"	10.79775
"EG11391"	10.9703
"EG11392"	9.24781
"EG11393"	9.72389
"EG11394"	9.90879
"EG11395"	9.54032
"EG11396"	9.84154
"EG11398"	12.32155
"EG11399"	12.0082
"EG11400"	9.443595
"EG11401"	8.93709
"EG11402"	7.83615
"EG11403"	9.283025
"EG11404"	10.9237
"EG11405"	9.21075
"EG11406"	10.37245
"EG11407"	9.402445
"EG11408"	9.34081
"EG11409"	9.134215
"EG11410"	9.706335
"EG11411"	9.89814
"EG11412"	9.56331
"EG11413"	10.0336
"EG11414"	9.89595
"EG11415"	11.754
"EG11417"	8.77678
"EG11418"	9.88362
"EG11419"	9.19747
"EG11421"	8.31112
"EG11422"	9.83552
"EG11423"	9.10687312127
"EG11424"	9.10687312127
"EG11425"	9.280255
"EG11426"	9.10687312127
"EG11427"	11.4213
"EG11428"	9.99237
"EG11429"	8.23785
"EG11430"	10.2691
"EG11431"	9.17433
"EG11432"	8.985105
"EG11433"	9.74766
"EG11434"	9.32621
"EG11435"	8.523425
"EG11436"	9.10687312127
"EG11437"	11.13315
"EG11438"	9.84606
"EG11439"	7.48706
"EG11440"	10.8894
"EG11441"	8.95308
"EG11442"	11.23185
"EG11443"	10.21035
"EG11444"	7.89272
"EG11445"	8.143625
"EG11447"	11.69655
"EG11448"	9.240675
"EG11449"	8.21658
"EG11450"	10.6871
"EG11451"	9.693425
"EG11452"	9.84898
"EG11453"	9.762365
"EG11454"	9.279655
"EG11455"	9.352795
"EG11456"	9.590035
"EG11457"	9.087405
"EG11458"	8.37557
"EG11459"	9.74205
"EG11460"	8.07868
"EG11462"	7.253205
"EG11463"	9.86336
"EG11464"	7.22016
"EG11465"	7.48185
"EG11466"	8.920655
"EG11467"	10.10263
"EG11468"	8.734025
"EG11469"	8.88602
"EG11470"	8.61475
"EG11471"	8.958725
"EG11472"	8.851535
"EG11473"	10.7722
"EG11474"	9.397155
"EG11476"	9.352215
"EG11479"	9.903915
"EG11481"	9.10687312127
"EG11484"	9.68922
"EG11485"	10.10815
"EG11486"	8.28085
"EG11487"	10.49725
"EG11488"	7.821235
"EG11489"	8.99321
"EG11490"	10.57685
"EG11491"	7.728245
"EG11492"	8.97711
"EG11493"	9.345185
"EG11494"	9.46221
"EG11495"	10.7842
"EG11496"	7.410845
"EG11497"	9.40026
"EG11498"	9.13144
"EG11499"	9.602775
"EG11500"	9.195815
"EG11501"	7.735525
"EG11502"	10.6944
"EG11503"	9.289965
"EG11504"	12.161
"EG11505"	10.22417
"EG11506"	10.4701
"EG11507"	10.35085
"EG11508"	12.18275
"EG11509"	5.81229
"EG11510"	9.62762
"EG11511"	9.09308
"EG11512"	8.413165
"EG11514"	9.481945
"EG11515"	8.292015
"EG11516"	9.329995
"EG11517"	9.386695
"EG11519"	9.25657
"EG11520"	8.429
"EG11521"	8.848115
"EG11522"	6.90881
"EG11523"	8.344215
"EG11524"	7.35665
"EG11525"	9.10687312127
"EG11526"	9.10687312127
"EG11527"	9.408725
"EG11528"	11.7196
"EG11529"	10.58865
"EG11530"	8.270515
"EG11531"	11.05515
"EG11532"	9.12778
"EG11533"	9.06838
"EG11534"	9.439825
"EG11535"	8.634605
"EG11536"	8.50315
"EG11537"	9.782355
"EG11538"	8.93583
"EG11539"	11.03935
"EG11540"	10.785
"EG11541"	9.02534
"EG11542"	9.893155
"EG11543"	9.713245
"EG11544"	9.043995
"EG11545"	9.35496
"EG11546"	9.47175
"EG11547"	9.091015
"EG11548"	8.050395
"EG11549"	8.952415
"EG11551"	8.41214
"EG11552"	7.88482
"EG11553"	10.004625
"EG11554"	10.8787
"EG11555"	8.31292
"EG11556"	11.78325
"EG11557"	7.986685
"EG11558"	8.528855
"EG11559"	7.46971
"EG11560"	8.57451
"EG11561"	7.68516
"EG11562"	8.28783
"EG11563"	8.360235
"EG11564"	7.763225
"EG11565"	7.53402
"EG11566"	8.620435
"EG11568"	8.58429
"EG11569"	10.56225
"EG11570"	9.768495
"EG11571"	9.556755
"EG11572"	8.28001
"EG11573"	8.40981
"EG11574"	9.242655
"EG11575"	10.9662
"EG11576"	11.66565
"EG11577"	10.3067
"EG11578"	9.421765
"EG11579"	8.5488
"EG11580"	8.34284
"EG11581"	10.42135
"EG11583"	8.653235
"EG11585"	9.202675
"EG11586"	9.047055
"EG11587"	9.117005
"EG11589"	9.30155
"EG11590"	8.73406
"EG11591"	9.925405
"EG11592"	10.31825
"EG11594"	8.28626
"EG11595"	9.82116
"EG11596"	10.33215
"EG11597"	9.983355
"EG11598"	9.4297
"EG11599"	8.28566
"EG11600"	9.8992
"EG11601"	9.90025
"EG11602"	9.301375
"EG11603"	10.12149
"EG11604"	9.10687312127
"EG11605"	11.1042
"EG11606"	9.461295
"EG11607"	10.2697
"EG11608"	9.079135
"EG11609"	10.27205
"EG11610"	9.1874
"EG11611"	7.58901
"EG11612"	10.543245
"EG11613"	8.576965
"EG11614"	8.84853
"EG11615"	8.86298
"EG11616"	9.18922
"EG11617"	6.969765
"EG11618"	9.29514
"EG11619"	9.829665
"EG11620"	11.35465
"EG11621"	9.85646
"EG11622"	8.53065
"EG11623"	8.491135
"EG11624"	10.93305
"EG11625"	10.4609
"EG11626"	10.121405
"EG11627"	9.744895
"EG11628"	11.7377
"EG11629"	10.03735
"EG11630"	9.246265
"EG11631"	8.918715
"EG11632"	8.86408
"EG11634"	4.691555
"EG11635"	9.10687312127
"EG11636"	8.87571
"EG11637"	8.260285
"EG11639"	9.89253
"EG11640"	5.939295
"EG11643"	8.483805
"EG11644"	8.82208
"EG11645"	8.219325
"EG11646"	7.677975
"EG11647"	11.01335
"EG11648"	9.0676
"EG11649"	9.1613
"EG11650"	9.97741
"EG11651"	8.722785
"EG11652"	8.32939
"EG11653"	9.401605
"EG11654"	8.27537
"EG11656"	8.953605
"EG11657"	8.991735
"EG11658"	7.059685
"EG11659"	10.30095
"EG11660"	9.873085
"EG11661"	9.00659
"EG11662"	8.286765
"EG11663"	11.61875
"EG11664"	9.12593
"EG11665"	9.215505
"EG11666"	9.891235
"EG11667"	7.95759
"EG11668"	7.355895
"EG11669"	8.18556
"EG11670"	6.87439
"EG11671"	7.808195
"EG11672"	7.528405
"EG11673"	9.41602
"EG11674"	8.789375
"EG11675"	9.57078
"EG11676"	9.72552
"EG11677"	9.07779
"EG11678"	8.47644
"EG11679"	9.33385
"EG11680"	10.111955
"EG11681"	11.5255
"EG11682"	10.89245
"EG11683"	8.63367
"EG11684"	8.786055
"EG11685"	7.48384
"EG11686"	8.93766
"EG11687"	8.59253
"EG11688"	9.206405
"EG11689"	8.6152
"EG11690"	8.67736
"EG11691"	6.698375
"EG11692"	8.27944
"EG11693"	7.89345
"EG11694"	8.30287
"EG11695"	8.74116
"EG11696"	8.869855
"EG11697"	8.412505
"EG11698"	10.4139
"EG11699"	12.2219
"EG11700"	10.40275
"EG11701"	9.783055
"EG11702"	10.013585
"EG11703"	10.5726
"EG11704"	10.22255
"EG11705"	7.67919
"EG11706"	6.99495
"EG11707"	7.72218
"EG11708"	8.248245
"EG11709"	8.17391
"EG11710"	5.834695
"EG11711"	7.891975
"EG11712"	10.349705
"EG11713"	9.266005
"EG11714"	8.45068
"EG11719"	8.335695
"EG11720"	7.903155
"EG11721"	9.17565
"EG11722"	9.61223
"EG11723"	8.856015
"EG11724"	8.903
"EG11725"	9.03146
"EG11726"	9.00486
"EG11727"	9.120065
"EG11728"	8.405865
"EG11729"	8.053105
"EG11730"	9.08696
"EG11731"	9.19005
"EG11732"	8.27739
"EG11733"	9.028725
"EG11734"	10.266735
"EG11735"	9.562855
"EG11736"	10.62385
"EG11737"	10.53995
"EG11738"	9.79928
"EG11739"	8.15759
"EG11740"	7.65107
"EG11741"	7.63343
"EG11742"	9.08257
"EG11743"	8.999375
"EG11744"	9.161355
"EG11746"	10.6134
"EG11747"	11.53585
"EG11748"	8.49739
"EG11749"	8.734715
"EG11750"	8.339305
"EG11751"	9.582235
"EG11752"	9.78858
"EG11753"	9.309315
"EG11754"	9.363305
"EG11757"	9.553875
"EG11758"	9.71919
"EG11759"	9.45723
"EG11760"	6.046165
"EG11761"	9.21372
"EG11762"	9.81595
"EG11763"	7.4571
"EG11764"	8.120175
"EG11765"	7.614225
"EG11766"	7.8013
"EG11767"	8.810205
"EG11768"	8.16344
"EG11769"	8.140355
"EG11770"	4.908755
"EG11773"	8.44476
"EG11774"	10.094755
"EG11775"	9.613615
"EG11776"	9.235055
"EG11777"	6.53662
"EG11778"	8.45314
"EG11779"	9.649425
"EG11780"	7.33541
"EG11781"	8.42625
"EG11782"	10.9948
"EG11783"	9.431705
"EG11784"	10.047645
"EG11785"	8.466395
"EG11786"	9.97524
"EG11787"	8.34343
"EG11788"	7.75431
"EG11789"	8.21434
"EG11790"	7.724205
"EG11791"	6.50451
"EG11792"	8.446165
"EG11793"	9.541275
"EG11794"	9.575985
"EG11795"	9.38644
"EG11796"	9.121735
"EG11797"	9.10687312127
"EG11798"	8.142525
"EG11799"	8.21802
"EG11800"	8.385005
"EG11801"	8.744295
"EG11802"	9.27454
"EG11803"	9.00089
"EG11804"	7.98457
"EG11805"	8.77198
"EG11806"	9.32264
"EG11807"	10.18576
"EG11808"	10.06031
"EG11809"	10.637
"EG11810"	11.13505
"EG11811"	9.39316
"EG11812"	7.81328
"EG11814"	7.69138
"EG11815"	7.31882
"EG11816"	9.76033
"EG11817"	9.57238
"EG11819"	10.9375
"EG11820"	9.9091
"EG11821"	10.259705
"EG11822"	7.36172
"EG11823"	9.827785
"EG11824"	9.191885
"EG11825"	9.08888
"EG11826"	8.402655
"EG11827"	9.07597
"EG11828"	9.11186
"EG11829"	8.92132
"EG11830"	10.08459
"EG11831"	9.674935
"EG11832"	8.725725
"EG11833"	8.77313
"EG11835"	10.13213
"EG11836"	9.74
"EG11837"	11.4558
"EG11838"	8.3225
"EG11839"	8.779195
"EG11840"	8.458005
"EG11841"	7.673275
"EG11842"	6.84454
"EG11843"	8.158245
"EG11844"	7.36108
"EG11845"	7.374205
"EG11846"	7.593375
"EG11847"	7.122005
"EG11848"	7.889785
"EG11849"	9.294415
"EG11850"	8.444425
"EG11851"	9.71053
"EG11852"	10.039365
"EG11853"	9.91353
"EG11854"	8.07325
"EG11855"	8.681525
"EG11856"	9.201575
"EG11857"	8.597275
"EG11858"	8.21397
"EG11859"	9.040725
"EG11860"	8.500745
"EG11861"	7.27739
"EG11862"	7.97024
"EG11863"	7.23558
"EG11864"	5.973295
"EG11865"	6.48887
"EG11866"	7.0815
"EG11867"	7.86827
"EG11868"	7.178045
"EG11869"	8.453465
"EG11870"	8.68944
"EG11871"	10.38465
"EG11873"	10.1016
"EG11874"	8.938775
"EG11875"	8.727455
"EG11876"	9.867095
"EG11877"	10.026855
"EG11878"	10.89325
"EG11879"	10.83565
"EG11880"	9.144035
"EG11881"	10.02283
"EG11882"	8.927105
"EG11883"	8.518115
"EG11884"	9.49966
"EG11885"	10.84415
"EG11886"	10.175355
"EG11887"	9.972455
"EG11888"	9.455985
"EG11889"	9.038205
"EG11890"	9.442
"EG11891"	9.061
"EG11892"	9.465975
"EG11893"	8.335635
"EG11894"	10.5941
"EG11895"	10.68285
"EG11896"	10.47405
"EG11897"	10.9982
"EG11899"	8.59016
"EG11900"	8.136055
"EG11901"	8.102355
"EG11902"	8.347765
"EG11903"	8.440725
"EG11904"	6.2987
"EG11905"	8.21749
"EG11906"	8.03794
"EG11908"	7.811605
"EG11909"	6.18062
"EG11910"	7.539915
"EG11911"	7.44354
"EG11912"	7.40178
"EG11913"	8.29461
"EG11914"	9.10687312127
"EG11915"	8.71202
"EG11916"	9.75529
"EG11917"	8.686655
"EG11918"	8.15352
"EG11919"	7.79778
"EG11920"	8.516615
"EG11921"	9.41083
"EG11922"	9.411725
"EG11923"	9.253745
"EG11924"	7.901145
"EG11925"	6.027845
"EG11926"	8.35842
"EG11927"	6.316105
"EG11928"	9.879355
"EG11929"	8.49436
"EG11930"	5.471105
"EG11931"	6.547725
"EG11932"	9.899575
"EG11933"	7.837465
"EG11934"	9.109005
"EG11935"	10.1911
"EG11936"	9.41754
"EG11937"	8.809875
"EG11938"	9.11341
"EG11939"	10.033045
"EG11940"	8.966305
"EG11941"	7.030415
"EG11942"	8.387275
"EG11943"	7.2446
"EG11945"	8.49398
"EG11946"	6.38737
"EG11947"	7.996385
"EG11948"	6.68567
"EG11949"	8.27528
"EG11950"	7.083415
"EG11951"	9.24428
"EG11952"	9.10687312127
"EG11953"	9.10687312127
"EG11954"	9.10687312127
"EG11955"	8.593725
"EG11956"	8.597005
"EG11957"	8.173295
"EG11958"	7.96419
"EG11959"	7.8174
"EG11961"	8.249985
"EG11962"	8.958565
"EG11963"	9.27554
"EG11964"	10.5892
"EG11965"	9.360395
"EG11966"	8.050095
"EG11967"	8.902225
"EG11969"	9.27884
"EG11970"	10.3541
"EG11971"	9.29758
"EG11972"	7.34179
"EG11973"	7.68689
"EG11974"	10.0722
"EG11975"	7.77727
"EG11976"	8.14007
"EG11977"	7.88286
"EG11978"	11.13685
"EG11979"	10.34595
"EG11980"	9.699325
"EG11981"	10.6011
"EG11982"	10.47865
"EG11983"	10.5747
"EG11984"	10.8852
"EG11985"	10.6985
"EG11986"	11.15125
"EG11987"	7.93107
"EG11988"	6.002025
"EG11989"	6.566785
"EG11990"	6.925325
"EG11991"	8.94935
"EG11992"	8.17616
"EG11995"	7.620355
"EG11998"	7.62978
"EG11999"	7.26092
"EG12002"	5.96082
"EG12003"	7.435735
"EG12004"	7.344005
"EG12005"	9.111235
"EG12006"	8.8696
"EG12007"	8.6239
"EG12008"	8.969955
"EG12009"	8.50978
"EG12010"	8.5497
"EG12011"	8.30993
"EG12012"	9.02884
"EG12013"	8.86307
"EG12015"	9.10725
"EG12016"	8.470665
"EG12017"	8.71764
"EG12019"	8.258765
"EG12020"	6.600295
"EG12021"	7.663565
"EG12022"	8.88507
"EG12023"	8.315295
"EG12024"	8.212
"EG12025"	8.88592
"EG12026"	9.64368
"EG12027"	8.530275
"EG12028"	9.113535
"EG12029"	6.404725
"EG12030"	5.05072
"EG12031"	7.70039
"EG12032"	9.10687312127
"EG12033"	7.224825
"EG12034"	6.93016
"EG12035"	10.20907
"EG12036"	8.6604
"EG12037"	9.164065
"EG12038"	8.48518
"EG12040"	6.729655
"EG12041"	8.857275
"EG12042"	10.04798
"EG12043"	10.78685
"EG12044"	10.45015
"EG12045"	8.80777
"EG12048"	9.584875
"EG12049"	9.42501
"EG12051"	9.109295
"EG12052"	7.78456
"EG12053"	8.691425
"EG12054"	7.722035
"EG12055"	8.210865
"EG12057"	8.024265
"EG12058"	8.28421
"EG12059"	7.816225
"EG12060"	8.557115
"EG12061"	7.86133
"EG12062"	7.75497
"EG12064"	6.63327
"EG12067"	8.767945
"EG12068"	7.44048
"EG12069"	10.2291
"EG12070"	9.62001
"EG12073"	7.8034
"EG12075"	6.503275
"EG12076"	6.40689
"EG12077"	7.148015
"EG12078"	6.64505
"EG12079"	8.176835
"EG12080"	8.632175
"EG12081"	8.26841
"EG12082"	10.7204
"EG12083"	10.8872
"EG12084"	10.9117
"EG12086"	11.25605
"EG12087"	9.478675
"EG12088"	10.13424
"EG12089"	10.1707
"EG12090"	10.42922
"EG12091"	10.346685
"EG12092"	9.87239
"EG12093"	9.75353
"EG12094"	7.69282
"EG12095"	11.56695
"EG12096"	9.45287
"EG12097"	9.500725
"EG12098"	9.84281
"EG12099"	11.3916
"EG12100"	9.441605
"EG12101"	9.674455
"EG12102"	9.58213
"EG12103"	10.43805
"EG12104"	8.713245
"EG12105"	8.38529
"EG12106"	8.473255
"EG12107"	8.07593
"EG12108"	8.42986
"EG12110"	9.79486
"EG12111"	11.93165
"EG12112"	8.389305
"EG12113"	8.500695
"EG12114"	10.62555
"EG12115"	9.649625
"EG12116"	8.988335
"EG12117"	12.3843
"EG12119"	10.55975
"EG12120"	10.3514
"EG12121"	9.42845
"EG12122"	7.42277
"EG12123"	9.66815
"EG12124"	11.3343
"EG12125"	10.48355
"EG12127"	8.116995
"EG12128"	9.929865
"EG12129"	10.6631
"EG12130"	9.28181
"EG12131"	10.247865
"EG12132"	11.88955
"EG12133"	9.07214
"EG12134"	7.917335
"EG12136"	8.47028
"EG12137"	9.2363
"EG12138"	6.569875
"EG12139"	9.62906
"EG12140"	8.31251
"EG12141"	7.82655
"EG12142"	8.79741
"EG12143"	7.32428
"EG12144"	10.2945
"EG12146"	9.10687312127
"EG12147"	10.02887
"EG12148"	9.035085
"EG12150"	9.551575
"EG12151"	6.485725
"EG12152"	8.35105
"EG12153"	8.275795
"EG12154"	7.656825
"EG12155"	6.63448
"EG12158"	9.86685
"EG12159"	10.17039
"EG12161"	7.006325
"EG12162"	9.757135
"EG12163"	9.58391
"EG12164"	9.348615
"EG12165"	9.620605
"EG12166"	6.275705
"EG12167"	9.91655
"EG12168"	9.431155
"EG12169"	8.24224
"EG12171"	8.129065
"EG12172"	9.664185
"EG12173"	8.787455
"EG12176"	10.66785
"EG12177"	9.70747
"EG12178"	9.08084
"EG12179"	12.7531
"EG12180"	8.845705
"EG12181"	11.1346
"EG12182"	10.748
"EG12183"	9.157475
"EG12188"	10.4421
"EG12189"	9.405365
"EG12190"	8.68743
"EG12191"	10.418135
"EG12192"	9.541995
"EG12193"	9.503
"EG12194"	8.80188
"EG12195"	7.029425
"EG12196"	8.439685
"EG12197"	10.64405
"EG12198"	9.17815
"EG12200"	8.421
"EG12201"	9.010275
"EG12202"	8.807655
"EG12203"	9.422835
"EG12204"	13.0569
"EG12205"	9.06934
"EG12207"	9.280325
"EG12208"	8.90131
"EG12209"	8.968825
"EG12210"	10.17465
"EG12211"	9.10687312127
"EG12212"	9.249525
"EG12213"	9.0927
"EG12214"	8.69467
"EG12215"	7.477395
"EG12216"	9.39701
"EG12217"	8.180075
"EG12219"	9.09051
"EG12220"	8.266225
"EG12221"	9.511535
"EG12223"	9.01822
"EG12224"	9.417775
"EG12225"	8.60793
"EG12226"	6.362185
"EG12227"	7.24469
"EG12228"	8.4845
"EG12229"	9.178575
"EG12230"	9.668995
"EG12231"	8.868835
"EG12232"	8.175265
"EG12233"	8.307285
"EG12234"	9.589255
"EG12235"	7.769105
"EG12236"	8.65258
"EG12237"	8.220795
"EG12238"	6.860815
"EG12240"	8.744175
"EG12241"	8.211765
"EG12242"	10.5387
"EG12243"	10.6677
"EG12244"	8.798315
"EG12245"	7.932065
"EG12246"	8.953275
"EG12247"	8.471285
"EG12248"	9.07812
"EG12249"	10.27015
"EG12251"	8.09762
"EG12252"	8.45395
"EG12253"	8.95839
"EG12254"	8.548835
"EG12256"	9.085105
"EG12257"	8.49831
"EG12258"	7.994425
"EG12259"	8.10636
"EG12260"	7.91969
"EG12261"	8.81674
"EG12262"	9.26158
"EG12263"	9.80574
"EG12264"	8.81358
"EG12265"	9.2019
"EG12266"	8.891325
"EG12267"	8.10859
"EG12268"	8.232275
"EG12269"	9.32085
"EG12270"	9.196255
"EG12271"	8.556945
"EG12272"	10.1536
"EG12273"	9.682555
"EG12274"	8.66401
"EG12275"	8.711975
"EG12276"	8.327525
"EG12277"	8.90098
"EG12278"	9.36205
"EG12279"	8.326235
"EG12280"	6.94997
"EG12281"	6.99759
"EG12282"	8.04617
"EG12283"	6.95792
"EG12284"	6.933335
"EG12285"	7.88539
"EG12286"	7.70114
"EG12287"	8.384165
"EG12288"	8.856405
"EG12289"	8.61075
"EG12290"	8.600395
"EG12291"	7.98122
"EG12292"	8.83302
"EG12293"	8.10305
"EG12294"	11.4735
"EG12295"	10.8366
"EG12296"	10.60235
"EG12297"	7.722255
"EG12298"	8.922695
"EG12301"	8.89046
"EG12302"	9.99429
"EG12303"	10.33995
"EG12304"	9.3234
"EG12305"	8.899515
"EG12308"	8.704675
"EG12309"	9.58573
"EG12310"	9.962785
"EG12311"	11.48315
"EG12312"	9.922905
"EG12313"	10.22675
"EG12314"	10.10715
"EG12315"	6.606
"EG12316"	11.32045
"EG12318"	9.37254
"EG12319"	11.61655
"EG12320"	9.21346
"EG12321"	8.671795
"EG12322"	8.30209
"EG12323"	6.90634
"EG12325"	8.29987
"EG12326"	8.72889
"EG12327"	8.15719
"EG12328"	8.379535
"EG12329"	7.950055
"EG12330"	9.09262
"EG12331"	8.927265
"EG12332"	10.3831
"EG12333"	9.148065
"EG12334"	9.12453
"EG12335"	9.02101
"EG12336"	10.052045
"EG12337"	8.868105
"EG12338"	8.358945
"EG12339"	9.04983
"EG12340"	7.483625
"EG12341"	11.69675
"EG12342"	8.507655
"EG12343"	10.17315
"EG12344"	8.34415
"EG12345"	10.3823
"EG12347"	9.783565
"EG12352"	9.88625
"EG12354"	9.01122
"EG12356"	6.843105
"EG12357"	5.989975
"EG12358"	8.95253
"EG12359"	7.63865
"EG12360"	8.95148
"EG12361"	8.700705
"EG12362"	9.42125
"EG12363"	8.367775
"EG12364"	9.37372
"EG12365"	9.000465
"EG12366"	9.649425
"EG12367"	8.025595
"EG12368"	10.06496
"EG12369"	7.07867
"EG12370"	8.56736
"EG12371"	11.6524
"EG12372"	8.40939
"EG12373"	10.0027
"EG12374"	8.517955
"EG12375"	7.83568
"EG12376"	8.331335
"EG12378"	9.6081
"EG12379"	8.39104
"EG12380"	8.26562
"EG12381"	8.700205
"EG12384"	7.922585
"EG12385"	9.401685
"EG12386"	8.744675
"EG12387"	8.490875
"EG12388"	7.99722
"EG12391"	8.70783
"EG12392"	9.10687312127
"EG12393"	7.591585
"EG12394"	11.1759
"EG12395"	9.00081
"EG12396"	8.813715
"EG12397"	8.57174
"EG12399"	9.722515
"EG12400"	9.40393
"EG12401"	10.32063
"EG12402"	8.873575
"EG12403"	10.148005
"EG12404"	9.492115
"EG12405"	8.657675
"EG12406"	8.95951
"EG12407"	10.8944
"EG12409"	7.97322
"EG12410"	9.669145
"EG12411"	10.63175
"EG12412"	10.9099
"EG12414"	11.44195
"EG12415"	10.72302
"EG12416"	10.89935
"EG12417"	9.4166
"EG12419"	12.59635
"EG12421"	8.247245
"EG12422"	9.433055
"EG12423"	7.40588
"EG12424"	8.929205
"EG12427"	9.169835
"EG12428"	12.44295
"EG12429"	10.498
"EG12431"	8.932975
"EG12432"	7.88886
"EG12433"	10.4504
"EG12434"	9.808905
"EG12436"	10.14699
"EG12437"	8.894115
"EG12438"	6.08231
"EG12439"	6.50167
"EG12440"	9.36032
"EG12442"	8.61438
"EG12443"	10.86925
"EG12444"	8.25486
"EG12445"	8.164665
"EG12446"	7.85697
"EG12448"	8.3953
"EG12449"	11.07485
"EG12450"	8.395545
"EG12454"	9.517955
"EG12455"	8.61321
"EG12458"	8.895405
"EG12462"	7.178195
"EG12469"	8.045635
"EG12475"	8.42847
"EG12494"	8.043575
"EG12495"	6.151855
"EG12504"	10.146995
"EG12517"	8.907005
"EG12518"	8.41323
"EG12520"	6.877635
"EG12522"	8.38977
"EG12525"	8.913025
"EG12539"	7.384785
"EG12544"	8.127165
