complex_id
ADENYLOSUCCINATE-SYN-DIMER[c]
ADENYLYLSULFKIN-CPLX[c]
ADHC-CPLX[c]
ADHE-CPLX[c]
AERGLYC3PDEHYDROG-CPLX[i]
AGMATIN-CPLX[c]
AIRS-CPLX[c]
AKBLIG-CPLX[c]
ALAS-CPLX[c]
ALD-CPLX[c]
ALKAPHOSPHA-CPLX[p]
ALPHA-SUBUNIT-CPLX[m]
ALPHAGALACTOSID-CPLX[c]
AMINEOXID-CPLX[p]
AMP-NUCLEOSID-CPLX[c]
ANSA-CPLX[c]
APHA-CPLX[p]
APORNAP-CPLX[c]
APP-UBIOX-CPLX[o]
ARCB-CPLX[i]
ARGDECARBOXBIO-CPLX[p]
ARGDECARBOXDEG-CPLX[c]
AROC-CPLX[c]
AROF-CPLX[c]
AROG-CPLX[c]
ASNS-CPLX[c]
ASNSYNA-CPLX[c]
ASNSYNB-CPLX[c]
ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX[c]
ASPAMINOTRANS-DIMER[c]
ASPARTASE-CPLX[c]
ASPCARBREG-DIMER[c]
ASPCARBTRANS-CPLX[c]
ASPKINIIHOMOSERDEHYDROGII-CPLX[c]
ASPKINIII-CPLX[c]
ASPS-CPLX[c]
ATOA-CPLX[c]
ATOD-CPLX[c]
ATPASE-1-CPLX[i]
ATPD-CPLX[m]
B1-CPLX[c]
B2-CPLX[c]
BADH-CPLX[c]
BAES-INDOLE-CPLX[i]
BASS-FE+3-CPLX[i]
BETAGALACTOSID-CPLX[c]
BIOTIN-CARBOXYL-CPLX[c]
BIOTIN-SYN-CPLX[c]
CARBPSYN-CPLX[c]
CARNDEHYDRA-CPLX[c]
CFA-CPLX[c]
CHEZ-CPLX[c]
CHORISMUTPREPHENDEHYDRAT-CPLX[c]
CHORISMUTPREPHENDEHYDROG-CPLX[c]
CITRATE-SI-SYNTHASE[c]
COADTRI-CPLX[c]
COBU-CPLX[c]
CPLX-153[i]
CPLX-154[i]
CPLX-155[i]
CPLX-156[i]
CPLX-157[i]
CPLX-158[i]
CPLX-160[i]
CPLX-165[m]
CPLX-166[i]
CPLX-167[i]
CPLX-168[i]
CPLX-169[i]
CPLX-170[i]
CPLX-171[c]
CPLX-3942[c]
CPLX-3945[o]
CPLX-3946[c]
CPLX-722[p]
CPLX-7524[c]
CPLX-7[i]
CPLX-8331[c]
CPLX-8401[c]
CPLX-9495[i]
CPLX0-0[c]
CPLX0-10097[m]
CPLX0-10157[p]
CPLX0-1021[c]
CPLX0-10342[c]
CPLX0-10367[i]
CPLX0-10380[p]
CPLX0-10428[c]
CPLX0-10815[i]
CPLX0-10852[i]
CPLX0-10853[i]
CPLX0-1101[c]
CPLX0-11183[c]
CPLX0-1121[c]
CPLX0-11240[c]
CPLX0-11245[c]
CPLX0-11302[i]
CPLX0-1141[c]
CPLX0-1142[c]
CPLX0-11559[c]
CPLX0-1162[c]
CPLX0-1163[c]
CPLX0-11745[c]
CPLX0-11758[c]
CPLX0-1221[c]
CPLX0-1241[c]
CPLX0-1242[c]
CPLX0-1261[c]
CPLX0-1262[c]
CPLX0-1321[m]
CPLX0-1341[c]
CPLX0-1382[c]
CPLX0-1401[c]
CPLX0-1421[c]
CPLX0-1441[p]
CPLX0-1461[c]
CPLX0-1521[m]
CPLX0-1541[c]
CPLX0-1642[c]
CPLX0-1668[c]
CPLX0-1721[m]
CPLX0-1762[c]
CPLX0-1821[c]
CPLX0-1863[c]
CPLX0-1881[c]
CPLX0-1924[i]
CPLX0-1942[o]
CPLX0-1943[o]
CPLX0-1962[c]
CPLX0-1[c]
CPLX0-201[c]
CPLX0-2021[c]
CPLX0-2061[c]
CPLX0-2081[c]
CPLX0-2121[i]
CPLX0-2141[m]
CPLX0-2161[i]
CPLX0-2201[o]
CPLX0-229[c]
CPLX0-230[c]
CPLX0-231[i]
CPLX0-234[c]
CPLX0-235[c]
CPLX0-236[c]
CPLX0-237[c]
CPLX0-2381[m]
CPLX0-238[c]
CPLX0-240[c]
CPLX0-2424[c]
CPLX0-2425[c]
CPLX0-242[c]
CPLX0-243[c]
CPLX0-2441[c]
CPLX0-244[c]
CPLX0-245[c]
CPLX0-246[c]
CPLX0-248[c]
CPLX0-2502[c]
CPLX0-250[i]
CPLX0-251[c]
CPLX0-2521[c]
CPLX0-252[c]
CPLX0-253[c]
CPLX0-2541[c]
CPLX0-255[c]
CPLX0-2561[c]
CPLX0-2621[p]
CPLX0-2641[c]
CPLX0-2681[c]
CPLX0-2861[c]
CPLX0-2881[c]
CPLX0-2921[i]
CPLX0-2941[m]
CPLX0-2982[m]
CPLX0-3001[c]
CPLX0-301[c]
CPLX0-303[c]
CPLX0-3041[c]
CPLX0-3061[c]
CPLX0-3081[c]
CPLX0-3104[c]
CPLX0-3108[c]
CPLX0-3121[c]
CPLX0-3141[c]
CPLX0-3161[c]
CPLX0-3181[c]
CPLX0-3201[p]
CPLX0-321[c]
CPLX0-3221[c]
CPLX0-322[c]
CPLX0-3281[c]
CPLX0-3301[c]
CPLX0-3382[i]
CPLX0-3401[l]
CPLX0-341[c]
CPLX0-3482[c]
CPLX0-3501[c]
CPLX0-3581[c]
CPLX0-3601[c]
CPLX0-3602[c]
CPLX0-3621[c]
CPLX0-3641[c]
CPLX0-3661[c]
CPLX0-3681[c]
CPLX0-3721[c]
CPLX0-3741[c]
CPLX0-3781[c]
CPLX0-3801[c]
CPLX0-3803[c]
CPLX0-3841[c]
CPLX0-3861[c]
CPLX0-3881[c]
CPLX0-3901[c]
CPLX0-3921[c]
CPLX0-3923[c]
CPLX0-3924[c]
CPLX0-3927[c]
CPLX0-3929[c]
CPLX0-3930[c]
CPLX0-3931[c]
CPLX0-3933[m]
CPLX0-3934[c]
CPLX0-3936[c]
CPLX0-3938[c]
CPLX0-3939[c]
CPLX0-3941[c]
CPLX0-3943[c]
CPLX0-3948[c]
CPLX0-3949[c]
CPLX0-3950[c]
CPLX0-3952[c]
CPLX0-3953[c]
CPLX0-3954[c]
CPLX0-3955[c]
CPLX0-3956[c]
CPLX0-3957[c]
CPLX0-3958[c]
CPLX0-3959[c]
CPLX0-3962[c]
CPLX0-3969[c]
CPLX0-3970[i]
CPLX0-3971[c]
CPLX0-3[c]
CPLX0-4[i]
CPLX0-661[c]
CPLX0-682[c]
CPLX0-721[c]
CPLX0-7415[c]
CPLX0-7417[c]
CPLX0-7418[c]
CPLX0-7420[c]
CPLX0-7421[c]
CPLX0-7422[c]
CPLX0-7423[c]
CPLX0-7425[c]
CPLX0-7426[c]
CPLX0-743[c]
CPLX0-7451[j]
CPLX0-7452[j]
CPLX0-7458[i]
CPLX0-7465[c]
CPLX0-7521[c]
CPLX0-7525[i]
CPLX0-7529[o]
CPLX0-7532[m]
CPLX0-7533[o]
CPLX0-7534[o]
CPLX0-7535[i]
CPLX0-7536[c]
CPLX0-7538[c]
CPLX0-7561[c]
CPLX0-7564[c]
CPLX0-7597[c]
CPLX0-7605[c]
CPLX0-7608[c]
CPLX0-7613[c]
CPLX0-7615[c]
CPLX0-7616[c]
CPLX0-7617[c]
CPLX0-7622[c]
CPLX0-7624[c]
CPLX0-7625[c]
CPLX0-7626[m]
CPLX0-7627[m]
CPLX0-7628[o]
CPLX0-7629[i]
CPLX0-7630[p]
CPLX0-7632[c]
CPLX0-7633[c]
CPLX0-7641[i]
CPLX0-7642[i]
CPLX0-7643[c]
CPLX0-7646[c]
CPLX0-7647[c]
CPLX0-7648[i]
CPLX0-7652[c]
CPLX0-7654[i]
CPLX0-7655[o]
CPLX0-7659[c]
CPLX0-7660[c]
CPLX0-7666[c]
CPLX0-7667[c]
CPLX0-7668[c]
CPLX0-7669[c]
CPLX0-7672[c]
CPLX0-7678[c]
CPLX0-7679[c]
CPLX0-7682[c]
CPLX0-7683[c]
CPLX0-7684[i]
CPLX0-7685[c]
CPLX0-7686[c]
CPLX0-7687[c]
CPLX0-7688[c]
CPLX0-7691[c]
CPLX0-7692[c]
CPLX0-7693[c]
CPLX0-7694[c]
CPLX0-7695[i]
CPLX0-7697[c]
CPLX0-7704[m]
CPLX0-7705[c]
CPLX0-7707[c]
CPLX0-7708[c]
CPLX0-7709[c]
CPLX0-7710[c]
CPLX0-7711[c]
CPLX0-7712[c]
CPLX0-7713[c]
CPLX0-7718[c]
CPLX0-7719[c]
CPLX0-7724[c]
CPLX0-7725[c]
CPLX0-7726[c]
CPLX0-7727[c]
CPLX0-7728[c]
CPLX0-7731[c]
CPLX0-7733[c]
CPLX0-7734[c]
CPLX0-7740[c]
CPLX0-7744[c]
CPLX0-7745[c]
CPLX0-7747[c]
CPLX0-7755[c]
CPLX0-7756[c]
CPLX0-7758[c]
CPLX0-7759[c]
CPLX0-7760[c]
CPLX0-7766[c]
CPLX0-7776[c]
CPLX0-7787[c]
CPLX0-7789[c]
CPLX0-7791[c]
CPLX0-7794[c]
CPLX0-7796APO[c]
CPLX0-7797[c]
CPLX0-7801[c]
CPLX0-7802[i]
CPLX0-7805[i]
CPLX0-7807[i]
CPLX0-7810[c]
CPLX0-7811[i]
CPLX0-7816[c]
CPLX0-7817[c]
CPLX0-7819[i]
CPLX0-7820[c]
CPLX0-7822[c]
CPLX0-7823[i]
CPLX0-7824[c]
CPLX0-7826[c]
CPLX0-7827[c]
CPLX0-782[c]
CPLX0-7835[c]
CPLX0-7837[c]
CPLX0-7838[c]
CPLX0-7839[c]
CPLX0-7843[i]
CPLX0-7844[c]
CPLX0-7847[c]
CPLX0-7848[c]
CPLX0-7852[c]
CPLX0-7853[c]
CPLX0-7854[c]
CPLX0-7870[i]
CPLX0-7877[c]
CPLX0-7878[c]
CPLX0-7882[c]
CPLX0-7887[c]
CPLX0-7888[c]
CPLX0-7889[c]
CPLX0-7906[i]
CPLX0-7908[c]
CPLX0-7909[c]
CPLX0-7910[c]
CPLX0-7912[c]
CPLX0-7914[c]
CPLX0-7916[c]
CPLX0-7917[c]
CPLX0-7922[c]
CPLX0-7923[p]
CPLX0-7927[c]
CPLX0-7928[c]
CPLX0-7932[c]
CPLX0-7933[c]
CPLX0-7934[i]
CPLX0-7936[c]
CPLX0-7938[c]
CPLX0-7940[c]
CPLX0-7942[c]
CPLX0-7944[o]
CPLX0-7945[c]
CPLX0-7946[c]
CPLX0-7952[o]
CPLX0-7955[i]
CPLX0-7956[c]
CPLX0-7957[c]
CPLX0-7958[i]
CPLX0-7959[c]
CPLX0-7960[c]
CPLX0-7961[i]
CPLX0-7962[c]
CPLX0-7963[i]
CPLX0-7970[c]
CPLX0-7973[c]
CPLX0-7974[c]
CPLX0-7975[i]
CPLX0-7976[i]
CPLX0-7977[c]
CPLX0-7981[i]
CPLX0-7982[i]
CPLX0-7983[i]
CPLX0-7984[c]
CPLX0-7985[i]
CPLX0-7987[c]
CPLX0-7988[c]
CPLX0-7989[c]
CPLX0-7990[c]
CPLX0-7992[o]
CPLX0-7993[c]
CPLX0-7994[i]
CPLX0-7997[c]
CPLX0-7[i]
CPLX0-8005[c]
CPLX0-8006[c]
CPLX0-8008[c]
CPLX0-8010[c]
CPLX0-8011[o]
CPLX0-8012[c]
CPLX0-8013[c]
CPLX0-8014[c]
CPLX0-8015[c]
CPLX0-8016[c]
CPLX0-801[p]
CPLX0-8031[c]
CPLX0-8032[c]
CPLX0-8033[c]
CPLX0-8034[c]
CPLX0-8043[c]
CPLX0-8044[c]
CPLX0-8045[c]
CPLX0-8046[c]
CPLX0-8053[c]
CPLX0-8060[c]
CPLX0-8089[c]
CPLX0-8090[c]
CPLX0-8092[c]
CPLX0-8096[c]
CPLX0-8097[i]
CPLX0-8098[c]
CPLX0-8102[i]
CPLX0-8103[i]
CPLX0-8104[i]
CPLX0-8105[i]
CPLX0-8106[c]
CPLX0-8107[c]
CPLX0-8108[c]
CPLX0-8109[i]
CPLX0-8110[c]
CPLX0-8112[c]
CPLX0-8113[c]
CPLX0-8119[i]
CPLX0-8120[i]
CPLX0-8121[c]
CPLX0-8122[c]
CPLX0-8123[c]
CPLX0-8124[c]
CPLX0-8125[i]
CPLX0-8127[c]
CPLX0-8128[c]
CPLX0-8152[i]
CPLX0-8154[c]
CPLX0-8155[p]
CPLX0-8156[c]
CPLX0-8157[c]
CPLX0-8159[c]
CPLX0-8160[i]
CPLX0-8163[c]
CPLX0-8164[c]
CPLX0-8174[c]
CPLX0-8175[c]
CPLX0-8176[c]
CPLX0-8177[c]
CPLX0-8181[c]
CPLX0-8182[c]
CPLX0-8183[p]
CPLX0-8185[c]
CPLX0-8186[c]
CPLX0-8187[p]
CPLX0-8188[c]
CPLX0-8189[i]
CPLX0-8190[c]
CPLX0-8191[c]
CPLX0-8192[c]
CPLX0-8196[c]
CPLX0-8199[i]
CPLX0-8200[m]
CPLX0-8201[c]
CPLX0-8202[c]
CPLX0-8205[c]
CPLX0-8206[c]
CPLX0-8207[p]
CPLX0-8211[c]
CPLX0-8212[c]
CPLX0-8213[i]
CPLX0-8214[c]
CPLX0-8217[c]
CPLX0-8219[i]
CPLX0-821[c]
CPLX0-8223[c]
CPLX0-8227[c]
CPLX0-8230[c]
CPLX0-8231[c]
CPLX0-8232[c]
CPLX0-8234[c]
CPLX0-8238[i]
CPLX0-8239[c]
CPLX0-8240[c]
CPLX0-8244[p]
CPLX0-8245[i]
CPLX0-8247[i]
CPLX0-8248[c]
CPLX0-8249[c]
CPLX0-8251[c]
CPLX0-8252[p]
CPLX0-8254[p]
CPLX0-8255[i]
CPLX0-8256[c]
CPLX0-8259[c]
CPLX0-8260[c]
CPLX0-8261[c]
CPLX0-8262[c]
CPLX0-8263[i]
CPLX0-8269[c]
CPLX0-8270[i]
CPLX0-8271[i]
CPLX0-8275[m]
CPLX0-8280[c]
CPLX0-8281[i]
CPLX0-8285[c]
CPLX0-8288[i]
CPLX0-8290[c]
CPLX0-8291[c]
CPLX0-8292[c]
CPLX0-8299[c]
CPLX0-8300[c]
CPLX0-8301[c]
CPLX0-8302[i]
CPLX0-8308[c]
CPLX0-8309[c]
CPLX0-8312[c]
CPLX0-8536[c]
CPLX0-8537[c]
CPLX0-8539[c]
CPLX0-8541[o]
CPLX0-8542[c]
CPLX0-8544[c]
CPLX0-8545[p]
CPLX0-8549[c]
CPLX0-8551[i]
CPLX0-8553[o]
CPLX0-8555[i]
CPLX0-8557[c]
CPLX0-8558[c]
CPLX0-8560[c]
CPLX0-8561[c]
CPLX0-8562[c]
CPLX0-8563[c]
CPLX0-8565[c]
CPLX0-8571[c]
CPLX0-8573[c]
CPLX0-8574[c]
CPLX0-8576[c]
CPLX0-8582[c]
CPLX0-8583[c]
CPLX0-8584[c]
CPLX0-8585[m]
CPLX0-8586[c]
CPLX0-8587[c]
CPLX0-8593[c]
CPLX0-8596[c]
CPLX0-8597[c]
CPLX0-8612[i]
CPLX0-8613[c]
CPLX0-8614[c]
CPLX0-8615[c]
CPLX0-8616[c]
CPLX0-8617[i]
CPLX0-8618[c]
CPLX0-8619[c]
CPLX0-861[c]
CPLX0-8762[i]
CPLX0-8791[i]
CPLX0-881[c]
CPLX0-901[c]
CPLX0-902[c]
CPLX0-921[p]
CPLX0-9372[o]
CPLX0-9749[c]
CPLX0-981[c]
CPLXECOLI-7943[c]
CREC-CPLX[i]
CTPSYN-CPLX[c]
CYANLY-CPLX[c]
CYSTATHIONINE-BETA-LYASE-CPLX[c]
CYT-D-UBIOX-CPLX[i]
CYT-O-UBIOX-CPLX[i]
DALADALALIGB-CPLX[c]
DALADEHYDROG-CPLX[i]
DAPASYN-CPLX[c]
DCTP-DEAM-CPLX[c]
DCUS-SUC-CPLX[c]
DCYSDESULF-CPLX[c]
DEOA-CPLX[c]
DETHIOBIOTIN-SYN-CPLX[c]
DGTPTRIPHYDRO-CPLX[c]
DIACYLGLYKIN-CPLX[i]
DIAMINOPIMDECARB-CPLX[c]
DIHYDRODIPICSYN-CPLX[c]
DIHYDROOROT-CPLX[c]
DIHYDROPICRED-CPLX[c]
DIHYDROPTERIREDUCT-CPLX[c]
DIMESULFREDUCT-CPLX[i]
DIOHBUTANONEPSYN-CPLX[c]
DMBPPRIBOSYLTRANS-CPLX[c]
DSBC-CPLX[p]
DSBG-CPLX[p]
DTDPGLUCDEHYDRAT-CPLX[c]
DUTP-PYROP-CPLX[c]
DXPREDISOM-CPLX[i]
EIISGA[i]
EIISGC[i]
ENTA-CPLX[c]
ENTE-CPLX[c]
ENVZ-CPLX[c]
ERYTH4PDEHYDROG-CPLX[c]
ETHAMLY-CPLX[c]
F-1-CPLX[i]
F-O-CPLX[i]
F16B-CPLX[c]
FABA-CPLX[c]
FABB-CPLX[c]
FABZ-CPLX[c]
FAO-CPLX[c]
FHLMULTI-CPLX[i]
FOLD-CPLX[c]
FOLE-CPLX[c]
FOLXTET-CPLX[c]
FORMATEDEHYDROGO-CPLX[i]
FORMYLTHFDEFORMYL-CPLX[c]
FRUCBISALD-CLASSII[c]
FRUCBISALD-CLASSI[c]
FUMARASE-A[c]
FUMARASE-B[c]
FUMARASE-C[c]
FUMARATE-REDUCTASE[m]
GABATRANSAM-CPLX[c]
GALACTOACETYLTRAN-CPLX[c]
GALACTURIDYLYLTRANS-CPLX[c]
GAPDH-A-CPLX[c]
GCVP-CPLX[c]
GDHA-CPLX[c]
GDPMANDEHYDRA-CPLX[c]
GLNG-CPLX[c]
GLNL-CPLX[c]
GLUC1PADENYLTRANS-CPLX[c]
GLUCONOKINII-CPLX[c]
GLUCOSAMINE-6-P-DEAMIN-CPLX[c]
GLUCOSE-1-PHOSPHAT-CPLX[p]
GLUTAMATESYN-CPLX[c]
GLUTAMINESYN-OLIGOMER[c]
GLUTATHIONE-REDUCT-NADPH-CPLX[m]
GLUTATHIONE-SYN-CPLX[c]
GLUTDECARBOXA-CPLX[c]
GLUTKIN-CPLX[c]
GLUTSEMIALDEHYDROG-CPLX[c]
GLYC3PDEHYDROGBIOSYN-CPLX[c]
GLYCDEH-CPLX[c]
GLYCEROL-KIN-CPLX[c]
GLYCOPHOSPHORYL-CPLX[c]
GLYCPDIESTER-PERI-CPLX[p]
GLYOCARBOLIG-CPLX[c]
GLYOHMETRANS-CPLX[c]
GLYOXI-CPLX[c]
GLYS-CPLX[c]
GMP-REDUCT-CPLX[c]
GMP-SYN-CPLX[c]
GPT-CPLX[c]
GSAAMINOTRANS-CPLX[c]
GSP-CPLX[c]
GST-CPLX[c]
GTP-CYCLOHYDRO-II-CPLX[c]
GUANYL-KIN-CPLX[c]
H2PTEROATESYNTH-CPLX[c]
HCAMULTI-CPLX[c]
HISS-CPLX[c]
HMP-P-KIN-CPLX[c]
HOLO-ACP-SYNTH-CPLX[c]
HOMSUCTRAN-CPLX[c]
HYDROPEROXIDI-CPLX[c]
HYDROPEROXIDII-CPLX[c]
IMP-DEHYDROG-CPLX[c]
ISOCIT-LYASE[c]
ISOCITHASE-CPLX[c]
KDO-8PPHOSPHAT-CPLX[c]
KDO-8PSYNTH-CPLX[c]
KDPD-CPLX[c]
KDPGALDOL-4OH2OXOGLUTARALDOL-CPLX[c]
L-GLN-FRUCT-6-P-AMINOTRANS-CPLX[c]
LDC2-CPLX[c]
LTAA-CPLX[c]
LTARTDEHYDRA-CPLX[c]
LUMAZINESYN-CPLX[c]
LYSDECARBOX-CPLX[c]
LYSS-CPLX[c]
LYSU-CPLX[c]
MALATE-DEHASE[c]
MALDEXPHOSPHORYL-CPLX[c]
MALIC-NAD-CPLX[c]
MALIC-NADP-CPLX[c]
MALTACETYLTRAN-CPLX[c]
MENE-CPLX[c]
MENF-CPLX[c]
METG-CPLX[c]
METHGLYSYN-CPLX[c]
METHYLENETHFREDUCT-CPLX[c]
METNIQ-METHIONINE-ABC-CPLX[m]
MONOMER-2720[c]
MONOMER-51[c]
MONOMER-55[c]
MONOMER-59[c]
MONOMER0-155[c]
MONOMER0-163[c]
MONOMER0-4565[c]
MONOMER0-941[c]
MUTHLS-CPLX[c]
N-ACETYLTRANSFER-CPLX[c]
NAD-SYNTH-CPLX[c]
NADH-DHI-CPLX[m]
NAG1P-URIDYLTRANS-CPLX[c]
NAG6PDEACET-CPLX[c]
NARQ-CPLX[i]
NITRATREDUCTZ-CPLX[m]
NITRITREDUCT-CPLX[c]
NRDE-CPLX[c]
NRDF-CPLX[c]
NRFMULTI-CPLX[p]
NUCLEOSIDE-DIP-KIN-CPLX[c]
O-SUCCHOMOSERLYASE-CPLX[c]
ORNCARBAMTRANSFERF-CPLX[c]
ORNCARBAMTRANSFERI-CPLX[c]
ORNDECARBOX-BIO-CPLX[c]
ORNDECARBOXDEG-CPLX[c]
OROPRIBTRANS-CPLX[c]
OROTPDECARB-CPLX[c]
PABASYN-CPLX[c]
PANTOATE-BETA-ALANINE-LIG-CPLX[c]
PANTOTHENATE-KIN-CPLX[c]
PAPSSULFOTRANS-CPLX[c]
PC00003[c]
PC00004[c]
PC00005[c]
PC00010[c]
PC00027[c]
PC00033[c]
PC00040[c]
PC00061[c]
PC00086[c]
PDXH-CPLX[c]
PDXK-CPLX[c]
PEPCARBOX-CPLX[c]
PEPSYNTH-CPLX[c]
PGLYCDEHYDROG-CPLX[c]
PHOSACETYLTRANS-CPLX[c]
PHOSGLYCMUTASE[c]
PHOSPHO-ARCA[c]
PHOSPHO-BAER[c]
PHOSPHO-BASR[c]
PHOSPHO-DCUR[c]
PHOSPHO-NARL[c]
PHOSPHO-NARX-NITRATE-CPLX[i]
PHOSPHO-PHOB[c]
PHOSPHO-PHOP[c]
PHOSPHO-PHOQ[i]
PIIPROTEIN-CPLX[c]
PKI-COMPLEX[c]
PKII-CPLX[c]
PORPHOBILSYNTH-CPLX[c]
PPK-CPLX[c]
PPPGPPHYDRO-CPLX[c]
PPX-CPLX[i]
PROS-CPLX[c]
PRPPAMIDOTRANS-CPLX[c]
PSERTRANSAM-CPLX[c]
PURE-CPLX[c]
PURK-CPLX[c]
PUTA-CPLX[c]
PYRNUTRANSHYDROGEN-CPLX[i]
PYRROLINECARBREDUCT-CPLX[c]
PYRUVATEDEH-CPLX[c]
PYRUVFORMLY-INACTIVE-CPLX[c]
PYRUVOXID-CPLX[c]
QOR-CPLX[c]
QUINOPRIBOTRANS-CPLX[c]
RECBCD[c]
RHAMNULPALDOL-CPLX[c]
RIB5PISOMA-CPLX[c]
RIB5PISOMB-CPLX[c]
RIBONUCLEOSIDE-TRIP-REDUCT-CPLX[c]
RIBULOKIN-CPLX[c]
RUVABC-CPLX[c]
S-ADENMETSYN-CPLX[c]
SAICARSYN-CPLX[c]
SEC-SECRETION-CPLX[i]
SECD-SECF-YAJC-YIDC-CPLX[i]
SECE-G-Y-CPLX[m]
SERS-CPLX[c]
SIROHEMESYN-CPLX[c]
SORB6PDEHYDROG-CPLX[c]
SPERMACTRAN-CPLX[c]
SPERMIDINESYN-CPLX[c]
SRP-CPLX[c]
SUCCCOASYN[c]
SULFATE-ADENYLYLTRANS-CPLX[c]
SULFITE-REDUCT-CPLX[c]
SUPEROX-DISMUTFE-CPLX[c]
SUPEROX-DISMUTMN-CPLX[c]
TATABCE-CPLX[i]
THIOESTERII-CPLX[c]
THIOREDOXIN-REDUCT-NADPH-CPLX[c]
THREDEHYDCAT-CPLX[c]
THREODEHYD-CPLX[c]
THYMIDYLATESYN-CPLX[c]
TMAOREDUCTI-CPLX[p]
TORR-CPLX[c]
TORS-CPLX[i]
TPI[c]
TRANS-200-CPLX[m]
TRANS-CPLX-201[m]
TRANS-CPLX-202[i]
TRANS-CPLX-203[i]
TRANS-CPLX-204[i]
TRANSALDOLB-CPLX[c]
TRANSKETOI-CPLX[c]
TRPS-CPLX[c]
TRYPTOPHAN-CPLX[c]
TYRB-DIMER[c]
TYRS-CPLX[c]
UDHA-CPLX[c]
UDPGLUCEPIM-CPLX[c]
UDPNACETYLGLUCOSAMACYLTRANS-CPLX[c]
UMPKI-CPLX[c]
UPPSYN-CPLX[c]
URACIL-PRIBOSYLTRANS-CPLX[c]
XANTHOSINEPHOSPHORY-CPLX[c]
