Filtered Monomer ID,Average Protein Count
AMPG-MONOMER[i],22.912537835346008
AMTB-MONOMER[m],13.284399850796898
AMYLOMALT-MONOMER[c],86.79889655178228
ANGLYC3PDEHYDROGSUBUNITA-MONOMER[c],242.51758808355788
ANGLYC3PDEHYDROGSUBUNITB-MONOMER[c],237.93258476746715
ANGLYC3PDEHYDROGSUBUNITC-MONOMER[i],220.26854969609394
ANSA-MONOMER[c],564.0921752756852
ANSB-MONOMER[p],45.80751743192219
ANSP-MONOMER[i],8.447055090426973
ANTHRANSYNCOMPI-MONOMER[c],1435.2415023432534
ANTHRANSYNCOMPII-MONOMER[c],678.8443956539431
APHA-MONOMER[p],100.47720102088726
APPA-MONOMER[p],64.34912332895563
APPB-MONOMER[i],21.743375997470388
APPC-MONOMER[i],24.625526695249256
AQPZ-MONOMER[i],72.29759300508671
ARABISOM-MONOMER[c],7.368319099760147
ARAE-MONOMER[i],8.906439684684704
ARAF-MONOMER[p],163.9426972599998
ARAG-MONOMER[c],165.64684393321141
ARAH-MONOMER[m],160.42447209270654
ARAJ-MONOMER[i],13.42430113969033
ARCA-MONOMER[c],3287.832510814066
ARCB-MONOMER[i],1.6337837919027483
ARCD-MONOMER[m],39.77183172565584
ARGDECARBOXBIO-MONOMER[p],892.4894450907793
ARGDECARBOXDEG-MONOMER[c],12.578161754257236
ARGS-MONOMER[c],862.2544925056428
ARGSUCCINLYA-MONOMER[c],412.9147304883023
ARGSUCCINSYN-MONOMER[c],5348.57771057176
ARGSUCCTRAN-MONOMER[c],22.513377784991473
ARGT-MONOMER[p],1165.82524480513
AROA-MONOMER[c],1783.1094950649863
AROB-MONOMER[c],108.04836172699281
AROC-MONOMER[c],487.31886322728593
AROD-MONOMER[c],816.7927480099171
AROE-MONOMER[c],209.7919588893897
AROF-MONOMER[c],354.0417553914759
AROG-MONOMER[c],1706.6319630525413
AROH-MONOMER[c],649.6047327564855
AROK-MONOMER[c],1162.6873331123688
AROL-MONOMER[c],91.62840214874556
AROP-MONOMER[i],135.0874881567254
ARSF-MONOMER[i],10.845769098797394
ARTI-MONOMER[p],325.6422656053843
ARTJ-MONOMER[p],3670.1608512495777
ARTM-MONOMER[i],137.95891719865682
ARTP-MONOMER[i],348.1456373521602
ARTQ-MONOMER[i],136.82311006767335
ARYLSULFAT-MONOMER[p],6.54268828480473
ASCF-MONOMER[i],44.29975615870916
ASL-MONOMER[c],2111.114278626407
ASNS-MONOMER[c],5028.438209510091
ASNSYNA-MONOMER[c],2791.883289635615
ASNSYNB-MONOMER[c],723.3554383298963
ASP-SEMIALDEHYDE-DEHYDROGENASE-MONOMER[c],13886.167796578366
ASPAMINOTRANS-MONOMER[c],10014.288235035508
ASPARTASE-MONOMER[c],141.1973782456283
ASPCARBCAT-MONOMER[c],10769.200021374663
ASPCARBREG-MONOMER[c],7836.679284618115
ASPDECARBOX-MONOMER[c],4057.3445287253085
ASPKINIHOMOSERDEHYDROGI-MONOMER[c],2610.8181161533134
ASPKINIIHOMOSERDEHYDROGII-MONOMER[c],252.6726541130504
ASPKINIII-MONOMER[c],1569.6002143129774
ASPS-MONOMER[c],1553.1602522577946
ATOA-MONOMER[c],61.42210923442208
ATOC-MONOMER[c],28.177031080034332
ATOD-MONOMER[c],63.70823078558904
ATOS-MONOMER[i],33.02206418588797
ATPA-MONOMER[m],4125.008717231115
ATPB-MONOMER[i],2518.2968363524124
ATPC-MONOMER[i],1797.3274041010786
ATPD-MONOMER[m],4550.869184822133
ATPE-MONOMER[i],11162.451858539831
ATPF-MONOMER[i],2315.6705763925765
ATPG-MONOMER[m],1776.0509918504772
ATPH-MONOMER[m],1220.4522159573262
ATPPHOSRIBOSTRANS-MONOMER[c],1087.836243030157
B0070-MONOMER[m],14.115265885330322
B0260-MONOMER[i],66.36693180907605
B0270-MONOMER[i],5.648813284954009
B0427-MONOMER[i],15.440099977010428
B0486-MONOMER[i],7.062259260127286
B0511-MONOMER[i],0.32142857142857145
B0612-MONOMER[m],55.460051531504064
B0709-MONOMER[i],42.69012754062725
B0752-MONOMER[i],75.84682337669426
B0770-MONOMER[i],0.32142857142857145
B0899-MONOMER[c],513.4113417804285
B1006-MONOMER[i],1.1981483181986106
B1065-MONOMER[i],2.1572115855135867
B1296-MONOMER[i],166.18257417703097
B1433-MONOMER[i],51.575289320560685
B1543-MONOMER[i],9.0413741969575
B1596-MONOMER[i],144.21090929211059
B1599-MONOMER[i],8.549051093638159
B1600-MONOMER[i],8.649761720165083
B1634-MONOMER[i],35.80160135900793
B1657-MONOMER[i],82.15362580822641
B1690-MONOMER[i],7.987520239741114
B1691-MONOMER[i],0.16410750903232105
B1775-MONOMER[i],34.30165386276367
B1791-MONOMER[i],13.068750258012988
B1828-MONOMER[i],25.443984037649436
B2075-MONOMER[i],9.645994121424092
B2076-MONOMER[i],7.990231551362506
B2077-MONOMER[i],23.13256379074852
B2098-MONOMER[i],21.460462223597226
B2170-MONOMER[m],1.0233631836753452
B2246-MONOMER[i],25.40840171231315
B2322-MONOMER[i],28.775403035840828
B2372-MONOMER[i],9.35643675150184
B2740-MONOMER[i],10.406400276385195
B2771-MONOMER[i],0.10714285714285714
B2775-MONOMER[i],17.523994171680027
B2789-MONOMER[i],7.33187903116986
B2845-MONOMER[i],27.847394246109424
B2975-MONOMER[i],86.1193642562546
B3659-MONOMER[i],2.3047434396939797
B4141-MONOMER[i],35.093801170258004
BADH-MONOMER[c],149.75729470140593
BAER-MONOMER[c],78.17758800709977
BAES-MONOMER[i],58.08008743804379
BARA-MONOMER[i],84.71299652696571
BASR-MONOMER[c],85.78053522645577
BASS-MONOMER[i],51.336208997658105
BCCP-MONOMER[c],5649.34108268568
BCR-MONOMER[i],57.137584816076256
BETA-GLUCURONID-MONOMER[c],4.07222041983937
BETACOMP-MONOMER[c],893.2086964374328
BETAGALACTOSID-MONOMER[c],1.4810438009195774
BETT-MONOMER[i],19.484306261257046
BGLF-MONOMER[i],1.2195581416087033
BIOTIN-CARBOXYL-MONOMER[c],2376.3473742914694
BIOTIN-SYN-MONOMER[c],634.5932329280034
BIOTINLIG-MONOMER[c],89.4222231601817
BRANCHED-CHAINAMINOTRANSFER-MONOMER[c],1718.2924421597206
BRNQ-MONOMER[i],117.93113267823927
BTUC-MONOMER[m],35.475728621330504
BTUD-MONOMER[m],106.72228759757392
BTUE-MONOMER[p],363.2222036594634
CADB-MONOMER[i],4.898651596892476
CAIC-MONOMER[c],5.55703977052726
CAIE-MONOMER[c],6.971483861516918
CAIT-MONOMER[i],7.644614873836304
CARBODEHYDRAT-MONOMER[c],43.715411605536
CARBOXYL-TRANSFERASE-ALPHA-MONOMER[c],1446.951203808012
CARBOXYL-TRANSFERASE-BETA-MONOMER[c],2326.4076907648423
CARBPSYN-LARGE[c],2229.5046730116815
CARBPSYN-SMALL[c],1904.6434687133133
CARDIOLIPSYN-MONOMER[m],243.0146315406111
CARNDEHYDRA-MONOMER[c],8.87382324515875
CARNRACE-MONOMER[c],7.491085681860483
CCMA-MONOMER[i],35.01272526316139
CCMB-MONOMER[i],33.11092760336737
CCMC-MONOMER[i],20.64191126210016
CCME-MONOMER[i],17.634999740218394
CDPDIGLYPYPHOSPHA-MONOMER[i],89.91467550354336
CDPDIGLYSYN-MONOMER[i],100.60664550758888
CELA-MONOMER[c],67.31104581481155
CELB-MONOMER[i],67.53671842626667
CELC-MONOMER[c],61.11347867526985
CFA-MONOMER[c],1108.7974256948216
CHAA-MONOMER[i],188.07655501154957
CHAINF-MONOMER[c],1190.5239730734727
CHAINI-MONOMER[c],354.4593474330186
CHD-MONOMER[m],97.13680856397254
CHEB-MONOMER[c],2211.776424592678
CHER-MONOMER[c],2291.253124087501
CHEW-MONOMER[c],6870.795733130269
CHEY-MONOMER[c],2148.382239864683
CHEZ-MONOMER[c],2263.04266573046
CHORISMUTPREPHENDEHYDRAT-MONOMER[c],2688.7911613675387
CHORISMUTPREPHENDEHYDROG-MONOMER[c],400.87448633904495
CHORPYRLY-MONOMER[c],14.34970655175882
CITC-MONOMER[c],0.35714285714285715
CITRYLY-MONOMER[c],0.3223780750971083
CITSYN-MONOMER[c],11530.48924863141
CITTRANS-MONOMER[c],0.5357142857142857
CMPKI-MONOMER[c],145.32622387449365
CMR-MONOMER[i],35.36524763386988
CMTA-MONOMER[i],0.7142857142857143
CMTB-MONOMER[c],0.8571428571428571
COBALADENOSYLTRANS-MONOMER[c],164.27047798752892
COBS-MONOMER[i],102.59375943322644
COBU-MONOMER[c],41.7704299694625
CODB-MONOMER[i],571.9898875827902
COPROGENOXI-MONOMER[c],16.69577618114335
CORA-MONOMER[i],82.23130669038001
CPDB-MONOMER[p],278.36843680290116
CPM-KDOSYNTH-MONOMER[c],695.5216977008977
CPXA-MONOMER[i],141.85834396483452
CPXR-MONOMER[c],661.8249978796592
CREB-MONOMER[c],40.59631043422137
CREC-MONOMER[i],37.040431368678746
CROBETREDUCT-MONOMER[c],2.45652266276064
CRR-MONOMER[c],16569.782945998133
CTPSYN-MONOMER[c],1461.8006777833737
CYANLY-MONOMER[c],44.68592022042231
CYCA-MONOMER[i],262.1977798867504
CYCLASE-MONOMER[c],323.11906002851043
CYDA-MONOMER[m],12.398540085495512
CYDB-MONOMER[m],8.465949850214612
CYDC-MONOMER[i],126.80913484420297
CYDD-MONOMER[i],180.15458492641991
CYNX-MONOMER[i],22.767084365883708
CYOA-MONOMER[i],1979.2131619410536
CYOB-MONOMER[i],1768.2603808489855
CYOC-MONOMER[i],1772.831302079491
CYOD-MONOMER[i],1778.075525805912
CYSA-MONOMER[i],685.6814900780155
CYSD-MONOMER[c],1251.7220885143927
CYSN-MONOMER[c],1049.9819246693653
CYSP-MONOMER[p],798.144684412004
CYSS-MONOMER[c],840.79174958698
CYST-MONOMER[i],761.6537493553606
CYSTATHIONINE-BETA-LYASE-MONOMER[c],791.1093860140617
CYSW-MONOMER[i],715.6410046241327
CYTDEAM-MONOMER[c],1073.532714359517
CYTIDEAM-MONOMER[c],6.461039317716561
CYTOCHROME-B561-MONOMER[i],1069.6298497154348
CYTOCHROMEC-MONOMER[p],3.1359718359479594
CYTOCHROMEC552-MONOMER[p],4.536565014945581
DALADALALIGA-MONOMER[c],268.0123819760416
DALADALALIGB-MONOMER[c],224.60081104239413
DALADEHYDROGA-MONOMER[i],171.2775302376567
DAPASYN-MONOMER[c],413.3413106004141
DCTA-MONOMER[m],83.1010384568149
DCTP-DEAM-MONOMER[c],213.63933453078744
DCUA-MONOMER[i],615.5585065504207
DCUB-MONOMER[i],0.6588267246061923
DCUC-MONOMER[i],18.515227295517498
DCUR-MONOMER[c],92.37116719482103
DCUS-MONOMER[c],18.51433735129617
DCYSDESULF-MONOMER[c],678.1814727926893
DEHYDDEOXGALACTKIN-MONOMER[c],47.02550811639391
DEHYDDEOXPHOSGALACT-ALDOL-MONOMER[c],46.069654313562125
DEOA-MONOMER[c],3.8348535576532106
DEOD-MONOMER[c],288.8274433940897
DEOXYGLUCONOKIN-MONOMER[c],476.72983751408725
DEOXYRIBOSE-P-ALD-MONOMER[c],14.30666538400425
DETHIOBIOTIN-SYN-MONOMER[c],441.7813494213707
DGTPTRIPHYDRO-MONOMER[c],71.59006671982007
DHHB-METHYLTRANSFER-MONOMER[c],1706.5235949776306
DHPDIOXYGEN-MONOMER[i],20.94199622036128
DIACYLGLYKIN-MONOMER[i],416.1647595928311
DIAMINOPIMDECARB-MONOMER[c],545.5699531033345
DIAMINOPIMEPIM-MONOMER[c],152.42816985717008
DIENOYLCOAREDUCT-MONOMER[c],24.710028530329602
DIHYDRODIPICSYN-MONOMER[c],1857.6035017817971
DIHYDROFOLATEREDUCT-MONOMER[c],459.8343723432886
DIHYDROOROT-MONOMER[c],4643.408698713875
DIHYDROOROTOX-MONOMER[c],790.6452460808183
DIHYDROPICRED-MONOMER[c],1598.9578662055687
DIHYDROPTERIREDUCT-MONOMER[c],2933.9678416292886
DIHYDROXYACIDDEHYDRAT-MONOMER[c],576.3150208886885
DINF-MONOMER[i],56.552099048801274
DIOHBUTANONEPSYN-MONOMER[c],868.8381520861029
DISULFOXRED-MONOMER[p],1679.6618950708253
DLACTDEHYDROGFAD-MONOMER[i],1380.6880381703193
DLACTDEHYDROGNAD-MONOMER[c],45.61157950422528
DMBPPRIBOSYLTRANS-MONOMER[c],63.80405306926
DMK-MONOMER[i],79.39498649251142
DMSA-MONOMER[i],18.624421638707197
DMSB-MONOMER[i],18.335667207830944
DMSC-MONOMER[i],16.37652215668544
DPPA-MONOMER[p],3123.4695360234196
DPPB-MONOMER[i],993.6899784577192
DPPC-MONOMER[i],1053.7293196734133
DPPD-MONOMER[i],1266.915641126015
DPPF-MONOMER[i],1627.8153177485008
DSBBPROT-MONOMER[i],787.8476181483795
DSBC-MONOMER[p],1288.6459845516797
DSBD-MONOMER[m],130.77825332412968
DSBG-MONOMER[p],490.0030646322002
DSDX-MONOMER[i],24.525247460318187
DSERDEAM-MONOMER[c],181.31713514444485
DTDPDEHYDRHAMEPIM-MONOMER[c],338.9882532782647
DTDPDEHYRHAMREDUCT-MONOMER[c],503.2739435831524
DTDPGLUCDEHYDRAT-MONOMER[c],782.3946526466062
DTDPGLUCDEHYDRAT2-MONOMER[c],99.4180867273565
DTDPGLUCOSEPP-MONOMER[c],613.4902317395614
DTDPGLUCOSEPP2-MONOMER[c],69.42732487491408
DTMPKI-MONOMER[c],1367.984425115142
DUTP-PYROP-MONOMER[c],970.7926794359731
DXPREDISOM-MONOMER[i],111.69440549411574
DXS-MONOMER[c],438.513177832454
E1O-MONOMER[c],2057.150035096982
E1P-MONOMER[c],3840.4424560939433
E2O-MONOMER[c],4527.311295607242
E2P-MONOMER[c],3781.2692552203066
E3-MONOMER[c],8912.063417868107
EG10003-MONOMER[i],288.7746857903666
EG10004-MONOMER[c],266.20639130998774
EG10011-MONOMER[c],529.4251470302289
EG10013-MONOMER[i],88.75769355407301
EG10015-MONOMER[i],563.1443187920105
EG10018-MONOMER[i],23.048297069732318
EG10021-MONOMER[c],251.44077085273437
EG10037-MONOMER[c],52.39112011600961
EG10040-MONOMER[p],53.852822489998125
EG10041-MONOMER[c],176.3672642032541
EG10042-MONOMER[i],71.07984275616238
EG10043-MONOMER[c],218.6434416420866
EG10044-MONOMER[m],1207.6183202103755
EG10047-MONOMER[p],38.33004751235882
EG10048-MONOMER[c],658.6678760279622
EG10083-MONOMER[c],131.13976538094386
EG10085-MONOMER[c],41.737105556778396
EG10087-MONOMER[c],46.01524887763809
EG10090-MONOMER[c],7.047322654329625
EG10106-MONOMER[i],28.266749680939643
EG10108-MONOMER[c],11686.645339210689
EG10113-MONOMER[c],946.997366133901
EG10114-MONOMER[c],0.7353373050920995
EG10116-MONOMER[c],1.6592429106474051
EG10119-MONOMER[c],93.45022689140477
EG10122-MONOMER[c],86.21310058052548
EG10124-MONOMER[p],91.3439391745387
EG10125-MONOMER[c],1254.0230331195273
EG10126-MONOMER[m],421.155517469702
EG10136-MONOMER[c],95.33852098110881
EG10143-MONOMER[c],59.272192602408644
EG10144-MONOMER[c],63.09744487794944
EG10145-MONOMER[i],39.27175524142605
EG10153-MONOMER[c],274.15558785577696
EG10154-MONOMER[c],63.35732548102363
EG10155-MONOMER[o],7550.3110346708145
EG10156-MONOMER[c],1291.005416366722
EG10158-MONOMER[c],1154.274269753597
EG10159-MONOMER[c],878.5673458661574
EG10167-MONOMER[i],198.0747099810698
EG10168-MONOMER[p],323.0984106169083
EG10169-MONOMER[i],174.16276901317718
EG10201-MONOMER[p],1079.2174052555445
EG10202-MONOMER[p],105.9840001815647
EG10203-MONOMER[p],323.48062655275237
EG10204-MONOMER[c],42.07366660874398
EG10210-MONOMER[c],15.50347768838215
EG10211-MONOMER[c],156.5769806158018
EG10212-MONOMER[c],1067.4612964816527
EG10215-MONOMER[c],1004.0044603076332
EG10216-MONOMER[i],134.42647511123337
EG10218-MONOMER[i],144.0393872383896
EG10226-MONOMER[c],1685.0044644840782
EG10227-MONOMER[c],25.942983551923266
EG10228-MONOMER[c],55.276862666947814
EG10229-MONOMER[i],91.79355192944516
EG10230-MONOMER[c],8485.726179416088
EG10236-MONOMER[c],1225.1294330909986
EG10237-MONOMER[c],138.61740298298565
EG10238-MONOMER[c],454.3815558836701
EG10239-MONOMER[c],43.541988380891816
EG10240-MONOMER[c],502.3060664678026
EG10241-MONOMER[c],5114.026493223457
EG10242-MONOMER[c],252.99901519580447
EG10243-MONOMER[c],384.4045979761673
EG10244-MONOMER[c],200.593678824472
EG10246-MONOMER[i],401.07788848569527
EG10252-MONOMER[c],1.9939483021482067
EG10253-MONOMER[c],2.2241294883378697
EG10255-MONOMER[p],233.2440505312981
EG10270-MONOMER[c],588.5942358041032
EG10271-MONOMER[i],3130.1109076069556
EG10272-MONOMER[i],1547.1571186571603
EG10280-MONOMER[o],358.8195449096177
EG10284-MONOMER[c],219.17847637891137
EG10286-MONOMER[o],115.88888028905441
EG10292-MONOMER[i],1067.7869385134538
EG10293-MONOMER[o],2728.429565547431
EG10297-MONOMER[i],1215.1497848586976
EG10299-MONOMER[c],1798.894351067554
EG10300-MONOMER[c],583.9131776533352
EG10302-MONOMER[o],1231.940229085862
EG10306-MONOMER[o],1061.1152006864597
EG10307-MONOMER[c],120.61412734389577
EG10308-MONOMER[e],26431.764255570597
EG10309-MONOMER[c],52.233853193604034
EG10310-MONOMER[p],206.84039825024277
EG10311-MONOMER[o],21.35313169315578
EG10312-MONOMER[c],12.837270453723827
EG10313-MONOMER[l],159.61576689266184
EG10314-MONOMER[l],134.34709708075212
EG10315-MONOMER[l],140.12739431219134
EG10320-MONOMER[c],2089.779739181498
EG10321-MONOMER[e],49557.20024970979
EG10322-MONOMER[j],1152.0156679591478
EG10329-MONOMER[c],4.508427082840649
EG10335-MONOMER[c],5082.582772779441
EG10339-MONOMER[c],84.19033449276314
EG10341-MONOMER[i],27.182500984872856
EG10342-MONOMER[i],68.23247111402772
EG10343-MONOMER[c],244.1228936231119
EG10344-MONOMER[i],43.75820368294209
EG10346-MONOMER[c],213.19253388550698
EG10347-MONOMER[c],1716.3105395134655
EG10355-MONOMER[c],698.6266736827962
EG10360-MONOMER[c],13535.554252683132
EG10370-MONOMER[c],581.808239390782
EG10373-MONOMER[p],32.10418407563697
EG10374-MONOMER[p],117.68952226491862
EG10375-MONOMER[c],231.68115592175963
EG10376-MONOMER[c],356.8931644966351
EG10381-MONOMER[c],69.87789360487213
EG10395-MONOMER[c],498.6440112674263
EG10397-MONOMER[i],293.0635018342109
EG10415-MONOMER[c],1205.313493176669
EG10416-MONOMER[c],8772.249863975328
EG10423-MONOMER[c],1231.1220823442795
EG10424-MONOMER[c],172.92714085420104
EG10426-MONOMER[c],87.73855702034814
EG10434-MONOMER[i],125.93015713287852
EG10435-MONOMER[m],1279.717747600883
EG10436-MONOMER[c],1368.6359920553473
EG10437-MONOMER[c],340.75957641006283
EG10438-MONOMER[c],5020.392654304234
EG10439-MONOMER[c],3332.9055993810466
EG10442-MONOMER[c],101.3292309075633
EG10443-MONOMER[c],68.62991487714675
EG10454-MONOMER[c],131.4693255342901
EG10455-MONOMER[c],11049.047231510505
EG10456-MONOMER[c],387.28844795125775
EG10458-MONOMER[c],231.91401055064492
EG10459-MONOMER[c],121.08129713288756
EG10460-MONOMER[c],114.08102108047342
EG10461-MONOMER[c],1585.3646452185756
EG10462-MONOMER[m],894.9412173660351
EG10463-MONOMER[i],1162.1281260609032
EG10466-MONOMER[c],65197.0264948865
EG10467-MONOMER[c],32578.351158268397
EG10471-MONOMER[c],14.259424562412391
EG10472-MONOMER[c],13.010448355644751
EG10473-MONOMER[c],12.696490266854065
EG10474-MONOMER[c],17.454771339063658
EG10481-MONOMER[c],12.58622422602218
EG10483-MONOMER[i],28.243960045057417
EG10484-MONOMER[c],48.73317026182389
EG10485-MONOMER[c],52.809630379168816
EG10486-MONOMER[c],37.33088723909962
EG10487-MONOMER[c],21.801443469434442
EG10488-MONOMER[p],67.95650918877251
EG10490-MONOMER[c],200.0514445801534
EG10504-MONOMER[c],18557.79301478129
EG10506-MONOMER[c],228.40636340665296
EG10507-MONOMER[c],14.420373201789177
EG10513-MONOMER[i],28.626411872750058
EG10515-MONOMER[i],27.508851212201318
EG10523-MONOMER[c],932.1027836050578
EG10528-MONOMER[o],132.4099329563875
EG10529-MONOMER[c],846.9398957091053
EG10530-MONOMER[i],196.4542183242239
EG10534-MONOMER[c],343.33635700213966
EG10535-MONOMER[c],18.853052643986693
EG10542-MONOMER[c],912.3575362834288
EG10544-MONOMER[m],297715.9524780697
EG10548-MONOMER[i],161.67610292909458
EG10559-MONOMER[p],100.55823862738232
EG10564-MONOMER[c],133.4696162404234
EG10570-MONOMER[c],2991.563640952771
EG10571-MONOMER[c],557.9009986590104
EG10572-MONOMER[c],291.3749014037481
EG10573-MONOMER[c],66.95053359280874
EG10575-MONOMER[c],90.76275161592677
EG10580-MONOMER[p],435.8954120256043
EG10595-MONOMER[c],88.07030139902905
EG10596-MONOMER[c],542.0382135135039
EG10597-MONOMER[c],1724.8716011871236
EG10598-MONOMER[c],1062.8807746751022
EG10599-MONOMER[c],5706.73121251281
EG10600-MONOMER[c],6181.358780233966
EG10603-MONOMER[c],3570.0875142700716
EG10606-MONOMER[i],95.96292200412753
EG10607-MONOMER[i],106.64693890172111
EG10608-MONOMER[i],1597.3354178650648
EG10609-MONOMER[i],88.68413911924839
EG10610-MONOMER[i],70.88579692702862
EG10611-MONOMER[c],757.750408138403
EG10612-MONOMER[c],80.76393118925402
EG10613-MONOMER[m],96.15261466855316
EG10618-MONOMER[c],125.71302840656672
EG10624-MONOMER[c],41.883394363973004
EG10625-MONOMER[c],113.1697553653794
EG10626-MONOMER[c],91.38967841789841
EG10627-MONOMER[p],65.02937229125011
EG10634-MONOMER[c],890.2009385494804
EG10651-MONOMER[c],576.76811435053
EG10656-MONOMER[c],211.37947335485168
EG10657-MONOMER[i],1138.1916952229678
EG10658-MONOMER[m],977.2660604515539
EG10662-MONOMER[c],124.02054812966533
EG10665-MONOMER[c],1715.9993456750763
EG10666-MONOMER[c],2465.047059969561
EG10667-MONOMER[c],2103.8689562402246
EG10668-MONOMER[c],17.41484875131726
EG10669-MONOMER[o],141025.1096560055
EG10670-MONOMER[o],2076.5344833937756
EG10671-MONOMER[o],128655.32762658496
EG10673-MONOMER[o],42367.139451959454
EG10679-MONOMER[i],249.217973384107
EG10680-MONOMER[c],1916.6543695331625
EG10684-MONOMER[o],22208.797452670442
EG10686-MONOMER[c],136.43869464721882
EG10687-MONOMER[c],326.1412948006646
EG10689-MONOMER[c],144.99304225711577
EG10690-MONOMER[c],326.90002311575455
EG10694-MONOMER[c],685.1880585673582
EG10695-MONOMER[c],2628.462776849882
EG10696-MONOMER[i],851.547607892562
EG10697-MONOMER[c],399.59923118387314
EG10698-MONOMER[c],1217.188671579286
EG10711-MONOMER[c],813.2731296806777
EG10712-MONOMER[c],101.00463911341664
EG10715-MONOMER[c],0.3671306548560582
EG10716-MONOMER[c],0.5991125015234621
EG10717-MONOMER[c],0.582433226375017
EG10718-MONOMER[c],0.5031964175121985
EG10719-MONOMER[c],0.5094328020464384
EG10722-MONOMER[c],23.30362315165777
EG10723-MONOMER[c],22.66363533295849
EG10724-MONOMER[c],24.614014365471906
EG10725-MONOMER[c],22.138533630412514
EG10735-MONOMER[c],255.2247394335414
EG10736-MONOMER[c],21.183496681434377
EG10737-MONOMER[c],0.39285714285714285
EG10739-MONOMER[m],48.50643416107637
EG10741-MONOMER[c],619.8470320002372
EG10743-MONOMER[c],3235.2653053292765
EG10746-MONOMER[c],400.1996748610927
EG10747-MONOMER[c],2.325658184028597
